mode,hole,surface_target,target_v_horizontal_mps,target_spin_rpm,actual_v_at_contact_mps,first_contact_pos_x,first_contact_pos_y,first_contact_pos_z,end_pos_x,end_pos_y,end_pos_z,end_surface,roll_distance_m,bounce_count,sim_duration_s,sample_id,timestamp_iso
roll,1,Fairway,9.0,2700,12.843,-276.1561,8.4353,-133.7688,-270.1171,7.6542,-133.7401,Fairway,6.0391,6,3.1423,2,2026-05-18T10:16:28.7731940+02:00
roll,1,Fairway,12.0,500,15.541,-275.5092,8.3472,-133.7572,-266.6333,7.2306,-133.6929,Fairway,8.8762,6,3.4054,1,2026-05-18T10:16:29.0906210+02:00
roll,1,Fairway,12.0,500,15.541,-275.5092,8.3472,-133.7572,-266.6333,7.2306,-133.6929,Fairway,8.8762,6,3.4054,2,2026-05-18T10:16:29.4471840+02:00
roll,1,Fairway,12.0,2700,15.541,-275.5089,8.3472,-133.7365,-266.6340,7.2306,-133.5811,Fairway,8.8763,6,3.4047,1,2026-05-18T10:16:29.7954200+02:00
roll,1,Fairway,12.0,2700,15.541,-275.5089,8.3472,-133.7365,-266.6340,7.2306,-133.5811,Fairway,8.8763,6,3.4047,2,2026-05-18T10:16:30.1681140+02:00
roll,1,Fairway,15.0,500,18.484,-275.0555,8.2868,-133.7581,-262.8334,6.8118,-133.6864,Fairway,12.2223,6,3.8329,1,2026-05-18T10:16:30.5013970+02:00
roll,1,Fairway,15.0,500,18.484,-275.0555,8.2868,-133.7581,-262.8334,6.8118,-133.6864,Fairway,12.2223,6,3.8329,2,2026-05-18T10:16:30.8496220+02:00
roll,1,Fairway,15.0,2700,18.484,-275.0549,8.2868,-133.7233,-262.8351,6.8118,-133.4799,Fairway,12.2222,6,3.8339,1,2026-05-18T10:16:31.2096030+02:00
roll,1,Fairway,15.0,2700,18.484,-275.0549,8.2868,-133.7233,-262.8351,6.8118,-133.4799,Fairway,12.2222,6,3.8339,2,2026-05-18T10:16:31.5637090+02:00
roll,1,Fairway,20.0,500,23.867,-274.5623,8.2134,-133.7589,-255.5324,6.1413,-133.6670,Fairway,19.0300,6,5.5034,1,2026-05-18T10:16:31.9103930+02:00
roll,1,Fairway,20.0,500,23.867,-274.5623,8.2134,-133.7589,-255.5324,6.1413,-133.6670,Fairway,19.0300,6,5.5034,2,2026-05-18T10:16:32.2312300+02:00
roll,1,Fairway,20.0,2700,23.867,-274.5616,8.2134,-133.7254,-255.5351,6.1421,-133.4025,Fairway,19.0292,6,5.5033,1,2026-05-18T10:16:32.5557210+02:00
roll,1,Fairway,20.0,2700,23.867,-274.5616,8.2134,-133.7254,-255.5351,6.1421,-133.4025,Fairway,19.0292,6,5.5033,2,2026-05-18T10:16:32.9022690+02:00
roll,1,Fairway,25.0,500,29.256,-274.2757,8.1793,-133.7602,-247.7935,5.5707,-133.6432,Fairway,26.4825,6,6.7699,1,2026-05-18T10:16:33.2352460+02:00
roll,1,Fairway,25.0,500,29.256,-274.2757,8.1793,-133.7602,-247.7935,5.5707,-133.6432,Fairway,26.4825,6,6.7699,2,2026-05-18T10:16:33.5663540+02:00
roll,1,Fairway,25.0,2700,29.256,-274.2750,8.1793,-133.7288,-247.7971,5.5713,-133.3352,Fairway,26.4808,6,6.7691,1,2026-05-18T10:16:33.8938040+02:00
roll,1,Fairway,25.0,2700,29.256,-274.2750,8.1793,-133.7288,-247.7971,5.5713,-133.3352,Fairway,26.4808,6,6.7691,2,2026-05-18T10:16:34.2177590+02:00
roll,1,Green,3.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:16:34.6603690+02:00
roll,1,Green,3.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:16:35.0789400+02:00
roll,1,Green,3.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:16:35.4610390+02:00
roll,1,Green,3.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:16:35.8428090+02:00
roll,1,Green,6.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:16:36.4703920+02:00
roll,1,Green,6.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:16:37.1086710+02:00
roll,1,Green,6.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:16:37.5397830+02:00
roll,1,Green,6.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:16:37.9723110+02:00
roll,1,Green,9.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:16:38.6617190+02:00
roll,1,Green,9.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:16:39.3414230+02:00
roll,1,Green,9.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:16:39.8323430+02:00
roll,1,Green,9.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:16:40.3412980+02:00
roll,1,Green,12.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:16:41.0308010+02:00
roll,1,Green,12.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:16:41.7267230+02:00
roll,1,Green,12.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:16:42.2607960+02:00
roll,1,Green,12.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:16:42.7763540+02:00
roll,1,Green,15.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:16:43.1671360+02:00
roll,1,Green,15.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:16:43.5595520+02:00
roll,1,Green,15.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:16:44.0990290+02:00
roll,1,Green,15.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:16:44.6243160+02:00
roll,1,Green,20.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:16:45.2845440+02:00
roll,1,Green,20.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:16:45.9412140+02:00
roll,1,Green,20.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:16:46.3186750+02:00
roll,1,Green,20.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:16:46.6954140+02:00
roll,1,Green,25.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:16:47.2596070+02:00
roll,1,Green,25.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:16:47.8265060+02:00
roll,1,Green,25.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:16:48.3061980+02:00
roll,1,Green,25.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:16:48.7793110+02:00
roll,1,Tee,3.0,500,8.557,129.5544,10.1624,26.2405,131.6380,10.1513,26.2794,Fairway,2.0840,5,2.6587,1,2026-05-18T10:16:49.1175090+02:00
roll,1,Tee,3.0,500,8.557,129.5544,10.1624,26.2405,131.6380,10.1513,26.2794,Fairway,2.0840,5,2.6587,2,2026-05-18T10:16:49.4817020+02:00
roll,1,Tee,3.0,2700,8.557,129.5544,10.1624,26.2270,131.6384,10.1507,26.2270,Fairway,2.0840,5,2.6593,1,2026-05-18T10:16:49.8149660+02:00
roll,1,Tee,3.0,2700,8.557,129.5544,10.1624,26.2270,131.6384,10.1507,26.2270,Fairway,2.0840,5,2.6593,2,2026-05-18T10:16:50.1655140+02:00
roll,1,Tee,6.0,500,10.288,130.7877,10.1624,26.2412,135.2401,10.1468,26.2874,Fairway,4.4527,5,3.6790,1,2026-05-18T10:16:50.5094420+02:00
roll,1,Tee,6.0,500,10.288,130.7877,10.1624,26.2412,135.2401,10.1468,26.2874,Fairway,4.4527,5,3.6790,2,2026-05-18T10:16:50.8555200+02:00
roll,1,Tee,6.0,2700,10.287,130.7876,10.1624,26.2270,135.2404,10.1466,26.2270,Fairway,4.4527,5,3.6788,1,2026-05-18T10:16:51.1915330+02:00
roll,1,Tee,6.0,2700,10.287,130.7876,10.1624,26.2270,135.2404,10.1466,26.2270,Fairway,4.4527,5,3.6788,2,2026-05-18T10:16:51.5435590+02:00
roll,1,Tee,9.0,500,12.670,131.5903,10.1296,26.2410,137.0464,10.1467,26.2796,Fairway,5.4562,5,4.5549,1,2026-05-18T10:16:51.8833870+02:00
roll,1,Tee,9.0,500,12.670,131.5903,10.1296,26.2410,137.0464,10.1467,26.2796,Fairway,5.4562,5,4.5549,2,2026-05-18T10:16:52.2332760+02:00
roll,1,Tee,9.0,2700,12.670,131.5904,10.1294,26.2301,137.0466,10.1466,26.2498,Fairway,5.4562,5,4.5550,1,2026-05-18T10:16:52.5856500+02:00
roll,1,Tee,9.0,2700,12.670,131.5904,10.1294,26.2301,137.0466,10.1466,26.2498,Fairway,5.4562,5,4.5550,2,2026-05-18T10:16:52.9311900+02:00
roll,1,Tee,12.0,500,15.378,132.0883,10.1284,26.2400,140.0989,10.1512,26.2889,Fairway,8.0108,5,6.0585,1,2026-05-18T10:16:53.2849650+02:00
roll,1,Tee,12.0,500,15.378,132.0883,10.1284,26.2400,140.0989,10.1512,26.2889,Fairway,8.0108,5,6.0585,2,2026-05-18T10:16:53.6507580+02:00
roll,1,Tee,12.0,2700,15.378,132.0885,10.1284,26.2568,140.0980,10.1513,26.3733,Fairway,8.0104,5,6.0579,1,2026-05-18T10:16:54.0141990+02:00
roll,1,Tee,12.0,2700,15.378,132.0885,10.1284,26.2568,140.0980,10.1513,26.3733,Fairway,8.0104,5,6.0579,2,2026-05-18T10:16:54.3748900+02:00
roll,1,Tee,15.0,500,18.347,132.4147,10.1281,26.2389,143.4277,10.1593,26.2929,Fairway,11.0131,5,7.2905,1,2026-05-18T10:16:54.7287230+02:00
roll,1,Tee,15.0,500,18.347,132.4147,10.1281,26.2389,143.4277,10.1593,26.2929,Fairway,11.0131,5,7.2905,2,2026-05-18T10:16:55.0857730+02:00
roll,1,Tee,15.0,2700,18.347,132.4149,10.1284,26.2667,143.4252,10.1604,26.4496,Fairway,11.0119,5,7.2901,1,2026-05-18T10:16:55.4473610+02:00
roll,1,Tee,15.0,2700,18.347,132.4149,10.1284,26.2667,143.4252,10.1604,26.4496,Fairway,11.0119,5,7.2901,2,2026-05-18T10:16:55.8053020+02:00
roll,1,Tee,20.0,500,23.764,132.7441,10.1280,26.2378,149.5830,10.1909,26.3072,CartPath,16.8391,5,7.7000,1,2026-05-18T10:16:56.1788320+02:00
roll,1,Tee,20.0,500,23.764,132.7441,10.1280,26.2378,149.5830,10.1909,26.3072,CartPath,16.8391,5,7.7000,2,2026-05-18T10:16:56.5685850+02:00
roll,1,Tee,20.0,2700,23.764,132.7441,10.1283,26.2635,149.6568,10.1918,26.5039,CartPath,16.9144,5,8.0166,1,2026-05-18T10:16:56.9422050+02:00
roll,1,Tee,20.0,2700,23.764,132.7441,10.1283,26.2635,149.6568,10.1918,26.5039,CartPath,16.9144,5,8.0166,2,2026-05-18T10:16:57.3276570+02:00
roll,1,Tee,25.0,500,29.198,132.9263,10.1274,26.2366,162.8009,10.3425,26.3422,Fairway,29.8748,6,9.5091,1,2026-05-18T10:16:57.6967690+02:00
roll,1,Tee,25.0,500,29.198,132.9263,10.1274,26.2366,162.8009,10.3425,26.3422,Fairway,29.8748,6,9.5091,2,2026-05-18T10:16:58.0874590+02:00
roll,1,Tee,25.0,2700,29.198,132.9264,10.1276,26.2601,164.5289,10.3845,26.6379,Tee,31.6048,6,14.4216,1,2026-05-18T10:16:58.4985830+02:00
roll,1,Tee,25.0,2700,29.198,132.9264,10.1276,26.2601,164.5289,10.3845,26.6379,Tee,31.6048,6,14.4216,2,2026-05-18T10:16:58.9108500+02:00
roll,1,Sand,3.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:16:59.5092290+02:00
roll,1,Sand,3.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:17:00.0712510+02:00
roll,1,Sand,3.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:17:00.5109960+02:00
roll,1,Sand,3.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:17:00.9477110+02:00
roll,1,Sand,6.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:17:01.6291150+02:00
roll,1,Sand,6.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:17:02.3042420+02:00
roll,1,Sand,6.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:17:02.8006630+02:00
roll,1,Sand,6.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:17:03.2828740+02:00
roll,1,Sand,9.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:17:03.6592410+02:00
roll,1,Sand,9.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:17:04.0337210+02:00
roll,1,Sand,9.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:17:04.5140260+02:00
roll,1,Sand,9.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:17:04.9984790+02:00
roll,1,Sand,12.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:17:05.3742570+02:00
roll,1,Sand,12.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:17:05.7495740+02:00
roll,1,Sand,12.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:17:06.1175430+02:00
roll,1,Sand,12.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:17:06.4830250+02:00
roll,1,Sand,15.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:17:07.1210480+02:00
roll,1,Sand,15.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:17:07.7616890+02:00
roll,1,Sand,15.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:17:08.1370350+02:00
roll,1,Sand,15.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:17:08.5050320+02:00
roll,1,Sand,20.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:17:09.0655900+02:00
roll,1,Sand,20.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:17:09.6345720+02:00
roll,1,Sand,20.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:17:10.0940070+02:00
roll,1,Sand,20.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:17:10.5535720+02:00
roll,1,Sand,25.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:17:11.1020740+02:00
roll,1,Sand,25.0,500,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:17:11.6524690+02:00
roll,1,Sand,25.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,1,2026-05-18T10:17:12.0764560+02:00
roll,1,Sand,25.0,2700,TIMEOUT,0,0,0,0,0,0,Unknown,0,0,0,2,2026-05-18T10:17:12.4976680+02:00
roll,1,CartPath,3.0,500,13.830,-276.6676,12.8577,-79.6821,-274.2460,12.6137,-79.5051,Fairway,2.4281,6,4.4684,1,2026-05-18T10:17:12.8179340+02:00
roll,1,CartPath,3.0,500,13.830,-276.6676,12.8577,-79.6821,-274.2460,12.6137,-79.5051,Fairway,2.4281,6,4.4684,2,2026-05-18T10:17:13.1751740+02:00
roll,1,CartPath,3.0,2700,13.831,-276.6674,12.8563,-79.7601,-274.2453,12.6115,-79.6627,Fairway,2.4241,6,4.4691,1,2026-05-18T10:17:13.5505230+02:00
roll,1,CartPath,3.0,2700,13.831,-276.6674,12.8563,-79.7601,-274.2453,12.6115,-79.6627,Fairway,2.4241,6,4.4691,2,2026-05-18T10:17:13.9065070+02:00
roll,1,CartPath,6.0,500,14.967,-273.6660,12.5239,-79.6730,-268.6824,11.9959,-79.4701,Fairway,4.9877,6,4.5570,1,2026-05-18T10:17:14.3598110+02:00
roll,1,CartPath,6.0,500,14.967,-273.6660,12.5239,-79.6730,-268.6824,11.9959,-79.4701,Fairway,4.9877,6,4.5570,2,2026-05-18T10:17:14.6962680+02:00
roll,1,CartPath,6.0,2700,14.967,-273.6658,12.5231,-79.7343,-268.6822,11.9952,-79.5296,Fairway,4.9878,6,4.5571,1,2026-05-18T10:17:15.0354960+02:00
roll,1,CartPath,6.0,2700,14.967,-273.6658,12.5231,-79.7343,-268.6822,11.9952,-79.5296,Fairway,4.9878,6,4.5571,2,2026-05-18T10:17:15.3738140+02:00
roll,1,CartPath,9.0,500,16.533,-271.2525,12.2544,-79.6682,-263.5601,11.4650,-79.4462,Fairway,7.6957,6,4.6483,1,2026-05-18T10:17:15.7280970+02:00
roll,1,CartPath,9.0,500,16.533,-271.2525,12.2544,-79.6682,-263.5601,11.4650,-79.4462,Fairway,7.6957,6,4.6483,2,2026-05-18T10:17:16.0750550+02:00
roll,1,CartPath,9.0,2700,16.533,-271.2522,12.2546,-79.6479,-263.5641,11.4697,-79.2254,Fairway,7.6996,6,4.6449,1,2026-05-18T10:17:16.4105120+02:00
roll,1,CartPath,9.0,2700,16.533,-271.2522,12.2546,-79.6479,-263.5641,11.4697,-79.2254,Fairway,7.6996,6,4.6449,2,2026-05-18T10:17:16.7746140+02:00
roll,1,CartPath,12.0,500,18.464,-269.3049,12.0363,-79.6666,-258.7048,11.0343,-79.4203,Fairway,10.6029,6,4.7404,1,2026-05-18T10:17:17.1063450+02:00
roll,1,CartPath,12.0,500,18.464,-269.3049,12.0363,-79.6666,-258.7048,11.0343,-79.4203,Fairway,10.6029,6,4.7404,2,2026-05-18T10:17:17.4352160+02:00
roll,1,CartPath,12.0,2700,18.463,-269.3029,12.0385,-79.4880,-258.7206,11.0477,-78.7695,Fairway,10.6066,6,4.7335,1,2026-05-18T10:17:17.7828110+02:00
roll,1,CartPath,12.0,2700,18.463,-269.3029,12.0385,-79.4880,-258.7206,11.0477,-78.7695,Fairway,10.6066,6,4.7335,2,2026-05-18T10:17:18.1107450+02:00
roll,1,CartPath,15.0,500,20.825,-267.7092,11.8647,-79.6675,-253.7987,10.6863,-79.3930,Fairway,13.9132,6,4.8517,1,2026-05-18T10:17:18.4545970+02:00
roll,1,CartPath,15.0,500,20.825,-267.7092,11.8647,-79.6675,-253.7987,10.6863,-79.3930,Fairway,13.9132,6,4.8517,2,2026-05-18T10:17:18.7862880+02:00
roll,1,CartPath,15.0,2700,20.823,-267.7056,11.8679,-79.4252,-253.8260,10.7092,-78.5274,Fairway,13.9086,6,4.8406,1,2026-05-18T10:17:19.1074860+02:00
roll,1,CartPath,15.0,2700,20.823,-267.7056,11.8679,-79.4252,-253.8260,10.7092,-78.5274,Fairway,13.9086,6,4.8406,2,2026-05-18T10:17:19.4540550+02:00
roll,1,CartPath,20.0,500,25.499,-265.6500,11.6452,-79.6678,-245.2413,10.2811,-79.3493,Fairway,20.4112,6,5.9534,1,2026-05-18T10:17:19.7988240+02:00
roll,1,CartPath,20.0,500,25.499,-265.6500,11.6452,-79.6678,-245.2413,10.2811,-79.3493,Fairway,20.4112,6,5.9534,2,2026-05-18T10:17:20.1228780+02:00
roll,1,CartPath,20.0,2700,25.497,-265.6454,11.6483,-79.4180,-245.2881,10.3158,-78.3244,Fairway,20.3867,6,5.9374,1,2026-05-18T10:17:20.4575680+02:00
roll,1,CartPath,20.0,2700,25.497,-265.6454,11.6483,-79.4180,-245.2881,10.3158,-78.3244,Fairway,20.3867,6,5.9374,2,2026-05-18T10:17:20.7829830+02:00
roll,1,CartPath,25.0,500,30.165,-264.2487,11.5068,-79.6711,-238.2285,10.1627,-79.3234,Green,26.0225,5,5.4579,1,2026-05-18T10:17:21.1890040+02:00
roll,1,CartPath,25.0,500,30.165,-264.2487,11.5068,-79.6711,-238.2285,10.1627,-79.3234,Green,26.0225,5,5.4579,2,2026-05-18T10:17:21.5804680+02:00
roll,1,CartPath,25.0,2700,30.164,-264.2455,11.5111,-79.4265,-238.2885,10.2032,-78.2096,Green,25.9855,5,5.4484,1,2026-05-18T10:17:21.9414520+02:00
roll,1,CartPath,25.0,2700,30.164,-264.2455,11.5111,-79.4265,-238.2885,10.2032,-78.2096,Green,25.9855,5,5.4484,2,2026-05-18T10:17:22.3079170+02:00
putt,1,Green,0.5,0,0.500,-238.4077,10.2602,-75.7730,-237.5145,10.2600,-75.7730,Green,0.8932,0,4.9363,1,2026-05-18T10:17:22.6605010+02:00
putt,1,Green,0.5,0,0.500,-238.4077,10.2602,-75.7730,-237.5145,10.2600,-75.7730,Green,0.8932,0,4.9363,2,2026-05-18T10:17:22.9936800+02:00
putt,1,Green,0.5,0,0.500,-238.4077,10.2602,-75.7730,-237.5145,10.2600,-75.7730,Green,0.8932,0,4.9363,3,2026-05-18T10:17:23.3201110+02:00
putt,1,Green,1.0,0,1.000,-238.4077,10.2602,-75.7730,-236.5242,10.2362,-75.7730,Green,1.8834,0,6.3151,1,2026-05-18T10:17:23.6491780+02:00
putt,1,Green,1.0,0,1.000,-238.4077,10.2602,-75.7730,-236.5242,10.2362,-75.7730,Green,1.8834,0,6.3151,2,2026-05-18T10:17:23.9877800+02:00
putt,1,Green,1.0,0,1.000,-238.4077,10.2602,-75.7730,-236.5242,10.2362,-75.7730,Green,1.8834,0,6.3151,3,2026-05-18T10:17:24.3406890+02:00
putt,1,Green,1.8,0,1.830,-238.4077,10.2602,-75.7730,-234.8743,10.1964,-75.7730,Green,3.5333,0,7.5190,1,2026-05-18T10:17:24.6847340+02:00
putt,1,Green,1.8,0,1.830,-238.4077,10.2602,-75.7730,-234.8743,10.1964,-75.7730,Green,3.5333,0,7.5190,2,2026-05-18T10:17:25.0376820+02:00
putt,1,Green,1.8,0,1.830,-238.4077,10.2602,-75.7730,-234.8743,10.1964,-75.7730,Green,3.5333,0,7.5190,3,2026-05-18T10:17:25.3729260+02:00
putt,1,Green,2.5,0,2.500,-238.4077,10.2602,-75.7730,-233.5403,10.1630,-75.7730,Green,4.8674,0,8.1397,1,2026-05-18T10:17:25.7069000+02:00
putt,1,Green,2.5,0,2.500,-238.4077,10.2602,-75.7730,-233.5403,10.1630,-75.7730,Green,4.8674,0,8.1397,2,2026-05-18T10:17:26.0354310+02:00
putt,1,Green,2.5,0,2.500,-238.4077,10.2602,-75.7730,-233.5403,10.1630,-75.7730,Green,4.8674,0,8.1397,3,2026-05-18T10:17:26.3802960+02:00
putt,1,Green,3.5,0,3.500,-238.4077,10.2602,-75.7730,-231.5481,10.1129,-75.7730,Green,6.8596,0,8.8145,1,2026-05-18T10:17:26.7208120+02:00
putt,1,Green,3.5,0,3.500,-238.4077,10.2602,-75.7730,-231.5481,10.1129,-75.7730,Green,6.8596,0,8.8145,2,2026-05-18T10:17:27.0621530+02:00
putt,1,Green,3.5,0,3.500,-238.4077,10.2602,-75.7730,-231.5481,10.1129,-75.7730,Green,6.8596,0,8.8145,3,2026-05-18T10:17:27.3985120+02:00
putt,1,Green,5.0,0,5.000,-238.4077,10.2602,-75.7730,-228.5580,10.0314,-75.7730,Green,9.8496,0,9.5268,1,2026-05-18T10:17:27.7418200+02:00
putt,1,Green,5.0,0,5.000,-238.4077,10.2602,-75.7730,-228.5580,10.0314,-75.7730,Green,9.8496,0,9.5268,2,2026-05-18T10:17:28.0817830+02:00
putt,1,Green,5.0,0,5.000,-238.4077,10.2602,-75.7730,-228.5580,10.0314,-75.7730,Green,9.8496,0,9.5268,3,2026-05-18T10:17:28.4244360+02:00
putt,1,Green,7.0,0,7.000,-238.4077,10.2602,-75.7730,-224.5705,9.9055,-75.7730,Green,13.8371,0,10.1975,1,2026-05-18T10:17:28.7548170+02:00
putt,1,Green,7.0,0,7.000,-238.4077,10.2602,-75.7730,-224.5705,9.9055,-75.7730,Green,13.8371,0,10.1975,2,2026-05-18T10:17:29.0902720+02:00
putt,1,Green,7.0,0,7.000,-238.4077,10.2602,-75.7730,-224.5705,9.9055,-75.7730,Green,13.8371,0,10.1975,3,2026-05-18T10:17:29.4264210+02:00
putt,1,Fairway,0.5,0,0.500,-280.4077,9.0233,-133.7730,-279.7519,8.9548,-133.7730,Fairway,0.6558,1,4.2686,1,2026-05-18T10:17:29.7591580+02:00
