# Tracked standalone tree placement — see StandaloneTreeCatalog.cs
prefab,worldX,worldY,worldZ,yawDeg,scale
Spruce 1,77.8725,1.0611,-71.9401,355.0918,0.8875
Spruce 1,85.4440,1.2288,-70.0768,167.7281,0.9514
Spruce 3,89.5330,1.3721,-67.4640,111.8381,0.9899
Spruce 3,96.3519,1.2612,-71.3731,275.8806,1.1262
Spruce 3,101.0082,1.3930,-69.1341,265.4842,1.1194
Spruce 1,108.9801,1.5240,-67.6071,6.9757,0.9110
Spruce 3,117.8767,1.6800,-66.5795,223.0843,1.1140
Spruce 3,123.0207,1.5581,-71.0920,168.9282,1.0799
Spruce 3,131.9109,2.0290,-68.9485,0.8576,1.0166
Spruce 3,138.3145,2.4970,-68.8068,280.9965,1.1196
Spruce 1,144.5778,3.1807,-67.8786,105.0941,1.1378
Spruce 1,149.3153,3.6924,-69.9755,356.2446,1.1401
Spruce 1,154.2652,4.3862,-70.3890,234.5600,0.9429
Spruce 1,164.5224,6.1221,-68.3808,51.3747,1.1342
Spruce 1,169.0376,6.5701,-71.8242,12.3026,1.1121
Spruce 1,172.2069,7.2211,-66.7077,79.7009,1.0508
Spruce 1,181.7425,8.3802,-69.9829,185.7720,1.0524
Spruce 3,185.4553,8.7269,-69.5319,81.1645,1.0264
Spruce 3,192.6962,8.9720,-66.9801,90.0171,1.0830
Spruce 3,195.9999,9.3294,-69.0136,26.5169,1.1212
Spruce 3,206.3954,9.7600,-71.3913,35.7405,1.0768
Spruce 3,210.1020,9.4626,-67.8791,29.6820,1.1276
Spruce 3,215.7230,9.7177,-71.0679,68.6942,1.0736
Spruce 1,-265.3942,6.0298,-64.6307,233.0276,0.9441
Spruce 1,-257.9512,5.8912,-64.1132,245.0636,1.1472
Spruce 1,-249.9917,5.9993,-60.7286,150.8449,1.0790
Spruce 1,-147.2987,1.9830,-65.7040,229.5062,0.8728
Spruce 1,-145.8098,2.4018,-61.0072,219.0189,0.9741
Spruce 1,-135.1138,1.6637,-65.0662,45.6199,0.9606
Spruce 1,-133.4266,1.9360,-62.2781,310.5061,1.1045
Spruce 1,-128.5411,1.7418,-62.8375,251.0146,0.9075
Spruce 1,-122.7959,1.2642,-65.6970,21.3135,0.9851
Spruce 1,-109.6256,1.5668,-60.4715,270.4719,0.8915
Spruce 3,-103.5840,1.3565,-61.0445,349.3292,0.9052
Spruce 3,-85.8207,1.0229,-60.6123,47.7963,0.9972
Spruce 3,85.1906,1.3799,-65.7325,49.6710,0.9489
Spruce 1,90.4116,1.5075,-63.6942,272.7720,1.1223
Spruce 1,98.6719,1.5744,-64.4901,274.0409,0.9784
Spruce 3,103.7580,1.7238,-61.8652,164.6363,0.9614
Spruce 1,105.7287,1.7064,-62.9373,83.9457,0.9637
Spruce 1,111.8149,1.7276,-63.9813,76.8717,0.8735
Spruce 3,122.9487,1.9097,-63.9970,79.0790,1.1465
Spruce 3,126.7661,2.0488,-63.3550,83.1398,1.0243
Spruce 3,129.5301,2.0709,-65.3473,262.0934,1.0069
Spruce 3,135.8125,2.5605,-60.7199,90.5855,0.8697
Spruce 1,144.0617,3.1897,-65.1634,302.9355,0.9283
Spruce 1,147.8279,3.6366,-65.7963,357.7747,0.8790
Spruce 1,154.0928,4.5175,-65.7716,272.8484,1.0582
Spruce 1,162.3688,5.6185,-62.8008,45.0759,0.9125
Spruce 1,166.8130,6.0502,-61.2618,129.8323,0.8921
Spruce 1,176.7760,7.3210,-62.6855,32.1941,1.0453
Spruce 1,178.2349,7.6282,-63.9217,250.1727,1.0980
Spruce 1,210.4731,9.2469,-66.0572,95.0563,0.8519
Spruce 1,217.5408,9.2599,-65.3506,281.4139,1.1135
Spruce 1,-261.3646,7.1660,-56.8003,48.6053,1.1214
Spruce 1,-257.6111,6.5698,-59.3640,35.9872,0.9940
Spruce 1,-252.9377,7.0271,-54.5115,177.3540,1.0667
Spruce 3,-245.8767,6.0761,-58.2844,318.7535,0.9520
Spruce 3,-242.9538,6.1417,-56.1712,99.5468,1.0171
Spruce 3,-110.6096,2.2232,-54.8707,130.5099,0.8783
Spruce 1,-92.7741,1.5617,-56.8638,116.6158,0.9612
Spruce 1,-86.5591,1.2243,-58.6425,24.1176,0.9591
Spruce 3,100.7807,1.7523,-59.7742,247.4787,0.9143
Spruce 1,107.8170,1.9448,-56.3348,207.5571,1.1440
Spruce 1,112.9941,2.0136,-56.5662,22.9714,0.8966
Spruce 1,118.6572,2.0384,-58.6679,49.3556,1.0409
Spruce 1,123.0196,2.2515,-54.6028,152.2229,0.8769
Spruce 1,131.4074,2.5004,-54.3620,64.3240,1.1293
Spruce 1,135.8214,2.5856,-59.5884,332.4301,1.0768
Spruce 1,146.5287,3.4319,-59.2957,178.1787,0.9444
Spruce 3,149.4429,3.6233,-55.7845,306.4048,0.9019
Spruce 3,155.8929,4.1843,-54.7652,205.5811,0.9156
Spruce 1,164.7504,5.2806,-56.9315,154.3449,0.9123
Spruce 3,167.0835,5.5047,-56.8222,100.0363,1.0874
Spruce 1,173.8789,6.0685,-56.4920,155.2742,1.0904
Spruce 3,214.9603,8.4579,-58.8678,76.1325,0.9961
Spruce 3,-262.6002,8.1711,-50.5258,196.6172,1.0300
Spruce 3,-260.5417,7.9128,-51.5766,322.2314,1.0114
Spruce 1,-252.1341,7.1312,-53.2817,155.1483,0.9234
Spruce 1,-243.8954,6.9593,-49.5553,81.3048,1.0982
Spruce 1,-239.5137,6.7101,-49.2150,358.2933,1.0977
Spruce 3,-233.0648,6.2866,-49.5966,355.1466,0.8639
Spruce 1,-230.2423,6.2569,-48.6552,213.6245,0.9967
Spruce 1,-110.4229,2.4657,-52.3811,343.0654,1.0905
Spruce 3,-89.7338,2.2577,-50.1687,355.4048,0.9714
Spruce 3,-86.1425,1.8522,-52.8087,6.3893,0.8862
Spruce 1,-79.3543,2.0282,-49.5998,306.7334,0.8715
Spruce 3,-72.0848,1.5908,-51.7407,353.7236,0.8740
Spruce 1,145.9934,3.2891,-51.8213,142.6212,0.9759
Spruce 1,148.2146,3.4465,-52.2299,37.8999,0.9365
Spruce 1,-259.7050,8.4356,-45.8657,76.3164,1.0531
Spruce 1,-252.0813,8.0637,-43.8797,86.0200,0.9844
Spruce 1,-248.7325,7.7263,-45.1625,215.6590,1.0212
Spruce 3,-240.9140,7.2229,-45.4064,127.5988,0.9404
Spruce 3,-234.3174,7.1031,-43.7209,203.0817,1.1487
Spruce 1,-229.0460,6.9479,-43.1850,247.8782,0.9992
Spruce 3,-223.5931,6.4543,-44.8710,177.7116,0.8563
Spruce 3,-81.4723,2.5372,-45.6187,128.0775,0.8629
Spruce 1,-75.7243,2.6976,-42.4703,332.0936,1.1067
Spruce 1,-74.8541,2.3981,-45.0550,261.1056,1.0333
Spruce 1,-63.6124,2.2606,-43.1600,188.1326,1.0234
Spruce 1,-249.5796,8.5695,-36.5438,11.7988,1.1189
Spruce 1,-247.3777,8.0951,-40.3341,8.1611,0.8863
Spruce 1,-239.2185,7.5182,-42.0640,329.3150,0.8939
Spruce 1,-236.5854,7.7082,-39.5371,98.8847,0.9351
Spruce 1,-229.6230,7.6847,-37.6900,27.7755,0.9455
Spruce 3,-224.5279,7.3749,-38.5309,33.3871,0.9885
Spruce 3,-215.4904,6.9676,-37.7716,18.5406,1.0087
Spruce 3,-212.5386,6.7725,-37.6613,205.9409,0.8609
Spruce 1,-77.2066,3.2275,-37.1424,145.6897,1.0486
Spruce 3,-71.8322,2.6082,-42.2241,329.3951,1.0560
Spruce 3,-68.3995,2.5554,-41.7574,63.7736,0.9116
Spruce 3,-58.6594,2.3696,-40.8260,145.5937,1.0454
Spruce 1,-51.8166,2.2926,-39.7703,214.5433,0.9161
Spruce 1,-47.2187,2.2981,-38.5981,184.5023,0.8905
Spruce 1,-43.2358,2.2170,-38.4249,286.3340,1.1468
Spruce 3,-261.6755,9.5928,-32.5520,193.1859,0.9542
Spruce 3,-256.5123,9.0213,-35.7170,88.8728,1.0031
Spruce 1,-249.1327,9.0249,-31.5275,179.5940,1.0307
Spruce 3,-245.0519,8.8545,-31.5645,45.4694,1.1020
Spruce 3,-241.9450,8.6064,-32.9456,212.8685,0.9654
Spruce 3,-234.3521,8.0674,-35.7486,187.8410,1.0388
Spruce 3,-228.1138,8.1909,-32.7151,120.0749,1.0177
Spruce 3,-223.3096,7.9942,-32.7502,229.4803,1.0906
Spruce 3,-215.2436,7.2785,-35.1166,284.7405,0.9178
Spruce 1,-207.7039,6.6144,-35.8762,231.9079,1.0819
Spruce 1,-204.9954,6.4871,-35.0378,355.3796,1.1093
Spruce 1,-199.0299,6.4310,-31.1169,31.3148,1.0768
Spruce 1,-63.6628,3.3087,-32.9145,140.0620,0.9080
Spruce 1,-62.6000,3.1811,-34.0651,118.4704,1.0165
Spruce 3,-52.6583,2.7350,-35.9649,74.6652,1.0718
Spruce 1,-50.9203,3.1719,-31.4450,290.1686,0.8706
Spruce 3,-39.4316,2.5317,-34.6678,95.5398,1.0926
Spruce 1,-38.4125,2.4791,-34.9233,357.3683,1.0890
Spruce 3,-261.0675,10.1308,-24.5952,355.4794,0.9344
Spruce 1,-255.1484,9.6557,-27.4580,308.2234,0.8695
Spruce 1,-251.0011,9.4020,-28.2089,218.1041,1.1287
Spruce 1,-245.3521,9.0804,-29.2842,197.8095,0.9770
Spruce 1,-222.5639,8.3408,-29.0314,141.1594,1.0337
Spruce 1,-216.5306,7.9482,-29.7887,304.1275,0.9292
Spruce 1,-211.5804,7.6981,-29.0724,135.4596,0.9100
Spruce 3,-202.4115,7.1772,-27.2359,120.1435,1.0035
Spruce 3,-197.7145,6.9493,-25.6673,281.2754,0.9654
Spruce 3,-193.8698,6.4629,-26.9517,73.7708,1.0065
Spruce 1,-64.8134,3.5694,-29.9521,25.3512,0.9271
Spruce 3,-59.3278,3.5080,-29.6571,293.9839,0.8539
Spruce 3,-56.2597,3.5680,-28.2919,332.4403,0.8923
Spruce 3,-45.1453,3.1955,-29.8936,333.7185,0.9931
Spruce 3,-40.5174,3.0443,-30.2737,141.5077,0.9306
Spruce 3,-38.7319,3.0183,-30.1092,118.8174,1.0111
Spruce 1,-28.6699,2.7694,-30.2024,242.8062,0.8677
Spruce 3,-25.7090,2.9600,-27.8549,128.4845,1.1222
Spruce 3,-261.2132,10.1616,-24.0951,118.9751,1.0215
Spruce 1,-255.0923,10.0287,-20.8394,345.0258,0.9178
Spruce 1,-250.9019,9.6964,-24.1964,0.8176,0.9846
Spruce 1,-248.7656,9.6260,-24.0613,335.3741,0.9332
Spruce 1,-201.5480,7.8839,-19.5332,171.1165,1.1492
Spruce 3,-196.5199,7.1726,-22.6893,146.8474,0.9330
Spruce 1,-193.4431,7.3343,-18.5743,280.2846,0.8969
Spruce 3,-183.6324,6.1184,-22.1644,126.2997,1.0146
Spruce 1,-51.0220,3.8727,-23.0989,20.1962,0.9238
Spruce 1,-36.9444,3.7959,-21.8038,136.7543,0.9371
Spruce 3,-30.0839,3.5798,-22.8690,1.8223,1.1327
Spruce 3,-24.0165,3.4247,-23.1871,93.7711,0.8576
Spruce 3,-18.3019,3.1927,-24.2351,209.6687,0.9498
Spruce 1,-9.4955,3.3538,-21.1875,57.8188,0.9971
Spruce 1,5.4925,3.3927,-19.2033,142.6008,0.8581
Spruce 1,10.4312,3.2425,-19.9395,50.3012,1.0024
Spruce 1,16.5901,3.2635,-19.4913,133.1610,1.0132
Spruce 1,22.6840,3.1406,-20.0144,267.9066,1.0385
Spruce 1,36.3881,3.0442,-19.9587,299.5824,1.1125
Spruce 3,-263.3723,10.3991,-18.1857,188.2934,1.1312
Spruce 1,-201.9468,8.0223,-18.2425,32.2432,0.9054
Spruce 1,-198.0110,7.7663,-17.8126,124.0004,0.8759
Spruce 1,-189.5995,7.4933,-13.6277,324.7099,1.0879
Spruce 3,-185.4680,6.9452,-15.8808,231.3437,1.0212
Spruce 3,-180.5251,6.3070,-18.0307,327.5002,1.0920
Spruce 3,-30.5348,4.2317,-15.3761,22.1151,0.9912
Spruce 1,-26.1036,4.2438,-14.8664,140.5208,1.0087
Spruce 3,-17.7181,4.3742,-13.0134,210.7218,1.1280
Spruce 3,-9.4165,3.8638,-16.8938,35.0420,0.9571
Spruce 1,-7.1053,3.7158,-17.8470,28.9060,1.1076
Spruce 3,2.6930,4.5172,-12.9437,53.4685,0.8984
Spruce 3,8.1038,4.0702,-15.2815,290.3977,1.1231
Spruce 1,10.1811,4.1228,-15.0945,187.9137,0.9100
Spruce 1,19.1654,4.0278,-15.5761,76.1587,0.9902
Spruce 3,24.6268,4.7693,-12.9094,124.5444,1.1247
Spruce 1,30.0618,3.7102,-16.4518,197.8267,1.1301
Spruce 3,35.0122,3.4825,-17.1615,37.5384,0.9671
Spruce 3,40.5400,3.9945,-13.8858,191.2947,0.9641
Spruce 1,126.5341,4.1937,-12.6328,348.0740,0.9271
Spruce 3,-265.8048,10.5344,-8.2109,110.6789,1.0468
Spruce 1,-260.9202,10.3697,-11.9980,144.7121,0.8957
Spruce 1,-187.4208,7.8818,-7.3787,3.3861,1.1134
Spruce 3,-178.7966,7.1243,-9.3007,188.2810,0.9459
Spruce 3,-175.3958,7.1853,-6.6133,28.9982,1.1316
Spruce 1,-170.4599,6.6531,-8.3242,266.3853,0.9145
Spruce 1,-12.7219,4.5520,-11.5647,38.1134,1.0760
Spruce 3,-5.3582,4.6032,-11.7900,349.2124,0.9284
Spruce 3,1.0528,5.5418,-8.3188,282.0840,0.9656
Spruce 3,6.9037,5.6296,-9.2450,233.8456,0.9350
Spruce 1,14.4030,6.1194,-8.9410,339.5694,0.9182
Spruce 3,18.7864,7.2322,-6.5867,101.8162,1.1352
Spruce 1,24.4995,5.5170,-10.8510,137.1154,0.9184
Spruce 1,28.0271,5.5538,-10.5563,280.1038,0.9696
Spruce 3,38.6468,6.0546,-7.4837,47.6425,1.0169
Spruce 1,44.0798,4.5213,-11.0326,236.6337,0.9852
Spruce 3,45.2101,4.3436,-11.4763,210.5396,1.0315
Spruce 1,107.9822,4.5735,-8.0994,164.7358,1.0512
Spruce 1,119.5190,4.5470,-8.9468,86.2147,0.9380
Spruce 3,125.6758,4.3783,-10.7581,198.9714,1.0430
Spruce 3,129.3746,4.3967,-10.7356,41.3957,1.1296
Spruce 3,139.6439,4.7281,-7.0322,248.4175,0.9033
Spruce 1,143.7328,4.6606,-8.3652,104.0347,1.1040
Spruce 1,152.9196,4.8179,-7.0025,172.3358,1.1215
Spruce 3,153.8959,4.7672,-8.3932,13.7955,1.0665
Spruce 3,159.5753,4.8834,-8.1006,332.6953,1.0717
Spruce 3,166.0619,5.0473,-7.9574,191.9830,0.9856
Spruce 3,214.4174,7.2710,-8.8717,59.2203,1.0788
Spruce 3,226.9048,8.2512,-6.7259,29.6694,0.8532
Spruce 3,247.3901,9.9672,-7.8384,65.3008,0.9440
Spruce 1,255.4828,10.4666,-6.3776,133.6689,0.9694
Spruce 1,-265.4542,10.7414,-0.6954,177.9500,1.0382
Spruce 3,-182.7600,8.0497,-1.5253,27.6044,1.0384
Spruce 3,-177.0308,7.6722,-2.5846,35.0034,1.1203
Spruce 3,-166.3772,7.2658,-0.3247,143.8574,0.9099
Spruce 1,4.9414,6.9520,-3.8624,324.3357,1.1219
Spruce 1,10.2682,8.1519,-1.3385,125.0686,0.9113
Spruce 1,18.9342,8.2145,-4.0136,265.9248,0.9892
Spruce 3,24.3215,7.8850,-5.1681,295.2301,0.9586
Spruce 3,27.0573,8.3250,-3.8411,197.1226,1.0302
Spruce 1,33.4234,8.2014,-2.9000,313.4680,1.0038
Spruce 1,42.1500,7.8020,-0.4591,196.6953,0.8581
Spruce 3,48.3912,6.0034,-4.4743,174.0807,0.9356
Spruce 1,52.9840,5.8885,-3.2287,204.2476,0.8585
Spruce 3,92.4825,4.9323,-3.4245,295.9338,0.9576
Spruce 1,96.8682,4.9098,-3.8837,293.0684,0.9501
Spruce 1,103.0933,4.9301,-4.0717,59.4507,1.1252
Spruce 1,106.4958,4.9733,-3.6005,173.1901,1.1136
Spruce 3,113.9859,4.8960,-4.9589,40.9404,0.8600
Spruce 3,120.4086,4.9507,-3.4691,323.0162,0.9944
Spruce 1,126.4711,4.8556,-5.0926,224.7494,1.0159
Spruce 1,129.5157,4.9163,-2.7866,298.9920,0.9890
Spruce 3,146.0663,4.8406,-5.0136,72.3945,0.8687
Spruce 3,148.0143,4.8831,-3.4505,129.0087,1.0071
Spruce 3,158.3124,4.9389,-5.6254,209.0546,1.0596
Spruce 1,163.0617,5.0343,-4.8294,222.6905,0.9044
Spruce 1,165.6286,5.0878,-3.6820,343.8760,0.9968
Spruce 1,189.2379,5.8091,-3.0312,246.2892,0.9612
Spruce 1,195.8898,6.1759,-5.9924,111.3202,0.9383
Spruce 1,205.1974,6.6126,-4.0577,109.3453,0.9423
Spruce 1,216.0315,7.1680,-0.8983,233.7554,0.9153
Spruce 1,220.8561,7.5405,-1.4743,139.4999,1.1462
Spruce 3,225.5935,8.0187,-3.5831,36.5296,0.9712
Spruce 1,242.0246,9.3981,-2.8943,322.7654,0.9483
Spruce 3,246.1219,9.8279,-5.1370,111.3703,1.1160
Spruce 3,251.3812,10.2194,-5.9243,234.5307,0.9045
Spruce 1,255.9285,10.4889,-4.0954,336.6763,1.0815
Spruce 1,-175.0718,7.9499,2.8099,122.5814,0.9841
Spruce 1,-167.4804,7.5138,1.9402,89.9360,1.0779
Spruce 1,-159.3634,7.1247,2.5594,51.2769,1.0896
Spruce 3,-159.0268,7.2264,4.0204,277.0061,1.1371
Spruce 1,6.0685,8.0079,1.7768,283.6788,1.0069
Spruce 1,10.7686,8.5591,0.6584,282.5847,1.0344
Spruce 1,17.2858,9.7076,4.0437,108.0719,1.1343
Spruce 1,21.8268,9.5961,0.6109,324.3803,1.1133
Spruce 1,28.1718,9.7044,1.3434,333.4742,0.9856
Spruce 1,35.4464,9.6719,5.2774,92.9801,1.0609
Spruce 3,39.4195,8.7958,2.5245,7.4407,1.0841
Spruce 1,50.8688,6.9807,0.9148,79.5577,0.8925
Spruce 1,54.5946,6.8597,2.4650,138.0337,0.9774
Spruce 1,83.5575,5.4889,2.7107,33.4724,1.1334
Spruce 1,90.5292,5.3048,1.9316,233.0328,0.8725
Spruce 3,95.0884,5.2483,3.9403,107.1389,0.8725
Spruce 3,104.5129,5.1011,1.5824,74.0071,1.0804
Spruce 3,108.8907,5.0530,1.4617,351.5834,1.0801
Spruce 1,111.3607,5.0403,0.6551,25.2013,0.8847
Spruce 3,118.5450,4.9854,0.0855,77.1732,1.0324
Spruce 3,139.6729,4.7532,4.3178,292.8700,1.0097
Spruce 1,141.8540,4.7608,4.0080,295.4369,1.0576
Spruce 1,152.2697,4.7748,3.9062,348.9578,0.9778
Spruce 1,211.9551,6.5487,5.5859,274.0113,1.0928
Spruce 1,256.7249,10.4272,0.1409,250.3753,0.9549
Spruce 1,264.4885,10.8200,2.8651,329.2704,1.1076
Spruce 1,-166.5040,7.8459,7.7638,243.2424,1.0407
Spruce 1,-162.0805,7.8426,11.3402,144.2267,0.9080
Spruce 3,-159.0186,7.6315,9.8616,131.0129,0.9799
Spruce 3,5.0933,8.0851,7.6671,16.0939,1.0577
Spruce 1,10.0128,8.8238,5.8655,267.9861,0.9482
Spruce 3,18.4095,9.9003,7.7535,163.5251,0.9975
Spruce 1,23.3241,10.1519,10.6483,186.7632,0.8953
Spruce 1,31.7746,10.1737,9.6498,276.5068,0.8701
Spruce 3,37.4111,9.7068,8.9841,105.2410,1.1459
Spruce 1,39.4337,9.5277,10.8661,163.0324,1.0139
Spruce 1,45.5241,8.7877,10.7180,167.3470,0.9121
Spruce 1,54.7346,7.3675,6.5791,259.9583,1.0926
Spruce 1,79.8562,5.7756,8.4404,251.6086,1.0730
Spruce 3,92.4954,5.2989,7.5071,75.3538,0.8833
Spruce 1,196.8211,5.6946,6.5684,85.0135,1.0283
Spruce 1,221.4778,7.0897,6.2144,211.1909,0.8596
Spruce 1,264.8768,10.3792,11.4784,132.6153,1.1053
Spruce 1,-165.5323,8.0129,12.0175,155.8495,0.9664
Spruce 1,-150.5999,7.5865,15.4166,243.9426,1.0302
Spruce 3,-146.1125,7.4962,17.0063,121.0342,1.0751
Spruce 3,-137.9787,7.1188,16.1499,115.2881,0.9119
Spruce 3,-130.1956,6.8313,16.8308,83.5829,0.9156
Spruce 1,11.1437,8.7367,13.2243,278.2898,1.0119
Spruce 1,19.2216,9.4327,15.4517,223.8576,0.9946
Spruce 1,21.9572,9.9783,12.0206,279.0750,1.0045
Spruce 1,29.6209,10.0593,13.5403,167.1870,0.9332
Spruce 3,34.5071,9.8898,13.3603,352.3297,1.0086
Spruce 1,44.1375,8.9740,13.6757,78.3490,0.8718
Spruce 1,49.1556,8.3682,12.4223,326.2477,1.0618
Spruce 1,55.0587,7.6787,14.0645,311.7086,1.0917
Spruce 1,260.6247,9.9555,12.9364,154.6257,0.9855
Spruce 1,265.8825,10.2978,14.4132,126.8693,1.0613
Spruce 1,-139.3467,7.5207,22.4245,99.9623,0.9247
Spruce 1,-133.5956,7.1853,20.0589,356.4879,1.0222
Spruce 1,-127.2896,6.9158,19.8310,97.2559,1.1313
Spruce 1,264.4780,10.0077,18.3918,50.7850,0.9307
