# bake_hash=892f9aba
worldX,worldZ,baseY,scale,profileName
22.3595,-146.9280,4.9563,1.0316,MESH_ScottishPine_01
26.4969,-146.5996,7.3212,0.9000,Mesh_Metasequoia
29.7805,-143.6581,9.4460,0.9960,MESH_JapaneseBlack_01_Var1
38.4778,-145.1482,14.6153,0.9878,Mesh_Metasequoia
42.4721,-146.9372,16.6256,0.9453,Mesh_Metasequoia
47.8980,-147.4126,18.9009,1.0427,MESH_ScottishPine_01
-39.5968,-141.8402,18.4366,1.0153,MESH_JapaneseBlack_01_Var1
-31.5124,-142.9095,18.9619,1.0448,Mesh_Metasequoia
-25.3303,-137.7724,21.6520,1.1476,MESH_JapaneseBlack_01_Var1
-21.9396,-141.3644,19.7206,0.8572,MESH_JapaneseBlack_01_Var1
-16.8544,-141.6737,18.9278,1.0157,Mesh_Metasequoia
-7.2179,-139.5983,17.6055,1.1215,Mesh_Metasequoia
-1.6092,-140.8431,14.8587,0.9125,Mesh_Metasequoia
-0.6271,-141.3448,14.1485,1.0802,Mesh_Metasequoia
5.9030,-141.6859,9.7592,0.9456,MESH_JapaneseBlack_01_Var1
16.7201,-141.2793,4.4052,0.9926,MESH_JapaneseBlack_01_Var1
19.2786,-140.7657,4.5788,0.9310,MESH_JapaneseBlack_01
24.6769,-140.9561,6.4422,0.8994,MESH_ScottishPine_01
30.6859,-141.8648,9.9971,0.9614,MESH_JapaneseBlack_01_Var1
38.1128,-142.8530,14.4613,0.8634,MESH_JapaneseBlack_01_Var1
42.0051,-141.3583,16.5542,0.9595,MESH_ScottishPine_01
47.4315,-142.4978,18.8791,1.1039,MESH_ScottishPine_01
-31.0776,-133.7653,22.9230,0.9653,Mesh_Metasequoia
-21.0466,-134.3746,22.5981,1.0987,MESH_ScottishPine_01
-17.1702,-132.6468,22.6004,1.0549,MESH_ScottishPine_01
-10.0310,-134.5663,20.3190,1.1340,Mesh_Metasequoia
-5.4708,-135.9646,18.3916,0.8854,MESH_JapaneseBlack_01
4.6840,-131.5558,15.2910,1.0802,MESH_JapaneseBlack_01_Var1
9.3239,-136.1794,9.7069,0.9493,MESH_ScottishPine_01
11.5828,-135.1590,8.7008,1.0729,Mesh_Metasequoia
18.3631,-134.8390,6.0202,0.9475,MESH_JapaneseBlack_01_Var1
27.0846,-133.1283,7.7172,1.0522,MESH_ScottishPine_01
34.4253,-136.1889,11.9717,0.9808,MESH_ScottishPine_01
39.4870,-133.9020,14.7905,0.8874,Mesh_Metasequoia
45.1092,-136.6613,17.9199,1.1076,MESH_ScottishPine_01
47.6092,-136.0489,18.8796,0.8544,MESH_JapaneseBlack_01_Var1
53.7280,-133.2350,20.2918,1.1092,MESH_JapaneseBlack_01_Var1
-24.4376,-130.4247,24.1014,0.8622,MESH_ScottishPine_01
-16.2031,-127.3693,24.1274,1.0134,MESH_JapaneseBlack_01_Var1
-8.5003,-131.0596,21.1787,1.1484,Mesh_Metasequoia
-5.9519,-126.6639,22.1438,0.8505,MESH_JapaneseBlack_01_Var1
3.9984,-130.9861,16.0087,0.8996,MESH_ScottishPine_01
9.0727,-130.6595,12.8657,1.1171,MESH_ScottishPine_01
12.1484,-130.5860,10.8199,0.8861,MESH_JapaneseBlack_01_Var1
21.6080,-130.6471,7.0009,1.0455,MESH_JapaneseBlack_01_Var1
28.5309,-130.5384,8.3024,1.0559,MESH_JapaneseBlack_01_Var1
31.9331,-125.7329,9.4697,1.0518,MESH_JapaneseBlack_01_Var1
35.0190,-126.2871,11.0215,1.0271,MESH_JapaneseBlack_01_Var1
41.1485,-128.3982,15.0140,1.1398,MESH_JapaneseBlack_01_Var1
49.0564,-125.6983,18.6588,1.1358,MESH_JapaneseBlack_01_Var1
56.6858,-127.4273,20.5181,1.0419,Mesh_Metasequoia
-13.3514,-120.2531,25.8687,0.9527,MESH_JapaneseBlack_01
-10.9880,-123.3015,24.5414,0.8616,Mesh_Metasequoia
-2.1192,-122.5546,22.7920,1.0164,MESH_JapaneseBlack_01_Var1
2.6367,-123.7772,20.5115,1.0789,MESH_JapaneseBlack_01_Var1
6.5437,-125.1474,17.7894,0.8956,Mesh_Metasequoia
15.4603,-120.3696,15.0589,1.1160,Mesh_Metasequoia
17.4212,-120.0373,13.9063,0.8831,Mesh_Metasequoia
22.8135,-124.8806,8.7073,0.8769,MESH_JapaneseBlack_01_Var1
29.4011,-124.2167,8.6616,0.9993,MESH_ScottishPine_01
39.5314,-123.8380,13.2226,1.0663,MESH_JapaneseBlack_01_Var1
42.1705,-121.9020,14.4785,0.9374,MESH_JapaneseBlack_01_Var1
52.3961,-124.8296,19.6701,0.9424,Mesh_Metasequoia
55.9816,-122.2415,20.2895,1.0732,Mesh_Metasequoia
-112.0355,-119.0032,13.3526,1.0523,MESH_ScottishPine_01
-5.0745,-116.5577,26.0070,0.9567,Mesh_Metasequoia
-1.1798,-113.4867,26.5188,1.1183,MESH_JapaneseBlack_01_Var1
6.0477,-116.0796,23.1204,0.9729,MESH_JapaneseBlack_01
11.2278,-115.0738,21.0428,0.8999,Mesh_Metasequoia
18.8810,-115.9097,15.2272,0.8732,MESH_ScottishPine_01
28.1674,-114.1349,10.3411,0.8949,MESH_ScottishPine_01
29.8207,-118.5760,9.1623,0.9462,MESH_ScottishPine_01
36.5962,-117.9121,10.6658,0.9019,MESH_JapaneseBlack_01_Var1
44.5482,-114.2755,14.6215,1.1142,MESH_JapaneseBlack_01_Var1
52.5590,-119.0730,19.3217,0.9305,Mesh_Metasequoia
57.2976,-114.3949,20.2726,0.9143,Mesh_Metasequoia
-0.1691,-111.8978,26.9614,0.9445,Mesh_Metasequoia
4.9944,-110.4871,26.1490,0.8787,MESH_JapaneseBlack_01_Var1
14.8754,-107.7808,22.2966,0.8584,MESH_ScottishPine_01
19.7506,-109.4827,17.7697,0.9069,MESH_ScottishPine_01
23.4036,-111.8311,13.8377,1.0820,Mesh_Metasequoia
32.7501,-110.2857,10.0380,0.9999,MESH_JapaneseBlack_01_Var1
37.4726,-110.0701,10.4883,0.9897,MESH_ScottishPine_01
42.5517,-108.4156,12.6000,0.8616,MESH_ScottishPine_01
47.3186,-107.5742,15.4428,1.1093,MESH_JapaneseBlack_01_Var1
55.3878,-109.7777,19.6566,0.9246,Mesh_Metasequoia
61.8626,-111.3121,20.7798,0.8971,MESH_ScottishPine_01
0.5039,-107.3875,28.6083,1.0518,MESH_JapaneseBlack_01_Var1
7.6414,-102.6623,28.3061,0.9024,MESH_JapaneseBlack_01_Var1
11.6643,-106.4725,24.8867,0.8978,Mesh_Metasequoia
17.0611,-107.3706,20.8756,0.8624,MESH_JapaneseBlack_01_Var1
28.5979,-102.3259,14.0574,0.9750,MESH_ScottishPine_01
34.0439,-103.4251,11.1605,1.0777,MESH_ScottishPine_01
35.4089,-105.5926,10.5401,0.9077,MESH_JapaneseBlack_01_Var1
42.7968,-103.5681,12.3872,0.8677,Mesh_Metasequoia
52.2873,-103.3905,17.9650,0.9007,MESH_JapaneseBlack_01_Var1
58.7559,-104.8941,20.3829,1.0194,MESH_JapaneseBlack_01_Var1
60.7288,-104.5707,20.7202,0.9536,Mesh_Metasequoia
-115.0706,-101.2183,11.6680,0.9560,MESH_JapaneseBlack_01
4.5165,-95.6626,31.7521,0.9644,MESH_ScottishPine_01
10.1869,-100.6552,27.9289,0.9389,MESH_ScottishPine_01
15.1263,-101.0305,24.9367,1.0470,MESH_JapaneseBlack_01_Var1
22.1944,-96.7261,21.5531,0.8712,MESH_ScottishPine_01
24.5984,-99.5911,18.2562,1.0287,MESH_JapaneseBlack_01_Var1
32.9830,-97.0089,13.5883,0.9066,MESH_ScottishPine_01
34.9137,-96.7346,12.8138,1.0283,MESH_ScottishPine_01
45.0535,-97.4409,13.3432,1.1213,Mesh_Metasequoia
52.7790,-98.5207,17.8827,0.9722,MESH_JapaneseBlack_01_Var1
57.4783,-100.5406,19.9906,1.1330,MESH_JapaneseBlack_01_Var1
-110.0339,-91.5150,11.4072,1.1304,MESH_JapaneseBlack_01_Var1
4.9709,-92.8817,32.4964,1.0542,Mesh_Metasequoia
16.4301,-91.2333,28.2006,0.9172,MESH_ScottishPine_01
22.1518,-95.2045,22.3182,1.0682,MESH_ScottishPine_01
28.0977,-89.7411,20.3434,0.9047,MESH_ScottishPine_01
29.5312,-94.6726,16.7860,0.9888,MESH_JapaneseBlack_01_Var1
36.5022,-93.4490,13.3057,1.0866,MESH_JapaneseBlack_01_Var1
44.0583,-94.9513,12.9780,0.9864,MESH_ScottishPine_01
48.9865,-94.9941,15.4238,1.0225,Mesh_Metasequoia
55.4670,-94.4089,19.0142,0.8628,MESH_JapaneseBlack_01_Var1
61.1923,-91.9391,20.9634,1.1044,MESH_ScottishPine_01
-112.5100,-87.8278,10.9156,0.8772,Mesh_Metasequoia
8.4661,-88.1947,32.9877,1.0038,Mesh_Metasequoia
14.3888,-84.2598,32.1946,0.9252,Mesh_Metasequoia
21.2221,-89.2375,25.9522,0.9625,MESH_JapaneseBlack_01_Var1
28.1170,-87.7866,21.3430,1.0697,MESH_ScottishPine_01
29.6569,-85.3359,21.3776,1.0856,Mesh_Metasequoia
39.4412,-87.0474,14.3517,1.0715,MESH_JapaneseBlack_01
45.5910,-88.1614,13.9411,1.1477,MESH_JapaneseBlack_01_Var1
51.5015,-87.8284,16.6037,1.0290,MESH_JapaneseBlack_01
52.9726,-87.9706,17.4348,0.8782,MESH_JapaneseBlack_01
62.4588,-85.3673,21.5330,1.1146,Mesh_Metasequoia
11.0013,-82.6175,34.0390,1.0383,MESH_JapaneseBlack_01_Var1
27.3221,-79.2483,26.4824,1.0678,MESH_JapaneseBlack_01_Var1
30.3537,-80.6881,23.2305,1.0770,MESH_JapaneseBlack_01_Var1
37.9168,-81.3482,17.1544,1.0284,MESH_JapaneseBlack_01_Var1
45.4996,-79.9586,15.1097,1.1279,MESH_ScottishPine_01
51.0922,-79.7301,16.5682,1.0362,MESH_JapaneseBlack_01_Var1
57.8501,-81.0155,20.0561,1.0980,MESH_JapaneseBlack_01_Var1
63.5306,-83.1716,21.9624,1.0231,MESH_ScottishPine_01
-106.8689,-75.9371,11.5235,0.9595,MESH_JapaneseBlack_01_Var1
-101.2043,-72.7097,12.5952,0.8798,Mesh_Metasequoia
12.2756,-73.4121,36.8219,0.9690,MESH_JapaneseBlack_01_Var1
27.9981,-76.6822,27.2805,1.0257,MESH_ScottishPine_01
30.0086,-72.9858,27.5139,0.8695,MESH_JapaneseBlack_01_Var1
36.0389,-77.2653,20.2608,0.8729,MESH_JapaneseBlack_01_Var1
45.0113,-74.5203,16.4321,1.1296,MESH_JapaneseBlack_01_Var1
48.0478,-74.8379,16.2748,0.9851,Mesh_Metasequoia
53.6584,-72.2204,18.6535,0.9209,MESH_ScottishPine_01
63.1268,-74.3771,23.0403,1.1077,MESH_JapaneseBlack_01
-104.5969,-69.7258,11.7914,0.8928,MESH_JapaneseBlack_01_Var1
-100.3047,-68.5721,12.6976,0.8765,MESH_JapaneseBlack_01_Var1
10.6975,-69.7332,38.1667,1.0162,MESH_JapaneseBlack_01_Var1
11.2070,-66.2628,39.2100,0.8799,MESH_ScottishPine_01
19.5722,-67.7648,36.9405,1.0467,MESH_ScottishPine_01
27.7892,-65.9273,32.7600,1.0597,MESH_JapaneseBlack_01_Var1
34.3293,-70.8724,24.7347,1.0468,MESH_JapaneseBlack_01_Var1
40.2897,-67.3475,21.1973,0.8963,MESH_JapaneseBlack_01_Var1
46.0351,-69.0225,17.7637,0.9200,Mesh_Metasequoia
49.1939,-70.6491,17.3120,1.0227,MESH_JapaneseBlack_01
53.5740,-67.7701,19.4209,1.1229,MESH_ScottishPine_01
62.8251,-65.8573,24.8184,0.9008,Mesh_Metasequoia
66.9172,-70.6493,24.7002,0.9447,Mesh_Metasequoia
-103.8253,-60.6993,11.6385,1.1423,MESH_JapaneseBlack_01_Var1
-99.5103,-62.5440,12.7462,0.8593,MESH_JapaneseBlack_01_Var1
-40.0864,-60.5550,21.8287,1.1410,MESH_ScottishPine_01
14.2164,-62.7814,40.1638,1.1348,MESH_ScottishPine_01
18.2188,-61.0098,40.0037,1.1346,Mesh_Metasequoia
24.1561,-60.7550,37.4388,1.0157,MESH_JapaneseBlack_01_Var1
31.7408,-60.1170,31.7747,0.9232,Mesh_Metasequoia
37.2342,-61.0560,26.2359,1.0340,MESH_JapaneseBlack_01_Var1
41.3430,-60.0843,23.0672,0.9473,MESH_JapaneseBlack_01_Var1
51.3529,-62.8679,19.7024,1.1342,MESH_JapaneseBlack_01_Var1
55.0264,-60.3401,22.0250,1.0128,MESH_JapaneseBlack_01
63.1523,-62.3235,25.9194,1.0932,Mesh_Metasequoia
67.8352,-59.4303,27.9746,1.0293,MESH_JapaneseBlack_01
-93.3191,-54.2394,14.1182,1.1135,MESH_JapaneseBlack_01_Var1
-85.8423,-53.9990,15.4043,1.0563,MESH_JapaneseBlack_01_Var1
-43.1101,-57.3808,21.2142,1.0037,MESH_JapaneseBlack_01
13.7772,-55.5373,42.1163,0.9508,MESH_JapaneseBlack_01_Var1
21.6397,-53.4719,41.0609,0.9996,MESH_JapaneseBlack_01_Var1
27.8870,-58.4187,35.6831,1.1090,MESH_JapaneseBlack_01_Var1
34.1088,-57.0727,30.6323,1.0198,MESH_JapaneseBlack_01_Var1
38.2479,-56.8471,26.7928,1.0573,Mesh_Metasequoia
44.0557,-56.6932,22.4807,0.9810,MESH_ScottishPine_01
52.4650,-56.7456,21.9664,1.0596,MESH_ScottishPine_01
56.9565,-55.2725,24.8205,0.9218,MESH_JapaneseBlack_01_Var1
59.2010,-57.6462,25.3334,1.1239,Mesh_Metasequoia
68.6273,-58.5174,28.3172,0.9497,MESH_ScottishPine_01
-85.2169,-51.8938,15.6461,0.9347,Mesh_Metasequoia
-84.6799,-53.1253,15.6190,0.9687,MESH_ScottishPine_01
14.2999,-49.6442,43.2144,1.0262,Mesh_Metasequoia
18.4754,-48.9708,43.0758,1.0761,Mesh_Metasequoia
26.9088,-48.0205,39.5170,0.8914,Mesh_Metasequoia
28.8876,-51.6512,37.0116,1.0846,MESH_JapaneseBlack_01_Var1
35.1704,-48.5649,32.3985,1.0998,MESH_ScottishPine_01
45.4367,-48.6868,24.9966,0.9287,MESH_JapaneseBlack_01_Var1
48.0732,-51.1059,23.4247,0.9974,Mesh_Metasequoia
55.1285,-52.6715,24.8021,0.9589,MESH_JapaneseBlack_01_Var1
63.9133,-51.9512,29.7004,1.0447,MESH_ScottishPine_01
67.4497,-49.9467,31.2400,0.8944,MESH_ScottishPine_01
-91.8409,-41.8854,14.4340,1.0182,MESH_JapaneseBlack_01
-86.2784,-45.4832,15.8389,1.1364,Mesh_Metasequoia
-84.0166,-46.2213,16.2366,0.9804,MESH_JapaneseBlack_01_Var1
17.3203,-42.7398,44.2279,1.0466,MESH_ScottishPine_01
31.6687,-42.5981,37.5051,0.8907,MESH_ScottishPine_01
38.8965,-46.7999,29.7608,0.9631,MESH_ScottishPine_01
44.2246,-41.4933,29.0643,1.0809,MESH_JapaneseBlack_01_Var1
50.0132,-43.0811,27.7676,1.0253,MESH_ScottishPine_01
54.2400,-46.2289,27.4795,0.8640,MESH_JapaneseBlack_01
61.3816,-41.4262,33.5683,0.8706,MESH_ScottishPine_01
70.3225,-43.8240,33.4750,1.1386,Mesh_Metasequoia
71.6056,-43.6494,33.3062,0.9523,MESH_ScottishPine_01
-87.0773,-38.6011,15.7539,0.9951,MESH_JapaneseBlack_01_Var1
20.5383,-40.4556,44.2153,1.0587,MESH_ScottishPine_01
24.7846,-36.5379,43.7382,1.0264,MESH_JapaneseBlack_01
31.6099,-36.3175,39.8440,0.9125,MESH_JapaneseBlack_01_Var1
34.8003,-39.6225,36.0710,1.0235,MESH_JapaneseBlack_01_Var1
45.1225,-37.7036,31.1154,0.8711,MESH_JapaneseBlack_01_Var1
46.8774,-35.7455,32.2442,0.9081,MESH_JapaneseBlack_01
56.6168,-37.3316,33.9901,0.8761,MESH_JapaneseBlack_01_Var1
59.7072,-37.2985,35.2312,1.0977,MESH_ScottishPine_01
65.7150,-37.2756,36.4214,0.9992,Mesh_Metasequoia
75.1815,-36.0308,34.8964,1.1039,Mesh_Metasequoia
-89.3013,-31.7946,14.9002,0.8745,MESH_ScottishPine_01
-85.0019,-30.3285,16.3640,0.9404,Mesh_Metasequoia
18.8855,-30.8285,45.5141,0.9117,MESH_JapaneseBlack_01_Var1
26.4082,-30.9805,44.4503,0.8836,MESH_ScottishPine_01
33.6029,-32.0184,40.2360,0.9345,Mesh_Metasequoia
40.6609,-29.5596,37.6980,0.9108,Mesh_Metasequoia
40.8656,-33.4655,35.2020,1.0282,MESH_ScottishPine_01
49.3805,-31.5959,35.4207,1.1056,MESH_JapaneseBlack_01_Var1
52.9155,-34.8768,34.1007,0.9576,MESH_ScottishPine_01
62.2192,-32.2374,38.4789,1.1018,Mesh_Metasequoia
69.8869,-34.7220,37.0131,1.0787,Mesh_Metasequoia
75.6826,-35.1763,34.9862,0.8745,MESH_JapaneseBlack_01_Var1
82.4687,-32.9318,32.7338,1.1203,MESH_JapaneseBlack_01_Var1
-85.3588,-26.9218,16.1874,0.9867,Mesh_Metasequoia
-79.9753,-23.4509,18.1052,0.9383,MESH_JapaneseBlack_01_Var1
20.8390,-25.6796,45.9160,1.0110,MESH_JapaneseBlack_01_Var1
28.2410,-28.4980,44.3779,1.1298,Mesh_Metasequoia
31.3123,-25.9879,43.8642,1.0635,MESH_JapaneseBlack_01_Var1
38.7092,-23.7561,41.8331,1.1082,MESH_JapaneseBlack_01_Var1
45.2079,-26.1060,39.0137,0.8696,MESH_ScottishPine_01
48.7923,-26.4045,38.9327,0.9485,MESH_JapaneseBlack_01_Var1
58.5516,-26.9657,40.4581,1.1453,MESH_JapaneseBlack_01_Var1
62.3414,-28.7182,40.0583,1.1038,Mesh_Metasequoia
69.3415,-25.3595,40.1642,0.8648,Mesh_Metasequoia
72.6317,-24.2653,39.3263,0.9355,MESH_ScottishPine_01
80.5739,-28.7298,34.8606,0.9474,Mesh_Metasequoia
83.5450,-23.4901,34.8108,1.0286,MESH_JapaneseBlack_01_Var1
91.2456,-24.1079,31.0741,1.1021,MESH_ScottishPine_01
-79.7769,-17.5008,18.1086,0.9890,Mesh_Metasequoia
-19.9393,-19.4009,28.3340,0.8521,MESH_ScottishPine_01
21.0411,-20.7124,45.9521,0.8522,MESH_ScottishPine_01
26.2782,-17.8448,46.5382,0.9857,MESH_JapaneseBlack_01
33.3868,-17.9345,45.8688,1.0919,MESH_ScottishPine_01
37.3904,-21.5366,43.4004,1.0890,MESH_JapaneseBlack_01
44.6039,-18.7720,43.4134,0.8730,MESH_JapaneseBlack_01
51.5678,-20.8598,42.3941,0.9076,MESH_ScottishPine_01
54.4436,-19.8298,42.9602,1.1094,MESH_JapaneseBlack_01_Var1
64.6326,-18.5207,42.4143,0.9656,MESH_ScottishPine_01
69.2159,-17.7280,41.2469,1.1173,MESH_ScottishPine_01
73.7298,-19.3639,39.6319,1.0869,MESH_JapaneseBlack_01_Var1
80.3294,-19.1628,36.9492,0.9527,MESH_ScottishPine_01
88.4131,-21.0276,32.9908,1.0904,MESH_ScottishPine_01
89.7380,-21.9139,32.2095,0.9929,Mesh_Metasequoia
95.8166,-18.8183,29.8767,1.0550,MESH_ScottishPine_01
104.5111,-19.5289,26.9941,1.0630,MESH_ScottishPine_01
-80.3711,-16.6386,17.8694,1.0230,MESH_JapaneseBlack_01_Var1
-18.4288,-16.8991,28.7428,1.1159,MESH_ScottishPine_01
22.5802,-12.7230,45.8842,1.0340,Mesh_Metasequoia
23.0463,-11.4007,45.9122,0.8990,Mesh_Metasequoia
29.8988,-13.4016,47.0530,1.0039,MESH_JapaneseBlack_01_Var1
40.2684,-16.9341,44.8655,0.9529,MESH_ScottishPine_01
45.4841,-16.7209,44.2580,0.8888,MESH_JapaneseBlack_01
52.6794,-11.8929,44.5772,1.0798,MESH_JapaneseBlack_01_Var1
58.6457,-16.2118,43.5143,0.8986,MESH_JapaneseBlack_01
59.3444,-11.8041,43.2824,1.0153,MESH_JapaneseBlack_01_Var1
65.5719,-16.8573,42.2503,0.8758,MESH_JapaneseBlack_01_Var1
71.3015,-13.5376,40.2756,0.8530,MESH_ScottishPine_01
79.8576,-17.2964,37.2737,0.9355,MESH_JapaneseBlack_01_Var1
87.9011,-12.9887,33.7026,0.9363,Mesh_Metasequoia
89.5392,-13.1952,32.9703,1.0877,MESH_JapaneseBlack_01_Var1
100.7106,-13.7981,28.2831,0.9766,MESH_JapaneseBlack_01_Var1
106.6725,-13.5503,26.7942,0.8950,Mesh_Metasequoia
110.9414,-13.1904,26.2254,1.1360,Mesh_Metasequoia
25.7600,-8.0706,46.4327,1.0138,MESH_JapaneseBlack_01_Var1
