# Tracked standalone tree placement — see StandaloneTreeCatalog.cs
prefab,worldX,worldY,worldZ,yawDeg,scale
Spruce 1,-56.7185,5.1748,28.0535,334.6592,1.0230
Spruce 3,25.4877,13.3138,28.6926,12.7452,1.0205
Spruce 1,31.4940,15.0882,28.8438,256.4676,0.9793
Spruce 3,39.9024,16.9446,26.8324,70.1460,0.8574
Spruce 1,42.1323,16.7317,29.0879,314.9932,1.1373
Spruce 3,48.9828,15.2145,27.3878,65.8495,1.1393
Spruce 3,-54.8154,6.2883,36.3285,28.8801,0.8969
Spruce 1,-53.3944,6.2236,34.6451,266.5210,1.1035
Spruce 1,-39.7743,8.4256,37.4835,154.0568,1.0349
Spruce 3,24.2616,12.8005,33.6053,345.3710,0.8829
Spruce 1,30.2612,14.4174,33.2050,87.7305,0.8903
Spruce 1,36.3827,15.9389,35.3954,7.3604,1.0658
Spruce 1,46.0164,15.9902,35.9494,110.3972,0.8923
Spruce 1,53.4750,13.9845,33.8301,346.7618,0.9349
Spruce 3,-59.6324,6.8534,43.1966,306.2783,0.8707
Spruce 3,-48.0859,7.9224,42.3557,144.3617,1.0593
Spruce 1,-42.2403,8.5199,40.8943,244.6063,0.8998
Spruce 3,-40.6165,8.5337,39.3155,271.4810,1.0075
Spruce 1,25.5270,12.8323,42.1101,27.7755,0.9455
Spruce 3,30.6221,14.1156,41.2691,33.3871,0.9885
Spruce 3,39.6596,16.1922,42.0285,18.5406,1.0087
Spruce 3,42.6114,16.3300,42.1387,205.9409,0.8609
Spruce 3,51.9482,14.7250,42.0744,274.4727,1.0525
Spruce 3,-54.4763,7.5094,44.8237,216.7323,0.9253
Spruce 1,-49.3794,8.8059,49.0870,185.8587,0.9251
Spruce 3,-47.0397,8.6010,45.8904,340.4725,1.0957
Spruce 1,-37.9968,9.7764,46.1156,154.5878,0.8585
Spruce 3,23.2576,12.3609,45.5359,193.0653,0.9714
Spruce 3,24.1759,12.5201,48.9487,39.0285,1.1245
Spruce 1,30.6426,13.9211,49.0291,263.4360,0.9031
Spruce 3,37.5740,15.6638,48.7715,314.0047,0.9713
Spruce 1,44.6297,16.1981,45.2864,229.8769,1.0288
Spruce 1,51.8019,14.8296,43.7450,108.8508,1.0038
Spruce 3,-56.0249,8.1636,49.9761,261.2328,1.0886
Spruce 1,-49.7667,9.6060,54.1039,289.2715,1.0649
Spruce 1,-46.7798,9.3611,50.3562,88.1205,0.9774
Spruce 1,-37.1601,10.7619,52.0672,230.4799,0.9330
Spruce 1,17.6926,11.6822,51.9604,172.2061,0.8629
Spruce 3,20.4966,12.0826,55.1085,100.4090,1.0557
Spruce 1,29.5504,13.6096,54.2748,68.0830,1.1046
Spruce 3,34.5552,14.8223,54.6503,44.5929,1.0376
Spruce 1,39.8042,15.9822,50.7032,205.1905,0.8991
Spruce 3,46.3071,16.0174,53.7780,148.8936,1.0995
Spruce 3,53.9103,14.8342,54.1602,308.8356,0.9201
Spruce 1,-59.7932,9.5899,60.5808,99.9873,0.8986
Spruce 1,-50.3766,10.6720,60.6665,235.2521,1.1320
Spruce 3,-45.9614,11.0893,59.7898,82.5422,1.0691
Spruce 3,-36.4117,11.6595,57.3122,141.7403,0.9516
Spruce 1,15.8480,11.7920,59.7625,272.2600,1.0110
Spruce 1,18.6831,12.0218,59.3185,355.0396,0.9241
Spruce 3,28.8725,13.4598,55.9018,239.8835,0.9997
Spruce 3,34.8356,14.7927,59.2402,66.2972,0.8879
Spruce 1,39.4544,15.6446,60.0649,161.8711,1.0274
Spruce 3,42.6514,15.9455,60.4885,176.1691,1.0065
Spruce 1,51.6849,15.3980,61.0613,104.4204,0.9501
Spruce 3,-56.3502,10.7276,65.3400,228.3827,1.0412
Spruce 1,-52.7166,11.3240,66.1646,320.7680,1.0873
Spruce 3,-47.4762,11.3675,62.5005,123.2777,1.0433
Spruce 3,-40.6378,12.2775,63.1651,121.2056,1.1462
Spruce 3,-30.7169,12.7756,63.4542,239.1740,0.8761
Spruce 1,18.0216,12.2649,66.1897,252.1005,1.0281
Spruce 1,20.3740,12.5000,67.0509,64.5633,1.1456
Spruce 1,25.7739,13.0061,63.4198,358.8694,1.0215
Spruce 3,32.6572,14.2636,63.0955,350.3063,1.0645
Spruce 3,38.3118,15.3807,62.6419,144.7932,0.9906
Spruce 3,42.2350,15.7674,64.8753,205.0101,1.0193
Spruce 1,49.2591,15.6950,63.8344,0.0842,0.9617
Spruce 3,-56.5696,11.3977,69.4745,254.8738,0.8668
Spruce 1,-49.4647,12.1902,68.7444,172.2698,1.0928
Spruce 3,-47.4873,13.0480,72.3362,281.7399,0.9316
Spruce 1,-37.0472,13.5099,69.0923,44.3767,0.9188
Spruce 1,-31.1203,14.1962,73.4562,244.0026,0.9075
Spruce 1,11.0681,11.9879,67.5425,60.7316,0.8984
Spruce 1,17.9786,12.6469,73.4400,225.4127,0.9149
Spruce 3,21.8550,12.8611,72.1898,101.8142,1.1283
Spruce 1,29.1733,13.6475,68.9953,94.6266,1.0187
Spruce 3,33.3424,14.3458,69.7684,256.7871,1.0636
Spruce 1,39.7347,15.2519,72.4381,41.7592,1.0971
Spruce 3,44.2896,15.6348,72.4814,157.4565,0.9324
Spruce 3,48.6949,15.6871,73.4736,4.6543,1.0384
Spruce 1,-51.1321,12.9685,74.6419,235.8560,1.0637
Spruce 1,-47.5498,13.8435,77.1426,132.4267,0.9822
Spruce 3,-36.6235,14.9354,78.5056,41.6032,0.9850
Spruce 1,-32.7685,14.6075,76.1876,144.5047,0.8970
Spruce 1,17.6006,12.8815,77.7073,342.2250,0.8502
Spruce 1,22.6879,13.2617,79.3890,358.9487,1.0526
Spruce 1,29.8048,13.8970,78.6073,354.0931,1.1462
Spruce 1,32.9420,14.2656,76.5846,242.9364,1.1069
Spruce 3,38.1912,14.9740,75.6651,221.8753,1.0318
Spruce 1,43.1158,15.4384,76.9077,55.3101,1.0148
Spruce 3,52.8530,15.6170,75.4799,191.9444,0.9434
Spruce 1,-57.4139,13.0818,80.7687,141.1594,1.0337
Spruce 1,-51.3806,13.8162,80.0113,304.1275,0.9292
Spruce 1,-46.4305,14.5689,80.7276,135.4596,0.9100
Spruce 3,-37.2615,15.5012,82.5641,120.1435,1.0035
Spruce 3,-32.5645,15.6301,84.1327,281.2754,0.9654
Spruce 3,23.7133,13.5231,83.4898,347.2915,0.9614
Spruce 1,24.4899,13.4594,80.8402,101.3305,0.9642
Spruce 3,33.9203,14.3870,80.3150,231.2072,1.1432
Spruce 3,39.1408,14.9906,79.8756,310.2642,0.9086
Spruce 1,43.3618,15.2803,84.9225,14.8846,0.9172
Spruce 3,49.5081,15.6675,79.7922,254.1943,0.8842
Spruce 1,-59.5521,13.6812,86.8752,223.3306,0.8711
Spruce 1,-53.2571,15.2366,91.1615,47.4172,1.0950
Spruce 1,-45.8919,16.0754,89.7104,354.2817,1.1270
Spruce 3,-2.6776,14.7900,87.4803,213.3157,0.8549
Spruce 1,0.4549,14.7930,89.5468,316.4250,0.9723
Spruce 1,18.3969,13.4220,85.5861,183.0828,1.0081
Spruce 1,28.6766,13.9656,86.3146,87.2451,1.1421
Spruce 3,44.7174,15.2983,91.2633,211.8809,0.8552
Spruce 3,51.1084,15.7394,87.9391,41.5601,0.8760
Spruce 1,-55.4472,15.4156,95.3555,207.5782,1.0600
Spruce 1,-52.7673,15.4429,92.0110,69.1973,0.9676
Spruce 1,-42.1706,17.1608,95.1443,196.0044,1.1098
Spruce 1,-0.5614,15.8719,96.1101,131.9101,0.8970
Spruce 3,5.6665,15.3370,97.1895,106.6458,1.1098
Spruce 3,8.7149,14.7670,95.4795,162.5795,0.8972
Spruce 1,28.6336,14.3013,97.4873,11.3122,0.9459
Spruce 1,30.7558,14.2650,93.4598,307.2349,1.0513
Spruce 3,41.7523,15.0259,94.4626,62.5059,0.8889
Spruce 1,43.2724,15.1581,93.6105,211.8554,0.8607
Spruce 1,52.1779,15.8268,93.0401,350.2095,1.0535
Spruce 1,-59.6951,15.4192,101.3038,357.4626,0.9491
Spruce 1,-50.4394,17.0516,100.7048,248.8875,1.1375
Spruce 1,-47.7964,17.3632,100.0009,17.0655,0.8507
Spruce 1,-41.6613,17.7485,99.4729,332.6189,1.1295
Spruce 3,-2.9065,17.1653,103.0020,359.0164,0.9540
Spruce 1,2.9519,16.4341,102.0300,99.5960,1.0534
Spruce 3,8.5475,15.2998,99.1069,56.2909,0.9815
Spruce 1,16.7714,14.9882,102.9176,197.5302,1.1464
Spruce 1,20.2050,14.7868,103.3759,61.3208,1.0764
Spruce 3,27.1662,14.2989,98.1022,321.5152,0.9606
Spruce 1,33.8383,14.5278,99.9195,69.2783,1.0928
Spruce 1,36.7016,14.6795,101.2341,205.9490,0.8515
Spruce 1,43.8087,15.1721,97.8622,185.7715,1.0465
Spruce 1,51.3079,15.7907,100.9131,65.9590,0.9865
Spruce 1,-58.7184,16.1918,107.0867,287.4160,1.0329
Spruce 1,-50.7824,17.8757,108.1062,175.0477,0.9029
Spruce 3,-45.6503,18.5928,108.2675,235.2986,1.0855
Spruce 1,-41.8720,18.3639,104.7011,20.1962,0.9238
Spruce 1,-0.2469,17.0313,103.5304,250.6219,0.9056
Spruce 1,0.2516,17.2354,105.0629,242.2229,0.8532
Spruce 3,8.0953,16.5841,106.9945,70.9657,1.0056
Spruce 3,15.0412,15.3306,104.4637,184.0938,0.8504
Spruce 3,20.1068,15.0361,106.0425,9.7221,0.9696
Spruce 1,34.4605,14.6682,105.5743,98.4062,0.8919
Spruce 1,40.9087,14.9778,106.7441,104.0394,0.9610
Spruce 3,46.3856,15.3740,104.0320,267.1812,1.0733
Spruce 3,48.9057,15.6037,106.9381,315.0263,1.0221
Spruce 3,-54.9070,17.3057,110.8134,203.4950,0.8890
Spruce 1,-50.9419,18.4138,113.8628,56.0188,1.0055
Spruce 1,-47.2589,18.6590,110.4508,192.1437,1.0835
Spruce 1,-41.2262,19.1160,112.5175,281.1491,0.8678
Spruce 1,2.8192,18.2163,112.6263,205.9202,1.0024
Spruce 3,8.3682,17.4994,112.9468,86.2094,0.8723
Spruce 1,12.2538,16.5519,110.7857,283.8970,1.0167
Spruce 3,40.8570,15.0669,112.4402,206.1034,0.9675
Spruce 1,46.2012,15.4600,114.5359,255.2126,1.1380
Spruce 1,49.4737,15.7417,114.7750,280.4466,1.0616
Spruce 1,-57.7177,17.1734,115.6554,345.1154,0.8875
Spruce 1,-52.2267,18.6157,119.7399,220.6627,1.1347
Spruce 3,-47.7857,19.4303,120.8432,200.4243,1.0069
Spruce 3,4.8802,18.7377,117.5107,3.4504,1.1052
Spruce 1,9.0174,17.9613,116.6074,29.2475,1.0019
Spruce 1,14.4127,16.9326,116.0171,280.3379,1.1225
Spruce 3,44.6249,15.3682,115.7693,327.5002,1.0920
Spruce 1,51.3449,15.9744,118.0822,213.2193,1.0356
Spruce 1,-56.2098,17.9365,122.4142,14.4013,0.9306
Spruce 1,-48.3334,19.4131,121.7209,54.5855,1.1119
Spruce 1,-46.9682,19.7583,125.2523,233.5621,1.0560
Spruce 3,3.3925,19.5810,121.9568,177.8048,1.0801
Spruce 1,10.4765,19.0486,126.0363,271.0768,0.9355
Spruce 1,17.9453,17.4479,124.8611,150.9131,1.1121
Spruce 3,44.4420,15.6391,124.8319,333.5398,1.0993
Spruce 1,51.6120,16.2554,127.1335,128.5551,1.0499
Spruce 1,-59.3160,17.6708,129.4447,309.0708,0.9393
Spruce 3,-53.4182,18.9296,133.2430,58.0199,1.1010
Spruce 1,-47.0089,20.0346,132.6538,327.7516,1.0540
Spruce 3,-0.5094,21.2267,132.4774,186.7055,0.9538
Spruce 3,1.9482,20.6188,128.7186,123.7332,1.0149
Spruce 1,7.2385,20.5103,133.1213,95.4021,0.8813
Spruce 1,16.5142,18.7631,133.1016,18.8003,1.0094
Spruce 1,19.3058,18.1760,133.0233,145.6819,0.9640
Spruce 1,47.0810,16.0845,131.3819,22.7393,0.8676
Spruce 3,53.6262,16.6402,132.3913,107.9976,1.0153
Spruce 1,-55.4213,18.5396,135.6654,215.0472,0.8546
Spruce 1,-48.2328,19.9198,134.0753,187.3347,1.1401
Spruce 1,-46.8983,20.2300,139.1161,352.0346,0.9736
Spruce 3,4.9880,20.9512,134.2104,270.8027,1.1441
Spruce 3,8.8271,20.7023,136.8579,290.6347,0.9594
Spruce 1,17.8293,18.8021,135.7209,125.9126,0.9784
Spruce 3,53.6921,16.7548,134.7451,236.1025,1.0442
Spruce 1,-58.0554,18.0757,139.6298,54.7939,0.8665
Spruce 3,-51.4881,19.5160,141.9991,344.6341,0.9721
Spruce 1,-45.3907,20.4160,139.8170,239.1558,0.8902
Spruce 3,-1.4616,22.2151,141.1292,316.1308,0.9241
Spruce 1,0.1564,22.4166,143.7534,115.1340,1.1300
Spruce 3,9.2380,21.1247,141.1541,337.8842,1.1334
Spruce 3,12.5833,20.4075,140.0901,77.4014,0.9402
Spruce 3,48.6138,16.7023,140.7404,243.6442,0.8973
Spruce 3,-55.7957,18.7739,149.0213,15.6357,1.0120
Spruce 3,-51.1295,19.8126,149.3045,96.0622,0.8956
Spruce 1,-2.7425,23.2092,150.3969,280.3878,1.1484
Spruce 1,1.5051,22.6908,147.3976,96.4643,1.0871
Spruce 1,7.6271,22.1112,148.4620,92.5824,0.8868
Spruce 3,16.6196,20.2047,146.1352,315.1194,0.8755
Spruce 1,40.8014,17.1594,149.4537,102.0334,1.0459
Spruce 1,45.9974,17.3509,150.9530,81.8252,0.8541
Spruce 3,53.7595,17.6683,149.3363,342.2071,1.1254
Spruce 1,-58.2031,18.6256,155.0495,82.0957,0.9317
Spruce 1,-51.6148,19.8581,152.5771,143.5108,0.9882
Spruce 3,-2.2703,23.6105,155.0090,10.7572,0.8826
Spruce 3,4.9601,22.9357,154.2989,332.9122,0.9001
Spruce 1,11.9701,21.8280,153.7707,199.9524,0.9674
Spruce 1,12.1277,21.8875,155.1244,91.5675,0.8645
Spruce 1,21.1322,19.8898,155.7006,164.7358,1.0512
Spruce 1,38.9035,17.4991,153.2596,92.5123,0.9863
Spruce 1,46.1044,17.7369,155.3593,93.8651,0.8712
Spruce 3,-59.2101,19.0125,162.1939,63.9956,1.1233
Spruce 3,-49.7597,20.7220,160.2827,304.7616,0.9666
Spruce 3,-7.7006,24.2237,161.2890,66.7126,1.1272
Spruce 1,-1.5574,24.0677,162.9733,38.7339,1.0100
Spruce 1,2.4860,23.5271,159.4332,82.1388,1.1253
Spruce 1,10.6574,22.3643,159.1790,278.0465,1.0373
Spruce 1,13.1207,21.9773,161.2241,205.6966,0.9234
Spruce 1,22.7669,19.8765,162.0753,151.0688,0.9685
Spruce 3,26.0548,19.3007,163.0741,29.6694,0.8532
Spruce 3,37.6217,18.1462,160.5284,337.2531,1.0731
Spruce 1,43.9796,17.9832,158.5883,31.9673,1.0182
Spruce 1,-57.5115,19.5756,165.7278,95.7490,0.8792
Spruce 1,-6.8878,24.5614,169.3902,324.0603,0.8579
Spruce 1,-0.5932,24.0091,163.6725,296.2379,0.9422
Spruce 3,3.9838,23.4931,163.5639,329.0233,1.0826
Spruce 3,12.0818,22.2331,163.7900,226.0336,1.0995
Spruce 3,12.5601,22.1392,163.5192,324.3016,1.0533
Spruce 3,18.6834,20.9479,168.1728,71.8644,1.1140
Spruce 1,26.4976,19.2989,164.2717,54.6090,1.0628
Spruce 1,-46.7857,22.3164,174.5025,354.9622,0.8696
Spruce 1,-9.7798,24.6424,170.1467,316.1779,1.0056
Spruce 3,-0.0211,23.9416,173.2428,253.1711,0.9059
Spruce 1,1.0955,23.8008,173.2140,83.2971,0.9628
Spruce 3,-52.6740,21.3672,177.5845,118.1948,0.9643
Spruce 1,-45.1169,22.8979,179.9321,314.4781,0.9066
Spruce 1,-39.7276,23.5083,180.4205,333.7292,0.9729
Spruce 1,-32.2952,23.8952,178.7854,152.7113,1.0200
Spruce 1,-26.8245,24.3112,180.7245,3.4854,1.1420
Spruce 1,-23.7383,24.4034,178.7783,265.9410,0.9413
Spruce 1,-16.1875,24.6705,178.4013,67.0734,1.0036
Spruce 1,-11.7291,24.6341,178.9041,34.1497,1.0007
Spruce 3,-2.0597,24.0925,175.6870,278.0071,1.1339
Spruce 3,-57.2005,20.7500,185.0288,182.1542,0.9943
