# Tracked standalone tree placement — see StandaloneTreeCatalog.cs
prefab,worldX,worldY,worldZ,yawDeg,scale
Spruce 3,29.4771,5.2847,-144.2836,146.2875,0.8608
Spruce 3,30.7187,5.0788,-141.2734,80.5404,1.0260
Spruce 3,39.5555,4.1236,-143.0000,147.7944,0.8529
Spruce 1,-55.0994,19.3487,-138.8466,25.3091,0.9373
Spruce 1,-50.6357,19.1620,-134.9313,285.3225,0.9577
Spruce 1,12.4470,12.4586,-137.9715,9.7896,1.1154
Spruce 1,23.6572,7.2543,-138.0461,189.0480,1.0489
Spruce 1,27.3194,6.2914,-135.3394,105.1941,0.8680
Spruce 3,31.0492,5.4266,-134.4318,152.0662,0.9612
Spruce 1,38.3273,4.0938,-137.5545,317.5736,1.0918
Spruce 3,-54.4044,17.2130,-128.8270,189.9574,0.9529
Spruce 3,-49.0916,17.8097,-128.9621,281.5728,1.0515
Spruce 3,15.6645,11.7492,-130.8568,280.9965,1.1196
Spruce 1,21.9278,9.0258,-129.9286,105.0941,1.1378
Spruce 1,26.6653,6.9132,-132.0255,356.2446,1.1401
Spruce 1,31.6152,5.5179,-132.4390,234.5600,0.9429
Spruce 1,41.8724,4.0345,-130.4308,51.3747,1.1342
Spruce 3,-59.4950,15.9134,-127.0931,240.9475,0.9046
Spruce 1,-52.3717,15.4045,-123.5575,242.8250,0.8862
Spruce 1,-44.6038,17.0249,-125.8447,211.6713,1.1061
Spruce 3,-40.3473,16.7378,-124.6038,279.6080,1.1123
Spruce 1,22.1723,10.0554,-123.8772,71.2540,1.0999
Spruce 1,26.3180,8.5337,-123.5872,287.7737,0.9902
Spruce 1,35.3567,5.9996,-124.0190,73.7801,1.0884
Spruce 3,37.6403,5.4465,-124.6076,99.3454,1.0485
Spruce 1,43.9693,4.5849,-124.7762,185.9285,1.0442
Spruce 3,50.4868,4.5352,-124.8986,303.4961,1.0542
Spruce 3,-54.1285,13.2360,-119.3168,86.8551,0.9757
Spruce 1,-52.9266,13.2349,-118.8348,76.1027,1.1431
Spruce 3,-42.5262,14.8152,-118.3310,111.1214,0.8825
Spruce 1,-40.8127,15.7845,-120.9235,184.8351,0.9461
Spruce 3,21.6201,10.6955,-121.8937,317.5667,0.9120
Spruce 3,27.0021,9.1241,-119.8680,74.0309,1.1468
Spruce 1,32.3318,7.4997,-120.1385,241.3170,0.9312
Spruce 3,37.3038,7.0387,-117.2591,207.7501,0.8754
Spruce 3,45.2513,5.1608,-121.2009,36.1804,0.8627
Spruce 1,49.1616,5.4132,-119.6482,353.4993,0.8850
Spruce 3,-52.5640,11.8527,-115.5195,315.3289,0.9233
Spruce 3,-42.9728,13.7206,-115.2464,114.7468,1.0818
Spruce 1,-41.3377,13.9397,-114.9941,254.4233,1.1344
Spruce 1,-32.7568,15.1668,-115.5534,2.9803,1.0828
Spruce 3,26.0483,10.3819,-115.9864,289.6341,0.8843
Spruce 1,31.3389,8.8540,-115.5632,54.9167,1.1012
Spruce 3,38.9213,8.4233,-110.5914,74.1905,1.0692
Spruce 3,43.6747,7.4041,-112.0361,140.2119,1.0093
Spruce 3,53.4933,6.4264,-114.6655,349.3096,0.9836
Spruce 1,-57.1915,6.9735,-105.3885,301.5633,0.9273
Spruce 3,-49.0878,9.1726,-106.0394,34.0495,1.0620
Spruce 1,-43.4085,11.4571,-108.3719,156.3477,1.0231
Spruce 3,-40.3158,11.3728,-104.9049,108.5942,1.1361
Spruce 3,-35.4582,13.1633,-107.7819,266.0878,1.0904
Spruce 1,-25.8106,15.1033,-108.1217,201.7629,0.8889
Spruce 1,21.2450,14.3767,-104.9535,34.8040,0.9193
Spruce 1,25.2527,13.4623,-104.6018,51.7516,1.0684
Spruce 1,35.8801,10.7183,-104.4096,186.6990,0.9255
Spruce 1,37.4366,9.4109,-107.9661,52.6753,1.1024
Spruce 1,42.8037,8.4831,-108.3320,68.5699,1.1481
Spruce 3,48.8285,7.7293,-109.4349,205.1293,1.0774
Spruce 1,-56.2008,6.7124,-104.0392,111.7818,0.8876
Spruce 1,-48.6618,8.7038,-103.9466,349.5611,0.9582
Spruce 3,-44.0855,9.5158,-101.4245,77.0923,0.8768
Spruce 3,-39.3217,11.1338,-102.6668,291.7250,1.0585
Spruce 1,-29.7809,13.3784,-101.6060,198.7451,0.8720
Spruce 1,-28.7730,13.3456,-99.5325,3.0972,0.8621
Spruce 3,-23.6625,14.9394,-102.7657,201.7968,0.8975
Spruce 1,29.0645,13.7070,-99.5047,341.1234,1.1497
Spruce 3,33.7997,11.4328,-103.5948,206.3308,0.8905
Spruce 1,37.2360,10.5069,-104.1292,126.7351,0.8800
Spruce 3,48.0885,9.6080,-102.3197,190.3974,0.9978
Spruce 1,50.3156,9.7853,-100.6619,5.7688,1.1156
Spruce 1,-55.5712,4.3678,-93.9722,190.6014,0.9330
Spruce 3,-47.9657,7.1659,-95.5357,88.7004,1.0923
Spruce 1,-46.4937,7.4691,-94.2683,206.9809,1.0953
Spruce 3,-39.0920,9.4021,-92.5096,282.6410,0.9602
Spruce 1,-31.8474,11.7186,-94.4970,326.0660,1.0145
Spruce 1,-28.4669,12.5412,-93.1066,159.7451,0.9935
Spruce 1,-22.6236,14.3901,-95.5450,93.3935,1.1449
Spruce 3,24.8653,15.2282,-96.1748,36.1126,1.1418
Spruce 1,32.5435,13.2160,-98.0741,133.4808,0.8525
Spruce 1,38.2436,12.0237,-97.8592,130.9592,0.9453
Spruce 1,42.7020,12.3831,-93.9487,200.9327,0.9346
Spruce 1,52.6277,11.0827,-93.1560,269.9698,0.8623
Spruce 1,-47.8822,6.5333,-90.5299,47.5644,1.0364
Spruce 1,-41.8858,8.3837,-90.6994,76.1049,0.8744
Spruce 3,-38.7312,9.1849,-90.3086,101.1433,0.9140
Spruce 1,-32.3367,11.0377,-90.8050,147.8566,1.0107
Spruce 3,-24.1601,13.4518,-90.4975,16.1023,0.9752
Spruce 3,29.9019,15.3984,-90.6546,323.8193,0.9216
Spruce 1,34.3370,14.6824,-90.2818,31.5460,0.9415
Spruce 3,40.8570,13.3598,-91.0642,237.9121,0.9933
Spruce 1,45.4006,13.8211,-86.4700,224.0270,0.9522
Spruce 1,48.7721,12.1676,-91.4173,97.9269,0.9354
Spruce 1,-57.6715,2.5947,-82.5319,341.8330,0.8535
Spruce 1,-50.6520,5.1641,-85.8111,356.2825,0.9729
Spruce 1,-47.5428,5.7986,-80.7641,42.6958,0.8936
Spruce 3,-41.6878,7.3670,-81.8135,60.2567,1.1289
Spruce 1,-35.6491,9.2249,-84.4617,270.9310,0.9746
Spruce 3,-25.9140,12.3150,-85.3123,332.0885,0.9971
Spruce 1,31.6325,16.4245,-82.6284,48.2537,0.9196
Spruce 1,37.0029,15.4158,-84.7688,259.7816,0.8924
Spruce 1,43.8541,14.5136,-84.4388,335.6494,0.9216
Spruce 3,51.2226,12.9035,-85.0811,76.3000,0.9580
Spruce 3,-56.1972,2.9449,-79.8574,204.4198,0.9482
Spruce 1,-51.5992,4.4019,-77.3637,2.4430,0.8611
Spruce 3,-43.0151,6.7808,-79.3492,226.4540,1.0725
Spruce 1,-36.4787,7.9815,-76.7508,163.4062,0.8754
Spruce 3,-31.4808,9.4325,-77.1216,61.1003,0.9958
Spruce 1,-29.4777,10.3186,-78.8825,284.6825,1.1077
Spruce 1,-22.0400,12.3242,-75.3866,305.1030,1.0268
Spruce 1,41.7362,16.3633,-77.2976,111.0433,0.9061
Spruce 1,43.2457,16.1704,-77.1653,128.8580,0.8700
Spruce 3,49.7763,14.8084,-75.9694,86.5068,1.1323
Spruce 1,-54.3352,3.2899,-71.4157,317.5043,1.0314
Spruce 3,-51.8951,3.8614,-69.3432,273.7685,1.0155
Spruce 1,-44.4289,5.8796,-73.8849,295.6706,1.0454
Spruce 3,-36.9183,6.7451,-68.9287,115.1356,0.8814
Spruce 3,-35.2162,7.2599,-69.5394,301.5500,1.0052
Spruce 1,-28.8994,9.3696,-70.2799,266.5667,1.0566
Spruce 1,47.3943,16.4642,-70.6232,192.9962,0.8777
Spruce 3,51.4621,15.0290,-69.7482,101.4379,1.0367
Spruce 1,-53.8911,2.8866,-63.4835,333.4586,1.0174
Spruce 3,-51.9020,3.2593,-62.6385,223.5359,1.0838
Spruce 1,-42.7321,4.9327,-64.2542,110.7223,0.9186
Spruce 3,-38.5416,5.6322,-63.8254,80.6349,0.8953
Spruce 1,-33.8565,7.3484,-67.5846,49.7473,0.9357
Spruce 3,-26.5194,9.9978,-67.8166,176.6625,1.0254
Spruce 3,45.8860,17.7294,-65.9591,148.7224,1.1022
Spruce 1,48.7212,16.7596,-65.8315,124.2058,0.9132
Spruce 1,-59.0028,1.4955,-60.6191,317.9544,1.0879
Spruce 3,-50.9492,3.1927,-60.2817,197.5535,0.9867
Spruce 3,-44.0778,4.1400,-59.5423,124.4869,1.0788
Spruce 3,-37.6416,4.9332,-56.3801,56.8239,0.8972
Spruce 3,-30.7674,7.3842,-58.9012,157.3797,1.0019
Spruce 1,-27.2944,8.8053,-57.4584,0.1392,0.9310
Spruce 1,43.7337,18.8513,-62.0325,205.4416,1.0124
Spruce 1,51.8943,15.9725,-60.2141,108.5021,1.0430
Spruce 3,-57.5734,1.2841,-53.6174,358.4937,1.1038
Spruce 3,-50.3153,2.6582,-54.3460,179.0586,0.8680
Spruce 1,-43.5687,3.7331,-54.8931,7.5349,1.0485
Spruce 1,-38.7381,4.6303,-55.7470,217.1816,1.0672
Spruce 3,-32.4087,6.3525,-53.1503,186.7370,0.9513
Spruce 3,-27.1847,8.6672,-52.5430,6.2050,1.1268
Spruce 3,46.8497,18.8939,-56.1105,190.8926,1.0963
Spruce 1,50.8535,17.2771,-54.3860,160.8757,1.1289
Spruce 1,-54.1208,1.5914,-50.0928,349.7827,1.1163
Spruce 3,-51.9806,1.6602,-45.2152,194.6979,0.8598
Spruce 3,-46.6587,2.7801,-46.6831,308.4012,1.1219
Spruce 1,-39.6160,4.0188,-46.8811,278.3948,1.1313
Spruce 1,-33.5001,5.7984,-45.2764,15.3545,0.8779
Spruce 3,-28.3123,8.0899,-47.1575,12.7452,1.0205
Spruce 1,-22.3060,10.4065,-47.0062,256.4676,0.9793
Spruce 3,49.8762,18.7867,-45.2803,313.5767,1.0763
Spruce 1,-57.5743,0.7172,-38.3665,154.0568,1.0349
Spruce 1,-51.9349,1.5851,-43.1869,254.2787,0.8876
Spruce 3,-44.7115,3.1031,-39.8923,288.4429,1.0806
Spruce 3,-38.3342,4.3262,-43.0414,246.7819,1.1250
Spruce 1,-35.5784,5.1228,-42.0384,330.6626,0.9783
Spruce 3,-29.5384,7.5725,-42.2447,345.3710,0.8829
Spruce 1,-23.5388,9.9708,-42.6450,87.7305,0.8903
Spruce 3,48.1141,19.7056,-39.4943,144.3617,1.0593
Spruce 1,53.9598,17.4202,-40.9557,244.6063,0.8998
Spruce 3,-58.4165,0.6461,-36.5345,271.4810,1.0075
Spruce 1,-48.2297,2.2337,-32.5938,11.7988,1.1189
Spruce 1,-46.0277,2.8326,-36.3841,8.1611,0.8863
Spruce 1,-37.8685,4.5853,-38.1140,329.3150,0.8939
Spruce 1,-35.2354,5.4607,-35.5871,98.8847,0.9351
Spruce 1,-28.2730,8.2686,-33.7400,27.7755,0.9455
Spruce 3,-23.1779,9.9677,-34.5809,33.3871,0.9885
Spruce 3,-14.1405,11.1518,-33.8216,18.5406,1.0087
Spruce 1,43.8018,19.6435,-35.2524,308.9271,0.9695
Spruce 3,53.2143,18.8122,-32.6755,210.6888,0.9808
Spruce 3,-59.5308,0.4771,-29.7735,293.8253,0.9258
Spruce 1,-53.1311,0.9411,-27.3728,120.6776,1.0099
Spruce 1,-43.4310,3.2879,-28.5502,318.9212,0.8525
Spruce 3,-38.3654,4.6263,-31.3108,230.6009,1.0483
Spruce 3,-30.5424,7.3870,-30.3141,193.0653,0.9714
Spruce 3,-29.6241,7.7576,-26.9013,39.0285,1.1245
Spruce 1,-23.1574,9.8668,-26.8209,263.4360,0.9031
Spruce 3,-16.2260,10.9760,-27.0785,314.0047,0.9713
Spruce 1,46.5987,19.4704,-27.5288,140.1568,0.8928
Spruce 3,50.8476,19.4698,-30.8813,107.3862,0.9784
Spruce 3,-58.0403,0.2469,-22.5087,166.3136,1.0066
Spruce 1,-48.9667,1.6731,-25.0364,23.8092,0.8857
Spruce 3,-43.1031,2.7443,-20.8342,62.7565,1.0819
Spruce 1,-38.0243,4.5262,-23.5747,147.6252,1.1296
Spruce 1,-32.9910,6.4323,-26.0927,336.5096,0.9698
Spruce 1,-26.0946,8.9255,-22.2368,286.4883,1.1225
Spruce 1,-21.5930,10.1294,-21.2586,309.0207,1.0728
Spruce 1,-12.4663,11.4760,-22.5989,72.1913,1.0352
Spruce 1,45.8234,18.8001,-21.1835,235.2521,1.1320
Spruce 3,50.2386,19.3396,-22.0602,82.5422,1.0691
Spruce 3,-54.2117,0.3334,-18.5378,141.7403,0.9516
Spruce 1,-49.3106,0.8180,-15.3482,279.7801,0.9919
Spruce 3,-43.5814,2.4693,-19.5244,111.7914,0.9316
Spruce 1,-40.9098,2.7248,-15.3475,61.6768,1.1472
Spruce 3,-30.3256,7.0874,-16.6020,193.1859,0.9542
Spruce 3,-25.1623,9.1336,-19.7670,88.8728,1.0031
Spruce 1,47.8613,18.6345,-16.9968,212.9857,0.9370
Spruce 3,52.1400,18.8022,-15.5377,71.0018,1.0403
Spruce 3,-55.0354,0.0169,-12.9937,25.4301,1.1173
Spruce 3,-52.6995,0.1136,-9.7116,75.7352,0.9527
Spruce 3,-46.0349,0.8892,-9.1637,310.9867,0.9510
Spruce 1,-39.7458,2.4315,-9.8132,95.6727,1.0493
Spruce 3,-35.6585,3.9002,-8.4189,312.6702,0.9666
Spruce 1,-26.6514,8.2594,-12.7367,53.7319,0.8724
Spruce 1,-18.7721,10.6789,-13.1349,281.3830,1.1461
Spruce 1,47.0336,17.9350,-11.5388,202.5156,0.8567
Spruce 1,53.6872,18.3689,-10.9645,140.0620,0.9080
Spruce 1,-59.2500,-0.2889,-6.1151,118.4704,1.0165
Spruce 3,-49.3083,0.4090,-8.0149,74.6652,1.0718
Spruce 1,-47.5703,0.4573,-3.4950,290.1686,0.8706
Spruce 3,-36.0816,3.5205,-6.7178,95.5398,1.0926
Spruce 1,-35.0625,4.0101,-6.9733,357.3683,1.0890
Spruce 3,-29.3026,6.7384,-7.2007,9.8236,1.0949
Spruce 3,-20.7354,9.9497,-5.8550,88.1880,1.1170
Spruce 1,49.5217,17.6142,-4.9758,136.1062,1.0121
Spruce 3,-54.3509,-0.0124,1.9216,296.2831,1.0317
Spruce 1,-50.1684,0.2562,2.5929,298.8832,0.9595
Spruce 1,-43.5871,0.8178,-0.7010,358.4144,0.8797
Spruce 1,-35.9278,2.8575,1.4175,308.9282,0.8729
Spruce 1,-32.9321,4.4561,-1.2081,235.8560,1.0637
Spruce 1,-29.3498,5.9956,1.2926,132.4267,0.9822
Spruce 3,-18.4235,10.4048,2.6556,41.6032,0.9850
Spruce 3,48.3050,17.9141,3.3537,152.7816,1.1445
Spruce 3,-55.6489,0.1943,9.6325,101.2483,1.1054
Spruce 1,-47.7753,0.5543,9.5515,23.4013,1.0042
Spruce 1,-42.5629,0.8675,7.6989,334.4755,0.9583
Spruce 1,-38.0649,1.7998,7.3479,152.4398,1.0204
Spruce 3,-32.4032,4.2623,4.5718,233.1512,0.9490
Spruce 1,-27.8321,6.2817,6.8491,160.9590,0.9134
Spruce 1,-20.0262,9.5941,6.0027,153.1046,0.8756
Spruce 1,-16.1152,10.9140,8.7188,181.0701,0.9114
Spruce 1,43.5215,18.5308,9.4695,94.4038,1.0208
Spruce 1,48.7019,18.3587,6.3663,94.7923,0.9265
Spruce 3,-54.0867,0.4215,13.6398,347.2915,0.9614
Spruce 1,-53.3101,0.3231,10.9903,101.3305,0.9642
Spruce 3,-43.8797,0.7964,10.4650,231.2072,1.1432
Spruce 3,-38.6592,1.5938,10.0256,310.2642,0.9086
Spruce 1,-34.4383,2.8196,15.0725,14.8846,0.9172
Spruce 3,-28.2919,5.8258,9.9422,254.1943,0.8842
Spruce 1,-23.3521,7.8465,11.0252,223.3306,0.8711
Spruce 1,-17.0571,9.8926,15.3115,47.4172,1.0950
Spruce 1,-9.6919,12.7478,13.8604,354.2817,1.1270
Spruce 1,40.6801,18.1195,9.7476,242.8062,0.8677
Spruce 3,43.6410,18.9788,12.0951,128.4845,1.1222
Spruce 1,51.5106,19.8384,13.0293,22.9328,0.8543
Spruce 3,-56.5370,0.7469,18.7014,86.3478,0.8907
Spruce 1,-47.8584,0.8978,17.1041,129.1015,1.0612
Spruce 3,-43.4898,1.1483,18.2674,6.2640,1.1091
Spruce 1,-38.1687,1.7514,18.6584,31.1779,1.0549
Spruce 3,-35.0073,2.4907,20.1028,251.9815,0.9900
Spruce 1,-26.2404,6.0508,16.7827,141.0846,0.8860
Spruce 3,-22.5467,6.8548,21.3794,311.7290,0.9115
Spruce 1,-14.4333,10.6766,17.2643,128.3192,0.9392
Spruce 3,-8.7740,12.5627,18.3174,350.1915,1.0602
Spruce 1,40.2795,19.2823,20.3590,112.2961,0.9855
Spruce 3,43.2984,20.1055,20.1308,359.2404,1.0767
Spruce 1,51.1377,20.8743,17.5671,117.5849,0.8828
Spruce 3,-56.1064,1.3384,25.6753,177.7571,1.1326
Spruce 1,-48.2239,1.2115,22.4279,126.6320,0.9086
Spruce 1,-45.5508,1.2773,21.8631,92.4084,1.0539
Spruce 3,-41.2147,1.6911,25.7208,228.2297,0.8602
Spruce 3,-32.2703,3.1575,23.6329,192.2883,1.0230
Spruce 3,-28.3443,4.0427,27.4004,150.0575,0.8552
Spruce 1,-21.0070,7.3877,21.6636,118.3713,0.8619
Spruce 3,-16.0358,8.2689,27.2396,188.3272,1.0907
Spruce 3,-8.4984,11.5694,25.3172,343.3414,0.8800
Spruce 1,-4.9147,13.1177,22.5999,330.1203,0.9997
Spruce 3,47.7176,21.5050,23.7856,126.2997,1.0146
Spruce 3,54.1759,22.0192,22.5458,183.9687,0.9011
