# Tracked standalone tree placement — see StandaloneTreeCatalog.cs
prefab,worldX,worldY,worldZ,yawDeg,scale
Spruce 1,-76.1212,22.2554,-56.1282,282.0260,1.1014
Spruce 3,-65.1111,18.8740,-59.5995,223.7025,0.8924
Spruce 3,-60.7675,17.4466,-58.3418,243.9233,0.9861
Spruce 1,-56.7537,15.7879,-58.8974,39.3758,0.8841
Spruce 1,-49.4849,13.1991,-58.0223,246.6015,0.9905
Spruce 3,-45.5265,12.2810,-57.3367,293.2032,0.9560
Spruce 1,-34.6897,11.8313,-59.0693,147.4187,0.9343
Spruce 1,-31.1280,12.4070,-60.4392,139.0384,1.1279
Spruce 1,-23.9838,16.4800,-57.4797,154.8459,1.1231
Spruce 1,-17.5079,19.1239,-60.4314,245.4097,0.9112
Spruce 1,-10.7615,22.7502,-60.5067,136.0951,1.0664
Spruce 3,-7.1989,24.8777,-58.2376,226.6143,0.8959
Spruce 1,-2.8743,26.3456,-58.2498,238.0849,0.9480
Spruce 1,3.2018,27.3131,-60.0511,44.6018,0.8633
Spruce 1,8.5855,27.7089,-59.7524,131.4018,1.0682
Spruce 1,18.8948,26.5369,-60.8885,310.0733,0.8615
Spruce 1,19.8049,26.4253,-60.1750,311.8946,1.0515
Spruce 1,30.7170,22.9377,-60.8372,312.3517,1.1209
Spruce 3,32.0096,22.4669,-60.3519,44.4985,0.9391
Spruce 1,39.1660,18.8605,-60.6288,55.7384,0.9247
Spruce 1,113.0387,18.7562,-60.0401,84.6069,0.8644
Spruce 1,138.8512,26.3361,-59.8254,176.6600,1.0676
Spruce 3,140.5246,26.6489,-60.2426,74.5903,0.9929
Spruce 1,148.0439,27.4004,-58.9338,251.2787,0.9033
Spruce 1,155.8093,28.2902,-61.0090,248.5860,0.9176
Spruce 1,163.7757,28.5813,-60.8262,166.0328,0.8599
Spruce 1,194.0249,27.5942,-60.0703,248.7197,0.9740
Spruce 3,201.4550,26.2752,-56.1561,59.6910,0.9712
Spruce 3,210.4437,22.0476,-61.0613,74.5652,1.0111
Spruce 1,215.0812,21.4964,-56.7175,267.7479,0.9081
Spruce 1,223.3112,18.2717,-60.0511,164.8106,0.9920
Spruce 1,-222.2426,15.0270,-51.1733,340.7448,1.0038
Spruce 1,-216.0059,15.0797,-50.6675,222.7822,0.8842
Spruce 3,-211.2204,15.1553,-51.3071,134.2837,1.0103
Spruce 3,-204.7017,15.2820,-54.0902,157.1347,1.1140
Spruce 3,-202.2912,15.5282,-51.5545,135.0487,1.0783
Spruce 1,-193.2684,16.0858,-54.5727,37.2011,0.8799
Spruce 3,-185.0240,18.0051,-50.2887,356.2766,1.1367
Spruce 1,-180.4717,18.9798,-50.2054,153.0436,0.9873
Spruce 3,-177.9888,19.5158,-50.2466,240.7883,1.1255
Spruce 1,-166.7118,21.8632,-50.4287,42.8521,1.0962
Spruce 1,-161.6985,22.4130,-51.8523,155.2836,0.8611
Spruce 1,-159.7881,22.9867,-50.8819,149.8519,0.8913
Spruce 1,-150.5332,23.5775,-53.2384,257.2226,0.8532
Spruce 3,-144.0316,24.8592,-50.7652,255.5835,1.0134
Spruce 1,-137.5963,25.5729,-49.5437,129.4636,0.9864
Spruce 1,-135.1447,25.4777,-50.0919,150.7554,0.8776
Spruce 3,-125.9398,24.1832,-54.8892,112.1142,1.1442
Spruce 3,-122.2717,24.6510,-53.2282,316.5609,1.0073
Spruce 1,-112.6898,25.0106,-51.6898,278.0365,0.8624
Spruce 3,-107.8504,25.2112,-50.8345,335.6866,0.9111
Spruce 1,-105.0466,25.3186,-50.4065,111.6312,0.8833
Spruce 1,-95.2549,24.5710,-52.9082,76.9626,1.0532
Spruce 1,-92.7962,25.0121,-51.0813,239.2393,1.0657
Spruce 1,-84.7440,24.6248,-50.8846,126.5259,1.0598
Spruce 1,-79.9034,24.2246,-50.0023,269.9710,1.0496
Spruce 1,-75.0066,23.1594,-50.1712,213.4874,1.0547
Spruce 3,-67.4102,20.2746,-54.5648,66.5504,0.8979
Spruce 1,-58.6333,17.1337,-51.9378,160.4054,1.0511
Spruce 1,-52.4636,14.7113,-53.4394,217.3323,0.9431
Spruce 1,-50.7084,14.2636,-52.6222,55.6778,0.9630
Spruce 1,-46.0658,13.4502,-51.5393,182.8918,1.1057
Spruce 3,-38.1443,12.9990,-53.2389,25.0247,0.9583
Spruce 1,-34.1836,13.6590,-53.7162,254.5717,0.8753
Spruce 3,-27.3314,17.6964,-50.0588,250.2394,1.0102
Spruce 1,-21.9063,18.9706,-53.8657,127.3393,0.9261
Spruce 1,-15.5640,23.2494,-51.1760,165.4778,0.8685
Spruce 3,-5.4843,26.8070,-52.4853,190.4368,1.0083
Spruce 3,1.0291,27.7751,-54.8419,288.2097,1.0454
Spruce 1,5.5056,28.5318,-50.9944,144.4243,1.0303
Spruce 1,12.1527,28.2098,-49.5563,150.2142,1.0310
Spruce 3,16.2503,27.6294,-52.5976,23.0535,1.0545
Spruce 1,199.0213,27.2589,-54.2802,49.2431,1.0271
Spruce 1,204.8999,26.7450,-50.1118,130.1041,0.9689
Spruce 3,210.8572,23.4838,-54.9368,19.1830,0.9652
Spruce 1,215.5289,22.9566,-51.9492,175.3489,1.1005
Spruce 1,217.9100,21.7110,-53.3468,269.6399,1.1459
Spruce 1,-224.2268,15.0647,-46.5656,154.9771,0.9898
Spruce 1,-215.6140,15.2853,-43.8071,204.1108,0.9432
Spruce 3,-213.5231,15.3684,-43.8044,123.4892,1.0799
Spruce 3,-205.2840,15.8476,-44.4916,241.8052,1.0712
Spruce 1,-197.7571,16.3967,-46.8142,163.8214,0.8558
Spruce 3,-195.7260,16.4946,-48.1733,316.7654,1.0940
Spruce 1,-186.7319,17.9003,-49.0294,275.8525,1.1024
Spruce 1,-181.6345,19.6574,-46.1391,199.9421,1.1398
Spruce 1,-178.4357,20.5227,-45.7355,323.5698,1.0951
Spruce 3,-167.7667,23.0183,-45.4722,345.3914,0.9976
Spruce 3,-158.1255,24.2889,-47.2119,78.9111,1.1469
Spruce 1,-152.5390,24.5503,-49.0349,334.3408,1.0455
Spruce 3,-144.5308,26.1386,-46.5155,245.2559,0.8928
Spruce 3,-141.9742,25.5028,-49.0995,75.4122,0.8603
Spruce 3,-130.8577,26.2007,-48.0076,287.5504,0.9164
Spruce 3,-128.1329,26.0970,-48.3766,150.3188,1.0048
Spruce 1,-121.6819,27.4436,-43.9771,224.7706,0.9176
Spruce 3,-113.1301,27.3853,-43.8539,62.9950,0.9250
Spruce 3,-109.1636,26.9341,-45.1634,326.7219,0.8721
Spruce 3,-105.5413,27.3306,-43.8817,189.1175,0.8798
Spruce 3,-96.0291,26.7839,-45.3902,166.3799,0.8747
Spruce 3,-93.2179,26.7669,-45.2277,299.8826,0.9072
Spruce 3,-87.2624,25.8980,-47.0820,168.2568,0.9202
Spruce 3,-77.6538,25.0472,-44.0433,286.0618,1.0055
Spruce 3,-75.2203,23.6649,-47.7597,238.2278,1.1078
Spruce 1,-68.7942,21.5902,-47.4307,233.0276,0.9441
Spruce 1,-61.3512,18.6502,-46.9132,245.0636,1.1472
Spruce 1,-53.3917,16.5087,-43.5285,150.8449,1.0790
Spruce 1,-51.0024,14.9645,-48.3266,351.7410,0.9751
Spruce 3,-45.1816,15.3118,-43.9262,38.9481,1.0319
Spruce 1,-38.5980,14.5006,-48.2127,115.3374,0.9414
Spruce 1,-28.0537,18.5628,-46.5758,17.9083,1.1281
Spruce 1,-19.8602,22.7394,-45.8389,273.9973,1.1000
Spruce 3,-11.6314,26.2363,-45.7804,121.4121,1.1112
Spruce 1,-4.6987,27.7419,-48.5040,229.5062,0.8728
Spruce 1,-3.2098,28.2905,-43.8072,219.0189,0.9741
Spruce 1,7.4862,28.5784,-47.8662,45.6199,0.9606
Spruce 1,9.1734,28.3473,-45.0781,310.5061,1.1045
Spruce 3,212.7865,25.4135,-47.7253,191.1517,1.0924
Spruce 1,219.8869,25.3960,-43.9068,160.3458,1.0545
Spruce 3,-220.6282,15.2836,-40.5915,92.7869,0.8659
Spruce 3,-215.4239,15.6993,-38.4878,254.4382,1.1414
Spruce 1,-213.8825,15.7787,-38.8085,207.6933,0.8914
Spruce 3,-205.8442,16.1412,-41.7158,343.3123,1.0773
Spruce 1,-200.6401,16.6016,-42.8582,288.4808,1.0784
Spruce 1,-192.0152,19.0432,-39.2106,46.7221,0.9872
Spruce 1,-187.0873,19.1584,-43.0362,51.8964,0.9200
Spruce 1,-182.1313,20.9484,-41.0227,359.9236,0.9141
Spruce 3,-176.1469,23.1790,-38.7893,228.9650,0.9159
Spruce 1,-169.5050,25.1427,-37.7035,34.8040,0.9193
Spruce 1,-165.4973,26.1293,-37.3518,51.7516,1.0684
Spruce 1,-154.8699,28.0091,-37.1596,186.6990,0.9255
Spruce 1,-153.3134,27.0662,-40.7161,52.6753,1.1024
Spruce 1,-147.9463,27.5705,-41.0820,68.5699,1.1481
Spruce 3,-141.9215,27.7050,-42.1849,205.1293,1.0774
Spruce 1,-132.9507,27.8446,-42.7892,111.7818,0.8876
Spruce 1,-125.4117,27.8902,-42.6966,349.5611,0.9582
Spruce 3,-120.8354,28.6373,-40.1745,77.0923,0.8768
Spruce 3,-116.0717,28.1965,-41.4168,291.7250,1.0585
Spruce 1,-106.5309,28.4520,-40.3560,198.7451,0.8720
Spruce 1,-105.5230,29.0598,-38.2825,3.0972,0.8621
Spruce 3,-100.4125,28.0455,-41.5157,201.7968,0.8975
Spruce 3,-89.1807,28.3873,-38.4098,244.4038,1.1323
Spruce 3,-87.7168,27.4476,-41.5587,195.8023,1.1111
Spruce 1,-78.8719,26.3838,-38.9873,285.8694,1.0839
Spruce 3,-71.6047,23.5977,-41.1442,209.9833,1.1343
Spruce 1,-69.6948,23.4739,-37.6712,56.1628,1.0219
Spruce 1,-64.2292,20.8220,-40.2197,347.3083,0.9556
Spruce 1,-56.4197,18.4993,-38.7653,120.9372,1.0087
Spruce 3,-48.7619,16.4150,-41.0597,247.7299,0.8548
Spruce 1,-42.0722,16.8395,-39.7588,344.0568,1.0088
Spruce 3,-37.6357,17.9519,-38.3250,72.3806,0.9239
Spruce 1,-23.5446,22.1992,-39.6503,232.8086,1.1420
Spruce 3,-20.2459,23.6909,-38.3893,56.4927,1.0426
Spruce 1,-13.1595,26.1129,-37.6656,69.4080,1.1122
Spruce 1,-7.5808,27.5207,-40.4376,158.5975,0.9903
Spruce 3,1.4482,28.3930,-41.5434,226.1810,1.0207
Spruce 3,218.0081,26.8632,-41.4839,69.0515,1.0749
Spruce 3,-225.7733,15.3029,-37.0931,308.0127,0.9348
Spruce 3,-219.0175,16.1686,-31.7030,158.5206,0.9534
Spruce 3,-212.6193,16.1792,-36.5742,247.4787,0.9143
Spruce 1,-199.3494,19.5034,-31.2200,224.0270,0.9522
Spruce 1,-195.9779,18.9924,-36.1673,97.9269,0.9354
Spruce 1,-188.4215,21.6660,-33.2819,341.8330,0.8535
Spruce 1,-181.4020,22.5238,-36.5611,356.2825,0.9729
Spruce 1,-178.2928,24.9202,-31.5141,42.6958,0.8936
Spruce 3,-172.4378,26.0989,-32.5635,60.2567,1.1289
Spruce 1,-166.3991,26.6459,-35.2117,270.9310,0.9746
Spruce 3,-156.6639,28.1025,-36.0623,332.0885,0.9971
Spruce 1,-149.7808,29.0124,-35.7875,202.1117,1.1400
Spruce 1,-148.2310,29.1368,-35.8544,208.6671,0.9567
Spruce 1,-138.4320,30.5220,-32.3513,228.4827,0.9964
Spruce 1,-132.9353,30.6480,-32.2920,223.2946,0.9166
Spruce 1,-128.5144,29.9435,-35.7078,94.8712,0.8851
Spruce 3,-124.3098,29.7934,-36.2516,114.6698,0.9277
Spruce 3,-116.4398,29.8681,-35.6678,76.1325,0.9961
Spruce 1,-107.6054,29.9538,-34.9404,29.5584,1.0251
Spruce 1,-101.6834,29.8214,-35.1359,179.1766,0.9550
Spruce 1,-99.1478,29.3397,-36.8790,60.0508,1.0842
Spruce 3,-89.4719,29.6086,-32.6502,215.9515,1.1111
Spruce 1,-85.1731,28.2532,-36.5917,193.7028,1.0610
Spruce 1,-75.4317,25.7275,-36.8777,309.2742,0.9793
Spruce 3,-65.7053,22.3619,-35.4400,212.1782,0.9178
Spruce 3,-59.3649,19.9989,-36.2601,239.1130,1.1486
Spruce 1,-53.7466,19.5704,-33.3834,48.4629,1.1460
Spruce 1,-46.8052,17.8404,-36.5468,219.4777,1.0280
Spruce 3,-46.0772,19.6176,-31.7766,326.1692,1.0668
Spruce 1,-37.3975,18.5006,-36.8255,56.7434,0.9425
Spruce 1,-31.2653,20.0836,-36.4667,88.5799,0.9574
Spruce 3,-24.0693,23.3125,-31.3786,321.8871,0.9221
Spruce 3,-19.5156,24.0945,-36.8336,108.2958,1.1146
Spruce 1,219.9378,28.9231,-35.3855,32.0022,1.0090
Spruce 1,-222.8086,16.3116,-27.5930,12.5403,1.0047
Spruce 3,-215.6535,17.2182,-26.3613,25.4132,1.0549
Spruce 3,-213.2180,17.0573,-30.1770,196.1032,1.0007
Spruce 1,-200.7054,19.4479,-30.1015,282.5303,1.1293
Spruce 1,-196.3918,21.3679,-26.4625,143.4559,1.0293
Spruce 1,-184.6029,24.7539,-26.0566,151.1114,0.8711
Spruce 1,-182.0730,24.3960,-29.8354,103.8519,0.8849
Spruce 3,-177.8183,26.4893,-26.3411,124.0968,0.9875
Spruce 1,-168.7033,28.1186,-28.3651,168.4641,1.0311
Spruce 1,-162.1207,29.7237,-26.5249,358.1966,1.0529
Spruce 1,-154.6194,29.9322,-30.1567,206.9306,1.0966
Spruce 1,-150.1432,30.7052,-28.0627,293.4980,0.9703
Spruce 1,-148.1901,30.5949,-29.4800,272.7570,1.0857
Spruce 1,-139.6172,30.8628,-30.1554,221.8640,0.9980
Spruce 3,-133.4644,31.0844,-29.4007,57.7310,1.0259
Spruce 1,-127.1267,31.0695,-29.7550,243.7004,0.8889
Spruce 3,-123.1781,31.2471,-28.1314,161.2758,0.8726
Spruce 1,-117.0163,30.8601,-30.7825,205.4416,1.0124
Spruce 1,-108.8557,31.0074,-28.9641,108.5021,1.0430
Spruce 3,-104.3233,30.9997,-28.3674,358.4937,1.1038
Spruce 3,-97.0653,30.6950,-29.0960,179.0586,0.8680
Spruce 1,-90.3187,30.1297,-29.6431,7.5349,1.0485
Spruce 1,-85.4881,29.3409,-30.4970,217.1816,1.0672
Spruce 3,-79.1587,28.1926,-27.9003,186.7370,0.9513
Spruce 3,-73.9347,26.6891,-27.2930,6.2050,1.1268
Spruce 1,-69.6003,25.4521,-26.2944,290.1322,0.9355
Spruce 1,-63.8593,23.3024,-28.3341,40.6187,0.8902
Spruce 3,-53.1821,21.6756,-27.2463,273.3976,1.0233
Spruce 3,-46.4733,21.0589,-28.2115,27.7300,1.0061
Spruce 3,-43.4587,20.0775,-30.8088,271.0265,0.8620
Spruce 1,-35.5230,21.9987,-27.9185,207.5749,0.9482
Spruce 3,-28.8723,22.9018,-28.4187,128.0775,0.8629
Spruce 3,-226.2884,16.5856,-22.9947,345.3710,0.8829
Spruce 1,-220.2888,17.0182,-23.3950,87.7305,0.8903
Spruce 1,-214.1673,18.2018,-21.2046,7.3604,1.0658
Spruce 1,-204.5336,20.5031,-20.6507,110.3972,0.8923
Spruce 1,-197.0750,22.0691,-22.7699,346.7618,0.9349
Spruce 3,-196.1824,23.2091,-19.4034,306.2783,0.8707
Spruce 3,-184.6359,26.2616,-20.2443,144.3617,1.0593
Spruce 1,-178.7903,27.4015,-21.7057,244.6063,0.8998
Spruce 3,-177.1665,27.4190,-23.2845,271.4810,1.0075
Spruce 1,-166.9796,30.2431,-19.3438,11.7988,1.1189
Spruce 1,-164.7777,29.9485,-23.1341,8.1611,0.8863
Spruce 1,-156.6185,30.6752,-24.8640,329.3150,0.8939
Spruce 1,-153.9854,31.1914,-22.3371,98.8847,0.9351
Spruce 1,-147.0229,31.6080,-20.4900,27.7755,0.9455
Spruce 3,-141.9279,31.6413,-21.3309,33.3871,0.9885
Spruce 3,-132.8904,31.7041,-20.5716,18.5406,1.0087
Spruce 3,-129.9386,31.7028,-20.4613,205.9409,0.8609
Spruce 3,-120.6018,31.6679,-20.5256,274.4727,1.0525
Spruce 3,-113.0263,31.4908,-23.7764,216.7323,0.9253
Spruce 1,-107.9294,31.5633,-19.5130,185.8587,0.9251
Spruce 3,-105.5897,31.4299,-22.7096,340.4725,1.0957
Spruce 1,-96.5468,31.1514,-22.4844,154.5878,0.8585
Spruce 3,-89.1470,30.4896,-23.5835,298.6328,0.8784
Spruce 1,-86.6241,30.2590,-21.9019,227.9906,1.0635
Spruce 3,-79.5973,28.5896,-25.0497,62.3510,1.0167
Spruce 3,-71.2515,26.9297,-21.1333,122.1530,1.1079
Spruce 1,-66.4775,25.3633,-22.6718,326.9219,0.8538
Spruce 1,-60.3290,25.1440,-19.6101,331.7474,0.8771
Spruce 3,-57.2174,23.2543,-24.0371,316.2907,0.9237
Spruce 3,-48.5428,23.3261,-22.6734,107.1804,0.9765
Spruce 3,221.4709,31.2640,-23.1614,262.8680,1.1253
Spruce 1,-225.0743,18.3053,-13.6117,121.9262,1.1462
Spruce 3,-218.0877,19.0201,-14.7106,170.2490,0.9363
Spruce 1,-209.7870,20.6962,-14.9814,97.8972,1.0808
Spruce 3,-206.5868,20.5626,-18.3098,356.6483,0.8852
Spruce 3,-201.4221,23.2599,-13.7255,125.0778,1.0631
Spruce 1,-193.2302,25.3423,-14.5623,183.7050,1.0409
Spruce 3,-188.9688,26.8266,-13.1827,216.8745,0.8701
Spruce 3,-181.4568,28.2704,-15.1019,302.3882,1.0370
Spruce 1,-177.6922,28.5056,-17.9950,138.4938,1.0782
Spruce 1,-168.9022,30.4095,-16.4022,226.6175,1.0994
Spruce 1,-163.3193,31.0943,-16.1639,201.1913,1.1281
Spruce 1,-158.4487,31.3646,-17.3597,288.7403,1.0420
Spruce 1,-150.6253,31.7806,-15.2936,81.3762,1.0832
Spruce 1,-143.7043,31.8615,-13.7539,278.3031,0.9000
Spruce 1,-138.5849,31.7941,-17.0454,311.1789,0.9333
Spruce 3,-130.5270,31.7633,-17.0799,272.2093,0.9477
Spruce 1,-129.9281,31.7761,-15.1138,355.8640,0.8521
Spruce 3,-119.9049,31.7072,-16.7675,96.7995,1.0024
Spruce 1,-117.1971,31.6748,-18.6517,72.9079,1.0964
Spruce 3,-109.4986,31.6089,-13.1784,213.7533,1.0104
Spruce 3,-102.2483,31.5010,-16.8260,354.7095,0.8675
Spruce 1,-99.3739,31.4199,-17.4261,205.8116,0.8688
Spruce 1,-88.4688,30.8312,-16.5428,257.4254,1.1152
Spruce 1,-82.6116,30.0864,-16.8882,168.6725,1.0867
Spruce 1,-80.0368,29.3905,-18.9650,203.1295,1.1194
Spruce 1,-73.0332,28.0542,-17.9409,134.0923,0.8725
Spruce 1,-70.4486,27.9693,-15.7696,20.1088,1.0696
Spruce 3,-57.2056,25.0071,-18.9703,24.7612,0.9936
Spruce 1,219.1173,32.0931,-14.3264,176.5494,0.9958
Spruce 1,-225.3480,19.9400,-8.0003,197.7999,1.0227
Spruce 3,-219.3302,20.5428,-9.0065,111.7732,1.0604
Spruce 3,-214.4450,21.8952,-7.3962,152.7816,1.1445
Spruce 3,-204.3989,24.1603,-7.1175,101.2483,1.1054
Spruce 1,-196.5253,26.0979,-7.1984,23.4013,1.0042
Spruce 1,-191.3129,27.0744,-9.0511,334.4755,0.9583
Spruce 1,-186.8149,28.1227,-9.4021,152.4398,1.0204
Spruce 3,-181.1532,28.9106,-12.1782,233.1512,0.9490
Spruce 1,-176.5821,30.1306,-9.9009,160.9590,0.9134
Spruce 1,-149.3812,31.8864,-11.6304,72.0249,1.0009
Spruce 1,-146.1923,31.9047,-8.4615,184.2491,1.0580
Spruce 3,-140.4476,31.8657,-9.7645,138.4234,1.0614
Spruce 1,-131.7621,31.7925,-11.9198,187.7554,1.1125
Spruce 1,-129.2205,31.7468,-9.3750,163.5350,1.1410
Spruce 1,-121.0346,31.6968,-11.5266,167.0640,0.9858
Spruce 3,-116.9205,31.6602,-11.5201,273.9766,1.0495
Spruce 1,-106.0601,31.5475,-11.7598,101.3305,0.9642
Spruce 3,-96.6297,31.3626,-12.2850,231.2072,1.1432
Spruce 3,-91.4092,31.1444,-12.7244,310.2642,0.9086
Spruce 1,-82.0947,30.3476,-11.7562,17.5350,0.9204
Spruce 3,153.9014,27.5311,-11.9467,73.7811,1.0322
Spruce 3,213.7485,32.5558,-7.5335,311.7546,1.0855
Spruce 3,219.3274,32.6949,-10.4851,56.5858,1.0854
Spruce 1,-223.7403,20.8996,-5.2284,298.3868,1.0740
Spruce 1,-215.9164,23.1673,-1.1127,11.3122,0.9459
Spruce 1,-213.7942,22.6003,-5.1403,307.2349,1.0513
Spruce 3,-202.7977,25.1870,-4.1374,62.5059,0.8889
Spruce 1,-201.2776,25.3674,-4.9895,211.8554,0.8607
Spruce 1,-192.3721,27.4351,-5.5599,350.2095,1.0535
Spruce 1,-190.2451,28.2861,-3.2962,357.4626,0.9491
Spruce 1,-180.9893,30.0643,-3.8952,248.8875,1.1375
Spruce 1,-178.3464,30.4182,-4.5990,17.0655,0.8507
Spruce 3,-164.7858,31.7272,-1.5104,188.3272,1.0907
Spruce 3,-157.2484,31.8762,-3.4328,343.3414,0.8800
Spruce 1,-153.6647,31.9061,-6.1501,330.1203,0.9997
Spruce 3,-143.6832,31.8563,-5.0197,271.8025,0.9926
Spruce 1,113.0445,19.1470,-1.5456,176.4717,0.9091
Spruce 1,116.5137,20.8414,-2.2123,120.4077,1.0034
Spruce 1,124.0925,23.3439,-2.0033,142.6008,0.8581
Spruce 1,129.0311,25.0358,-2.7395,50.3012,1.0024
Spruce 1,135.1901,26.4913,-2.2913,133.1610,1.0132
