# bake_hash=a953ea8e
worldX,worldZ,baseY,scale,profileName
37.5572,-42.4879,3.0589,0.8963,Fir_03
44.4085,-44.6439,3.4823,0.8783,Fir_01
47.4025,-42.6713,5.7487,0.9251,Fir_06
53.3390,-42.7682,6.4695,0.9460,Fir_04
55.5702,-45.0016,5.8982,0.8664,Fir_01
60.0520,-42.6221,7.0670,0.8731,Fir_04
62.0869,-44.8045,6.6318,0.8508,Fir_01
65.6369,-45.3583,6.9695,0.9741,Fir_06
71.1458,-43.9070,8.1553,0.9689,Fir_01
75.7274,-46.0993,8.0571,0.9477,Fir_01
79.6716,-43.1531,9.3960,0.9580,Fir_04
84.2588,-42.7407,10.0642,0.9106,Fir_03
88.7306,-42.9203,10.5699,0.9717,Fir_06
89.9069,-43.1091,10.6692,0.9772,Fir_06
106.3329,-45.2165,12.0996,0.9041,Fir_05
113.2237,-42.6276,13.0280,0.9770,Fir_01
-111.0497,-40.7418,9.0695,0.9963,Fir_01
-106.9173,-40.2505,9.2067,0.8546,Fir_06
-103.8231,-41.0294,9.3429,0.8799,Fir_01
-101.9875,-41.6874,9.4206,0.9073,Fir_03
-94.5284,-39.4609,9.6052,0.9992,Fir_02
-91.9742,-40.1735,9.6671,0.8925,Fir_01
-86.7427,-38.7733,9.7425,0.8973,Fir_06
-84.8173,-38.9771,9.7559,0.8582,Fir_06
-80.6342,-38.9484,9.7560,0.9835,Fir_05
3.4422,-41.4836,5.6013,0.9922,Fir_05
6.7286,-39.4146,5.3378,0.9313,Fir_03
26.6512,-41.6008,2.5685,0.8566,Fir_03
30.2404,-41.4016,2.6990,0.9591,Fir_02
37.1132,-42.1590,3.1047,0.8558,Fir_03
37.7199,-41.6833,3.3459,0.9507,Fir_04
44.9947,-42.1248,5.5201,0.9854,Fir_04
45.8564,-41.8013,5.7698,0.8945,Fir_06
50.6274,-41.9859,6.4210,0.8873,Fir_01
56.1455,-39.7916,7.7248,0.8620,Fir_03
60.4439,-38.7601,8.4429,0.9035,Fir_04
69.3383,-41.1336,8.8209,0.8663,Fir_04
72.9633,-40.4584,9.4378,0.8847,Fir_05
75.8758,-41.5934,9.4189,0.8572,Fir_01
107.4558,-41.4712,12.8618,0.9042,Fir_03
110.2604,-39.5080,13.3105,0.8523,Fir_05
-113.5492,-35.5379,8.7429,0.9885,Fir_03
-110.2674,-37.2916,8.9633,0.9192,Fir_01
-102.5781,-34.4454,9.2608,0.9512,Fir_02
-99.0768,-38.0458,9.4526,0.8757,Fir_01
-96.7965,-35.5365,9.5187,0.9736,Fir_02
-92.8337,-37.6368,9.6408,0.8510,Fir_05
-88.3019,-37.4715,9.7298,0.9596,Fir_04
-85.6748,-35.3250,9.7847,0.8762,Fir_06
-80.5567,-36.4688,9.7738,0.9482,Fir_05
-14.6277,-34.3414,7.8652,0.9724,Fir_04
4.6642,-38.0890,5.8914,0.8679,Fir_05
9.6974,-36.5746,5.4167,0.9555,Fir_01
14.1006,-36.6350,4.8218,0.8965,Fir_04
17.5929,-35.4420,4.7769,0.9584,Fir_05
28.7858,-34.5958,4.8526,0.9182,Fir_02
30.4202,-34.9613,4.8366,0.8638,Fir_01
36.5568,-38.1595,4.6739,0.9971,Fir_04
39.0022,-37.0522,5.5736,0.9286,Fir_06
45.3901,-36.0265,7.3637,0.8562,Fir_01
48.6164,-35.4563,8.1716,0.8806,Fir_05
50.4856,-35.1710,8.5782,0.8666,Fir_04
57.0134,-36.8388,8.7985,0.9516,Fir_01
58.6526,-35.6209,9.3208,0.9578,Fir_01
64.0207,-35.4897,9.8908,0.9549,Fir_01
67.2477,-34.9015,10.3996,0.9498,Fir_03
110.7111,-36.6482,13.6178,0.9065,Fir_03
-114.1939,-31.9262,8.5674,0.9778,Fir_01
-108.9129,-33.0593,8.8966,0.9041,Fir_06
-106.2724,-33.3775,9.0508,0.8626,Fir_03
-101.7042,-30.9392,9.2879,0.9301,Fir_06
-98.0875,-33.4771,9.4688,0.8881,Fir_03
-93.8593,-31.6840,9.6650,0.8592,Fir_01
-87.1396,-32.5569,9.8281,0.9292,Fir_05
-82.7972,-34.1280,9.8233,0.9477,Fir_06
-14.3066,-32.6746,7.8785,0.9769,Fir_01
3.1922,-31.9635,7.0486,0.9196,Fir_01
31.7749,-31.0626,6.2625,0.9381,Fir_02
34.0228,-31.7168,6.2928,0.9683,Fir_04
41.3096,-30.6525,7.6922,0.8782,Fir_01
42.0972,-30.7334,7.7994,0.8537,Fir_05
46.9956,-30.7619,9.1178,0.9839,Fir_01
49.7632,-31.6474,9.5099,0.9255,Fir_04
55.4983,-34.0600,9.6075,0.8687,Fir_02
60.5460,-32.8179,10.3659,0.9007,Fir_03
112.8030,-30.7804,13.8375,0.8518,Fir_04
-111.0852,-27.2350,8.6165,0.9240,Fir_03
-100.1212,-27.0319,9.4070,0.9671,Fir_06
-95.5024,-28.3317,9.6628,0.8938,Fir_06
-92.9004,-29.0413,9.7664,0.9984,Fir_06
-89.1760,-30.2566,9.8554,0.9477,Fir_02
1.2510,-29.9702,7.4797,0.8808,Fir_03
4.5318,-29.5367,7.3034,0.8797,Fir_05
8.7252,-29.3640,7.0124,0.9699,Fir_03
31.9326,-29.0447,6.9086,0.9275,Fir_04
35.8509,-26.3372,8.1040,0.9765,Fir_05
39.5721,-27.2468,8.3624,0.8862,Fir_03
43.8935,-28.6318,8.7126,0.8817,Fir_06
49.9828,-29.0653,10.2713,0.8857,Fir_01
113.5075,-29.4774,13.8136,0.9053,Fir_03
-113.3677,-23.6187,8.3149,0.9773,Fir_02
-110.1107,-23.9917,8.5921,0.8787,Fir_03
-106.2806,-25.8980,8.9493,0.9175,Fir_01
-101.9837,-22.3722,9.2570,0.9957,Fir_02
-97.8963,-23.2948,9.5945,0.9814,Fir_02
7.6739,-24.7421,7.8302,0.8921,Fir_06
11.3316,-22.4188,8.0498,0.9740,Fir_03
-113.8750,-18.5800,7.9120,0.8599,Fir_06
-108.3756,-21.5422,8.6439,0.8892,Fir_03
-105.8647,-21.9642,8.8949,0.8645,Fir_03
-101.6881,-21.9477,9.2761,0.9541,Fir_01
-112.5800,-16.5378,7.8228,0.8889,Fir_06
-108.1740,-15.7869,8.2368,0.9426,Fir_04
-105.4862,-15.6099,8.5430,0.8726,Fir_06
-102.1564,-14.6805,8.8705,0.8641,Fir_06
-114.4419,-11.2757,6.8644,0.9895,Fir_06
-110.4160,-13.0411,7.6288,0.9123,Fir_03
-103.9260,-13.6082,8.5471,0.9236,Fir_06
109.3138,-13.3388,12.7598,0.9234,Fir_06
111.9684,-10.7722,12.1468,0.9752,Fir_02
-112.2438,-7.2581,6.4779,0.8616,Fir_04
-107.8452,-7.0148,7.1194,0.9855,Fir_05
-106.0319,-9.0207,7.6919,0.9703,Fir_01
-100.3805,-6.9494,8.3341,0.9518,Fir_01
-95.6958,-7.3381,9.0723,0.9981,Fir_03
61.2742,-7.1608,12.5649,0.9659,Fir_01
63.9407,-8.7060,12.6711,0.9761,Fir_06
65.8308,-8.6210,12.8208,0.8816,Fir_03
70.0148,-9.1461,13.0859,0.9690,Fir_01
92.6001,-8.9168,13.7338,0.9992,Fir_05
94.1789,-9.6686,13.6693,0.9362,Fir_05
103.1537,-7.0389,12.7652,0.8905,Fir_01
108.6923,-7.2694,12.0345,0.8736,Fir_03
111.5232,-7.8348,11.7255,0.8925,Fir_03
-112.1046,-5.6585,6.2372,0.8836,Fir_04
-109.9311,-3.5922,6.2698,0.9242,Fir_02
-106.1491,-4.5080,7.0533,0.8579,Fir_02
-100.2844,-4.0173,8.0295,0.9034,Fir_04
-95.8772,-5.0944,8.8493,0.9183,Fir_03
47.9946,-3.3988,11.6466,0.9785,Fir_06
51.8626,-4.2096,11.9556,0.9660,Fir_06
56.9324,-4.2253,12.4103,0.8564,Fir_01
59.6784,-2.3609,12.7833,0.8553,Fir_04
63.7792,-5.5671,12.8791,0.9569,Fir_03
66.4382,-2.8127,13.2721,0.8792,Fir_01
71.9420,-6.1225,13.4222,0.9812,Fir_06
100.9298,-3.3387,12.7288,0.9807,Fir_05
105.5390,-5.0660,12.2111,0.9142,Fir_04
106.3254,-5.4083,12.1321,0.9559,Fir_01
112.5218,-3.2282,10.7484,0.9702,Fir_05
-113.5776,1.2821,5.0085,0.9528,Fir_06
-108.9089,-1.5481,6.1675,0.9878,Fir_03
-105.0464,0.2126,6.6855,0.9939,Fir_01
-101.3133,-0.5385,7.4827,0.8866,Fir_01
-95.8531,-1.2651,8.5253,0.8531,Fir_05
43.8382,0.2655,11.4917,0.9640,Fir_05
48.5997,1.3158,12.0580,0.9951,Fir_02
51.9581,0.7137,12.3341,0.9025,Fir_06
55.6151,-1.7265,12.4824,0.9787,Fir_03
97.0936,-0.0769,12.9993,0.9800,Fir_02
100.1122,1.1384,12.4187,0.9493,Fir_03
103.6952,-2.2494,12.1726,0.9530,Fir_06
105.9837,-1.9383,11.7259,0.8808,Fir_06
112.4771,-1.3173,10.4034,0.9477,Fir_06
-110.9611,3.3865,5.2319,0.8831,Fir_02
-107.8958,4.1679,5.7422,0.8703,Fir_01
-105.2405,4.2834,6.2653,0.9984,Fir_01
-99.5474,4.4555,7.4076,0.9219,Fir_05
-95.2359,2.4468,8.3508,0.9084,Fir_01
31.8990,5.1443,10.5391,0.9910,Fir_01
34.8424,4.5598,10.8292,0.9595,Fir_06
41.2089,2.9082,11.4120,0.9008,Fir_06
96.7317,1.9678,12.8803,0.9248,Fir_04
100.7070,4.1935,11.9834,0.8689,Fir_06
103.7862,4.7432,11.2861,0.9387,Fir_03
105.9176,5.0257,10.7766,0.9283,Fir_04
111.9399,5.4076,9.3380,0.9000,Fir_04
-112.0835,8.2600,4.6546,0.9456,Fir_05
-109.6611,8.8098,5.0789,0.9686,Fir_02
-106.1674,6.3670,5.9214,0.9466,Fir_05
-101.6085,6.8101,6.8361,0.9981,Fir_06
-94.9946,7.0028,8.1129,0.8630,Fir_05
28.7741,9.4456,10.5154,0.9674,Fir_02
30.6116,6.1250,10.4671,0.8685,Fir_02
37.5208,5.9649,11.2390,0.9517,Fir_02
92.9322,6.6968,13.0241,0.9344,Fir_02
95.7116,7.2123,12.5821,0.9568,Fir_06
99.9731,8.9920,11.6272,0.9736,Fir_04
103.0097,9.0209,10.9490,0.8912,Fir_05
105.9466,9.6824,10.1592,0.9442,Fir_06
109.8549,9.1325,9.2537,0.8785,Fir_03
-111.6001,12.3206,4.5992,0.9411,Fir_01
-108.6867,11.1714,5.1787,0.9751,Fir_06
-104.6503,10.1623,6.0355,0.9172,Fir_04
-101.8230,11.3056,6.5848,0.8651,Fir_04
-95.2676,10.0846,7.9142,0.9236,Fir_03
24.3231,11.7472,10.1991,0.9334,Fir_03
28.3685,11.2380,10.6062,0.8795,Fir_05
98.3912,13.3150,11.5733,0.8836,Fir_01
102.4887,9.8948,10.9741,0.8671,Fir_04
105.7819,10.6168,10.0845,0.8606,Fir_02
109.9786,13.4744,8.6099,0.9725,Fir_01
-113.1113,16.5069,4.3697,0.9885,Fir_01
-110.1790,17.6693,4.9299,0.9890,Fir_03
-106.4324,16.1870,5.6106,0.9090,Fir_02
-102.3228,16.1230,6.4339,0.8995,Fir_04
-98.3849,16.0702,7.2016,0.9512,Fir_01
-92.8200,17.2158,8.1578,0.9035,Fir_06
-88.1971,13.8979,8.8608,0.8596,Fir_01
-84.4157,16.7511,9.1932,0.8860,Fir_01
-81.4806,15.9868,9.4412,0.9038,Fir_05
26.7978,14.3656,10.6616,0.9743,Fir_05
103.3453,13.7091,10.3596,0.8560,Fir_01
106.6595,17.4264,9.0462,0.9704,Fir_06
111.6844,16.1448,7.7817,0.8650,Fir_06
-109.8532,19.6957,5.0724,0.9692,Fir_06
-102.4609,19.6013,6.4785,0.8903,Fir_05
-101.3434,19.3316,6.6851,0.9931,Fir_02
-97.8245,20.8143,7.3621,0.9034,Fir_06
-92.2552,19.1033,8.2406,0.8724,Fir_06
-89.7687,19.7441,8.5801,0.9941,Fir_01
-82.8776,20.1922,9.2752,0.8601,Fir_03
-81.6802,18.1011,9.3859,0.8653,Fir_04
27.8797,21.4030,11.1353,0.8796,Fir_04
103.5221,20.6085,9.6018,0.9278,Fir_02
105.9774,18.3339,9.1404,0.9668,Fir_02
109.9992,19.7117,7.7958,0.8589,Fir_04
-112.9098,25.5988,4.7661,0.8802,Fir_05
-107.5462,23.1919,5.6363,0.9388,Fir_05
-105.3442,24.4008,6.0716,0.9282,Fir_03
-100.4186,23.9880,6.9638,0.9362,Fir_03
-98.1527,22.6579,7.3395,0.8821,Fir_01
-92.2268,24.8544,8.2723,0.8816,Fir_06
-87.9246,21.8596,8.7986,0.9689,Fir_04
-83.0201,23.2667,9.2497,0.9525,Fir_04
-81.9698,25.5398,9.3166,0.8843,Fir_05
-76.7233,24.5211,9.5982,0.9046,Fir_05
27.2333,21.8796,11.1033,0.9710,Fir_05
99.7450,22.0045,10.4993,0.9650,Fir_06
104.4676,24.7242,8.8298,0.8927,Fir_04
109.4469,23.9408,7.4220,0.9810,Fir_01
111.4993,24.8817,6.6869,0.8592,Fir_03
-112.1609,26.0791,4.8916,0.9086,Fir_04
-106.9256,29.0239,5.7328,0.9378,Fir_06
-105.5125,28.3647,6.0142,0.8646,Fir_03
-102.1480,26.8903,6.6586,0.8620,Fir_06
-94.8791,29.0463,7.8148,0.8723,Fir_01
-92.4376,28.4206,8.1919,0.9710,Fir_06
-88.3130,27.0398,8.7352,0.9283,Fir_02
-84.6341,27.8891,9.0858,0.8817,Fir_03
-74.7878,27.0838,9.6613,0.8962,Fir_04
-70.7152,27.8981,9.7452,0.8785,Fir_03
15.1974,29.6115,10.7039,0.9303,Fir_05
28.2676,28.9619,11.3656,0.8935,Fir_03
29.7322,26.5074,11.3969,0.8678,Fir_05
93.7705,26.3088,11.4404,0.9125,Fir_03
99.1784,29.5293,9.5969,0.8579,Fir_03
102.0859,28.3573,8.9804,0.9685,Fir_03
106.8685,27.5168,7.6833,0.9703,Fir_03
113.4088,29.0936,5.5305,0.8867,Fir_03
-113.3639,32.9809,4.3268,0.9817,Fir_02
-107.6144,31.6995,5.4183,0.8980,Fir_06
-105.3472,33.4911,5.6243,0.9908,Fir_06
-102.0566,32.3505,6.3598,0.8823,Fir_02
-93.8813,30.0860,7.9167,0.8790,Fir_03
-88.4293,30.3176,8.6333,0.8810,Fir_01
-85.8200,32.4072,8.8314,0.9380,Fir_05
-80.2897,29.8737,9.3856,0.9451,Fir_03
-71.1087,31.2274,9.7678,0.9290,Fir_04
-67.3744,30.9083,9.8001,0.8821,Fir_04
17.3230,32.2576,10.9499,0.9877,Fir_06
91.3192,31.2647,11.1966,0.8507,Fir_04
95.0233,29.8937,10.6122,0.9258,Fir_02
97.9745,32.3821,9.3183,0.8642,Fir_03
103.2626,31.9354,7.8914,0.8940,Fir_03
107.3672,30.7279,6.9384,0.9465,Fir_05
109.8331,30.7429,6.2179,0.9898,Fir_04
-111.3207,37.2118,3.9914,0.8767,Fir_06
-108.5948,36.3232,4.6099,0.9770,Fir_03
-102.4703,37.2317,5.5879,0.9857,Fir_03
-101.8194,36.3046,5.8698,0.9583,Fir_06
-98.0331,36.4996,6.5603,0.9608,Fir_04
-93.7088,36.5951,7.3367,0.9178,Fir_06
-90.0196,35.2907,8.0849,0.9086,Fir_02
-85.5374,36.7383,8.5887,0.9107,Fir_02
-79.3606,34.3805,9.3545,0.8506,Fir_04
-76.1645,36.8112,9.5461,0.8747,Fir_05
-72.7715,35.0032,9.7457,0.9841,Fir_06
-70.1203,34.6859,9.8335,0.8880,Fir_02
-63.4899,36.6744,9.9762,0.8970,Fir_06
-60.0610,35.9429,9.9043,0.9981,Fir_01
-5.5168,34.9296,9.9404,0.9471,Fir_05
0.3061,36.8020,10.3908,0.9995,Fir_06
93.9811,35.3931,9.6511,0.9817,Fir_04
100.0452,36.2804,7.6700,0.9555,Fir_02
104.0260,35.2626,6.7874,0.8847,Fir_03
108.8731,35.9349,5.2223,0.9390,Fir_03
112.8301,34.2372,4.6561,0.9238,Fir_03
-112.8249,38.9781,3.4158,0.9851,Fir_06
-107.1423,38.1284,4.5376,0.9021,Fir_02
-104.9258,39.0133,4.7813,0.9608,Fir_03
-97.0017,40.9803,6.0219,0.9115,Fir_01
-92.0468,39.8903,7.1895,0.9350,Fir_01
-88.3997,41.1830,7.7107,0.9960,Fir_04
-86.3422,39.8855,8.2001,0.8956,Fir_04
-81.3083,39.6342,8.9475,0.9268,Fir_03
-78.3361,39.9694,9.2862,0.9254,Fir_03
-71.8898,37.8247,9.8124,0.9920,Fir_06
-68.0759,39.5955,10.0225,0.9219,Fir_06
-65.0147,40.9882,10.1687,0.9104,Fir_04
-61.1156,40.9563,10.2001,0.9057,Fir_05
-14.0728,40.0423,9.9096,0.9195,Fir_03
-6.7049,41.3695,10.3382,0.8822,Fir_06
-6.2002,38.5044,10.1793,0.9212,Fir_02
-0.3558,39.1334,10.4970,0.8669,Fir_06
87.2156,41.6487,10.0404,0.8661,Fir_03
93.0868,39.3163,8.8725,0.9180,Fir_01
96.9331,39.9705,7.5151,0.8992,Fir_03
99.6646,38.4753,7.1190,0.9830,Fir_06
103.1708,37.9505,6.2252,0.8773,Fir_06
106.2023,39.1697,4.9640,0.9658,Fir_04
113.1779,39.2946,3.1983,0.9677,Fir_02
-111.6622,44.7765,2.4241,0.9884,Fir_06
-106.8294,44.1257,3.3953,0.9992,Fir_06
-103.5055,42.5238,4.3675,0.9426,Fir_04
-98.6861,43.0900,5.2923,0.8512,Fir_05
-97.0349,45.6538,5.2546,0.9184,Fir_02
-92.3829,45.0872,6.4118,0.9277,Fir_02
-88.6616,43.0620,7.4520,0.9060,Fir_04
-83.4120,42.6993,8.4547,0.9215,Fir_06
-79.2549,42.2697,9.1048,0.9580,Fir_01
-74.6214,44.7779,9.6574,0.9100,Fir_06
-72.2121,44.2445,9.8993,0.9078,Fir_02
-67.6159,43.9538,10.2170,0.9449,Fir_03
-66.2166,42.8069,10.2249,0.9502,Fir_03
-60.8676,44.1440,10.3989,0.9126,Fir_02
-27.3813,44.9440,9.8069,0.8815,Fir_01
-19.4037,42.9599,9.9009,0.9019,Fir_04
-15.4877,43.0425,10.0618,0.9280,Fir_05
-12.2706,43.7914,10.2418,0.8955,Fir_05
-9.0494,44.1587,10.3936,0.9084,Fir_05
-6.1388,45.4913,10.5689,0.8719,Fir_02
-1.0614,45.2111,10.7402,0.8805,Fir_06
84.1393,43.1256,10.6392,0.9878,Fir_05
86.7404,45.4086,9.6036,0.9915,Fir_02
90.3723,44.3271,8.5906,0.9614,Fir_02
97.4565,41.9738,6.7750,0.8947,Fir_01
97.8300,42.7633,6.4345,0.9855,Fir_01
102.4075,42.8136,4.9382,0.8562,Fir_05
108.6986,44.7786,2.5665,0.9299,Fir_06
110.1526,44.5720,2.2679,0.9538,Fir_03
-110.9035,48.5041,1.9422,0.9139,Fir_03
-109.6259,46.2638,2.4979,0.9219,Fir_05
-106.3519,47.4494,2.9221,0.8887,Fir_01
-100.9241,46.8686,4.1753,0.8966,Fir_05
-98.3732,46.3093,4.8469,0.9751,Fir_02
-92.7062,48.9373,5.9264,0.9894,Fir_05
-89.4155,48.1143,6.8014,0.9216,Fir_03
-84.9741,48.7899,7.7893,0.9901,Fir_04
-82.1563,47.7777,8.4243,0.8610,Fir_02
-77.0508,48.4820,9.3287,0.9291,Fir_04
-71.0159,49.3586,10.1401,0.9747,Fir_01
-67.5129,47.4158,10.3693,0.9167,Fir_04
-64.8632,47.2193,10.4943,0.9794,Fir_05
-56.0619,45.8141,10.4517,0.9414,Fir_04
-50.9726,49.3346,10.4910,0.9250,Fir_05
-49.6556,48.6969,10.4076,0.9611,Fir_04
-31.7473,47.6796,9.9230,0.8670,Fir_06
-28.8475,45.7210,9.8334,0.9535,Fir_05
-24.9943,48.3560,10.0605,0.8648,Fir_03
-17.6310,45.8812,10.1541,0.8566,Fir_02
-10.9390,46.6214,10.4413,0.9721,Fir_06
-9.7414,46.2847,10.4704,0.8658,Fir_02
-2.5632,47.0391,10.7514,0.9300,Fir_06
-0.4672,47.5413,10.8349,0.9855,Fir_03
79.7981,46.3038,11.4415,0.9706,Fir_04
83.7589,45.9676,10.4398,0.9615,Fir_05
89.2159,49.6451,8.2916,0.8621,Fir_02
89.8512,47.8849,8.2376,0.8644,Fir_03
95.1217,46.5280,6.5066,0.9446,Fir_03
98.9374,48.9341,4.6735,0.9792,Fir_05
105.0796,46.3517,3.1496,0.9068,Fir_02
107.3770,46.9373,2.3459,0.9548,Fir_05
113.2758,49.3969,0.3902,0.9445,Fir_02
