# Tracked standalone tree placement — see StandaloneTreeCatalog.cs
prefab,worldX,worldY,worldZ,yawDeg,scale
Spruce 3,143.8878,16.8729,-162.4892,111.2283,0.9884
Spruce 1,150.3554,16.1642,-158.2122,67.8256,0.8787
Spruce 3,-153.7684,0.2105,-153.7213,180.2731,1.1319
Spruce 3,-151.2995,0.3921,-150.8166,230.3362,1.0400
Spruce 1,-141.4931,1.3823,-153.4697,39.2601,0.8690
Spruce 3,-135.1217,2.4293,-152.7469,55.4360,1.0207
Spruce 1,-132.2869,2.8122,-155.6946,1.8253,0.8828
Spruce 1,-124.6328,4.1388,-156.3697,297.7652,1.1250
Spruce 1,-117.5953,5.6638,-154.1063,285.2405,0.8887
Spruce 1,-114.8193,6.2549,-153.2339,234.3628,0.8503
Spruce 3,-109.9853,7.1524,-153.3177,259.1638,1.0071
Spruce 3,-99.1426,9.0014,-152.4368,145.5312,0.9557
Spruce 3,-93.3976,9.7998,-151.7291,292.0375,1.1325
Spruce 3,-88.5738,10.4016,-155.9646,305.2402,1.1304
Spruce 3,-85.4298,10.7604,-152.2291,293.0548,1.0919
Spruce 1,-77.8868,11.6180,-151.0592,295.4198,0.9313
Spruce 3,-72.3878,12.3210,-153.0480,21.5528,1.1254
Spruce 3,-63.4692,13.4979,-154.4149,37.3777,0.9669
Spruce 3,-56.6960,14.3479,-155.7086,348.6238,1.0037
Spruce 3,-56.3662,14.3352,-153.1758,46.6696,0.9453
Spruce 1,-49.3547,14.9834,-152.0203,167.1490,0.8959
Spruce 1,78.4151,15.8458,-153.4223,246.6015,0.9905
Spruce 3,82.3735,16.0341,-152.7367,293.2032,0.9560
Spruce 3,142.6746,16.6851,-152.4098,106.0738,0.8797
Spruce 1,151.7781,15.8178,-154.2318,354.7605,0.9931
Spruce 1,-157.6326,0.2993,-146.7231,188.9488,0.9925
Spruce 1,-150.5893,0.4685,-146.5319,174.3639,0.9024
Spruce 1,-146.2842,0.7916,-149.7566,77.0063,0.9174
Spruce 3,-136.1862,2.2240,-148.3100,158.8782,0.8606
Spruce 1,-134.3198,2.4610,-145.3321,205.5370,0.8963
Spruce 3,-124.5208,4.4697,-145.3018,202.8754,0.8631
Spruce 1,-117.1327,5.9561,-145.2941,356.2520,0.8874
Spruce 1,-114.7686,6.4241,-149.7584,54.3333,0.8736
Spruce 3,-109.0567,7.4568,-149.5710,154.3488,1.0381
Spruce 3,-104.0687,8.2782,-147.4454,204.2463,1.1155
Spruce 3,-89.5104,10.2683,-150.2855,211.3212,0.9375
Spruce 3,-85.8994,10.6035,-145.0754,288.0651,0.9881
Spruce 1,-79.1610,11.4144,-146.8324,17.0276,0.9030
Spruce 3,-74.2626,12.0287,-149.0899,34.4397,1.0311
Spruce 3,-55.2754,14.3797,-148.0077,58.4759,0.9972
Spruce 1,-49.6926,14.8575,-144.6429,149.6335,0.9122
Spruce 1,68.6718,15.5811,-147.2779,262.9525,1.0266
Spruce 3,72.9724,15.7073,-149.3372,62.9368,1.1381
Spruce 1,144.0689,16.4988,-150.3412,273.9012,1.1354
Spruce 1,149.7008,15.7316,-147.3185,35.8408,0.9785
Spruce 3,-157.9300,0.5751,-139.0740,344.0044,1.1229
Spruce 3,-146.6121,0.6455,-140.5217,164.7213,0.9227
Spruce 3,-143.9993,0.9304,-144.0388,330.5460,1.0769
Spruce 3,-136.5369,1.6447,-138.7618,295.4854,0.8658
Spruce 1,-133.8358,2.1764,-139.7486,13.2632,0.9970
Spruce 3,-125.9619,4.0891,-143.8381,49.5575,0.9242
Spruce 1,-120.0525,5.0701,-140.5832,3.8638,0.8794
Spruce 1,-106.2152,7.4261,-138.5222,291.2209,1.0630
Spruce 1,-98.9937,8.8942,-143.4441,78.3210,0.9579
Spruce 1,-93.5419,9.6583,-144.3005,270.6125,0.9756
Spruce 3,-92.3392,9.6648,-140.8539,130.6967,0.9434
Spruce 1,-84.6782,10.5927,-139.2629,345.6125,1.1138
Spruce 1,-77.1398,11.6209,-143.8725,275.9762,1.0817
Spruce 1,-70.2845,12.4610,-140.0271,84.2050,1.1297
Spruce 1,-51.3549,14.6981,-142.3082,76.9626,1.0532
Spruce 1,-48.8962,14.8704,-140.4814,239.2393,1.0657
Spruce 1,-40.8440,15.2951,-140.2846,126.5259,1.0598
Spruce 1,-36.0034,15.4233,-139.4023,269.9710,1.0496
Spruce 1,-31.1066,15.5018,-139.5712,213.4874,1.0547
Spruce 3,151.3589,15.0653,-139.6965,48.9366,1.0553
Spruce 3,-154.9445,0.6073,-136.0929,40.1119,1.1272
Spruce 1,-148.9302,0.5515,-135.9964,306.5966,0.9751
Spruce 3,-142.4602,0.8825,-138.1158,285.2827,0.8939
Spruce 3,-137.5590,1.3396,-136.3378,281.2131,0.8946
Spruce 3,-129.1425,2.8344,-137.0486,297.0321,0.9918
Spruce 1,-125.2187,3.2677,-133.7363,123.9867,1.1089
Spruce 1,-118.1493,5.2225,-138.2849,304.5968,0.8709
Spruce 1,-109.2077,6.5484,-135.2445,3.4586,1.0433
Spruce 1,-102.0868,7.7406,-134.9953,241.4444,0.9891
Spruce 1,-93.9494,9.2009,-136.9966,25.3091,0.9373
Spruce 1,-89.4857,9.5988,-133.0813,285.3225,0.9577
Spruce 1,-84.7836,10.5314,-137.9069,98.5796,1.0928
Spruce 1,-77.0268,11.5558,-138.0640,236.7659,1.0437
Spruce 3,-69.8188,12.4922,-136.6981,49.1905,1.1236
Spruce 1,-67.4238,12.7869,-134.9588,299.2905,1.1175
Spruce 1,-54.3816,14.2950,-133.1928,138.2374,1.1179
Spruce 1,-50.2303,14.6849,-134.5211,300.6380,1.0010
Spruce 1,-41.6275,15.2384,-138.1400,355.0918,0.8875
Spruce 1,-34.0560,15.4347,-136.2768,167.7281,0.9514
Spruce 3,-29.9671,15.4883,-133.6640,111.8381,0.9899
Spruce 1,66.7824,15.7432,-138.4857,294.1266,1.0247
Spruce 3,74.8428,16.0624,-133.8167,177.1488,1.0711
Spruce 1,148.5424,15.0984,-134.4842,139.0285,1.0896
Spruce 1,-157.8266,0.9904,-128.4529,166.0840,0.9753
Spruce 1,-147.4271,0.6312,-128.9721,319.1941,1.0373
Spruce 1,-141.3039,0.7212,-127.8399,197.1844,0.9025
Spruce 1,-136.6134,1.0083,-127.0770,54.5228,1.1223
Spruce 1,-129.3317,1.9721,-127.9634,265.2552,1.0076
Spruce 1,-124.8402,2.6438,-126.9485,73.9257,0.9886
Spruce 1,-118.6777,3.8841,-128.0272,71.2540,1.0999
Spruce 1,-114.5320,4.6237,-127.7372,287.7737,0.9902
Spruce 1,-105.4933,6.3355,-128.1690,73.7801,1.0884
Spruce 3,-103.2097,6.8214,-128.7576,99.3454,1.0485
Spruce 1,-96.8807,7.9875,-128.9261,185.9285,1.0442
Spruce 3,-90.3632,9.1582,-129.0486,303.4961,1.0542
Spruce 3,-80.9786,10.7275,-129.4668,86.8551,0.9757
Spruce 1,-79.7766,10.8900,-128.9848,76.1027,1.1431
Spruce 3,-69.3762,12.3571,-128.4810,111.1214,0.8825
Spruce 1,-67.6627,12.6710,-131.0735,184.8351,0.9461
Spruce 1,-56.5826,14.0454,-132.1036,333.7658,0.9059
Spruce 1,-56.2515,14.0118,-129.9102,300.0431,0.9450
Spruce 1,-45.9834,14.8139,-127.6814,313.4864,1.0373
Spruce 1,-37.9540,15.2622,-129.1799,74.4093,1.0413
Spruce 1,-27.2572,15.5288,-129.7979,356.1707,1.0325
Spruce 1,-25.3162,15.5454,-130.4682,97.4058,0.8880
Spruce 1,144.5656,15.2494,-129.9440,244.2915,0.8682
Spruce 1,148.1368,14.5075,-127.6728,169.6586,0.8893
Spruce 1,-153.5252,0.9331,-125.5847,333.5172,1.1379
Spruce 1,-148.1664,0.7389,-125.2635,290.8331,1.0657
Spruce 3,-143.3641,0.6961,-124.1631,245.4057,0.9342
Spruce 1,-137.8776,0.8398,-120.6782,19.0663,1.0981
Spruce 3,-133.0036,1.1823,-121.4739,349.6575,1.0655
Spruce 3,-124.3094,2.6473,-125.9325,49.6710,0.9489
Spruce 1,-119.0884,3.3841,-123.8942,272.7720,1.1223
Spruce 1,-110.8281,4.9556,-124.6901,274.0409,0.9784
Spruce 1,-89.1873,9.1710,-126.4362,51.8964,0.9200
Spruce 1,-84.2313,9.9245,-124.4227,359.9236,0.9141
Spruce 3,-78.2470,10.7962,-122.1893,228.9650,0.9159
Spruce 1,-71.6050,11.7081,-121.1035,34.8040,0.9193
Spruce 1,-67.5973,12.2159,-120.7518,51.7516,1.0684
Spruce 1,-56.1558,13.8085,-124.9902,143.0369,0.9068
Spruce 1,-48.9834,14.3359,-121.4511,121.0800,0.8752
Spruce 1,-43.9710,14.7297,-120.5371,54.9082,0.8764
Spruce 1,-34.3861,15.3509,-121.9525,18.6490,1.0250
Spruce 1,-31.2999,15.4628,-125.7487,24.2035,1.1019
Spruce 3,-25.7074,15.6005,-124.3361,175.5316,1.0307
Spruce 1,-16.6447,15.5984,-125.9634,100.9903,0.9689
Spruce 3,34.3994,15.4001,-123.1367,338.5746,1.0845
Spruce 3,139.1381,15.4139,-124.4597,247.7299,0.8548
Spruce 1,145.8278,14.3193,-123.1588,344.0568,1.0088
Spruce 3,150.2643,13.4986,-121.7250,72.3806,0.9239
Spruce 3,-154.4683,1.3399,-118.9101,156.4823,1.0225
Spruce 1,-146.7095,1.0311,-116.6199,231.1583,1.0855
Spruce 1,-142.6970,0.7909,-119.5585,73.9856,1.1217
Spruce 1,-135.3066,0.9668,-119.3432,64.5829,0.9831
Spruce 3,-131.7450,1.2209,-117.8567,307.3170,0.9278
Spruce 3,-125.1360,1.9603,-116.7303,247.3057,1.0352
Spruce 3,-121.1043,2.5426,-116.4648,102.4066,0.8953
Spruce 3,-116.1096,3.2826,-115.0707,130.5099,0.8783
Spruce 1,-104.7420,5.2933,-114.6638,16.5517,0.9622
Spruce 1,-101.1138,6.3726,-120.4493,29.4507,0.9472
Spruce 1,-96.8925,7.0814,-118.5942,264.0798,0.8701
Spruce 1,-91.1116,8.2738,-118.8083,311.6416,1.0664
Spruce 3,-84.4792,9.6376,-120.2533,144.4136,0.8794
Spruce 1,-74.7323,11.1406,-118.6799,47.5644,1.0364
Spruce 1,-68.7358,11.9616,-118.8494,76.1049,0.8744
Spruce 1,-49.0050,14.2115,-118.8102,332.3954,0.9732
Spruce 1,-42.6975,14.7061,-115.7805,284.9177,0.8634
Spruce 1,-36.4696,15.2299,-119.3215,333.6733,0.8552
Spruce 3,-31.2133,15.4895,-120.4870,96.9677,0.8729
Spruce 1,-22.8839,15.8137,-116.0030,0.4142,0.8838
Spruce 3,-14.9481,15.7415,-118.8046,323.8193,0.9216
Spruce 1,18.5506,15.3869,-114.6200,224.0270,0.9522
Spruce 1,27.8329,15.4099,-118.7928,229.0846,0.9514
Spruce 3,34.2726,15.4902,-120.4304,32.3366,1.0024
Spruce 1,132.0224,15.8291,-118.3665,284.9236,1.0509
Spruce 3,137.1173,15.0232,-117.5711,288.4782,1.0257
Spruce 3,144.0379,14.1020,-119.1675,83.5328,0.9468
Spruce 1,148.2542,13.5406,-119.7971,50.9059,0.8570
Spruce 1,-154.2203,1.7415,-112.9459,85.9317,0.9505
Spruce 1,-138.3904,0.9169,-113.2283,285.9970,0.8746
Spruce 1,-132.5859,1.1162,-111.0930,78.1321,0.9993
Spruce 3,-128.3290,1.5006,-114.4593,298.6850,0.9000
Spruce 3,-118.1002,2.8161,-110.7258,196.6172,1.0300
Spruce 3,-116.0417,3.1726,-111.7766,322.2314,1.0114
Spruce 1,-104.3277,5.3047,-113.0325,284.6825,1.1077
Spruce 1,-96.8900,6.7029,-109.5366,305.1030,1.0268
Spruce 3,-91.7101,7.7660,-109.5450,282.2031,1.0493
Spruce 3,-82.8334,9.6283,-114.2210,338.6902,0.8904
Spruce 1,-79.9968,9.9971,-111.5669,22.3705,1.0329
Spruce 3,-69.2266,11.4668,-110.5081,183.1472,1.1218
Spruce 1,-68.2755,11.7177,-113.3779,191.0793,0.8973
Spruce 3,-54.4024,13.3456,-113.0237,338.7460,1.1361
Spruce 1,-49.1082,13.8543,-109.1352,217.6582,0.8633
Spruce 3,-39.2583,14.9796,-112.6951,198.5561,1.0470
Spruce 1,-33.9872,15.4232,-111.2289,234.4280,1.0145
Spruce 3,-27.6222,15.8321,-109.7183,37.6279,1.0334
Spruce 3,-24.6311,15.8276,-114.0162,186.2544,1.1359
Spruce 3,-15.5242,15.8816,-113.6994,247.8810,1.0158
Spruce 3,-10.1072,15.8035,-112.0730,89.4780,0.8954
Spruce 3,18.4152,15.4684,-111.9407,353.7236,0.8740
Spruce 1,24.1762,15.5272,-113.0274,42.7518,0.9527
Spruce 1,125.8378,16.3375,-112.7855,32.0022,1.0090
Spruce 1,133.0914,15.1470,-110.9930,12.5403,1.0047
Spruce 1,146.7533,12.6169,-110.4013,55.3783,0.9116
Spruce 1,151.5474,12.0391,-111.4853,259.7639,1.0845
Spruce 1,-156.8054,2.3863,-107.5015,282.5303,1.1293
Spruce 1,-152.4919,2.3387,-103.8625,143.4559,1.0293
Spruce 1,-132.0315,1.1918,-106.1230,41.8345,0.9535
Spruce 3,-126.8191,1.5993,-107.8683,165.0507,1.1150
Spruce 1,-120.4817,2.4173,-104.7533,217.3348,1.0146
Spruce 3,-113.7423,3.4912,-104.1707,243.5031,0.9537
Spruce 1,-104.5801,5.1677,-102.6694,295.9545,0.8974
Spruce 1,-101.1012,5.8256,-104.1932,144.3355,0.9811
Spruce 1,-93.6584,7.3446,-108.2401,282.8098,0.8501
Spruce 1,-88.0041,8.4275,-105.6672,177.5880,0.9786
Spruce 1,-82.8523,9.3483,-105.5144,211.0814,1.1243
Spruce 1,-79.5878,9.8702,-105.1767,46.6965,0.9717
Spruce 1,-70.4883,11.1912,-107.2281,27.0773,1.0710
Spruce 1,-65.8621,11.7553,-107.0663,194.9040,1.0069
Spruce 1,-59.1260,12.5291,-104.9057,231.5527,0.9947
Spruce 1,-54.7416,13.0988,-106.3734,304.5777,1.0790
Spruce 1,-44.5751,14.4006,-105.1153,21.6392,1.1057
Spruce 1,-41.5657,14.7776,-104.3687,238.2236,1.0215
Spruce 1,-38.4244,15.1094,-105.5381,260.6350,0.9422
Spruce 1,-28.9303,15.8854,-105.2087,121.5340,1.1276
Spruce 3,-23.4377,16.0656,-105.9847,332.1463,1.1161
Spruce 3,-20.4466,16.0596,-107.6503,102.5793,0.9314
Spruce 3,8.7179,15.5853,-104.6463,273.3976,1.0233
Spruce 3,15.4267,15.6028,-105.6115,27.7300,1.0061
Spruce 3,18.4413,15.5735,-108.2088,271.0265,0.8620
Spruce 3,118.8377,16.8743,-105.3074,12.7452,1.0205
Spruce 1,124.8440,16.1466,-105.1562,256.4676,0.9793
Spruce 3,133.2524,14.8228,-107.1676,70.1460,0.8574
Spruce 1,152.6999,11.4437,-107.6172,347.2163,1.1040
Spruce 3,-157.4525,3.4408,-97.4154,56.2645,1.0416
Spruce 1,-152.0687,2.4524,-101.9944,304.1853,0.9288
Spruce 3,-135.3237,1.2467,-100.3743,221.8528,0.9425
Spruce 1,-131.9824,1.3075,-100.7349,45.1019,0.9169
Spruce 3,-124.3120,1.9971,-99.5115,276.7201,1.0804
Spruce 1,-117.7426,2.9398,-99.1342,329.9962,1.1187
Spruce 1,-112.4370,3.7407,-102.3784,153.9338,0.9064
Spruce 1,-105.0390,5.0858,-102.3384,39.4382,1.0384
Spruce 1,-98.7938,6.2999,-102.3388,48.3596,0.9821
Spruce 3,-97.0878,6.6399,-102.2173,258.9108,0.9276
Spruce 3,-92.4273,7.5777,-98.5836,50.7946,0.8673
Spruce 1,-84.7101,8.9666,-97.1250,101.8934,0.9435
Spruce 3,-74.7706,10.5244,-102.2324,24.8285,1.0971
Spruce 3,-69.4454,11.2322,-96.6859,251.1902,1.1143
Spruce 1,-66.1440,11.6681,-96.8403,59.7309,0.8840
Spruce 1,-58.4732,12.6060,-101.2165,188.9897,1.0401
Spruce 3,-52.0253,13.5717,-97.0297,322.6359,0.9029
Spruce 1,-50.3534,13.6972,-100.8277,43.5366,0.8641
Spruce 1,-44.4140,14.5613,-98.6685,52.6764,0.9535
Spruce 1,-33.0614,15.6971,-102.0354,102.0814,0.9614
Spruce 3,-30.9019,15.8813,-101.0730,114.5490,1.0183
Spruce 3,-26.0871,16.0956,-101.9779,166.1883,1.1175
Spruce 3,-19.9936,16.2363,-98.9404,190.4125,1.0860
Spruce 1,-3.9113,15.8599,-96.9352,230.8941,1.0216
Spruce 3,2.0244,15.7416,-97.9402,325.4245,1.0787
Spruce 1,115.2934,16.9820,-97.3424,145.6897,1.0486
Spruce 3,120.6677,16.5756,-102.4241,329.3951,1.0560
Spruce 3,124.1005,16.0648,-101.9574,63.7736,0.9116
Spruce 1,149.9797,11.1095,-100.7137,229.8769,1.0288
Spruce 1,-154.8481,3.2777,-96.2550,108.8508,1.0038
Spruce 3,-148.6749,2.5198,-96.0239,261.2328,1.0886
Spruce 3,-137.6751,1.6363,-92.2013,51.3740,0.9060
Spruce 1,-132.2141,1.5350,-93.9524,154.0314,1.0870
Spruce 3,-126.7602,1.8819,-94.8403,187.9166,1.0532
Spruce 1,-119.7781,2.9108,-91.7667,42.8060,1.0186
Spruce 3,-116.1532,3.4691,-91.9031,278.3203,1.1415
Spruce 1,-109.5041,4.5448,-92.8243,335.5575,0.8533
Spruce 1,-102.0896,5.8350,-93.7910,143.7984,0.9935
Spruce 3,-92.9415,7.5224,-92.8946,327.0236,0.9337
Spruce 3,-87.7752,8.4411,-94.3930,267.3127,0.9067
Spruce 3,-81.3997,9.5065,-91.2663,222.2516,0.8872
Spruce 1,-79.3468,9.8308,-93.0414,252.4260,1.0210
Spruce 3,-70.2720,11.1899,-91.7171,348.6176,0.9741
Spruce 1,-63.8898,12.1294,-90.7277,6.4062,1.1074
Spruce 1,-57.4693,12.8795,-95.0976,211.4069,0.9333
Spruce 3,-51.3835,13.7048,-95.8799,116.3177,1.0460
Spruce 3,-46.2602,14.6392,-90.9945,329.2996,0.9188
Spruce 1,-42.7378,15.1069,-90.5754,263.3661,0.9681
Spruce 1,-33.5482,15.8750,-94.7736,247.1188,1.0832
Spruce 1,-31.7244,16.0730,-91.8849,47.4111,0.9432
Spruce 3,-21.5475,16.2834,-95.7951,322.4673,0.9014
Spruce 1,-16.8020,16.2418,-92.2375,272.2600,1.0110
Spruce 3,-5.4883,15.9173,-95.0188,24.1058,1.0886
Spruce 3,112.7123,17.1852,-94.8349,121.2056,1.1462
Spruce 3,122.6331,15.7001,-94.5458,239.1740,0.8761
Spruce 3,125.0445,15.4479,-96.4585,139.9474,1.0773
Spruce 1,152.3779,10.3065,-95.2849,281.3830,1.1461
Spruce 3,-155.3414,4.1664,-86.9375,333.0551,0.9637
Spruce 1,-152.1999,3.8707,-84.5882,115.1862,0.9337
Spruce 1,-134.5688,1.7527,-87.9428,257.4254,1.1152
Spruce 1,-128.7116,1.9766,-88.2882,168.6725,1.0867
Spruce 1,-126.1368,2.1336,-90.3650,203.1295,1.1194
Spruce 1,-119.1332,3.1095,-89.3409,134.0923,0.8725
Spruce 1,-116.5486,3.5836,-87.1696,20.1088,1.0696
Spruce 1,-106.3021,5.2347,-86.0647,291.3007,0.8565
Spruce 3,-101.6788,5.9757,-90.0873,97.9301,1.1309
Spruce 1,-93.8543,7.3226,-85.6472,82.6017,0.8819
Spruce 3,-91.8104,7.6795,-85.7203,68.9602,0.8699
Spruce 1,-82.4833,9.2946,-85.6012,149.6994,0.9982
Spruce 1,-74.6330,10.6008,-85.1605,205.7274,1.0570
Spruce 1,-71.8992,10.9800,-89.9173,2.5516,1.0984
Spruce 1,-67.1469,11.6908,-89.5326,356.4026,1.1439
Spruce 3,-60.5495,12.6729,-89.2012,281.3897,1.0378
Spruce 1,-51.9860,14.1488,-84.9332,89.7156,1.1037
Spruce 1,-49.3283,14.4147,-87.1258,136.1062,1.0121
Spruce 3,-39.2009,15.6557,-86.2284,296.2831,1.0317
Spruce 1,-35.0184,16.0018,-85.5571,298.8832,0.9595
Spruce 1,-28.4371,16.2628,-88.8511,358.4144,0.8797
Spruce 1,-20.7778,16.3050,-86.7325,308.9282,0.8729
Spruce 1,-17.7821,16.2630,-89.3581,235.8560,1.0637
Spruce 1,-6.1535,15.9767,-87.8551,300.3367,1.1138
Spruce 1,111.3515,17.1081,-87.6580,308.2234,0.8695
Spruce 1,115.4989,16.4461,-88.4088,218.1041,1.1287
Spruce 1,121.1479,15.4836,-89.4842,197.8095,0.9770
Spruce 1,131.4299,13.1489,-86.6141,149.1674,1.0100
Spruce 3,136.7186,12.2598,-87.8174,151.1646,0.9676
Spruce 1,141.9613,11.3327,-87.9483,88.1733,1.1034
Spruce 1,148.6776,10.2439,-87.4822,278.3095,0.9629
Spruce 1,-155.4859,4.6644,-80.3404,200.1294,0.9501
Spruce 1,-147.9173,3.4286,-80.2722,70.8094,1.0844
Spruce 1,-143.2017,2.7601,-79.2505,223.4979,0.9115
Spruce 1,-139.3285,2.3484,-78.6805,94.4038,1.0208
Spruce 1,-134.1481,1.9938,-81.7837,94.7923,0.9265
Spruce 3,-122.9367,2.8105,-80.5102,347.2915,0.9614
Spruce 1,-122.1601,2.8726,-83.1598,101.3305,0.9642
Spruce 3,-112.7297,4.2410,-83.6850,231.2072,1.1432
Spruce 3,-107.5092,5.0459,-84.1244,310.2642,0.9086
Spruce 1,-103.2883,5.5784,-79.0775,14.8846,0.9172
Spruce 3,-97.1419,6.7293,-84.2078,254.1943,0.8842
Spruce 1,-92.2021,7.5493,-83.1248,223.3306,0.8711
Spruce 1,-85.9071,8.5189,-78.8385,47.4172,1.0950
Spruce 1,-78.5419,9.9014,-80.2896,354.2817,1.1270
Spruce 1,-74.1436,10.6721,-78.5460,271.9543,1.1281
Spruce 1,-60.9381,12.8927,-82.1415,218.0693,0.8595
Spruce 3,-53.3276,14.0675,-82.5197,213.3157,0.8549
Spruce 1,-50.1951,14.6050,-80.4532,316.4250,0.9723
Spruce 1,-39.1070,15.7702,-82.3586,17.8141,1.0190
Spruce 1,-38.4639,15.7806,-84.1178,274.5944,1.0026
Spruce 3,-31.7354,16.1937,-83.0609,205.8150,0.9227
Spruce 1,98.7886,18.7462,-79.8899,131.9101,0.8970
Spruce 3,105.0165,17.8947,-78.8105,106.6458,1.1098
Spruce 3,108.0649,17.4007,-80.5205,162.5795,0.8972
Spruce 3,113.3216,16.5322,-83.5016,272.0175,1.0987
Spruce 1,130.1058,13.0330,-82.5403,307.2349,1.0513
Spruce 3,141.1022,11.0493,-81.5374,62.5059,0.8889
Spruce 1,142.6224,10.8545,-82.3895,211.8554,0.8607
Spruce 1,151.5278,9.6416,-82.9599,350.2095,1.0535
Spruce 1,-158.3451,5.4213,-74.6962,357.4626,0.9491
Spruce 1,-149.0894,3.9032,-75.2952,248.8875,1.1375
Spruce 1,-146.4464,3.4158,-75.9990,17.0655,0.8507
Spruce 1,-140.3112,2.5363,-76.5272,332.6189,1.1295
Spruce 1,-129.7352,2.2448,-75.3612,346.2437,1.0334
Spruce 1,-127.9509,2.3450,-72.7776,53.7158,0.8975
Spruce 3,-119.5565,3.0969,-72.9980,359.0164,0.9540
Spruce 1,-113.6981,3.8666,-73.9700,99.5960,1.0534
Spruce 3,-108.1025,4.7754,-76.8931,56.2909,0.9815
Spruce 1,-99.8786,5.7560,-73.0824,197.5302,1.1464
Spruce 1,-96.4450,6.2825,-72.6241,61.3208,1.0764
Spruce 3,-89.4839,7.8247,-77.8978,321.5152,0.9606
Spruce 1,-82.8117,8.9909,-76.0805,69.2783,1.0928
Spruce 1,-79.9484,9.4952,-74.7659,205.9490,0.8515
Spruce 1,-72.8413,10.9056,-78.1378,185.7715,1.0465
Spruce 1,-65.3421,12.2786,-75.0869,65.9590,0.9865
Spruce 1,-61.3685,12.9968,-74.9133,287.4160,1.0329
Spruce 1,-53.4324,14.3251,-73.8938,175.0477,0.9029
Spruce 3,-48.3003,15.0260,-73.7325,235.2986,1.0855
Spruce 1,-44.5220,15.3885,-77.2989,20.1962,0.9238
Spruce 1,-37.6127,15.9343,-73.6951,95.0076,0.9748
Spruce 1,-30.8072,16.1811,-76.2208,228.8469,0.9215
Spruce 1,83.1840,19.5259,-74.2144,267.9066,1.0385
Spruce 1,91.9030,19.2793,-77.6944,206.5682,1.0671
Spruce 1,98.7004,18.7874,-73.5070,46.7515,1.0821
Spruce 3,102.8416,18.1880,-75.5419,186.6331,0.9404
Spruce 1,106.3837,17.6204,-77.8589,280.2249,0.9400
Spruce 1,114.6524,15.8816,-77.8262,21.3142,1.0099
