mode,hole,surface_target,target_v_horizontal_mps,target_spin_rpm,actual_v_at_contact_mps,first_contact_pos_x,first_contact_pos_y,first_contact_pos_z,end_pos_x,end_pos_y,end_pos_z,end_surface,roll_distance_m,bounce_count,sim_duration_s,sample_id,timestamp_iso
roll,1,Green,3.0,2700,0.000,0.0000,0.0000,0.0000,-217.2041,-2456.6730,785.2375,Fairway,0.0000,0,59.9854,1,2026-05-18T09:50:34.4125120+02:00
roll,1,Green,3.0,2700,0.000,0.0000,0.0000,0.0000,-217.2041,-2456.6730,785.2375,Fairway,0.0000,0,59.9854,2,2026-05-18T09:50:34.7970780+02:00
roll,1,Green,6.0,500,0.000,0.0000,0.0000,0.0000,-198.1578,-2682.7290,139.0501,Fairway,0.0000,0,59.9854,1,2026-05-18T09:50:35.4129720+02:00
roll,1,Green,6.0,500,0.000,0.0000,0.0000,0.0000,-198.1578,-2682.7290,139.0501,Fairway,0.0000,0,59.9854,2,2026-05-18T09:50:36.0362330+02:00
roll,1,Green,6.0,2700,0.000,0.0000,0.0000,0.0000,-197.7977,-2462.4270,789.4849,Fairway,0.0000,0,59.9854,1,2026-05-18T09:50:36.4653930+02:00
roll,1,Green,6.0,2700,0.000,0.0000,0.0000,0.0000,-197.7977,-2462.4270,789.4849,Fairway,0.0000,0,59.9854,2,2026-05-18T09:50:36.8949480+02:00
roll,1,Green,9.0,500,0.000,0.0000,0.0000,0.0000,-179.8928,-2689.6830,140.1133,Fairway,0.0000,0,59.9854,1,2026-05-18T09:50:37.5882990+02:00
roll,1,Green,9.0,500,0.000,0.0000,0.0000,0.0000,-179.8928,-2689.6830,140.1133,Fairway,0.0000,0,59.9854,2,2026-05-18T09:50:38.2493470+02:00
roll,1,Green,9.0,2700,0.000,0.0000,0.0000,0.0000,-179.3338,-2467.6570,794.2446,Fairway,0.0000,0,59.9854,1,2026-05-18T09:50:38.7308310+02:00
roll,1,Green,9.0,2700,0.000,0.0000,0.0000,0.0000,-179.3338,-2467.6570,794.2446,Fairway,0.0000,0,59.9854,2,2026-05-18T09:50:39.2155540+02:00
roll,1,Green,12.0,500,0.000,0.0000,0.0000,0.0000,-162.0839,-2696.5530,141.1679,Fairway,0.0000,0,59.9854,1,2026-05-18T09:50:39.8925820+02:00
roll,1,Green,12.0,500,0.000,0.0000,0.0000,0.0000,-162.0839,-2696.5530,141.1679,Fairway,0.0000,0,59.9854,2,2026-05-18T09:50:40.5743110+02:00
roll,1,Green,12.0,2700,0.000,0.0000,0.0000,0.0000,-161.3115,-2472.6310,799.3861,Fairway,0.0000,0,59.9854,1,2026-05-18T09:50:41.0930740+02:00
roll,1,Green,12.0,2700,0.000,0.0000,0.0000,0.0000,-161.3115,-2472.6310,799.3861,Fairway,0.0000,0,59.9854,2,2026-05-18T09:50:41.6033700+02:00
roll,1,Green,15.0,500,0.000,0.0000,0.0000,0.0000,-143.9283,-2703.5480,142.2399,Fairway,0.0000,0,59.9854,1,2026-05-18T09:50:41.9945110+02:00
roll,1,Green,15.0,500,0.000,0.0000,0.0000,0.0000,-143.9283,-2703.5480,142.2399,Fairway,0.0000,0,59.9854,2,2026-05-18T09:50:42.3967760+02:00
roll,1,Green,15.0,2700,0.000,0.0000,0.0000,0.0000,-142.9287,-2477.9720,803.8074,Fairway,0.0000,0,59.9854,1,2026-05-18T09:50:42.9186370+02:00
roll,1,Green,15.0,2700,0.000,0.0000,0.0000,0.0000,-142.9287,-2477.9720,803.8074,Fairway,0.0000,0,59.9854,2,2026-05-18T09:50:43.4429720+02:00
roll,1,Green,20.0,500,0.000,0.0000,0.0000,0.0000,-114.1604,-2714.1640,143.8905,Fairway,0.0000,0,59.9854,1,2026-05-18T09:50:44.0898770+02:00
roll,1,Green,20.0,500,0.000,0.0000,0.0000,0.0000,-114.1604,-2714.1640,143.8905,Fairway,0.0000,0,59.9854,2,2026-05-18T09:50:44.7359900+02:00
roll,1,Green,20.0,2700,0.000,0.0000,0.0000,0.0000,-112.7710,-2486.2790,809.9097,Fairway,0.0000,0,59.9854,1,2026-05-18T09:50:45.1123240+02:00
roll,1,Green,20.0,2700,0.000,0.0000,0.0000,0.0000,-112.7710,-2486.2790,809.9097,Fairway,0.0000,0,59.9854,2,2026-05-18T09:50:45.4916860+02:00
roll,1,Green,25.0,500,0.000,0.0000,0.0000,0.0000,-89.0885,-2722.3230,145.0725,Fairway,0.0000,0,59.9854,1,2026-05-18T09:50:46.0544160+02:00
roll,1,Green,25.0,500,0.000,0.0000,0.0000,0.0000,-89.0885,-2722.3230,145.0725,Fairway,0.0000,0,59.9854,2,2026-05-18T09:50:46.6186180+02:00
roll,1,Green,25.0,2700,0.000,0.0000,0.0000,0.0000,-87.3728,-2492.6250,814.4416,Fairway,0.0000,0,59.9854,1,2026-05-18T09:50:47.0891930+02:00
roll,1,Green,25.0,2700,0.000,0.0000,0.0000,0.0000,-87.3728,-2492.6250,814.4416,Fairway,0.0000,0,59.9854,2,2026-05-18T09:50:47.5578170+02:00
roll,1,Tee,3.0,500,8.557,129.5544,10.1624,26.2405,131.6380,10.1513,26.2794,Fairway,2.0840,5,2.6587,1,2026-05-18T09:50:47.8991060+02:00
roll,1,Tee,3.0,500,8.557,129.5544,10.1624,26.2405,131.6380,10.1513,26.2794,Fairway,2.0840,5,2.6587,2,2026-05-18T09:50:48.2326660+02:00
roll,1,Tee,3.0,2700,8.557,129.5544,10.1624,26.2270,131.6384,10.1507,26.2270,Fairway,2.0840,5,2.6593,1,2026-05-18T09:50:48.5798360+02:00
roll,1,Tee,3.0,2700,8.557,129.5544,10.1624,26.2270,131.6384,10.1507,26.2270,Fairway,2.0840,5,2.6593,2,2026-05-18T09:50:48.9401780+02:00
roll,1,Tee,6.0,500,10.288,130.7877,10.1624,26.2412,135.2401,10.1468,26.2874,Fairway,4.4527,5,3.6790,1,2026-05-18T09:50:49.2810540+02:00
roll,1,Tee,6.0,500,10.288,130.7877,10.1624,26.2412,135.2401,10.1468,26.2874,Fairway,4.4527,5,3.6790,2,2026-05-18T09:50:49.6315990+02:00
roll,1,Tee,6.0,2700,10.287,130.7876,10.1624,26.2270,135.2404,10.1466,26.2270,Fairway,4.4527,5,3.6788,1,2026-05-18T09:50:49.9748050+02:00
roll,1,Tee,6.0,2700,10.287,130.7876,10.1624,26.2270,135.2404,10.1466,26.2270,Fairway,4.4527,5,3.6788,2,2026-05-18T09:50:50.3170600+02:00
roll,1,Tee,9.0,500,12.670,131.5903,10.1296,26.2410,137.0464,10.1467,26.2796,Fairway,5.4562,5,4.5549,1,2026-05-18T09:50:50.6642650+02:00
roll,1,Tee,9.0,500,12.670,131.5903,10.1296,26.2410,137.0464,10.1467,26.2796,Fairway,5.4562,5,4.5549,2,2026-05-18T09:50:51.0135800+02:00
roll,1,Tee,9.0,2700,12.670,131.5904,10.1294,26.2301,137.0466,10.1466,26.2498,Fairway,5.4562,5,4.5550,1,2026-05-18T09:50:51.3755810+02:00
roll,1,Tee,9.0,2700,12.670,131.5904,10.1294,26.2301,137.0466,10.1466,26.2498,Fairway,5.4562,5,4.5550,2,2026-05-18T09:50:51.7271380+02:00
roll,1,Tee,12.0,500,15.378,132.0883,10.1284,26.2400,140.0989,10.1512,26.2889,Fairway,8.0108,5,6.0585,1,2026-05-18T09:50:52.0873210+02:00
roll,1,Tee,12.0,500,15.378,132.0883,10.1284,26.2400,140.0989,10.1512,26.2889,Fairway,8.0108,5,6.0585,2,2026-05-18T09:50:52.4429540+02:00
roll,1,Tee,12.0,2700,15.378,132.0885,10.1284,26.2568,140.0980,10.1513,26.3733,Fairway,8.0104,5,6.0579,1,2026-05-18T09:50:52.8008190+02:00
roll,1,Tee,12.0,2700,15.378,132.0885,10.1284,26.2568,140.0980,10.1513,26.3733,Fairway,8.0104,5,6.0579,2,2026-05-18T09:50:53.1582460+02:00
roll,1,Tee,15.0,500,18.347,132.4147,10.1281,26.2389,143.4277,10.1593,26.2929,Fairway,11.0131,5,7.2905,1,2026-05-18T09:50:53.5308800+02:00
roll,1,Tee,15.0,500,18.347,132.4147,10.1281,26.2389,143.4277,10.1593,26.2929,Fairway,11.0131,5,7.2905,2,2026-05-18T09:50:53.8878050+02:00
roll,1,Tee,15.0,2700,18.347,132.4149,10.1284,26.2667,143.4252,10.1604,26.4496,Fairway,11.0119,5,7.2901,1,2026-05-18T09:50:54.2494510+02:00
roll,1,Tee,15.0,2700,18.347,132.4149,10.1284,26.2667,143.4252,10.1604,26.4496,Fairway,11.0119,5,7.2901,2,2026-05-18T09:50:54.6157530+02:00
roll,1,Tee,20.0,500,23.764,132.7441,10.1280,26.2378,149.5830,10.1909,26.3072,CartPath,16.8391,5,7.7000,1,2026-05-18T09:50:55.0052310+02:00
roll,1,Tee,20.0,500,23.764,132.7441,10.1280,26.2378,149.5830,10.1909,26.3072,CartPath,16.8391,5,7.7000,2,2026-05-18T09:50:55.3862470+02:00
roll,1,Tee,20.0,2700,23.764,132.7441,10.1283,26.2635,149.6568,10.1918,26.5039,CartPath,16.9144,5,8.0166,1,2026-05-18T09:50:55.7707600+02:00
roll,1,Tee,20.0,2700,23.764,132.7441,10.1283,26.2635,149.6568,10.1918,26.5039,CartPath,16.9144,5,8.0166,2,2026-05-18T09:50:56.1483170+02:00
roll,1,Tee,25.0,500,29.198,132.9263,10.1274,26.2366,162.8009,10.3425,26.3422,Fairway,29.8748,6,9.5091,1,2026-05-18T09:50:56.5278080+02:00
roll,1,Tee,25.0,500,29.198,132.9263,10.1274,26.2366,162.8009,10.3425,26.3422,Fairway,29.8748,6,9.5091,2,2026-05-18T09:50:56.9007910+02:00
roll,1,Tee,25.0,2700,29.198,132.9264,10.1276,26.2601,164.5289,10.3845,26.6379,Tee,31.6048,6,14.4216,1,2026-05-18T09:50:57.3170250+02:00
roll,1,Tee,25.0,2700,29.198,132.9264,10.1276,26.2601,164.5289,10.3845,26.6379,Tee,31.6048,6,14.4216,2,2026-05-18T09:50:57.7199900+02:00
roll,1,Sand,3.0,500,0.000,0.0000,0.0000,0.0000,-191.3784,-2678.6640,129.9484,OOB,0.0000,0,59.9854,1,2026-05-18T09:50:58.2946490+02:00
roll,1,Sand,3.0,500,0.000,0.0000,0.0000,0.0000,-191.3784,-2678.6640,129.9484,OOB,0.0000,0,59.9854,2,2026-05-18T09:50:58.8593990+02:00
roll,1,Sand,3.0,2700,0.000,0.0000,0.0000,0.0000,-191.2041,-2459.8850,777.2375,Fairway,0.0000,0,59.9854,1,2026-05-18T09:50:59.2977060+02:00
roll,1,Sand,3.0,2700,0.000,0.0000,0.0000,0.0000,-191.2041,-2459.8850,777.2375,Fairway,0.0000,0,59.9854,2,2026-05-18T09:50:59.7312730+02:00
roll,1,Sand,6.0,500,0.000,0.0000,0.0000,0.0000,-172.1578,-2685.9410,131.0501,Fairway,0.0000,0,59.9854,1,2026-05-18T09:51:00.4055720+02:00
roll,1,Sand,6.0,500,0.000,0.0000,0.0000,0.0000,-172.1578,-2685.9410,131.0501,Fairway,0.0000,0,59.9854,2,2026-05-18T09:51:01.0742060+02:00
roll,1,Sand,6.0,2700,0.000,0.0000,0.0000,0.0000,-171.7977,-2465.6390,781.4849,Fairway,0.0000,0,59.9854,1,2026-05-18T09:51:01.5688340+02:00
roll,1,Sand,6.0,2700,0.000,0.0000,0.0000,0.0000,-171.7977,-2465.6390,781.4849,Fairway,0.0000,0,59.9854,2,2026-05-18T09:51:02.0521570+02:00
roll,1,Sand,9.0,500,0.000,0.0000,0.0000,0.0000,-153.8928,-2692.8950,132.1133,Fairway,0.0000,0,59.9854,1,2026-05-18T09:51:02.4284640+02:00
roll,1,Sand,9.0,500,0.000,0.0000,0.0000,0.0000,-153.8928,-2692.8950,132.1133,Fairway,0.0000,0,59.9854,2,2026-05-18T09:51:02.8101470+02:00
roll,1,Sand,9.0,2700,0.000,0.0000,0.0000,0.0000,-153.3338,-2470.8700,786.2446,Fairway,0.0000,0,59.9854,1,2026-05-18T09:51:03.2793270+02:00
roll,1,Sand,9.0,2700,0.000,0.0000,0.0000,0.0000,-153.3338,-2470.8700,786.2446,Fairway,0.0000,0,59.9854,2,2026-05-18T09:51:03.7549610+02:00
roll,1,Sand,12.0,500,0.000,0.0000,0.0000,0.0000,-136.0839,-2699.7650,133.1679,Fairway,0.0000,0,59.9854,1,2026-05-18T09:51:04.1356380+02:00
roll,1,Sand,12.0,500,0.000,0.0000,0.0000,0.0000,-136.0839,-2699.7650,133.1679,Fairway,0.0000,0,59.9854,2,2026-05-18T09:51:04.5118450+02:00
roll,1,Sand,12.0,2700,0.000,0.0000,0.0000,0.0000,-135.3115,-2475.8430,791.3861,Fairway,0.0000,0,59.9854,1,2026-05-18T09:51:04.8760470+02:00
roll,1,Sand,12.0,2700,0.000,0.0000,0.0000,0.0000,-135.3115,-2475.8430,791.3861,Fairway,0.0000,0,59.9854,2,2026-05-18T09:51:05.2439480+02:00
roll,1,Sand,15.0,500,0.000,0.0000,0.0000,0.0000,-117.9283,-2706.7600,134.2399,Fairway,0.0000,0,59.9854,1,2026-05-18T09:51:05.8855550+02:00
roll,1,Sand,15.0,500,0.000,0.0000,0.0000,0.0000,-117.9283,-2706.7600,134.2399,Fairway,0.0000,0,59.9854,2,2026-05-18T09:51:06.5252640+02:00
roll,1,Sand,15.0,2700,0.000,0.0000,0.0000,0.0000,-116.9287,-2481.1840,795.8074,Fairway,0.0000,0,59.9854,1,2026-05-18T09:51:06.8921780+02:00
roll,1,Sand,15.0,2700,0.000,0.0000,0.0000,0.0000,-116.9287,-2481.1840,795.8074,Fairway,0.0000,0,59.9854,2,2026-05-18T09:51:07.2572460+02:00
roll,1,Sand,20.0,500,0.000,0.0000,0.0000,0.0000,-88.1604,-2717.3760,135.8905,Fairway,0.0000,0,59.9854,1,2026-05-18T09:51:07.8202160+02:00
roll,1,Sand,20.0,500,0.000,0.0000,0.0000,0.0000,-88.1604,-2717.3760,135.8905,Fairway,0.0000,0,59.9854,2,2026-05-18T09:51:08.3833250+02:00
roll,1,Sand,20.0,2700,0.000,0.0000,0.0000,0.0000,-86.7710,-2489.4910,801.9097,Fairway,0.0000,0,59.9854,1,2026-05-18T09:51:08.8390530+02:00
roll,1,Sand,20.0,2700,0.000,0.0000,0.0000,0.0000,-86.7710,-2489.4910,801.9097,Fairway,0.0000,0,59.9854,2,2026-05-18T09:51:09.2979070+02:00
roll,1,Sand,25.0,500,0.000,0.0000,0.0000,0.0000,-63.0885,-2725.5350,137.0725,Fairway,0.0000,0,59.9854,1,2026-05-18T09:51:09.8449080+02:00
roll,1,Sand,25.0,500,0.000,0.0000,0.0000,0.0000,-63.0885,-2725.5350,137.0725,Fairway,0.0000,0,59.9854,2,2026-05-18T09:51:10.3918010+02:00
roll,1,Sand,25.0,2700,0.000,0.0000,0.0000,0.0000,-61.3728,-2495.8370,806.4416,Fairway,0.0000,0,59.9854,1,2026-05-18T09:51:10.8152050+02:00
roll,1,Sand,25.0,2700,0.000,0.0000,0.0000,0.0000,-61.3728,-2495.8370,806.4416,Fairway,0.0000,0,59.9854,2,2026-05-18T09:51:11.2378160+02:00
roll,1,CartPath,3.0,500,13.830,-276.6676,12.8577,-79.6821,-274.2460,12.6137,-79.5051,Fairway,2.4281,6,4.4684,1,2026-05-18T09:51:11.5603730+02:00
roll,1,CartPath,3.0,500,13.830,-276.6676,12.8577,-79.6821,-274.2460,12.6137,-79.5051,Fairway,2.4281,6,4.4684,2,2026-05-18T09:51:11.9212990+02:00
roll,1,CartPath,3.0,2700,13.831,-276.6674,12.8563,-79.7601,-274.2453,12.6115,-79.6627,Fairway,2.4241,6,4.4691,1,2026-05-18T09:51:12.2896040+02:00
roll,1,CartPath,3.0,2700,13.831,-276.6674,12.8563,-79.7601,-274.2453,12.6115,-79.6627,Fairway,2.4241,6,4.4691,2,2026-05-18T09:51:12.6834810+02:00
roll,1,CartPath,6.0,500,14.967,-273.6660,12.5239,-79.6730,-268.6824,11.9959,-79.4701,Fairway,4.9877,6,4.5570,1,2026-05-18T09:51:13.0640480+02:00
roll,1,CartPath,6.0,500,14.967,-273.6660,12.5239,-79.6730,-268.6824,11.9959,-79.4701,Fairway,4.9877,6,4.5570,2,2026-05-18T09:51:13.4074000+02:00
roll,1,CartPath,6.0,2700,14.967,-273.6658,12.5231,-79.7343,-268.6822,11.9952,-79.5296,Fairway,4.9878,6,4.5571,1,2026-05-18T09:51:13.7329480+02:00
roll,1,CartPath,6.0,2700,14.967,-273.6658,12.5231,-79.7343,-268.6822,11.9952,-79.5296,Fairway,4.9878,6,4.5571,2,2026-05-18T09:51:14.0577210+02:00
roll,1,CartPath,9.0,500,16.533,-271.2525,12.2544,-79.6682,-263.5601,11.4650,-79.4462,Fairway,7.6957,6,4.6483,1,2026-05-18T09:51:14.3852180+02:00
roll,1,CartPath,9.0,500,16.533,-271.2525,12.2544,-79.6682,-263.5601,11.4650,-79.4462,Fairway,7.6957,6,4.6483,2,2026-05-18T09:51:14.7136740+02:00
roll,1,CartPath,9.0,2700,16.533,-271.2522,12.2546,-79.6479,-263.5641,11.4697,-79.2254,Fairway,7.6996,6,4.6449,1,2026-05-18T09:51:15.0550190+02:00
roll,1,CartPath,9.0,2700,16.533,-271.2522,12.2546,-79.6479,-263.5641,11.4697,-79.2254,Fairway,7.6996,6,4.6449,2,2026-05-18T09:51:15.3973460+02:00
roll,1,CartPath,12.0,500,18.464,-269.3049,12.0363,-79.6666,-258.7048,11.0343,-79.4203,Fairway,10.6029,6,4.7404,1,2026-05-18T09:51:15.7477880+02:00
roll,1,CartPath,12.0,500,18.464,-269.3049,12.0363,-79.6666,-258.7048,11.0343,-79.4203,Fairway,10.6029,6,4.7404,2,2026-05-18T09:51:16.0806260+02:00
roll,1,CartPath,12.0,2700,18.463,-269.3029,12.0385,-79.4880,-258.7206,11.0477,-78.7695,Fairway,10.6066,6,4.7335,1,2026-05-18T09:51:16.4060230+02:00
roll,1,CartPath,12.0,2700,18.463,-269.3029,12.0385,-79.4880,-258.7206,11.0477,-78.7695,Fairway,10.6066,6,4.7335,2,2026-05-18T09:51:16.7407450+02:00
roll,1,CartPath,15.0,500,20.825,-267.7092,11.8647,-79.6675,-253.7987,10.6863,-79.3930,Fairway,13.9132,6,4.8517,1,2026-05-18T09:51:17.0775480+02:00
roll,1,CartPath,15.0,500,20.825,-267.7092,11.8647,-79.6675,-253.7987,10.6863,-79.3930,Fairway,13.9132,6,4.8517,2,2026-05-18T09:51:17.4069140+02:00
roll,1,CartPath,15.0,2700,20.823,-267.7056,11.8679,-79.4252,-253.8260,10.7092,-78.5274,Fairway,13.9086,6,4.8406,1,2026-05-18T09:51:17.7437470+02:00
roll,1,CartPath,15.0,2700,20.823,-267.7056,11.8679,-79.4252,-253.8260,10.7092,-78.5274,Fairway,13.9086,6,4.8406,2,2026-05-18T09:51:18.0738230+02:00
roll,1,CartPath,20.0,500,25.499,-265.6500,11.6452,-79.6678,-245.2413,10.2811,-79.3493,Fairway,20.4112,6,5.9534,1,2026-05-18T09:51:18.4068960+02:00
roll,1,CartPath,20.0,500,25.499,-265.6500,11.6452,-79.6678,-245.2413,10.2811,-79.3493,Fairway,20.4112,6,5.9534,2,2026-05-18T09:51:18.7402280+02:00
roll,1,CartPath,20.0,2700,25.497,-265.6454,11.6483,-79.4180,-245.2881,10.3158,-78.3244,Fairway,20.3867,6,5.9374,1,2026-05-18T09:51:19.0939630+02:00
roll,1,CartPath,20.0,2700,25.497,-265.6454,11.6483,-79.4180,-245.2881,10.3158,-78.3244,Fairway,20.3867,6,5.9374,2,2026-05-18T09:51:19.4240160+02:00
roll,1,CartPath,25.0,500,30.165,-264.2487,11.5068,-79.6711,-238.2285,10.1627,-79.3234,Green,26.0225,5,5.4579,1,2026-05-18T09:51:19.8261070+02:00
roll,1,CartPath,25.0,500,30.165,-264.2487,11.5068,-79.6711,-238.2285,10.1627,-79.3234,Green,26.0225,5,5.4579,2,2026-05-18T09:51:20.1886970+02:00
roll,1,CartPath,25.0,2700,30.164,-264.2455,11.5111,-79.4265,-238.2885,10.2032,-78.2096,Green,25.9855,5,5.4484,1,2026-05-18T09:51:20.5655290+02:00
roll,1,CartPath,25.0,2700,30.164,-264.2455,11.5111,-79.4265,-238.2885,10.2032,-78.2096,Green,25.9855,5,5.4484,2,2026-05-18T09:51:20.9390900+02:00
putt,1,Green,0.5,0,0.500,-238.4077,10.2602,-75.7730,-237.5145,10.2600,-75.7730,Green,0.8932,0,4.9363,1,2026-05-18T09:51:21.2781540+02:00
putt,1,Green,0.5,0,0.500,-238.4077,10.2602,-75.7730,-237.5145,10.2600,-75.7730,Green,0.8932,0,4.9363,2,2026-05-18T09:51:21.6111950+02:00
putt,1,Green,0.5,0,0.500,-238.4077,10.2602,-75.7730,-237.5145,10.2600,-75.7730,Green,0.8932,0,4.9363,3,2026-05-18T09:51:21.9389910+02:00
putt,1,Green,1.0,0,1.000,-238.4077,10.2602,-75.7730,-236.5242,10.2362,-75.7730,Green,1.8834,0,6.3151,1,2026-05-18T09:51:22.2802560+02:00
putt,1,Green,1.0,0,1.000,-238.4077,10.2602,-75.7730,-236.5242,10.2362,-75.7730,Green,1.8834,0,6.3151,2,2026-05-18T09:51:22.6145820+02:00
putt,1,Green,1.0,0,1.000,-238.4077,10.2602,-75.7730,-236.5242,10.2362,-75.7730,Green,1.8834,0,6.3151,3,2026-05-18T09:51:22.9516210+02:00
putt,1,Green,1.8,0,1.830,-238.4077,10.2602,-75.7730,-234.8743,10.1964,-75.7730,Green,3.5333,0,7.5190,1,2026-05-18T09:51:23.2886300+02:00
putt,1,Green,1.8,0,1.830,-238.4077,10.2602,-75.7730,-234.8743,10.1964,-75.7730,Green,3.5333,0,7.5190,2,2026-05-18T09:51:23.6353850+02:00
