frame,worldX,worldZ,preferred,foundPreferred,nHits,hits
82,-405.3104,-72.0000,Fairway,0,0
83,-405.3104,-72.0000,Fairway,0,0
83,-405.3119,-72.0000,Fairway,0,0
84,-405.3119,-72.0000,Fairway,0,0
84,-405.3134,-72.0000,Fairway,0,0
85,-405.3134,-72.0000,Fairway,0,0
85,-405.3150,-72.0000,Fairway,0,0
86,-405.3150,-72.0000,Fairway,0,0
86,-405.3165,-72.0000,Fairway,0,0
87,-405.3165,-72.0000,Fairway,0,0
87,-405.3181,-72.0000,Fairway,0,0
88,-405.3181,-72.0000,Fairway,0,0
88,-405.3196,-72.0000,Fairway,0,0
89,-405.3196,-72.0000,Fairway,0,0
89,-405.3211,-72.0000,Fairway,0,0
90,-405.3211,-72.0000,Fairway,0,0
90,-405.3226,-72.0000,Fairway,0,0
91,-405.3226,-72.0000,Fairway,0,0
91,-405.3242,-72.0000,Fairway,0,0
92,-405.3242,-72.0000,Fairway,0,0
92,-405.3257,-72.0000,Fairway,0,0
93,-405.3257,-72.0000,Fairway,0,0
93,-405.3272,-72.0000,Fairway,0,0
94,-405.3272,-72.0000,Fairway,0,0
94,-405.3287,-72.0000,Fairway,0,0
95,-405.3287,-72.0000,Fairway,0,0
95,-405.3303,-72.0000,Fairway,0,0
96,-405.3303,-72.0000,Fairway,0,0
96,-405.3318,-72.0000,Fairway,0,0
97,-405.3318,-72.0000,Fairway,0,0
97,-405.3333,-72.0000,Fairway,0,0
98,-405.3333,-72.0000,Fairway,0,0
98,-405.3348,-72.0000,Fairway,0,0
99,-405.3348,-72.0000,Fairway,0,0
99,-405.3364,-72.0000,Fairway,0,0
100,-405.3364,-72.0000,Fairway,0,0
100,-405.3379,-72.0000,Fairway,0,0
101,-405.3379,-72.0000,Fairway,0,0
101,-405.3394,-72.0000,Fairway,0,0
102,-405.3394,-72.0000,Fairway,0,0
102,-405.3409,-72.0000,Fairway,0,0
103,-405.3409,-72.0000,Fairway,0,0
103,-405.3424,-72.0000,Fairway,0,0
104,-405.3424,-72.0000,Fairway,0,0
104,-405.3439,-72.0000,Fairway,0,0
105,-405.3439,-72.0000,Fairway,0,0
105,-405.3455,-72.0000,Fairway,0,0
106,-405.3455,-72.0000,Fairway,0,0
106,-405.3470,-72.0000,Fairway,0,0
107,-405.3470,-72.0000,Fairway,0,0
107,-405.3484,-72.0000,Fairway,0,0
108,-405.3484,-72.0000,Fairway,0,0
108,-405.3500,-72.0000,Fairway,0,0
109,-405.3500,-72.0000,Fairway,0,0
109,-405.3515,-72.0000,Fairway,0,0
110,-405.3515,-72.0000,Fairway,0,0
110,-405.3530,-72.0000,Fairway,0,0
111,-405.3530,-72.0000,Fairway,0,0
111,-405.3545,-72.0000,Fairway,0,0
112,-405.3545,-72.0000,Fairway,0,0
112,-405.3560,-72.0000,Fairway,0,0
113,-405.3560,-72.0000,Fairway,0,0
113,-405.3575,-72.0000,Fairway,0,0
114,-405.3575,-72.0000,Fairway,0,0
114,-405.3590,-72.0000,Fairway,0,0
115,-405.3590,-72.0000,Fairway,0,0
115,-405.3605,-72.0000,Fairway,0,0
116,-405.3605,-72.0000,Fairway,0,0
116,-405.3621,-72.0000,Fairway,0,0
117,-405.3621,-72.0000,Fairway,0,0
117,-405.3635,-72.0000,Fairway,0,0
118,-405.3635,-72.0000,Fairway,0,0
118,-405.3651,-72.0000,Fairway,0,0
119,-405.3651,-72.0000,Fairway,0,0
119,-405.3665,-72.0000,Fairway,0,0
120,-405.3665,-72.0000,Fairway,0,0
120,-405.3680,-72.0000,Fairway,0,0
121,-405.3680,-72.0000,Fairway,0,0
121,-405.3695,-72.0000,Fairway,0,0
122,-405.3695,-72.0000,Fairway,0,0
122,-405.3710,-72.0000,Fairway,0,0
123,-405.3710,-72.0000,Fairway,0,0
123,-405.3725,-72.0000,Fairway,0,0
124,-405.3725,-72.0000,Fairway,0,0
124,-405.3740,-72.0000,Fairway,0,0
125,-405.3740,-72.0000,Fairway,0,0
125,-405.3755,-72.0000,Fairway,0,0
126,-405.3755,-72.0000,Fairway,0,0
126,-405.3770,-72.0000,Fairway,0,0
127,-405.3770,-72.0000,Fairway,0,0
127,-405.3785,-72.0000,Fairway,0,0
128,-405.3785,-72.0000,Fairway,0,0
128,-405.3800,-72.0000,Fairway,0,0
129,-405.3800,-72.0000,Fairway,0,0
129,-405.3815,-72.0000,Fairway,0,0
130,-405.3815,-72.0000,Fairway,0,0
130,-405.3830,-72.0000,Fairway,0,0
131,-405.3830,-72.0000,Fairway,0,0
131,-405.3845,-72.0000,Fairway,0,0
132,-405.3845,-72.0000,Fairway,0,0
132,-405.3859,-72.0000,Fairway,0,0
133,-405.3859,-72.0000,Fairway,0,0
133,-405.3874,-72.0000,Fairway,0,0
134,-405.3874,-72.0000,Fairway,0,0
134,-405.3889,-72.0000,Fairway,0,0
135,-405.3889,-72.0000,Fairway,0,0
135,-405.3904,-72.0000,Fairway,0,0
136,-405.3904,-72.0000,Fairway,0,0
136,-405.3918,-72.0000,Fairway,0,0
137,-405.3918,-72.0000,Fairway,0,0
137,-405.3933,-72.0000,Fairway,0,0
138,-405.3933,-72.0000,Fairway,0,0
138,-405.3948,-72.0000,Fairway,0,0
139,-405.3948,-72.0000,Fairway,0,0
139,-405.3963,-72.0000,Fairway,0,0
140,-405.3963,-72.0000,Fairway,0,0
140,-405.3978,-72.0000,Fairway,0,0
141,-405.3978,-72.0000,Fairway,0,0
141,-405.3992,-72.0000,Fairway,0,0
142,-405.3992,-72.0000,Fairway,0,0
142,-405.4007,-72.0000,Fairway,0,0
143,-405.4007,-72.0000,Fairway,0,0
143,-405.4022,-72.0000,Fairway,0,0
144,-405.4022,-72.0000,Fairway,0,0
144,-405.4037,-72.0000,Fairway,0,0
145,-405.4037,-72.0000,Fairway,0,0
145,-405.4052,-72.0000,Fairway,0,0
146,-405.4052,-72.0000,Fairway,0,0
146,-405.4066,-72.0000,Fairway,0,0
147,-405.4066,-72.0000,Fairway,0,0
147,-405.4081,-72.0000,Fairway,0,0
148,-405.4081,-72.0000,Fairway,0,0
148,-405.4095,-72.0000,Fairway,0,0
149,-405.4095,-72.0000,Fairway,0,0
149,-405.4110,-72.0000,Fairway,0,0
150,-405.4110,-72.0000,Fairway,0,0
150,-405.4125,-72.0000,Fairway,0,0
151,-405.4125,-72.0000,Fairway,0,0
151,-405.4139,-72.0000,Fairway,0,0
152,-405.4139,-72.0000,Fairway,0,0
152,-405.4154,-72.0000,Fairway,0,0
153,-405.4154,-72.0000,Fairway,0,0
153,-405.4169,-72.0000,Fairway,0,0
154,-405.4169,-72.0000,Fairway,0,0
154,-405.4183,-72.0000,Fairway,0,0
155,-405.4183,-72.0000,Fairway,0,0
155,-405.4198,-72.0000,Fairway,0,0
156,-405.4198,-72.0000,Fairway,0,0
156,-405.4213,-72.0000,Fairway,0,0
157,-405.4213,-72.0000,Fairway,0,0
157,-405.4227,-72.0000,Fairway,0,0
158,-405.4227,-72.0000,Fairway,0,0
158,-405.4242,-72.0000,Fairway,0,0
159,-405.4242,-72.0000,Fairway,0,0
159,-405.4256,-72.0000,Fairway,0,0
160,-405.4256,-72.0000,Fairway,0,0
160,-405.4271,-72.0000,Fairway,0,0
161,-405.4271,-72.0000,Fairway,0,0
161,-405.4285,-72.0000,Fairway,0,0
162,-405.4285,-72.0000,Fairway,0,0
162,-405.4300,-72.0000,Fairway,0,0
163,-405.4300,-72.0000,Fairway,0,0
163,-405.4314,-72.0000,Fairway,0,0
164,-405.4314,-72.0000,Fairway,0,0
164,-405.4329,-72.0000,Fairway,0,0
165,-405.4329,-72.0000,Fairway,0,0
165,-405.4343,-72.0000,Fairway,0,0
166,-405.4343,-72.0000,Fairway,0,0
166,-405.4358,-72.0000,Fairway,0,0
167,-405.4358,-72.0000,Fairway,0,0
167,-405.4372,-72.0000,Fairway,0,0
168,-405.4372,-72.0000,Fairway,0,0
168,-405.4387,-72.0000,Fairway,0,0
169,-405.4387,-72.0000,Fairway,0,0
169,-405.4401,-72.0000,Fairway,0,0
170,-405.4401,-72.0000,Fairway,0,0
170,-405.4416,-72.0000,Fairway,0,0
171,-405.4416,-72.0000,Fairway,0,0
171,-405.4430,-72.0000,Fairway,0,0
172,-405.4430,-72.0000,Fairway,0,0
172,-405.4445,-72.0000,Fairway,0,0
173,-405.4445,-72.0000,Fairway,0,0
173,-405.4459,-72.0000,Fairway,0,0
174,-405.4459,-72.0000,Fairway,0,0
174,-405.4473,-72.0000,Fairway,0,0
175,-405.4473,-72.0000,Fairway,0,0
175,-405.4487,-72.0000,Fairway,0,0
176,-405.4487,-72.0000,Fairway,0,0
176,-405.4502,-72.0000,Fairway,0,0
177,-405.4502,-72.0000,Fairway,0,0
177,-405.4516,-72.0000,Fairway,0,0
178,-405.4516,-72.0000,Fairway,0,0
178,-405.4531,-72.0000,Fairway,0,0
179,-405.4531,-72.0000,Fairway,0,0
179,-405.4545,-72.0000,Fairway,0,0
180,-405.4545,-72.0000,Fairway,0,0
180,-405.4559,-72.0000,Fairway,0,0
181,-405.4559,-72.0000,Fairway,0,0
181,-405.4573,-72.0000,Fairway,0,0
182,-405.4573,-72.0000,Fairway,0,0
182,-405.4588,-72.0000,Fairway,0,0
183,-405.4588,-72.0000,Fairway,0,0
183,-405.4602,-72.0000,Fairway,0,0
184,-405.4602,-72.0000,Fairway,0,0
184,-405.4617,-72.0000,Fairway,0,0
185,-405.4617,-72.0000,Fairway,0,0
185,-405.4631,-72.0000,Fairway,0,0
186,-405.4631,-72.0000,Fairway,0,0
186,-405.4645,-72.0000,Fairway,0,0
187,-405.4645,-72.0000,Fairway,0,0
187,-405.4659,-72.0000,Fairway,0,0
188,-405.4659,-72.0000,Fairway,0,0
188,-405.4673,-72.0000,Fairway,0,0
189,-405.4673,-72.0000,Fairway,0,0
189,-405.4688,-72.0000,Fairway,0,0
190,-405.4688,-72.0000,Fairway,0,0
190,-405.4702,-72.0000,Fairway,0,0
191,-405.4702,-72.0000,Fairway,0,0
191,-405.4716,-72.0000,Fairway,0,0
192,-405.4716,-72.0000,Fairway,0,0
192,-405.4730,-72.0000,Fairway,0,0
193,-405.4730,-72.0000,Fairway,0,0
193,-405.4745,-72.0000,Fairway,0,0
194,-405.4745,-72.0000,Fairway,0,0
194,-405.4759,-72.0000,Fairway,0,0
195,-405.4759,-72.0000,Fairway,0,0
195,-405.4773,-72.0000,Fairway,0,0
196,-405.4773,-72.0000,Fairway,0,0
196,-405.4787,-72.0000,Fairway,0,0
197,-405.4787,-72.0000,Fairway,0,0
197,-405.4801,-72.0000,Fairway,0,0
198,-405.4801,-72.0000,Fairway,0,0
198,-405.4816,-72.0000,Fairway,0,0
199,-405.4816,-72.0000,Fairway,0,0
199,-405.4830,-72.0000,Fairway,0,0
200,-405.4830,-72.0000,Fairway,0,0
200,-405.4844,-72.0000,Fairway,0,0
201,-405.4844,-72.0000,Fairway,0,0
201,-405.4858,-72.0000,Fairway,0,0
202,-405.4858,-72.0000,Fairway,0,0
202,-405.4872,-72.0000,Fairway,0,0
203,-405.4872,-72.0000,Fairway,0,0
203,-405.4886,-72.0000,Fairway,0,0
204,-405.4886,-72.0000,Fairway,0,0
204,-405.4900,-72.0000,Fairway,0,0
205,-405.4900,-72.0000,Fairway,0,0
205,-405.4914,-72.0000,Fairway,0,0
206,-405.4914,-72.0000,Fairway,0,0
206,-405.4928,-72.0000,Fairway,0,0
207,-405.4928,-72.0000,Fairway,0,0
207,-405.4942,-72.0000,Fairway,0,0
208,-405.4942,-72.0000,Fairway,0,0
208,-405.4956,-72.0000,Fairway,0,0
209,-405.4956,-72.0000,Fairway,0,0
209,-405.4970,-72.0000,Fairway,0,0
210,-405.4970,-72.0000,Fairway,0,0
210,-405.4984,-72.0000,Fairway,0,0
211,-405.4984,-72.0000,Fairway,0,0
211,-405.4998,-72.0000,Fairway,0,0
212,-405.4998,-72.0000,Fairway,0,0
212,-405.5013,-72.0000,Fairway,0,0
213,-405.5013,-72.0000,Fairway,0,0
213,-405.5027,-72.0000,Fairway,0,0
214,-405.5027,-72.0000,Fairway,0,0
214,-405.5041,-72.0000,Fairway,0,0
215,-405.5041,-72.0000,Fairway,0,0
215,-405.5055,-72.0000,Fairway,0,0
216,-405.5055,-72.0000,Fairway,0,0
216,-405.5069,-72.0000,Fairway,0,0
217,-405.5069,-72.0000,Fairway,0,0
217,-405.5082,-72.0000,Fairway,0,0
218,-405.5082,-72.0000,Fairway,0,0
218,-405.5096,-72.0000,Fairway,0,0
219,-405.5096,-72.0000,Fairway,0,0
219,-405.5110,-72.0000,Fairway,0,0
220,-405.5110,-72.0000,Fairway,0,0
220,-405.5124,-72.0000,Fairway,0,0
221,-405.5124,-72.0000,Fairway,0,0
221,-405.5138,-72.0000,Fairway,0,0
222,-405.5138,-72.0000,Fairway,0,0
222,-405.5152,-72.0000,Fairway,0,0
223,-405.5152,-72.0000,Fairway,0,0
223,-405.5166,-72.0000,Fairway,0,0
224,-405.5166,-72.0000,Fairway,0,0
224,-405.5180,-72.0000,Fairway,0,0
225,-405.5180,-72.0000,Fairway,0,0
225,-405.5193,-72.0000,Fairway,0,0
226,-405.5193,-72.0000,Fairway,0,0
226,-405.5208,-72.0000,Fairway,0,0
227,-405.5208,-72.0000,Fairway,0,0
227,-405.5222,-72.0000,Fairway,0,0
228,-405.5222,-72.0000,Fairway,0,0
228,-405.5235,-72.0000,Fairway,0,0
229,-405.5235,-72.0000,Fairway,0,0
229,-405.5249,-72.0000,Fairway,0,0
230,-405.5249,-72.0000,Fairway,0,0
230,-405.5263,-72.0000,Fairway,0,0
231,-405.5263,-72.0000,Fairway,0,0
231,-405.5277,-72.0000,Fairway,0,0
232,-405.5277,-72.0000,Fairway,0,0
232,-405.5291,-72.0000,Fairway,0,0
233,-405.5291,-72.0000,Fairway,0,0
233,-405.5305,-72.0000,Fairway,0,0
234,-405.5305,-72.0000,Fairway,0,0
234,-405.5318,-72.0000,Fairway,0,0
235,-405.5318,-72.0000,Fairway,0,0
235,-405.5332,-72.0000,Fairway,0,0
236,-405.5332,-72.0000,Fairway,0,0
236,-405.5345,-72.0000,Fairway,0,0
237,-405.5345,-72.0000,Fairway,0,0
237,-405.5359,-72.0000,Fairway,0,0
238,-405.5359,-72.0000,Fairway,0,0
238,-405.5373,-72.0000,Fairway,0,0
239,-405.5373,-72.0000,Fairway,0,0
239,-405.5387,-72.0000,Fairway,0,0
240,-405.5387,-72.0000,Fairway,0,0
240,-405.5400,-72.0000,Fairway,0,0
241,-405.5400,-72.0000,Fairway,0,0
241,-405.5414,-72.0000,Fairway,0,0
242,-405.5414,-72.0000,Fairway,0,0
242,-405.5428,-72.0000,Fairway,0,0
243,-405.5428,-72.0000,Fairway,0,0
243,-405.5442,-72.0000,Fairway,0,0
244,-405.5442,-72.0000,Fairway,0,0
244,-405.5455,-72.0000,Fairway,0,0
245,-405.5455,-72.0000,Fairway,0,0
245,-405.5469,-72.0000,Fairway,0,0
246,-405.5469,-72.0000,Fairway,0,0
246,-405.5483,-72.0000,Fairway,0,0
247,-405.5483,-72.0000,Fairway,0,0
247,-405.5497,-72.0000,Fairway,0,0
248,-405.5497,-72.0000,Fairway,0,0
248,-405.5510,-72.0000,Fairway,0,0
249,-405.5510,-72.0000,Fairway,0,0
249,-405.5524,-72.0000,Fairway,0,0
250,-405.5524,-72.0000,Fairway,0,0
250,-405.5537,-72.0000,Fairway,0,0
251,-405.5537,-72.0000,Fairway,0,0
251,-405.5551,-72.0000,Fairway,0,0
252,-405.5551,-72.0000,Fairway,0,0
252,-405.5565,-72.0000,Fairway,0,0
253,-405.5565,-72.0000,Fairway,0,0
253,-405.5578,-72.0000,Fairway,0,0
254,-405.5578,-72.0000,Fairway,0,0
254,-405.5591,-72.0000,Fairway,0,0
255,-405.5591,-72.0000,Fairway,0,0
255,-405.5605,-72.0000,Fairway,0,0
256,-405.5605,-72.0000,Fairway,0,0
256,-405.5619,-72.0000,Fairway,0,0
257,-405.5619,-72.0000,Fairway,0,0
257,-405.5632,-72.0000,Fairway,0,0
258,-405.5632,-72.0000,Fairway,0,0
258,-405.5646,-72.0000,Fairway,0,0
259,-405.5646,-72.0000,Fairway,0,0
259,-405.5659,-72.0000,Fairway,0,0
260,-405.5659,-72.0000,Fairway,0,0
260,-405.5673,-72.0000,Fairway,0,0
261,-405.5673,-72.0000,Fairway,0,0
261,-405.5687,-72.0000,Fairway,0,0
262,-405.5687,-72.0000,Fairway,0,0
262,-405.5700,-72.0000,Fairway,0,0
263,-405.5700,-72.0000,Fairway,0,0
263,-405.5714,-72.0000,Fairway,0,0
264,-405.5714,-72.0000,Fairway,0,0
264,-405.5727,-72.0000,Fairway,0,0
265,-405.5727,-72.0000,Fairway,0,0
265,-405.5740,-72.0000,Fairway,0,0
266,-405.5740,-72.0000,Fairway,0,0
266,-405.5754,-72.0000,Fairway,0,0
267,-405.5754,-72.0000,Fairway,0,0
267,-405.5767,-72.0000,Fairway,0,0
268,-405.5767,-72.0000,Fairway,0,0
268,-405.5781,-72.0000,Fairway,0,0
269,-405.5781,-72.0000,Fairway,0,0
269,-405.5794,-72.0000,Fairway,0,0
270,-405.5794,-72.0000,Fairway,0,0
270,-405.5807,-72.0000,Fairway,0,0
271,-405.5807,-72.0000,Fairway,0,0
271,-405.5821,-72.0000,Fairway,0,0
272,-405.5821,-72.0000,Fairway,0,0
272,-405.5834,-72.0000,Fairway,0,0
273,-405.5834,-72.0000,Fairway,0,0
273,-405.5848,-72.0000,Fairway,0,0
274,-405.5848,-72.0000,Fairway,0,0
274,-405.5861,-72.0000,Fairway,0,0
275,-405.5861,-72.0000,Fairway,0,0
275,-405.5875,-72.0000,Fairway,0,0
276,-405.5875,-72.0000,Fairway,0,0
276,-405.5888,-72.0000,Fairway,0,0
277,-405.5888,-72.0000,Fairway,0,0
277,-405.5901,-72.0000,Fairway,0,0
278,-405.5901,-72.0000,Fairway,0,0
278,-405.5915,-72.0000,Fairway,0,0
279,-405.5915,-72.0000,Fairway,0,0
279,-405.5928,-72.0000,Fairway,0,0
280,-405.5928,-72.0000,Fairway,0,0
280,-405.5942,-72.0000,Fairway,0,0
281,-405.5942,-72.0000,Fairway,0,0
281,-405.5955,-72.0000,Fairway,0,0
282,-405.5955,-72.0000,Fairway,0,0
282,-405.5968,-72.0000,Fairway,0,0
283,-405.5968,-72.0000,Fairway,0,0
283,-405.5981,-72.0000,Fairway,0,0
284,-405.5981,-72.0000,Fairway,0,0
284,-405.5995,-72.0000,Fairway,0,0
285,-405.5995,-72.0000,Fairway,0,0
285,-405.6008,-72.0000,Fairway,0,0
286,-405.6008,-72.0000,Fairway,0,0
286,-405.6021,-72.0000,Fairway,0,0
287,-405.6021,-72.0000,Fairway,0,0
287,-405.6035,-72.0000,Fairway,0,0
288,-405.6035,-72.0000,Fairway,0,0
288,-405.6048,-72.0000,Fairway,0,0
289,-405.6048,-72.0000,Fairway,0,0
289,-405.6061,-72.0000,Fairway,0,0
290,-405.6061,-72.0000,Fairway,0,0
290,-405.6074,-72.0000,Fairway,0,0
291,-405.6074,-72.0000,Fairway,0,0
291,-405.6088,-72.0000,Fairway,0,0
292,-405.6088,-72.0000,Fairway,0,0
292,-405.6101,-72.0000,Fairway,0,0
293,-405.6101,-72.0000,Fairway,0,0
293,-405.6114,-72.0000,Fairway,0,0
294,-405.6114,-72.0000,Fairway,0,0
294,-405.6127,-72.0000,Fairway,0,0
295,-405.6127,-72.0000,Fairway,0,0
295,-405.6141,-72.0000,Fairway,0,0
296,-405.6141,-72.0000,Fairway,0,0
296,-405.6154,-72.0000,Fairway,0,0
297,-405.6154,-72.0000,Fairway,0,0
297,-405.6167,-72.0000,Fairway,0,0
298,-405.6167,-72.0000,Fairway,0,0
298,-405.6180,-72.0000,Fairway,0,0
299,-405.6180,-72.0000,Fairway,0,0
299,-405.6193,-72.0000,Fairway,0,0
300,-405.6193,-72.0000,Fairway,0,0
300,-405.6206,-72.0000,Fairway,0,0
301,-405.6206,-72.0000,Fairway,0,0
301,-405.6219,-72.0000,Fairway,0,0
302,-405.6219,-72.0000,Fairway,0,0
302,-405.6232,-72.0000,Fairway,0,0
