frame,phase,surface,ballX,ballY,ballZ,groundY2arg,groundY3arg
30,roll,Fairway,-192.1152,7.3828,-82.8398,7.3615,7.3615
31,roll,Fairway,-192.1146,7.3827,-82.8400,7.3614,7.3614
32,roll,Fairway,-192.1140,7.3826,-82.8403,7.3613,7.3613
33,roll,Fairway,-192.1134,7.3826,-82.8405,7.3612,7.3612
34,roll,Fairway,-192.1128,7.3825,-82.8408,7.3611,7.3611
35,roll,Fairway,-192.1122,7.3824,-82.8411,7.3611,7.3611
36,roll,Fairway,-192.1116,7.3823,-82.8413,7.3610,7.3610
37,roll,Fairway,-192.1110,7.3822,-82.8416,7.3609,7.3609
38,roll,Fairway,-192.1104,7.3821,-82.8418,7.3608,7.3608
39,roll,Fairway,-192.1098,7.3821,-82.8421,7.3607,7.3607
40,roll,Fairway,-192.1092,7.3820,-82.8424,7.3606,7.3606
41,roll,Fairway,-192.1086,7.3819,-82.8426,7.3606,7.3606
42,roll,Fairway,-192.1080,7.3818,-82.8429,7.3605,7.3605
43,roll,Fairway,-192.1074,7.3817,-82.8431,7.3604,7.3604
44,roll,Fairway,-192.1068,7.3817,-82.8434,7.3603,7.3603
45,roll,Fairway,-192.1062,7.3816,-82.8436,7.3602,7.3602
46,roll,Fairway,-192.1056,7.3815,-82.8439,7.3602,7.3602
47,roll,Fairway,-192.1050,7.3814,-82.8442,7.3601,7.3601
48,roll,Fairway,-192.1044,7.3813,-82.8444,7.3600,7.3600
49,roll,Fairway,-192.1038,7.3813,-82.8447,7.3599,7.3599
50,roll,Fairway,-192.1032,7.3812,-82.8449,7.3598,7.3598
51,roll,Fairway,-192.1026,7.3811,-82.8452,7.3597,7.3597
52,roll,Fairway,-192.1021,7.3810,-82.8455,7.3597,7.3597
53,roll,Fairway,-192.1015,7.3809,-82.8457,7.3596,7.3596
54,roll,Fairway,-192.1009,7.3808,-82.8460,7.3595,7.3595
55,roll,Fairway,-192.1003,7.3808,-82.8462,7.3594,7.3594
56,roll,Fairway,-192.0997,7.3807,-82.8465,7.3593,7.3593
57,roll,Fairway,-192.0991,7.3806,-82.8468,7.3593,7.3593
58,roll,Fairway,-192.0985,7.3805,-82.8470,7.3592,7.3592
59,roll,Fairway,-192.0979,7.3804,-82.8473,7.3591,7.3591
60,roll,Fairway,-192.0973,7.3804,-82.8475,7.3590,7.3590
61,roll,Fairway,-192.0967,7.3803,-82.8478,7.3589,7.3589
62,roll,Fairway,-192.0961,7.3802,-82.8481,7.3588,7.3588
63,roll,Fairway,-192.0955,7.3801,-82.8483,7.3587,7.3587
64,roll,Fairway,-192.0949,7.3800,-82.8486,7.3587,7.3587
65,roll,Fairway,-192.0943,7.3799,-82.8488,7.3586,7.3586
66,roll,Fairway,-192.0937,7.3799,-82.8491,7.3585,7.3585
67,roll,Fairway,-192.0932,7.3798,-82.8494,7.3584,7.3584
68,roll,Fairway,-192.0926,7.3797,-82.8496,7.3584,7.3584
69,roll,Fairway,-192.0920,7.3796,-82.8499,7.3583,7.3583
70,roll,Fairway,-192.0914,7.3795,-82.8501,7.3582,7.3582
71,roll,Fairway,-192.0908,7.3795,-82.8504,7.3581,7.3581
72,roll,Fairway,-192.0903,7.3794,-82.8507,7.3580,7.3580
73,roll,Fairway,-192.0897,7.3793,-82.8509,7.3580,7.3580
74,roll,Fairway,-192.0891,7.3792,-82.8512,7.3579,7.3579
75,roll,Fairway,-192.0885,7.3791,-82.8514,7.3578,7.3578
76,roll,Fairway,-192.0879,7.3791,-82.8517,7.3577,7.3577
77,roll,Fairway,-192.0874,7.3790,-82.8519,7.3576,7.3576
78,roll,Fairway,-192.0868,7.3789,-82.8522,7.3575,7.3575
79,roll,Fairway,-192.0862,7.3788,-82.8525,7.3575,7.3575
80,roll,Fairway,-192.0856,7.3787,-82.8527,7.3574,7.3574
81,roll,Fairway,-192.0850,7.3786,-82.8530,7.3573,7.3573
82,roll,Fairway,-192.0845,7.3786,-82.8532,7.3572,7.3572
83,roll,Fairway,-192.0839,7.3785,-82.8535,7.3571,7.3571
84,roll,Fairway,-192.0833,7.3784,-82.8538,7.3571,7.3571
85,roll,Fairway,-192.0827,7.3783,-82.8540,7.3570,7.3570
86,roll,Fairway,-192.0821,7.3783,-82.8543,7.3569,7.3569
87,roll,Fairway,-192.0816,7.3782,-82.8545,7.3568,7.3568
88,roll,Fairway,-192.0810,7.3781,-82.8548,7.3567,7.3567
89,roll,Fairway,-192.0804,7.3780,-82.8551,7.3567,7.3567
90,roll,Fairway,-192.0798,7.3779,-82.8553,7.3566,7.3566
91,roll,Fairway,-192.0792,7.3779,-82.8556,7.3565,7.3565
92,roll,Fairway,-192.0787,7.3778,-82.8558,7.3564,7.3564
93,roll,Fairway,-192.0781,7.3777,-82.8561,7.3563,7.3563
94,roll,Fairway,-192.0775,7.3776,-82.8564,7.3563,7.3563
95,roll,Fairway,-192.0769,7.3775,-82.8566,7.3562,7.3562
96,roll,Fairway,-192.0763,7.3774,-82.8569,7.3561,7.3561
97,roll,Fairway,-192.0758,7.3774,-82.8571,7.3560,7.3560
98,roll,Fairway,-192.0752,7.3773,-82.8574,7.3559,7.3559
99,roll,Fairway,-192.0746,7.3772,-82.8577,7.3559,7.3559
100,roll,Fairway,-192.0740,7.3771,-82.8579,7.3558,7.3558
101,roll,Fairway,-192.0735,7.3770,-82.8582,7.3557,7.3557
102,roll,Fairway,-192.0729,7.3770,-82.8584,7.3556,7.3556
103,roll,Fairway,-192.0723,7.3769,-82.8587,7.3555,7.3555
104,roll,Fairway,-192.0718,7.3768,-82.8590,7.3555,7.3555
105,roll,Fairway,-192.0712,7.3767,-82.8592,7.3554,7.3554
106,roll,Fairway,-192.0706,7.3766,-82.8595,7.3553,7.3553
107,roll,Fairway,-192.0701,7.3766,-82.8597,7.3552,7.3552
108,roll,Fairway,-192.0695,7.3765,-82.8600,7.3551,7.3551
109,roll,Fairway,-192.0690,7.3764,-82.8602,7.3551,7.3551
110,roll,Fairway,-192.0684,7.3763,-82.8605,7.3550,7.3550
111,roll,Fairway,-192.0678,7.3763,-82.8608,7.3549,7.3549
112,roll,Fairway,-192.0673,7.3762,-82.8610,7.3548,7.3548
113,roll,Fairway,-192.0667,7.3761,-82.8613,7.3548,7.3548
114,roll,Fairway,-192.0661,7.3760,-82.8615,7.3547,7.3547
115,roll,Fairway,-192.0656,7.3759,-82.8618,7.3546,7.3546
116,roll,Fairway,-192.0650,7.3759,-82.8621,7.3545,7.3545
117,roll,Fairway,-192.0644,7.3758,-82.8623,7.3544,7.3544
118,roll,Fairway,-192.0639,7.3757,-82.8626,7.3544,7.3544
119,roll,Fairway,-192.0633,7.3756,-82.8628,7.3543,7.3543
120,roll,Fairway,-192.0627,7.3755,-82.8631,7.3542,7.3542
121,roll,Fairway,-192.0622,7.3755,-82.8634,7.3541,7.3541
122,roll,Fairway,-192.0616,7.3754,-82.8636,7.3540,7.3540
123,roll,Fairway,-192.0611,7.3753,-82.8639,7.3540,7.3540
124,roll,Fairway,-192.0605,7.3752,-82.8641,7.3539,7.3539
125,roll,Fairway,-192.0599,7.3752,-82.8644,7.3538,7.3538
126,roll,Fairway,-192.0594,7.3751,-82.8647,7.3537,7.3537
127,roll,Fairway,-192.0588,7.3750,-82.8649,7.3537,7.3537
128,roll,Fairway,-192.0582,7.3749,-82.8652,7.3536,7.3536
129,roll,Fairway,-192.0577,7.3748,-82.8654,7.3535,7.3535
130,roll,Fairway,-192.0571,7.3748,-82.8657,7.3534,7.3534
131,roll,Fairway,-192.0565,7.3747,-82.8659,7.3533,7.3533
132,roll,Fairway,-192.0560,7.3746,-82.8662,7.3533,7.3533
133,roll,Fairway,-192.0554,7.3745,-82.8664,7.3532,7.3532
134,roll,Fairway,-192.0549,7.3745,-82.8666,7.3531,7.3531
135,roll,Fairway,-192.0543,7.3744,-82.8669,7.3530,7.3530
136,roll,Fairway,-192.0538,7.3743,-82.8671,7.3530,7.3530
137,roll,Fairway,-192.0532,7.3742,-82.8674,7.3529,7.3529
138,roll,Fairway,-192.0527,7.3741,-82.8676,7.3528,7.3528
139,roll,Fairway,-192.0521,7.3741,-82.8679,7.3527,7.3527
140,roll,Fairway,-192.0516,7.3740,-82.8681,7.3526,7.3526
141,roll,Fairway,-192.0510,7.3739,-82.8684,7.3526,7.3526
142,roll,Fairway,-192.0505,7.3738,-82.8686,7.3525,7.3525
143,roll,Fairway,-192.0499,7.3738,-82.8688,7.3524,7.3524
144,roll,Fairway,-192.0494,7.3737,-82.8691,7.3523,7.3523
145,roll,Fairway,-192.0488,7.3736,-82.8693,7.3523,7.3523
146,roll,Fairway,-192.0483,7.3735,-82.8696,7.3522,7.3522
147,roll,Fairway,-192.0477,7.3735,-82.8698,7.3521,7.3521
148,roll,Fairway,-192.0472,7.3734,-82.8701,7.3520,7.3520
149,roll,Fairway,-192.0466,7.3733,-82.8703,7.3520,7.3520
150,roll,Fairway,-192.0461,7.3732,-82.8705,7.3519,7.3519
151,roll,Fairway,-192.0455,7.3732,-82.8708,7.3518,7.3518
152,roll,Fairway,-192.0450,7.3731,-82.8710,7.3517,7.3517
153,roll,Fairway,-192.0444,7.3730,-82.8713,7.3517,7.3517
154,roll,Fairway,-192.0439,7.3729,-82.8715,7.3516,7.3516
155,roll,Fairway,-192.0433,7.3728,-82.8718,7.3515,7.3515
156,roll,Fairway,-192.0428,7.3728,-82.8720,7.3514,7.3514
157,roll,Fairway,-192.0422,7.3727,-82.8723,7.3514,7.3514
158,roll,Fairway,-192.0417,7.3726,-82.8725,7.3513,7.3513
159,roll,Fairway,-192.0411,7.3725,-82.8727,7.3512,7.3512
160,roll,Fairway,-192.0406,7.3725,-82.8730,7.3511,7.3511
161,roll,Fairway,-192.0400,7.3724,-82.8732,7.3510,7.3510
162,roll,Fairway,-192.0395,7.3723,-82.8735,7.3510,7.3510
163,roll,Fairway,-192.0389,7.3723,-82.8737,7.3509,7.3509
164,roll,Fairway,-192.0384,7.3722,-82.8740,7.3508,7.3508
165,roll,Fairway,-192.0378,7.3721,-82.8742,7.3508,7.3508
166,roll,Fairway,-192.0373,7.3720,-82.8745,7.3507,7.3507
167,roll,Fairway,-192.0367,7.3719,-82.8747,7.3506,7.3506
168,roll,Fairway,-192.0362,7.3719,-82.8749,7.3505,7.3505
169,roll,Fairway,-192.0356,7.3718,-82.8752,7.3504,7.3504
170,roll,Fairway,-192.0351,7.3717,-82.8754,7.3504,7.3504
171,roll,Fairway,-192.0346,7.3716,-82.8757,7.3503,7.3503
172,roll,Fairway,-192.0340,7.3716,-82.8759,7.3502,7.3502
173,roll,Fairway,-192.0335,7.3715,-82.8762,7.3501,7.3501
174,roll,Fairway,-192.0330,7.3714,-82.8764,7.3501,7.3501
175,roll,Fairway,-192.0324,7.3713,-82.8767,7.3500,7.3500
176,roll,Fairway,-192.0319,7.3713,-82.8769,7.3499,7.3499
177,roll,Fairway,-192.0314,7.3712,-82.8771,7.3499,7.3499
178,roll,Fairway,-192.0308,7.3711,-82.8774,7.3498,7.3498
179,roll,Fairway,-192.0303,7.3710,-82.8776,7.3497,7.3497
180,roll,Fairway,-192.0298,7.3710,-82.8779,7.3496,7.3496
181,roll,Fairway,-192.0292,7.3709,-82.8781,7.3495,7.3495
182,roll,Fairway,-192.0287,7.3708,-82.8784,7.3495,7.3495
183,roll,Fairway,-192.0282,7.3707,-82.8786,7.3494,7.3494
184,roll,Fairway,-192.0276,7.3707,-82.8789,7.3493,7.3493
185,roll,Fairway,-192.0271,7.3706,-82.8791,7.3492,7.3492
186,roll,Fairway,-192.0266,7.3705,-82.8793,7.3492,7.3492
187,roll,Fairway,-192.0260,7.3705,-82.8796,7.3491,7.3491
188,roll,Fairway,-192.0255,7.3704,-82.8798,7.3490,7.3490
189,roll,Fairway,-192.0250,7.3703,-82.8801,7.3490,7.3490
190,roll,Fairway,-192.0244,7.3702,-82.8803,7.3489,7.3489
191,roll,Fairway,-192.0239,7.3701,-82.8806,7.3488,7.3488
192,roll,Fairway,-192.0234,7.3701,-82.8808,7.3487,7.3487
193,roll,Fairway,-192.0228,7.3700,-82.8810,7.3486,7.3486
194,roll,Fairway,-192.0223,7.3699,-82.8813,7.3486,7.3486
195,roll,Fairway,-192.0218,7.3698,-82.8815,7.3485,7.3485
196,roll,Fairway,-192.0212,7.3698,-82.8818,7.3484,7.3484
197,roll,Fairway,-192.0207,7.3697,-82.8820,7.3484,7.3484
198,roll,Fairway,-192.0202,7.3696,-82.8823,7.3483,7.3483
199,roll,Fairway,-192.0196,7.3696,-82.8825,7.3482,7.3482
200,roll,Fairway,-192.0191,7.3695,-82.8828,7.3481,7.3481
201,roll,Fairway,-192.0186,7.3694,-82.8830,7.3481,7.3481
202,roll,Fairway,-192.0180,7.3693,-82.8832,7.3480,7.3480
203,roll,Fairway,-192.0175,7.3693,-82.8835,7.3479,7.3479
204,roll,Fairway,-192.0170,7.3692,-82.8837,7.3478,7.3478
205,roll,Fairway,-192.0165,7.3691,-82.8840,7.3478,7.3478
206,roll,Fairway,-192.0159,7.3690,-82.8842,7.3477,7.3477
207,roll,Fairway,-192.0154,7.3690,-82.8845,7.3476,7.3476
208,roll,Fairway,-192.0149,7.3689,-82.8847,7.3475,7.3475
209,roll,Fairway,-192.0144,7.3688,-82.8850,7.3475,7.3475
210,roll,Fairway,-192.0139,7.3687,-82.8852,7.3474,7.3474
211,roll,Fairway,-192.0134,7.3687,-82.8854,7.3473,7.3473
212,roll,Fairway,-192.0128,7.3686,-82.8857,7.3472,7.3472
213,roll,Fairway,-192.0123,7.3685,-82.8859,7.3472,7.3472
214,roll,Fairway,-192.0118,7.3685,-82.8862,7.3471,7.3471
215,roll,Fairway,-192.0113,7.3684,-82.8864,7.3470,7.3470
216,roll,Fairway,-192.0108,7.3683,-82.8867,7.3470,7.3470
217,roll,Fairway,-192.0102,7.3682,-82.8869,7.3469,7.3469
218,roll,Fairway,-192.0097,7.3681,-82.8872,7.3468,7.3468
219,roll,Fairway,-192.0092,7.3681,-82.8874,7.3467,7.3467
220,roll,Fairway,-192.0087,7.3680,-82.8876,7.3467,7.3467
221,roll,Fairway,-192.0082,7.3679,-82.8879,7.3466,7.3466
222,roll,Fairway,-192.0076,7.3679,-82.8881,7.3465,7.3465
223,roll,Fairway,-192.0071,7.3678,-82.8884,7.3464,7.3464
224,roll,Fairway,-192.0066,7.3677,-82.8886,7.3464,7.3464
225,roll,Fairway,-192.0061,7.3676,-82.8889,7.3463,7.3463
226,roll,Fairway,-192.0056,7.3676,-82.8891,7.3462,7.3462
227,roll,Fairway,-192.0051,7.3675,-82.8893,7.3461,7.3461
228,roll,Fairway,-192.0045,7.3674,-82.8896,7.3461,7.3461
229,roll,Fairway,-192.0040,7.3674,-82.8898,7.3460,7.3460
230,roll,Fairway,-192.0035,7.3673,-82.8901,7.3459,7.3459
231,roll,Fairway,-192.0030,7.3672,-82.8903,7.3459,7.3459
232,roll,Fairway,-192.0025,7.3671,-82.8906,7.3458,7.3458
233,roll,Fairway,-192.0019,7.3671,-82.8908,7.3457,7.3457
234,roll,Fairway,-192.0014,7.3670,-82.8911,7.3456,7.3456
235,roll,Fairway,-192.0009,7.3669,-82.8913,7.3456,7.3456
236,roll,Fairway,-192.0004,7.3668,-82.8915,7.3455,7.3455
237,roll,Fairway,-191.9999,7.3668,-82.8918,7.3454,7.3454
238,roll,Fairway,-191.9994,7.3667,-82.8920,7.3454,7.3454
239,roll,Fairway,-191.9989,7.3666,-82.8923,7.3453,7.3453
240,roll,Fairway,-191.9984,7.3665,-82.8925,7.3452,7.3452
241,roll,Fairway,-191.9979,7.3665,-82.8928,7.3451,7.3451
242,roll,Fairway,-191.9974,7.3664,-82.8930,7.3451,7.3451
243,roll,Fairway,-191.9969,7.3663,-82.8933,7.3450,7.3450
244,roll,Fairway,-191.9964,7.3663,-82.8935,7.3449,7.3449
245,roll,Fairway,-191.9958,7.3662,-82.8937,7.3448,7.3448
246,roll,Fairway,-191.9953,7.3661,-82.8940,7.3448,7.3448
247,roll,Fairway,-191.9948,7.3660,-82.8942,7.3447,7.3447
248,roll,Fairway,-191.9943,7.3660,-82.8945,7.3446,7.3446
249,roll,Fairway,-191.9938,7.3659,-82.8947,7.3446,7.3446
250,roll,Fairway,-191.9933,7.3658,-82.8949,7.3445,7.3445
251,roll,Fairway,-191.9928,7.3658,-82.8952,7.3444,7.3444
252,roll,Fairway,-191.9923,7.3657,-82.8954,7.3443,7.3443
253,roll,Fairway,-191.9918,7.3656,-82.8956,7.3443,7.3443
254,roll,Fairway,-191.9913,7.3656,-82.8958,7.3442,7.3442
255,roll,Fairway,-191.9908,7.3655,-82.8961,7.3441,7.3441
256,roll,Fairway,-191.9903,7.3654,-82.8963,7.3441,7.3441
257,roll,Fairway,-191.9898,7.3653,-82.8965,7.3440,7.3440
258,roll,Fairway,-191.9893,7.3653,-82.8968,7.3439,7.3439
259,roll,Fairway,-191.9888,7.3652,-82.8970,7.3439,7.3439
260,roll,Fairway,-191.9883,7.3651,-82.8972,7.3438,7.3438
261,roll,Fairway,-191.9878,7.3651,-82.8975,7.3437,7.3437
262,roll,Fairway,-191.9873,7.3650,-82.8977,7.3436,7.3436
263,roll,Fairway,-191.9868,7.3649,-82.8979,7.3436,7.3436
264,roll,Fairway,-191.9863,7.3649,-82.8981,7.3435,7.3435
265,roll,Fairway,-191.9858,7.3648,-82.8984,7.3434,7.3434
266,roll,Fairway,-191.9853,7.3647,-82.8986,7.3434,7.3434
267,roll,Fairway,-191.9848,7.3646,-82.8988,7.3433,7.3433
268,roll,Fairway,-191.9843,7.3646,-82.8991,7.3432,7.3432
269,roll,Fairway,-191.9838,7.3645,-82.8993,7.3432,7.3432
270,roll,Fairway,-191.9833,7.3644,-82.8995,7.3431,7.3431
271,roll,Fairway,-191.9828,7.3643,-82.8997,7.3430,7.3430
272,roll,Fairway,-191.9823,7.3643,-82.9000,7.3429,7.3429
273,roll,Fairway,-191.9818,7.3642,-82.9002,7.3429,7.3429
274,roll,Fairway,-191.9813,7.3642,-82.9004,7.3428,7.3428
275,roll,Fairway,-191.9808,7.3641,-82.9007,7.3427,7.3427
276,roll,Fairway,-191.9803,7.3640,-82.9009,7.3427,7.3427
277,roll,Fairway,-191.9798,7.3640,-82.9011,7.3426,7.3426
278,roll,Fairway,-191.9793,7.3639,-82.9013,7.3425,7.3425
279,roll,Fairway,-191.9788,7.3638,-82.9016,7.3425,7.3425
280,roll,Fairway,-191.9783,7.3638,-82.9018,7.3424,7.3424
281,roll,Fairway,-191.9779,7.3637,-82.9020,7.3423,7.3423
282,roll,Fairway,-191.9774,7.3636,-82.9023,7.3423,7.3423
283,roll,Fairway,-191.9769,7.3636,-82.9025,7.3422,7.3422
284,roll,Fairway,-191.9764,7.3635,-82.9027,7.3421,7.3421
285,roll,Fairway,-191.9759,7.3634,-82.9029,7.3421,7.3421
286,roll,Fairway,-191.9754,7.3634,-82.9032,7.3420,7.3420
287,roll,Fairway,-191.9749,7.3633,-82.9034,7.3419,7.3419
288,roll,Fairway,-191.9744,7.3632,-82.9036,7.3419,7.3419
289,roll,Fairway,-191.9740,7.3632,-82.9039,7.3418,7.3418
290,roll,Fairway,-191.9735,7.3631,-82.9041,7.3417,7.3417
291,roll,Fairway,-191.9730,7.3630,-82.9043,7.3417,7.3417
292,roll,Fairway,-191.9725,7.3630,-82.9045,7.3416,7.3416
293,roll,Fairway,-191.9720,7.3629,-82.9048,7.3415,7.3415
294,roll,Fairway,-191.9715,7.3628,-82.9050,7.3415,7.3415
295,roll,Fairway,-191.9710,7.3628,-82.9052,7.3414,7.3414
296,roll,Fairway,-191.9705,7.3627,-82.9055,7.3413,7.3413
297,roll,Fairway,-191.9700,7.3626,-82.9057,7.3413,7.3413
298,roll,Fairway,-191.9696,7.3626,-82.9059,7.3412,7.3412
299,roll,Fairway,-191.9691,7.3625,-82.9061,7.3411,7.3411
300,roll,Fairway,-191.9686,7.3624,-82.9064,7.3411,7.3411
301,roll,Fairway,-191.9681,7.3624,-82.9066,7.3410,7.3410
302,roll,Fairway,-191.9676,7.3623,-82.9068,7.3409,7.3409
303,roll,Fairway,-191.9671,7.3622,-82.9071,7.3409,7.3409
304,roll,Fairway,-191.9666,7.3622,-82.9073,7.3408,7.3408
305,roll,Fairway,-191.9661,7.3621,-82.9075,7.3407,7.3407
306,roll,Fairway,-191.9657,7.3620,-82.9078,7.3407,7.3407
307,roll,Fairway,-191.9652,7.3620,-82.9080,7.3406,7.3406
308,roll,Fairway,-191.9647,7.3619,-82.9082,7.3405,7.3405
309,roll,Fairway,-191.9642,7.3618,-82.9084,7.3405,7.3405
310,roll,Fairway,-191.9637,7.3618,-82.9087,7.3404,7.3404
311,roll,Fairway,-191.9632,7.3617,-82.9089,7.3403,7.3403
312,roll,Fairway,-191.9627,7.3616,-82.9091,7.3403,7.3403
313,roll,Fairway,-191.9622,7.3616,-82.9094,7.3402,7.3402
314,roll,Fairway,-191.9618,7.3615,-82.9096,7.3402,7.3402
315,roll,Fairway,-191.9613,7.3614,-82.9098,7.3401,7.3401
316,roll,Fairway,-191.9608,7.3614,-82.9100,7.3400,7.3400
317,roll,Fairway,-191.9604,7.3613,-82.9103,7.3400,7.3400
318,roll,Fairway,-191.9599,7.3612,-82.9105,7.3399,7.3399
319,roll,Fairway,-191.9594,7.3612,-82.9107,7.3398,7.3398
320,roll,Fairway,-191.9589,7.3611,-82.9110,7.3398,7.3398
321,roll,Fairway,-191.9585,7.3611,-82.9112,7.3397,7.3397
322,roll,Fairway,-191.9580,7.3610,-82.9114,7.3396,7.3396
323,roll,Fairway,-191.9575,7.3609,-82.9116,7.3396,7.3396
324,roll,Fairway,-191.9570,7.3609,-82.9119,7.3395,7.3395
325,roll,Fairway,-191.9566,7.3608,-82.9121,7.3394,7.3394
326,roll,Fairway,-191.9561,7.3607,-82.9123,7.3394,7.3394
327,roll,Fairway,-191.9556,7.3607,-82.9126,7.3393,7.3393
328,roll,Fairway,-191.9552,7.3606,-82.9128,7.3392,7.3392
329,roll,Fairway,-191.9547,7.3605,-82.9130,7.3392,7.3392
330,roll,Fairway,-191.9542,7.3605,-82.9132,7.3391,7.3391
331,roll,Fairway,-191.9537,7.3604,-82.9135,7.3391,7.3391
332,roll,Fairway,-191.9533,7.3603,-82.9137,7.3390,7.3390
333,roll,Fairway,-191.9528,7.3603,-82.9139,7.3389,7.3389
334,roll,Fairway,-191.9523,7.3602,-82.9142,7.3389,7.3389
335,roll,Fairway,-191.9518,7.3602,-82.9144,7.3388,7.3388
336,roll,Fairway,-191.9514,7.3601,-82.9146,7.3387,7.3387
337,roll,Fairway,-191.9509,7.3600,-82.9148,7.3387,7.3387
338,roll,Fairway,-191.9504,7.3600,-82.9151,7.3386,7.3386
339,roll,Fairway,-191.9500,7.3599,-82.9153,7.3385,7.3385
340,roll,Fairway,-191.9495,7.3598,-82.9155,7.3385,7.3385
341,roll,Fairway,-191.9490,7.3598,-82.9158,7.3384,7.3384
342,roll,Fairway,-191.9485,7.3597,-82.9160,7.3383,7.3383
343,roll,Fairway,-191.9481,7.3596,-82.9162,7.3383,7.3383
344,roll,Fairway,-191.9476,7.3596,-82.9164,7.3382,7.3382
345,roll,Fairway,-191.9471,7.3595,-82.9167,7.3382,7.3382
346,roll,Fairway,-191.9466,7.3594,-82.9169,7.3381,7.3381
347,roll,Fairway,-191.9462,7.3594,-82.9171,7.3380,7.3380
348,roll,Fairway,-191.9457,7.3593,-82.9174,7.3380,7.3380
349,roll,Fairway,-191.9452,7.3592,-82.9176,7.3379,7.3379
350,roll,Fairway,-191.9447,7.3592,-82.9178,7.3378,7.3378
351,roll,Fairway,-191.9443,7.3591,-82.9181,7.3378,7.3378
352,roll,Fairway,-191.9438,7.3590,-82.9183,7.3377,7.3377
353,roll,Fairway,-191.9433,7.3590,-82.9185,7.3376,7.3376
354,roll,Fairway,-191.9429,7.3589,-82.9187,7.3376,7.3376
355,roll,Fairway,-191.9424,7.3589,-82.9190,7.3375,7.3375
356,roll,Fairway,-191.9420,7.3588,-82.9192,7.3374,7.3374
357,roll,Fairway,-191.9415,7.3587,-82.9194,7.3374,7.3374
358,roll,Fairway,-191.9411,7.3587,-82.9197,7.3373,7.3373
359,roll,Fairway,-191.9406,7.3586,-82.9199,7.3373,7.3373
360,roll,Fairway,-191.9401,7.3585,-82.9201,7.3372,7.3372
361,roll,Fairway,-191.9397,7.3585,-82.9203,7.3371,7.3371
362,roll,Fairway,-191.9392,7.3584,-82.9206,7.3371,7.3371
363,roll,Fairway,-191.9388,7.3584,-82.9208,7.3370,7.3370
364,roll,Fairway,-191.9383,7.3583,-82.9210,7.3369,7.3369
365,roll,Fairway,-191.9379,7.3582,-82.9213,7.3369,7.3369
366,roll,Fairway,-191.9374,7.3582,-82.9215,7.3368,7.3368
367,roll,Fairway,-191.9369,7.3581,-82.9217,7.3367,7.3367
368,roll,Fairway,-191.9365,7.3580,-82.9219,7.3367,7.3367
369,roll,Fairway,-191.9360,7.3580,-82.9222,7.3366,7.3366
370,roll,Fairway,-191.9356,7.3579,-82.9224,7.3366,7.3366
371,roll,Fairway,-191.9351,7.3578,-82.9226,7.3365,7.3365
372,roll,Fairway,-191.9346,7.3578,-82.9228,7.3364,7.3364
373,roll,Fairway,-191.9342,7.3577,-82.9230,7.3364,7.3364
374,roll,Fairway,-191.9337,7.3577,-82.9232,7.3363,7.3363
375,roll,Fairway,-191.9333,7.3576,-82.9234,7.3363,7.3363
376,roll,Fairway,-191.9328,7.3575,-82.9237,7.3362,7.3362
