frame,phase,surface,ballX,ballY,ballZ,groundY2arg,groundY3arg
132,roll,Fairway,-86.3124,6.1741,-35.0000,6.1528,6.1528
133,roll,Fairway,-86.3118,6.1741,-35.0000,6.1528,6.1528
134,roll,Fairway,-86.3111,6.1741,-35.0000,6.1528,6.1528
135,roll,Fairway,-86.3105,6.1741,-35.0000,6.1528,6.1528
136,roll,Fairway,-86.3099,6.1741,-35.0000,6.1528,6.1528
137,roll,Fairway,-86.3093,6.1741,-35.0000,6.1528,6.1528
138,roll,Fairway,-86.3087,6.1741,-35.0000,6.1527,6.1527
139,roll,Fairway,-86.3081,6.1741,-35.0000,6.1527,6.1527
140,roll,Fairway,-86.3075,6.1741,-35.0000,6.1527,6.1527
141,roll,Fairway,-86.3069,6.1741,-35.0000,6.1527,6.1527
142,roll,Fairway,-86.3063,6.1740,-35.0000,6.1527,6.1527
143,roll,Fairway,-86.3057,6.1740,-35.0000,6.1527,6.1527
144,roll,Fairway,-86.3050,6.1740,-35.0000,6.1527,6.1527
145,roll,Fairway,-86.3044,6.1740,-35.0000,6.1527,6.1527
146,roll,Fairway,-86.3038,6.1740,-35.0000,6.1526,6.1526
147,roll,Fairway,-86.3032,6.1740,-35.0000,6.1526,6.1526
148,roll,Fairway,-86.3026,6.1740,-35.0000,6.1526,6.1526
149,roll,Fairway,-86.3020,6.1740,-35.0000,6.1526,6.1526
150,roll,Fairway,-86.3014,6.1740,-35.0000,6.1526,6.1526
151,roll,Fairway,-86.3008,6.1740,-35.0000,6.1526,6.1526
152,roll,Fairway,-86.3002,6.1739,-35.0000,6.1526,6.1526
153,roll,Fairway,-86.2996,6.1739,-35.0000,6.1526,6.1526
154,roll,Fairway,-86.2989,6.1739,-35.0000,6.1526,6.1526
155,roll,Fairway,-86.2983,6.1739,-35.0000,6.1526,6.1526
156,roll,Fairway,-86.2977,6.1739,-35.0000,6.1526,6.1526
157,roll,Fairway,-86.2971,6.1739,-35.0000,6.1525,6.1525
158,roll,Fairway,-86.2965,6.1739,-35.0000,6.1525,6.1525
159,roll,Fairway,-86.2959,6.1739,-35.0000,6.1525,6.1525
160,roll,Fairway,-86.2953,6.1739,-35.0000,6.1525,6.1525
161,roll,Fairway,-86.2947,6.1738,-35.0000,6.1525,6.1525
162,roll,Fairway,-86.2941,6.1738,-35.0000,6.1525,6.1525
163,roll,Fairway,-86.2935,6.1738,-35.0000,6.1525,6.1525
164,roll,Fairway,-86.2929,6.1738,-35.0000,6.1525,6.1525
165,roll,Fairway,-86.2923,6.1738,-35.0000,6.1525,6.1525
166,roll,Fairway,-86.2917,6.1738,-35.0000,6.1525,6.1525
167,roll,Fairway,-86.2911,6.1738,-35.0000,6.1525,6.1525
168,roll,Fairway,-86.2905,6.1738,-35.0000,6.1524,6.1524
169,roll,Fairway,-86.2899,6.1738,-35.0000,6.1524,6.1524
170,roll,Fairway,-86.2893,6.1738,-35.0000,6.1524,6.1524
171,roll,Fairway,-86.2887,6.1738,-35.0000,6.1524,6.1524
172,roll,Fairway,-86.2881,6.1737,-35.0000,6.1524,6.1524
173,roll,Fairway,-86.2875,6.1737,-35.0000,6.1524,6.1524
174,roll,Fairway,-86.2869,6.1737,-35.0000,6.1524,6.1524
175,roll,Fairway,-86.2863,6.1737,-35.0000,6.1524,6.1524
176,roll,Fairway,-86.2857,6.1737,-35.0000,6.1524,6.1524
177,roll,Fairway,-86.2851,6.1737,-35.0000,6.1523,6.1523
178,roll,Fairway,-86.2846,6.1737,-35.0000,6.1523,6.1523
179,roll,Fairway,-86.2840,6.1737,-35.0000,6.1523,6.1523
180,roll,Fairway,-86.2834,6.1737,-35.0000,6.1523,6.1523
181,roll,Fairway,-86.2828,6.1736,-35.0000,6.1523,6.1523
182,roll,Fairway,-86.2822,6.1736,-35.0000,6.1523,6.1523
183,roll,Fairway,-86.2816,6.1736,-35.0000,6.1523,6.1523
184,roll,Fairway,-86.2810,6.1736,-35.0000,6.1523,6.1523
185,roll,Fairway,-86.2804,6.1736,-35.0000,6.1523,6.1523
186,roll,Fairway,-86.2798,6.1736,-35.0000,6.1523,6.1523
187,roll,Fairway,-86.2792,6.1736,-35.0000,6.1523,6.1523
188,roll,Fairway,-86.2786,6.1736,-35.0000,6.1522,6.1522
189,roll,Fairway,-86.2780,6.1736,-35.0000,6.1522,6.1522
190,roll,Fairway,-86.2774,6.1736,-35.0000,6.1522,6.1522
191,roll,Fairway,-86.2768,6.1736,-35.0000,6.1522,6.1522
192,roll,Fairway,-86.2762,6.1735,-35.0000,6.1522,6.1522
193,roll,Fairway,-86.2757,6.1735,-35.0000,6.1522,6.1522
194,roll,Fairway,-86.2751,6.1735,-35.0000,6.1522,6.1522
195,roll,Fairway,-86.2745,6.1735,-35.0000,6.1522,6.1522
196,roll,Fairway,-86.2739,6.1735,-35.0000,6.1522,6.1522
197,roll,Fairway,-86.2733,6.1735,-35.0000,6.1521,6.1521
198,roll,Fairway,-86.2728,6.1735,-35.0000,6.1521,6.1521
199,roll,Fairway,-86.2722,6.1735,-35.0000,6.1521,6.1521
200,roll,Fairway,-86.2716,6.1735,-35.0000,6.1521,6.1521
201,roll,Fairway,-86.2710,6.1735,-35.0000,6.1521,6.1521
202,roll,Fairway,-86.2704,6.1734,-35.0000,6.1521,6.1521
203,roll,Fairway,-86.2699,6.1734,-35.0000,6.1521,6.1521
204,roll,Fairway,-86.2693,6.1734,-35.0000,6.1521,6.1521
205,roll,Fairway,-86.2687,6.1734,-35.0000,6.1521,6.1521
206,roll,Fairway,-86.2681,6.1734,-35.0000,6.1521,6.1521
207,roll,Fairway,-86.2675,6.1734,-35.0000,6.1521,6.1521
208,roll,Fairway,-86.2670,6.1734,-35.0000,6.1520,6.1520
209,roll,Fairway,-86.2664,6.1734,-35.0000,6.1520,6.1520
210,roll,Fairway,-86.2658,6.1734,-35.0000,6.1520,6.1520
211,roll,Fairway,-86.2652,6.1734,-35.0000,6.1520,6.1520
212,roll,Fairway,-86.2646,6.1734,-35.0000,6.1520,6.1520
213,roll,Fairway,-86.2641,6.1733,-35.0000,6.1520,6.1520
214,roll,Fairway,-86.2635,6.1733,-35.0000,6.1520,6.1520
215,roll,Fairway,-86.2629,6.1733,-35.0000,6.1520,6.1520
216,roll,Fairway,-86.2623,6.1733,-35.0000,6.1520,6.1520
217,roll,Fairway,-86.2617,6.1733,-35.0000,6.1519,6.1519
218,roll,Fairway,-86.2612,6.1733,-35.0000,6.1519,6.1519
219,roll,Fairway,-86.2606,6.1733,-35.0000,6.1519,6.1519
220,roll,Fairway,-86.2600,6.1733,-35.0000,6.1519,6.1519
221,roll,Fairway,-86.2594,6.1733,-35.0000,6.1519,6.1519
222,roll,Fairway,-86.2588,6.1732,-35.0000,6.1519,6.1519
223,roll,Fairway,-86.2583,6.1732,-35.0000,6.1519,6.1519
224,roll,Fairway,-86.2577,6.1732,-35.0000,6.1519,6.1519
225,roll,Fairway,-86.2571,6.1732,-35.0000,6.1519,6.1519
226,roll,Fairway,-86.2565,6.1732,-35.0000,6.1519,6.1519
227,roll,Fairway,-86.2560,6.1732,-35.0000,6.1519,6.1519
228,roll,Fairway,-86.2554,6.1732,-35.0000,6.1518,6.1518
229,roll,Fairway,-86.2548,6.1732,-35.0000,6.1518,6.1518
230,roll,Fairway,-86.2543,6.1732,-35.0000,6.1518,6.1518
231,roll,Fairway,-86.2537,6.1732,-35.0000,6.1518,6.1518
232,roll,Fairway,-86.2531,6.1732,-35.0000,6.1518,6.1518
233,roll,Fairway,-86.2526,6.1731,-35.0000,6.1518,6.1518
234,roll,Fairway,-86.2520,6.1731,-35.0000,6.1518,6.1518
235,roll,Fairway,-86.2515,6.1731,-35.0000,6.1518,6.1518
236,roll,Fairway,-86.2509,6.1731,-35.0000,6.1518,6.1518
237,roll,Fairway,-86.2503,6.1731,-35.0000,6.1518,6.1518
238,roll,Fairway,-86.2498,6.1731,-35.0000,6.1517,6.1517
239,roll,Fairway,-86.2492,6.1731,-35.0000,6.1517,6.1517
240,roll,Fairway,-86.2486,6.1731,-35.0000,6.1517,6.1517
241,roll,Fairway,-86.2481,6.1731,-35.0000,6.1517,6.1517
242,roll,Fairway,-86.2475,6.1731,-35.0000,6.1517,6.1517
243,roll,Fairway,-86.2469,6.1731,-35.0000,6.1517,6.1517
244,roll,Fairway,-86.2464,6.1731,-35.0000,6.1517,6.1517
245,roll,Fairway,-86.2458,6.1730,-35.0000,6.1517,6.1517
246,roll,Fairway,-86.2452,6.1730,-35.0000,6.1517,6.1517
247,roll,Fairway,-86.2447,6.1730,-35.0000,6.1517,6.1517
248,roll,Fairway,-86.2441,6.1730,-35.0000,6.1517,6.1517
249,roll,Fairway,-86.2436,6.1730,-35.0000,6.1516,6.1516
250,roll,Fairway,-86.2430,6.1730,-35.0000,6.1516,6.1516
251,roll,Fairway,-86.2424,6.1730,-35.0000,6.1516,6.1516
252,roll,Fairway,-86.2419,6.1730,-35.0000,6.1516,6.1516
253,roll,Fairway,-86.2413,6.1730,-35.0000,6.1516,6.1516
254,roll,Fairway,-86.2407,6.1729,-35.0000,6.1516,6.1516
255,roll,Fairway,-86.2402,6.1729,-35.0000,6.1516,6.1516
256,roll,Fairway,-86.2396,6.1729,-35.0000,6.1516,6.1516
257,roll,Fairway,-86.2390,6.1729,-35.0000,6.1516,6.1516
258,roll,Fairway,-86.2385,6.1729,-35.0000,6.1516,6.1516
259,roll,Fairway,-86.2379,6.1729,-35.0000,6.1516,6.1516
260,roll,Fairway,-86.2374,6.1729,-35.0000,6.1516,6.1516
261,roll,Fairway,-86.2368,6.1729,-35.0000,6.1515,6.1515
262,roll,Fairway,-86.2363,6.1729,-35.0000,6.1515,6.1515
263,roll,Fairway,-86.2357,6.1729,-35.0000,6.1515,6.1515
264,roll,Fairway,-86.2352,6.1729,-35.0000,6.1515,6.1515
265,roll,Fairway,-86.2346,6.1729,-35.0000,6.1515,6.1515
266,roll,Fairway,-86.2341,6.1728,-35.0000,6.1515,6.1515
267,roll,Fairway,-86.2335,6.1728,-35.0000,6.1515,6.1515
268,roll,Fairway,-86.2330,6.1728,-35.0000,6.1515,6.1515
269,roll,Fairway,-86.2324,6.1728,-35.0000,6.1515,6.1515
270,roll,Fairway,-86.2319,6.1728,-35.0000,6.1515,6.1515
271,roll,Fairway,-86.2313,6.1728,-35.0000,6.1514,6.1514
272,roll,Fairway,-86.2308,6.1728,-35.0000,6.1514,6.1514
273,roll,Fairway,-86.2302,6.1728,-35.0000,6.1514,6.1514
274,roll,Fairway,-86.2297,6.1728,-35.0000,6.1514,6.1514
275,roll,Fairway,-86.2291,6.1728,-35.0000,6.1514,6.1514
276,roll,Fairway,-86.2286,6.1727,-35.0000,6.1514,6.1514
277,roll,Fairway,-86.2280,6.1727,-35.0000,6.1514,6.1514
278,roll,Fairway,-86.2275,6.1727,-35.0000,6.1514,6.1514
279,roll,Fairway,-86.2269,6.1727,-35.0000,6.1514,6.1514
280,roll,Fairway,-86.2264,6.1727,-35.0000,6.1514,6.1514
281,roll,Fairway,-86.2258,6.1727,-35.0000,6.1514,6.1514
282,roll,Fairway,-86.2253,6.1727,-35.0000,6.1513,6.1513
283,roll,Fairway,-86.2247,6.1727,-35.0000,6.1513,6.1513
284,roll,Fairway,-86.2242,6.1727,-35.0000,6.1513,6.1513
285,roll,Fairway,-86.2236,6.1727,-35.0000,6.1513,6.1513
286,roll,Fairway,-86.2231,6.1727,-35.0000,6.1513,6.1513
287,roll,Fairway,-86.2225,6.1726,-35.0000,6.1513,6.1513
288,roll,Fairway,-86.2220,6.1726,-35.0000,6.1513,6.1513
289,roll,Fairway,-86.2214,6.1726,-35.0000,6.1513,6.1513
290,roll,Fairway,-86.2209,6.1726,-35.0000,6.1513,6.1513
291,roll,Fairway,-86.2203,6.1726,-35.0000,6.1513,6.1513
292,roll,Fairway,-86.2198,6.1726,-35.0000,6.1512,6.1512
293,roll,Fairway,-86.2192,6.1726,-35.0000,6.1512,6.1512
294,roll,Fairway,-86.2187,6.1726,-35.0000,6.1512,6.1512
295,roll,Fairway,-86.2182,6.1726,-35.0000,6.1512,6.1512
296,roll,Fairway,-86.2176,6.1726,-35.0000,6.1512,6.1512
297,roll,Fairway,-86.2171,6.1725,-35.0000,6.1512,6.1512
298,roll,Fairway,-86.2166,6.1725,-35.0000,6.1512,6.1512
299,roll,Fairway,-86.2160,6.1725,-35.0000,6.1512,6.1512
300,roll,Fairway,-86.2155,6.1725,-35.0000,6.1512,6.1512
301,roll,Fairway,-86.2150,6.1725,-35.0000,6.1512,6.1512
302,roll,Fairway,-86.2144,6.1725,-35.0000,6.1512,6.1512
303,roll,Fairway,-86.2139,6.1725,-35.0000,6.1512,6.1512
304,roll,Fairway,-86.2134,6.1725,-35.0000,6.1511,6.1511
305,roll,Fairway,-86.2128,6.1725,-35.0000,6.1511,6.1511
306,roll,Fairway,-86.2123,6.1725,-35.0000,6.1511,6.1511
307,roll,Fairway,-86.2118,6.1725,-35.0000,6.1511,6.1511
308,roll,Fairway,-86.2112,6.1725,-35.0000,6.1511,6.1511
309,roll,Fairway,-86.2107,6.1725,-35.0000,6.1511,6.1511
310,roll,Fairway,-86.2101,6.1724,-35.0000,6.1511,6.1511
311,roll,Fairway,-86.2096,6.1724,-35.0000,6.1511,6.1511
312,roll,Fairway,-86.2091,6.1724,-35.0000,6.1511,6.1511
313,roll,Fairway,-86.2085,6.1724,-35.0000,6.1511,6.1511
314,roll,Fairway,-86.2080,6.1724,-35.0000,6.1511,6.1511
315,roll,Fairway,-86.2075,6.1724,-35.0000,6.1511,6.1511
316,roll,Fairway,-86.2069,6.1724,-35.0000,6.1511,6.1511
317,roll,Fairway,-86.2064,6.1724,-35.0000,6.1511,6.1511
318,roll,Fairway,-86.2059,6.1724,-35.0000,6.1510,6.1510
319,roll,Fairway,-86.2053,6.1724,-35.0000,6.1510,6.1510
320,roll,Fairway,-86.2048,6.1724,-35.0000,6.1510,6.1510
321,roll,Fairway,-86.2043,6.1724,-35.0000,6.1510,6.1510
322,roll,Fairway,-86.2037,6.1724,-35.0000,6.1510,6.1510
323,roll,Fairway,-86.2032,6.1724,-35.0000,6.1510,6.1510
324,roll,Fairway,-86.2027,6.1724,-35.0000,6.1510,6.1510
325,roll,Fairway,-86.2021,6.1724,-35.0000,6.1510,6.1510
326,roll,Fairway,-86.2016,6.1723,-35.0000,6.1510,6.1510
327,roll,Fairway,-86.2011,6.1723,-35.0000,6.1510,6.1510
328,roll,Fairway,-86.2005,6.1723,-35.0000,6.1510,6.1510
329,roll,Fairway,-86.2000,6.1723,-35.0000,6.1510,6.1510
330,roll,Fairway,-86.1995,6.1723,-35.0000,6.1510,6.1510
331,roll,Fairway,-86.1990,6.1723,-35.0000,6.1510,6.1510
332,roll,Fairway,-86.1985,6.1723,-35.0000,6.1510,6.1510
333,roll,Fairway,-86.1979,6.1723,-35.0000,6.1510,6.1510
334,roll,Fairway,-86.1974,6.1723,-35.0000,6.1510,6.1510
335,roll,Fairway,-86.1969,6.1723,-35.0000,6.1510,6.1510
336,roll,Fairway,-86.1964,6.1723,-35.0000,6.1509,6.1509
337,roll,Fairway,-86.1959,6.1723,-35.0000,6.1509,6.1509
338,roll,Fairway,-86.1953,6.1723,-35.0000,6.1509,6.1509
339,roll,Fairway,-86.1948,6.1723,-35.0000,6.1509,6.1509
340,roll,Fairway,-86.1943,6.1723,-35.0000,6.1509,6.1509
341,roll,Fairway,-86.1938,6.1723,-35.0000,6.1509,6.1509
342,roll,Fairway,-86.1933,6.1723,-35.0000,6.1509,6.1509
343,roll,Fairway,-86.1928,6.1723,-35.0000,6.1509,6.1509
344,roll,Fairway,-86.1922,6.1722,-35.0000,6.1509,6.1509
345,roll,Fairway,-86.1917,6.1722,-35.0000,6.1509,6.1509
346,roll,Fairway,-86.1912,6.1722,-35.0000,6.1509,6.1509
347,roll,Fairway,-86.1907,6.1722,-35.0000,6.1509,6.1509
348,roll,Fairway,-86.1902,6.1722,-35.0000,6.1509,6.1509
349,roll,Fairway,-86.1896,6.1722,-35.0000,6.1509,6.1509
350,roll,Fairway,-86.1891,6.1722,-35.0000,6.1509,6.1509
351,roll,Fairway,-86.1886,6.1722,-35.0000,6.1509,6.1509
352,roll,Fairway,-86.1881,6.1722,-35.0000,6.1508,6.1508
353,roll,Fairway,-86.1876,6.1722,-35.0000,6.1508,6.1508
354,roll,Fairway,-86.1870,6.1722,-35.0000,6.1508,6.1508
355,roll,Fairway,-86.1865,6.1722,-35.0000,6.1508,6.1508
356,roll,Fairway,-86.1860,6.1722,-35.0000,6.1508,6.1508
357,roll,Fairway,-86.1855,6.1722,-35.0000,6.1508,6.1508
358,roll,Fairway,-86.1850,6.1722,-35.0000,6.1508,6.1508
359,roll,Fairway,-86.1845,6.1722,-35.0000,6.1508,6.1508
360,roll,Fairway,-86.1839,6.1722,-35.0000,6.1508,6.1508
361,roll,Fairway,-86.1834,6.1722,-35.0000,6.1508,6.1508
362,roll,Fairway,-86.1829,6.1722,-35.0000,6.1508,6.1508
363,roll,Fairway,-86.1824,6.1721,-35.0000,6.1508,6.1508
364,roll,Fairway,-86.1819,6.1721,-35.0000,6.1508,6.1508
365,roll,Fairway,-86.1814,6.1721,-35.0000,6.1508,6.1508
366,roll,Fairway,-86.1809,6.1721,-35.0000,6.1508,6.1508
367,roll,Fairway,-86.1804,6.1721,-35.0000,6.1508,6.1508
368,roll,Fairway,-86.1799,6.1721,-35.0000,6.1508,6.1508
369,roll,Fairway,-86.1794,6.1721,-35.0000,6.1508,6.1508
370,roll,Fairway,-86.1789,6.1721,-35.0000,6.1508,6.1508
371,roll,Fairway,-86.1784,6.1721,-35.0000,6.1507,6.1507
372,roll,Fairway,-86.1779,6.1721,-35.0000,6.1507,6.1507
373,roll,Fairway,-86.1774,6.1721,-35.0000,6.1507,6.1507
374,roll,Fairway,-86.1769,6.1721,-35.0000,6.1507,6.1507
375,roll,Fairway,-86.1764,6.1721,-35.0000,6.1507,6.1507
376,roll,Fairway,-86.1758,6.1721,-35.0000,6.1507,6.1507
