# bake_hash=e69023d0
worldX,worldZ,baseY,scale,profileName
-274.4312,-107.0092,12.0528,1.1040,MESH_JapaneseBlack_01_Var1
-264.4147,-112.0271,9.8500,1.1497,MESH_JapaneseBlack_01_Var1
-260.1466,-111.4970,9.2629,0.8912,MESH_JapaneseBlack_01_Var1
-243.2488,-107.2977,7.8215,0.9817,MESH_JapaneseBlack_01_Var1
-238.4799,-110.2440,7.1533,0.9722,MESH_JapaneseBlack_01_Var1
-233.1129,-109.2324,6.9869,0.9268,MESH_JapaneseBlack_01_Var1
-225.8721,-107.1073,6.9509,0.8773,MESH_ScottishPine_01
-221.8326,-108.3718,6.5620,0.9521,MESH_JapaneseBlack_01_Var1
-213.9101,-109.3975,5.9174,0.8951,MESH_JapaneseBlack_01_Var1
-90.6689,-112.1610,2.1549,0.9768,MESH_ScottishPine_01
-87.0136,-110.2887,2.2690,0.8550,MESH_JapaneseBlack_01_Var1
-81.0651,-109.8933,2.1484,1.0317,MESH_JapaneseBlack_01
-75.7941,-111.8172,1.7655,1.0013,MESH_ScottishPine_01
-67.1270,-109.1189,1.8006,1.0877,MESH_JapaneseBlack_01_Var1
-62.0013,-107.5570,1.8212,0.9917,MESH_ScottishPine_01
170.0866,-111.7756,4.5474,0.9754,MESH_ScottishPine_01
-283.6400,-105.3519,13.6012,0.9766,Mesh_Metasequoia
-279.0763,-101.4016,13.1675,1.0487,MESH_JapaneseBlack_01_Var1
-275.6521,-102.3273,12.5981,1.0665,MESH_JapaneseBlack_01_Var1
-266.5474,-105.2516,10.8681,0.9684,MESH_JapaneseBlack_01_Var1
-248.1895,-105.5830,8.4033,0.8931,Mesh_Metasequoia
-241.9825,-102.8250,8.2434,1.1334,MESH_ScottishPine_01
-236.0646,-102.9700,7.9352,1.1056,MESH_JapaneseBlack_01
-230.5580,-104.5272,7.5126,1.0001,MESH_JapaneseBlack_01
-222.3043,-102.0020,7.4981,1.1351,MESH_JapaneseBlack_01_Var1
-216.3841,-100.7546,7.3261,1.0486,MESH_ScottishPine_01
-212.2630,-100.9480,7.0071,1.0260,MESH_JapaneseBlack_01_Var1
-205.1077,-103.3072,6.0791,1.0886,MESH_ScottishPine_01
-200.8833,-103.2852,5.6896,1.1132,Mesh_Metasequoia
-78.9531,-106.3505,2.4604,1.0423,MESH_JapaneseBlack_01_Var1
-76.0015,-101.2915,2.8521,1.0132,MESH_JapaneseBlack_01
-69.2547,-105.0161,2.3241,1.0577,MESH_ScottishPine_01
-64.4772,-104.6899,2.2217,0.8817,Mesh_Metasequoia
-59.8474,-102.0235,2.3847,0.8603,MESH_JapaneseBlack_01_Var1
-49.0697,-101.6600,2.1244,0.9384,Mesh_Metasequoia
-42.7373,-101.0559,2.0205,0.8520,MESH_JapaneseBlack_01_Var1
-276.8349,-96.9354,12.9810,1.0686,MESH_JapaneseBlack_01_Var1
-275.2760,-97.3344,12.7513,1.0757,MESH_JapaneseBlack_01_Var1
-268.6121,-97.8964,11.7129,0.9553,MESH_JapaneseBlack_01_Var1
-258.9755,-98.6596,10.2430,1.0366,Mesh_Metasequoia
-218.0684,-99.6706,7.5698,0.9624,MESH_JapaneseBlack_01_Var1
-215.1059,-98.0094,7.5878,0.8527,MESH_JapaneseBlack_01_Var1
-206.1568,-97.9298,6.8875,0.9311,Mesh_Metasequoia
-199.2079,-97.9631,6.2274,0.9275,MESH_ScottishPine_01
-195.3681,-96.2559,6.0741,1.1318,Mesh_Metasequoia
-187.3198,-94.7264,5.5066,0.9651,MESH_JapaneseBlack_01_Var1
-78.4808,-96.5364,3.2336,0.9343,MESH_JapaneseBlack_01
-74.1827,-97.0582,3.1421,1.1262,MESH_JapaneseBlack_01_Var1
-70.5312,-95.1763,3.2208,0.9917,Mesh_Metasequoia
-62.9857,-98.9973,2.7777,0.9018,MESH_ScottishPine_01
-56.7701,-96.5669,2.8772,0.9236,MESH_JapaneseBlack_01_Var1
-49.1156,-96.3811,2.7217,0.9153,MESH_JapaneseBlack_01
-42.2743,-98.4806,2.3086,0.9314,Mesh_Metasequoia
-38.4777,-95.8281,2.5159,1.1462,MESH_JapaneseBlack_01_Var1
-34.0121,-97.0881,2.2580,0.9741,MESH_JapaneseBlack_01_Var1
-279.4702,-91.4568,13.3004,0.9455,Mesh_Metasequoia
-267.4552,-88.6680,11.8197,1.1028,MESH_JapaneseBlack_01_Var1
-260.7582,-92.2517,10.8879,0.9715,MESH_JapaneseBlack_01_Var1
-212.8212,-94.5340,7.8356,0.9489,Mesh_Metasequoia
-205.6102,-90.6091,7.7072,0.9177,MESH_JapaneseBlack_01_Var1
-202.7353,-93.8762,7.0802,1.0408,MESH_JapaneseBlack_01
-192.9359,-89.5522,6.6803,1.0933,MESH_JapaneseBlack_01_Var1
-189.4524,-90.0995,6.2816,0.8675,Mesh_Metasequoia
-184.8121,-88.8835,5.9938,0.9914,Mesh_Metasequoia
-72.6740,-92.6222,3.3953,0.9940,Mesh_Metasequoia
-69.6565,-93.7621,3.3011,0.8930,Mesh_Metasequoia
-60.4391,-91.3468,3.3597,0.9925,Mesh_Metasequoia
-50.1924,-89.8677,3.3457,1.0878,Mesh_Metasequoia
-47.1042,-91.2430,3.1851,1.0000,MESH_JapaneseBlack_01_Var1
-36.4391,-91.9979,2.8944,1.1083,MESH_ScottishPine_01
-34.6647,-88.9925,3.1711,1.0723,MESH_ScottishPine_01
-25.1810,-88.8298,2.9964,0.9868,Mesh_Metasequoia
-20.7764,-91.1365,2.6373,1.0439,MESH_ScottishPine_01
-271.8587,-84.0611,12.3132,1.0406,MESH_ScottishPine_01
-264.8586,-83.8594,11.5307,1.1161,MESH_JapaneseBlack_01_Var1
-195.0247,-83.5951,7.5350,1.1070,MESH_ScottishPine_01
-190.5963,-83.9271,7.1119,0.8581,Mesh_Metasequoia
-183.8498,-83.4934,6.5467,0.9307,Mesh_Metasequoia
-175.7058,-83.8111,5.7845,1.0532,MESH_JapaneseBlack_01_Var1
-40.3836,-88.0058,3.3608,1.0373,MESH_JapaneseBlack_01_Var1
-30.5420,-88.2367,3.1698,1.1214,Mesh_Metasequoia
-25.6628,-88.0570,3.0919,0.8804,Mesh_Metasequoia
-23.2518,-83.3957,3.5421,0.9571,MESH_JapaneseBlack_01_Var1
18.8858,-83.9696,3.1294,1.1022,MESH_JapaneseBlack_01_Var1
-276.6937,-78.3005,12.8811,1.1179,MESH_JapaneseBlack_01_Var1
-274.0250,-77.8810,12.5922,0.8877,Mesh_Metasequoia
-266.6795,-81.7696,11.7281,0.8549,MESH_JapaneseBlack_01_Var1
-189.9785,-82.1419,7.2481,1.0606,MESH_ScottishPine_01
-184.2245,-77.0077,7.2959,0.9124,MESH_ScottishPine_01
-174.2379,-79.8990,6.1286,0.8929,MESH_JapaneseBlack_01_Var1
-170.2162,-81.1817,5.6502,1.0663,MESH_JapaneseBlack_01_Var1
-167.8366,-77.4470,5.9285,1.0834,Mesh_Metasequoia
-32.6774,-81.9276,3.7785,1.1456,MESH_ScottishPine_01
-23.8197,-80.9397,3.7910,0.9942,MESH_ScottishPine_01
7.7670,-79.2754,4.1186,0.8703,MESH_ScottishPine_01
15.9119,-82.0023,3.5678,0.9886,MESH_ScottishPine_01
21.8361,-78.6653,4.5652,1.0995,MESH_JapaneseBlack_01_Var1
26.0555,-78.4065,4.6377,1.1265,MESH_JapaneseBlack_01_Var1
32.2133,-78.6643,4.3972,1.1245,MESH_ScottishPine_01
44.7045,-77.3650,4.1017,1.0728,MESH_JapaneseBlack_01_Var1
110.7093,-77.2301,3.7792,1.0466,Mesh_Metasequoia
117.6278,-80.2455,3.5370,1.0043,MESH_ScottishPine_01
131.0800,-80.0635,3.6982,0.8701,Mesh_Metasequoia
137.2747,-77.8994,3.9376,1.1423,MESH_JapaneseBlack_01_Var1
141.5898,-79.7440,3.8661,0.8593,MESH_JapaneseBlack_01_Var1
201.0136,-77.7550,6.1528,1.1410,MESH_ScottishPine_01
207.5118,-79.8575,6.5017,1.0817,MESH_JapaneseBlack_01_Var1
210.8099,-80.9198,6.7113,1.0252,MESH_JapaneseBlack_01_Var1
219.6809,-79.3478,7.4575,1.0506,MESH_ScottishPine_01
222.5448,-79.1836,7.7291,1.0473,MESH_JapaneseBlack_01_Var1
-284.3463,-76.0571,13.8372,0.9529,Mesh_Metasequoia
-278.2782,-72.0471,13.5076,0.9469,MESH_JapaneseBlack_01_Var1
-270.4028,-74.3736,12.3306,0.8561,Mesh_Metasequoia
-267.9070,-72.2477,12.1624,1.0972,MESH_ScottishPine_01
-182.2191,-71.4394,7.6914,1.1135,MESH_JapaneseBlack_01_Var1
-174.7423,-71.1990,7.2033,1.0563,MESH_JapaneseBlack_01_Var1
-173.5267,-71.4741,7.0873,0.9053,Mesh_Metasequoia
-162.2635,-70.6158,6.4040,0.9236,MESH_JapaneseBlack_01_Var1
-161.9792,-71.8061,6.2365,0.8719,MESH_ScottishPine_01
9.0127,-72.4435,6.0745,0.9028,MESH_ScottishPine_01
13.7903,-76.1990,5.2062,1.1290,MESH_JapaneseBlack_01_Var1
21.7722,-72.7727,6.8035,1.0549,MESH_JapaneseBlack_01_Var1
29.4440,-73.2559,6.5397,1.0872,Mesh_Metasequoia
34.6965,-76.1757,5.1264,1.0387,MESH_ScottishPine_01
37.4400,-74.4671,5.5398,1.0876,MESH_JapaneseBlack_01_Var1
47.2286,-74.1674,4.7680,1.0253,MESH_ScottishPine_01
104.0197,-71.2035,4.3617,0.8646,MESH_JapaneseBlack_01_Var1
107.9843,-70.7045,4.4350,1.0341,Mesh_Metasequoia
117.4425,-76.4503,3.9290,1.1400,MESH_JapaneseBlack_01_Var1
121.9292,-74.0220,4.1905,0.9537,MESH_ScottishPine_01
129.1368,-75.7535,4.0571,1.0226,MESH_ScottishPine_01
135.3999,-72.8442,4.2984,1.0262,Mesh_Metasequoia
139.5753,-72.1709,4.3463,1.0761,Mesh_Metasequoia
148.0088,-71.2205,4.4282,0.8914,Mesh_Metasequoia
149.9876,-74.8512,4.2838,1.0846,MESH_JapaneseBlack_01_Var1
156.2704,-71.7649,4.5019,1.0998,MESH_ScottishPine_01
200.1343,-74.4210,6.1165,1.1057,MESH_JapaneseBlack_01_Var1
206.8183,-72.7060,6.4853,0.9825,Mesh_Metasequoia
213.4345,-75.7122,6.9483,0.9244,Mesh_Metasequoia
220.3108,-72.5772,7.4843,1.0832,MESH_ScottishPine_01
222.0713,-75.6575,7.6812,0.9981,MESH_ScottishPine_01
231.0273,-72.7532,8.4848,0.9407,MESH_JapaneseBlack_01_Var1
236.0767,-72.6247,8.9696,1.1180,Mesh_Metasequoia
-274.8082,-65.2880,13.6387,0.9610,MESH_ScottishPine_01
-170.0035,-69.9999,7.0079,0.9631,MESH_ScottishPine_01
-164.6754,-64.6933,7.2183,1.0809,MESH_JapaneseBlack_01_Var1
-158.8869,-66.2811,6.6934,1.0253,MESH_ScottishPine_01
-154.6600,-69.4290,6.0694,0.8640,MESH_JapaneseBlack_01
7.8417,-67.9068,7.1085,0.9709,MESH_JapaneseBlack_01_Var1
12.1804,-65.6358,8.1795,1.0714,Mesh_Metasequoia
22.6938,-69.1752,8.2015,0.9558,MESH_ScottishPine_01
24.3124,-64.9714,9.4916,0.8827,MESH_JapaneseBlack_01_Var1
31.5535,-69.1795,8.0097,0.8972,MESH_ScottishPine_01
40.0730,-69.2731,7.0703,1.0931,MESH_JapaneseBlack_01_Var1
45.4274,-68.7896,6.5133,1.1041,MESH_ScottishPine_01
49.1494,-69.2651,5.9268,0.9389,MESH_JapaneseBlack_01
57.3697,-67.4747,5.5600,1.0348,MESH_ScottishPine_01
106.0722,-65.6465,4.7148,0.8958,MESH_ScottishPine_01
112.5249,-67.6166,4.6238,1.0691,Mesh_Metasequoia
118.4587,-65.5225,4.6291,1.1355,Mesh_Metasequoia
125.8991,-66.0718,4.5735,0.8521,MESH_ScottishPine_01
129.7934,-68.4185,4.5152,0.9665,MESH_JapaneseBlack_01_Var1
137.0418,-69.4815,4.4636,1.0871,MESH_ScottishPine_01
140.1261,-68.3055,4.4919,0.9449,MESH_JapaneseBlack_01_Var1
147.4649,-70.1100,4.4625,0.8599,MESH_JapaneseBlack_01_Var1
154.9553,-68.7921,4.5463,0.8854,MESH_ScottishPine_01
157.1303,-69.0664,4.5672,1.1341,MESH_JapaneseBlack_01_Var1
195.4064,-65.6103,5.6664,0.8630,Mesh_Metasequoia
200.1642,-65.9502,5.9279,0.9552,MESH_ScottishPine_01
209.4091,-68.2821,6.5601,0.8985,MESH_ScottishPine_01
216.4414,-69.3658,7.0885,1.0304,MESH_ScottishPine_01
226.2117,-69.9279,7.9272,1.0901,MESH_JapaneseBlack_01_Var1
-277.9774,-61.1808,14.2990,1.1208,MESH_ScottishPine_01
-274.7256,-59.5131,13.8336,1.1101,MESH_JapaneseBlack_01_Var1
-265.7598,-59.7174,12.5168,0.9519,MESH_JapaneseBlack_01
-168.1509,-62.2433,7.6324,0.8552,MESH_JapaneseBlack_01_Var1
-163.2085,-60.9527,7.4598,1.0769,Mesh_Metasequoia
-158.1283,-62.4028,7.0410,1.0006,MESH_JapaneseBlack_01
-154.5298,-63.3382,6.7373,1.0045,MESH_JapaneseBlack_01_Var1
16.9763,-63.9805,9.1251,1.0520,Mesh_Metasequoia
18.1958,-63.1017,9.4055,1.1067,MESH_JapaneseBlack_01_Var1
25.6107,-62.1120,10.0539,0.8835,MESH_ScottishPine_01
31.8478,-58.6209,10.2735,1.1455,MESH_JapaneseBlack_01_Var1
39.4725,-62.6676,8.9079,1.1146,MESH_JapaneseBlack_01_Var1
46.9423,-62.3533,7.8352,0.9926,MESH_JapaneseBlack_01
48.6397,-60.9250,7.8279,1.1387,MESH_ScottishPine_01
58.4447,-62.6358,6.3750,1.0710,MESH_JapaneseBlack_01
227.3655,-61.1261,7.4803,0.8669,Mesh_Metasequoia
229.7634,-64.3794,7.9206,0.9055,Mesh_Metasequoia
-287.5791,-54.1841,15.2960,1.0134,Mesh_Metasequoia
-278.3611,-55.6702,14.2863,0.8960,MESH_ScottishPine_01
-275.6679,-55.0706,13.8954,1.0241,MESH_ScottishPine_01
-265.6725,-52.9869,12.5379,1.0246,MESH_JapaneseBlack_01_Var1
-153.1702,-58.1474,7.1333,0.8862,MESH_JapaneseBlack_01_Var1
-141.2799,-54.3672,6.8344,1.1329,MESH_JapaneseBlack_01_Var1
-132.8786,-53.2395,6.5204,1.0627,MESH_JapaneseBlack_01
-117.9454,-54.1001,5.8108,0.9108,MESH_JapaneseBlack_01_Var1
17.4959,-55.9838,9.6606,0.9078,MESH_ScottishPine_01
18.4427,-56.1305,9.7861,0.9028,MESH_JapaneseBlack_01_Var1
27.7624,-54.4625,10.3944,0.8642,MESH_JapaneseBlack_01
30.0035,-57.6126,10.4046,0.8501,MESH_JapaneseBlack_01_Var1
40.3113,-53.6106,9.6242,0.9035,MESH_JapaneseBlack_01_Var1
46.1048,-57.2371,8.6643,1.0978,Mesh_Metasequoia
51.5019,-56.9034,7.9118,0.8661,MESH_JapaneseBlack_01_Var1
57.7497,-53.0345,7.3449,1.1422,MESH_JapaneseBlack_01_Var1
64.1096,-52.8506,6.6927,0.9226,Mesh_Metasequoia
226.4742,-54.0485,6.9328,1.1382,Mesh_Metasequoia
231.7991,-52.6380,7.2178,0.8557,Mesh_Metasequoia
239.0095,-58.0451,8.2413,0.9168,MESH_ScottishPine_01
-281.6263,-51.9043,14.5383,1.1101,MESH_JapaneseBlack_01_Var1
-275.6253,-47.4472,13.7437,0.8504,Mesh_Metasequoia
-268.0068,-50.9831,12.8265,0.8859,MESH_JapaneseBlack_01_Var1
-139.4661,-49.0430,7.1470,0.8895,MESH_JapaneseBlack_01_Var1
-138.0736,-50.2005,7.0030,1.0507,MESH_JapaneseBlack_01_Var1
-128.2388,-47.1935,6.7740,1.0360,MESH_JapaneseBlack_01
14.7626,-48.5049,8.7723,1.0871,Mesh_Metasequoia
21.1616,-48.3444,9.4338,0.8602,Mesh_Metasequoia
28.8690,-49.6834,10.0087,1.1142,MESH_ScottishPine_01
31.0746,-48.0561,9.8139,1.0587,MESH_JapaneseBlack_01_Var1
38.4099,-46.9907,9.3780,1.0516,MESH_JapaneseBlack_01_Var1
46.8713,-50.6619,8.7552,1.1115,MESH_JapaneseBlack_01_Var1
49.1506,-51.6057,8.4667,1.1094,Mesh_Metasequoia
58.4103,-47.3553,7.2584,0.9996,MESH_ScottishPine_01
61.2630,-48.8484,6.9894,0.9862,Mesh_Metasequoia
-283.0407,-45.5938,14.5549,1.0243,Mesh_Metasequoia
-281.1489,-42.8657,14.4426,0.9864,MESH_ScottishPine_01
-270.8654,-45.4666,13.2828,0.8694,Mesh_Metasequoia
-267.4945,-42.6284,13.1783,0.8879,MESH_JapaneseBlack_01_Var1
-123.7363,-45.1320,6.7237,0.9097,MESH_JapaneseBlack_01_Var1
-119.7539,-43.1825,6.6915,0.8974,Mesh_Metasequoia
17.7611,-45.8061,8.8204,1.0103,Mesh_Metasequoia
33.0918,-45.1162,9.3737,0.9041,MESH_JapaneseBlack_01_Var1
44.4012,-43.6861,8.4988,1.0916,MESH_ScottishPine_01
48.1611,-44.9579,8.2594,0.8747,MESH_JapaneseBlack_01_Var1
-285.9207,-37.9736,15.1476,1.0992,MESH_JapaneseBlack_01_Var1
-280.2161,-34.6520,15.0564,1.0563,MESH_JapaneseBlack_01_Var1
-273.4290,-40.4010,13.8853,1.0436,MESH_JapaneseBlack_01_Var1
-268.0293,-34.7981,14.2056,0.9991,MESH_ScottishPine_01
-121.5687,-38.2576,7.0964,1.0889,MESH_JapaneseBlack_01_Var1
-116.2610,-39.6186,6.7963,1.1414,MESH_JapaneseBlack_01_Var1
-112.0183,-40.2387,6.5808,0.8863,Mesh_Metasequoia
-107.2046,-37.6876,6.5678,1.0709,MESH_JapaneseBlack_01_Var1
-284.5521,-33.6012,15.4754,0.8706,MESH_ScottishPine_01
-277.1139,-32.4158,15.1463,1.0840,Mesh_Metasequoia
-273.2376,-33.8037,14.6806,0.8510,Mesh_Metasequoia
-265.0727,-31.4763,14.6297,0.9885,MESH_JapaneseBlack_01_Var1
-253.3440,-30.2225,14.7672,0.9221,MESH_JapaneseBlack_01_Var1
-246.5992,-31.0951,14.8252,0.9109,Mesh_Metasequoia
-244.2047,-33.3580,14.4568,1.0865,MESH_JapaneseBlack_01_Var1
-110.3141,-33.7202,6.9435,1.0287,Mesh_Metasequoia
-106.6503,-29.1195,7.0918,1.0183,MESH_ScottishPine_01
-100.9628,-32.1126,6.7096,0.9536,Mesh_Metasequoia
-90.9110,-31.5382,6.4534,1.1071,Mesh_Metasequoia
-87.7188,-29.6655,6.5122,0.9524,MESH_ScottishPine_01
-83.2333,-33.2018,6.2168,1.0367,MESH_JapaneseBlack_01_Var1
-286.8133,-23.8232,17.2038,1.1316,MESH_JapaneseBlack_01_Var1
-281.8907,-23.5824,17.0696,0.8637,MESH_JapaneseBlack_01_Var1
-275.9031,-23.7415,16.7390,0.9104,Mesh_Metasequoia
-267.6964,-23.6481,16.3165,0.9877,Mesh_Metasequoia
-263.9630,-24.7127,15.9195,1.1474,Mesh_Metasequoia
-254.8694,-24.3901,15.8491,0.9392,MESH_ScottishPine_01
-251.7330,-24.8797,15.8128,1.1249,MESH_JapaneseBlack_01_Var1
-245.2673,-24.5133,16.1324,0.9814,MESH_ScottishPine_01
-237.7038,-25.2231,16.3511,1.0123,MESH_ScottishPine_01
-100.5421,-27.7143,6.9859,0.9731,MESH_JapaneseBlack_01_Var1
-90.2209,-28.1926,6.6692,1.0759,MESH_ScottishPine_01
-89.8630,-23.5028,7.0073,1.0122,MESH_JapaneseBlack_01_Var1
-75.9398,-27.0002,6.5724,1.0582,MESH_ScottishPine_01
-287.8074,-18.3096,18.7001,1.0765,Mesh_Metasequoia
-278.8535,-18.3518,18.3114,0.8865,MESH_ScottishPine_01
-270.1445,-21.3413,16.9956,0.8588,MESH_JapaneseBlack_01_Var1
-265.3804,-22.1912,16.5346,1.0702,MESH_ScottishPine_01
-261.2608,-19.9958,16.8588,0.8845,Mesh_Metasequoia
-256.2983,-20.7039,16.5816,1.0441,MESH_JapaneseBlack_01_Var1
-248.8369,-18.7736,17.0370,0.8938,MESH_JapaneseBlack_01_Var1
-243.4789,-21.9788,16.6713,1.0551,MESH_JapaneseBlack_01_Var1
-235.1036,-18.0191,17.7545,0.8804,MESH_ScottishPine_01
-231.5618,-18.9025,17.6979,0.8899,MESH_JapaneseBlack_01_Var1
-226.7272,-17.0872,18.0496,0.9973,MESH_ScottishPine_01
-92.7938,-20.5690,7.2695,1.0502,MESH_JapaneseBlack_01
-87.3023,-22.0692,7.0681,1.0370,MESH_JapaneseBlack_01
-79.8831,-16.8269,7.3687,1.0830,MESH_JapaneseBlack_01_Var1
-77.7731,-17.1952,7.3360,0.9610,MESH_JapaneseBlack_01_Var1
-286.6532,-13.1577,20.3233,0.9605,Mesh_Metasequoia
-277.8681,-15.6096,19.0757,1.1477,MESH_ScottishPine_01
-275.9628,-11.4527,20.2559,0.9310,MESH_JapaneseBlack_01_Var1
-267.8329,-14.3277,18.7198,0.9488,MESH_ScottishPine_01
-261.6136,-11.4275,19.0585,0.9280,Mesh_Metasequoia
-256.4732,-14.1596,18.0568,1.0385,Mesh_Metasequoia
-251.0024,-10.9266,18.6874,1.0985,MESH_JapaneseBlack_01_Var1
-245.7286,-15.9587,17.6698,0.8517,Mesh_Metasequoia
-239.4601,-16.0803,17.9080,1.1342,Mesh_Metasequoia
-228.7479,-11.8047,19.0113,1.0848,Mesh_Metasequoia
-223.2647,-15.5182,18.2560,1.0155,Mesh_Metasequoia
-219.8258,-12.1297,18.7182,0.9655,MESH_ScottishPine_01
-79.2692,-14.8251,7.4977,1.1180,MESH_ScottishPine_01
-66.9170,-11.2016,7.7701,1.0924,MESH_JapaneseBlack_01_Var1
-48.1377,-11.0324,7.9955,1.1210,Mesh_Metasequoia
-17.1629,-10.9967,8.2395,1.0741,MESH_JapaneseBlack_01_Var1
-285.4237,-9.1804,21.6275,0.8556,Mesh_Metasequoia
-276.8857,-7.3213,21.6798,1.0889,MESH_JapaneseBlack_01_Var1
-270.6151,-5.2714,21.7486,0.9960,MESH_ScottishPine_01
-268.0268,-4.9931,21.5644,0.9752,MESH_ScottishPine_01
-260.4821,-10.1065,19.3430,0.8674,MESH_JapaneseBlack_01_Var1
-242.0309,-8.7464,19.2121,1.1459,MESH_JapaneseBlack_01_Var1
-235.0894,-9.6941,19.2454,1.1398,Mesh_Metasequoia
-228.2200,-10.3172,19.2814,0.9006,Mesh_Metasequoia
-226.1020,-6.3291,19.9945,0.8996,MESH_JapaneseBlack_01_Var1
-221.0472,-8.8559,19.3999,0.9291,MESH_JapaneseBlack_01_Var1
-210.6260,-8.4172,18.5430,1.0546,Mesh_Metasequoia
-61.1433,-5.3272,8.1349,0.9851,MESH_JapaneseBlack_01_Var1
-54.3576,-7.3169,8.1571,0.9915,Mesh_Metasequoia
-49.2870,-6.2170,8.2913,1.1462,Mesh_Metasequoia
-45.1237,-9.5181,8.1376,0.9835,Mesh_Metasequoia
-22.8348,-7.1817,8.5173,1.0307,Mesh_Metasequoia
-17.8070,-10.2072,8.3039,0.8517,MESH_ScottishPine_01
2.8501,-5.6735,8.7282,0.8887,Mesh_Metasequoia
59.7647,-5.0553,7.5950,1.0356,Mesh_Metasequoia
-283.7859,-4.1770,23.2243,1.1294,MESH_ScottishPine_01
-279.7659,-0.1282,24.2310,1.0876,MESH_JapaneseBlack_01_Var1
-273.3935,0.2822,23.7547,1.0490,Mesh_Metasequoia
-265.3703,0.1366,22.7842,0.9846,MESH_JapaneseBlack_01_Var1
-220.4632,0.3174,20.9863,1.0376,MESH_JapaneseBlack_01_Var1
-214.0807,0.7836,20.5957,0.8895,MESH_ScottishPine_01
