# bake_hash=8e48deb8
worldX,worldZ,baseY,scale,profileName
138.4032,-61.8074,26.6631,0.9388,MESH_JapaneseBlack_01_Var1
141.6784,-62.1761,27.2957,1.1339,MESH_JapaneseBlack_01_Var1
146.0445,-64.6220,28.1870,0.9164,Mesh_Metasequoia
151.7081,-65.3600,28.9698,0.9004,Mesh_Metasequoia
158.2799,-65.4106,29.4595,1.0029,MESH_ScottishPine_01
165.7494,-64.0862,29.5028,1.1311,Mesh_Metasequoia
171.7864,-66.7332,29.9101,1.1083,MESH_JapaneseBlack_01
178.3892,-63.8028,29.4990,1.0216,Mesh_Metasequoia
190.4485,-65.5659,28.4061,0.8654,Mesh_Metasequoia
199.2225,-63.7022,26.1466,1.1478,MESH_ScottishPine_01
203.2653,-63.5824,24.6999,1.0082,Mesh_Metasequoia
210.3032,-61.9084,22.2264,1.1057,MESH_JapaneseBlack_01_Var1
212.8858,-64.0379,20.8552,0.8564,MESH_ScottishPine_01
223.2187,-66.3163,17.3988,0.9930,MESH_JapaneseBlack_01_Var1
-224.0534,-57.5758,15.3027,1.0117,MESH_JapaneseBlack_01_Var1
-217.9125,-57.4968,15.3089,0.9821,MESH_JapaneseBlack_01_Var1
-212.9459,-58.4046,15.3284,1.0742,MESH_JapaneseBlack_01_Var1
-205.8739,-55.5281,15.4936,0.9309,MESH_ScottishPine_01
-196.5408,-58.8250,15.7661,1.0208,MESH_ScottishPine_01
-190.6137,-56.9007,16.4371,1.0462,Mesh_Metasequoia
-185.5612,-58.7907,16.8337,1.0159,MESH_JapaneseBlack_01
-184.2589,-59.5768,16.9027,1.0686,MESH_JapaneseBlack_01_Var1
-177.3000,-58.1833,18.2885,0.9387,Mesh_Metasequoia
-167.8096,-60.6972,19.5003,1.0238,Mesh_Metasequoia
-166.3532,-57.6968,20.4611,1.0658,Mesh_Metasequoia
-160.3283,-55.9457,21.8959,0.9036,Mesh_Metasequoia
-150.1117,-56.8235,22.9434,0.9876,MESH_ScottishPine_01
-143.2552,-58.4705,23.0213,1.0064,Mesh_Metasequoia
-141.3971,-57.8901,23.2766,0.9967,Mesh_Metasequoia
-133.4575,-57.3413,23.6959,1.0949,MESH_JapaneseBlack_01_Var1
-125.0164,-55.7520,24.2492,1.0558,MESH_JapaneseBlack_01_Var1
-122.9644,-58.2610,23.5752,0.8794,MESH_JapaneseBlack_01_Var1
-117.4132,-58.1557,23.6494,1.1209,MESH_JapaneseBlack_01_Var1
-109.5765,-56.5338,24.1009,1.0160,MESH_JapaneseBlack_01_Var1
-104.4392,-60.0393,23.2988,0.9008,MESH_JapaneseBlack_01_Var1
-97.5631,-56.7045,24.0075,0.8962,MESH_JapaneseBlack_01_Var1
-92.0870,-58.5422,23.4590,1.0276,Mesh_Metasequoia
-83.4597,-58.6740,22.9387,0.9980,MESH_JapaneseBlack_01
-80.0942,-60.2194,22.2860,0.9446,Mesh_Metasequoia
-72.3414,-59.1802,21.2468,0.9795,Mesh_Metasequoia
-66.0237,-59.1055,19.5438,1.1287,Mesh_Metasequoia
-60.0772,-57.4760,17.5668,1.1180,MESH_JapaneseBlack_01_Var1
-55.3599,-60.7965,15.3041,0.8925,MESH_JapaneseBlack_01_Var1
-47.9710,-57.8369,13.0807,1.1449,MESH_ScottishPine_01
-46.0025,-56.7683,12.7748,0.8677,Mesh_Metasequoia
-39.3198,-58.7940,11.6969,1.1296,Mesh_Metasequoia
-33.4830,-56.2941,13.2620,0.8701,Mesh_Metasequoia
-28.0815,-57.8178,14.6777,0.9521,MESH_JapaneseBlack_01
-21.0837,-59.5090,17.6671,0.8527,MESH_JapaneseBlack_01_Var1
-14.3977,-61.0454,21.0137,1.0011,MESH_ScottishPine_01
-9.6045,-56.9189,24.5071,0.9117,Mesh_Metasequoia
-4.3554,-57.9099,26.2669,0.9804,Mesh_Metasequoia
3.6168,-57.3072,28.0514,1.0857,MESH_JapaneseBlack_01_Var1
11.8342,-60.7423,27.7920,1.1269,MESH_JapaneseBlack_01_Var1
14.7468,-57.9437,27.8011,1.0874,MESH_JapaneseBlack_01_Var1
24.4065,-57.6421,25.8320,0.8739,Mesh_Metasequoia
26.6256,-56.6990,25.2686,0.9824,MESH_ScottishPine_01
34.3360,-55.9865,22.5138,0.8665,Mesh_Metasequoia
40.7284,-56.7394,19.2286,0.9331,MESH_ScottishPine_01
107.2158,-60.1170,16.2622,1.0956,Mesh_Metasequoia
144.0586,-59.8021,27.4043,1.0942,MESH_JapaneseBlack_01_Var1
146.9944,-61.0654,27.9185,0.8950,MESH_ScottishPine_01
151.8522,-56.9300,27.6783,1.1057,MESH_ScottishPine_01
204.4617,-57.0675,25.4358,0.9138,MESH_JapaneseBlack_01_Var1
208.2578,-59.7612,23.4607,1.1280,MESH_ScottishPine_01
215.4097,-57.4688,21.4705,1.0348,MESH_JapaneseBlack_01_Var1
222.4005,-60.0994,18.7673,0.8990,MESH_ScottishPine_01
-223.8639,-52.1803,15.3157,1.0339,MESH_ScottishPine_01
-214.6253,-52.3433,15.3729,0.9336,MESH_ScottishPine_01
-209.2778,-53.1932,15.4586,0.9049,Mesh_Metasequoia
-204.3704,-51.2460,15.7192,1.0817,MESH_ScottishPine_01
-199.2088,-54.1662,15.8808,1.1168,MESH_JapaneseBlack_01
-192.6656,-49.2010,17.1067,0.8724,MESH_ScottishPine_01
-189.0286,-53.2336,17.1080,0.8651,Mesh_Metasequoia
-182.4580,-54.9170,17.9517,1.0012,Mesh_Metasequoia
-172.4988,-51.8115,20.6396,1.0048,MESH_JapaneseBlack_01_Var1
-170.4972,-51.4590,21.1425,0.9355,MESH_JapaneseBlack_01_Var1
-165.4535,-50.9933,22.2597,1.0788,Mesh_Metasequoia
-158.7977,-52.5373,23.0028,1.1090,Mesh_Metasequoia
-148.5243,-50.3984,24.8948,0.9280,MESH_ScottishPine_01
-145.1442,-51.7503,24.7851,0.8745,Mesh_Metasequoia
-138.5534,-50.0164,25.6889,1.1314,Mesh_Metasequoia
-130.4973,-50.2989,25.7919,0.9518,MESH_ScottishPine_01
-130.3066,-50.7944,25.6424,0.9363,MESH_JapaneseBlack_01_Var1
-121.1353,-52.7813,25.0709,1.0401,Mesh_Metasequoia
-113.0207,-53.4312,24.8584,0.9778,Mesh_Metasequoia
-111.2005,-49.4147,25.9358,0.9528,MESH_JapaneseBlack_01_Var1
-101.8469,-51.1466,25.4011,0.9357,MESH_JapaneseBlack_01_Var1
-98.5371,-50.8630,25.4601,0.9560,Mesh_Metasequoia
-91.5988,-49.7977,25.6443,0.9817,MESH_JapaneseBlack_01_Var1
-86.8299,-52.7440,24.5964,0.9722,MESH_JapaneseBlack_01_Var1
-81.4629,-51.7324,24.3411,0.9268,MESH_JapaneseBlack_01_Var1
-74.2221,-49.6073,23.3552,0.8773,MESH_ScottishPine_01
-70.1826,-50.8718,21.9437,0.9521,MESH_JapaneseBlack_01_Var1
-62.2601,-51.8975,18.8970,0.8951,MESH_JapaneseBlack_01_Var1
-53.3724,-52.7014,15.3945,0.9127,MESH_ScottishPine_01
-52.3230,-49.9099,15.3772,0.9616,MESH_ScottishPine_01
-41.5565,-51.2916,13.5756,1.0664,MESH_ScottishPine_01
-39.2145,-53.0324,13.2363,0.9074,Mesh_Metasequoia
-32.0299,-54.1758,14.4621,0.8958,Mesh_Metasequoia
-23.8270,-51.0028,19.3824,1.0846,MESH_JapaneseBlack_01_Var1
-18.0325,-53.3755,21.5274,1.1120,MESH_JapaneseBlack_01_Var1
-11.8615,-49.5937,25.6494,1.1216,MESH_JapaneseBlack_01_Var1
-7.4122,-52.5638,26.4978,1.0043,MESH_JapaneseBlack_01_Var1
-1.9910,-55.0008,27.4876,1.0017,MESH_ScottishPine_01
1.6724,-51.4653,28.6030,0.9653,Mesh_Metasequoia
11.7034,-52.0746,28.5071,1.0987,MESH_ScottishPine_01
15.5798,-50.3468,28.0751,1.0549,MESH_ScottishPine_01
38.9854,-54.9633,20.5881,0.9279,MESH_JapaneseBlack_01_Var1
201.8497,-51.8261,27.3824,0.9932,MESH_JapaneseBlack_01_Var1
211.0124,-54.9036,23.7402,1.0512,MESH_ScottishPine_01
212.5579,-49.7753,24.9926,1.0233,MESH_ScottishPine_01
221.1093,-52.9134,21.2857,1.0610,MESH_JapaneseBlack_01_Var1
-223.4571,-45.5000,15.3850,0.9496,MESH_ScottishPine_01
-214.6667,-44.8857,15.5661,0.8891,MESH_JapaneseBlack_01_Var1
-210.6884,-47.2906,15.6036,1.1156,Mesh_Metasequoia
-204.9765,-43.8134,16.2527,0.9748,MESH_JapaneseBlack_01_Var1
-197.4949,-47.4556,16.6479,0.8783,MESH_JapaneseBlack_01_Var1
-195.6876,-48.1247,16.8060,0.8622,MESH_ScottishPine_01
-187.4531,-45.0693,18.8733,1.0134,MESH_JapaneseBlack_01_Var1
-179.7503,-48.7596,19.7634,1.1484,Mesh_Metasequoia
-177.2019,-44.3639,21.4990,0.8505,MESH_JapaneseBlack_01_Var1
-167.2516,-48.6861,22.5155,0.8996,MESH_ScottishPine_01
-162.1773,-48.3595,23.5699,1.1171,MESH_ScottishPine_01
-159.1016,-48.2861,24.1176,0.8861,MESH_JapaneseBlack_01_Var1
-149.6420,-48.3471,25.3935,1.0455,MESH_JapaneseBlack_01_Var1
-142.7191,-48.2384,26.0250,1.0559,MESH_JapaneseBlack_01_Var1
-139.3169,-43.4330,27.7494,1.0518,MESH_JapaneseBlack_01_Var1
-136.2310,-43.9871,27.6899,1.0271,MESH_JapaneseBlack_01_Var1
-130.1015,-46.0982,27.1127,1.1398,MESH_JapaneseBlack_01_Var1
-122.1936,-43.3983,27.9350,1.1358,MESH_JapaneseBlack_01_Var1
-114.5642,-45.1273,27.2897,1.0419,Mesh_Metasequoia
-111.9548,-45.5806,27.1197,1.0996,Mesh_Metasequoia
-102.1132,-44.3283,27.4737,1.0108,Mesh_Metasequoia
-95.8444,-43.8369,27.5605,0.9356,MESH_JapaneseBlack_01
-92.2144,-45.0629,27.0801,1.0824,Mesh_Metasequoia
-86.6438,-44.8168,26.7717,1.1156,MESH_JapaneseBlack_01_Var1
-82.4207,-43.8440,26.4393,1.0636,MESH_JapaneseBlack_01_Var1
-71.2896,-48.3311,22.6652,1.0692,MESH_ScottishPine_01
-67.7504,-48.6082,21.3548,0.8625,MESH_ScottishPine_01
-62.8732,-45.9542,19.6783,0.9740,Mesh_Metasequoia
-55.4567,-43.6919,17.3275,0.9691,Mesh_Metasequoia
-46.6014,-43.9531,15.6539,0.9527,MESH_JapaneseBlack_01
-44.2380,-47.0015,14.6987,0.8616,Mesh_Metasequoia
-35.3692,-46.2546,16.1934,1.0164,MESH_JapaneseBlack_01_Var1
-30.6133,-47.4772,17.4546,1.0789,MESH_JapaneseBlack_01_Var1
-26.7063,-48.8474,18.7360,0.8956,Mesh_Metasequoia
-17.7897,-44.0696,24.3522,1.1160,Mesh_Metasequoia
-15.8288,-43.7373,25.2341,0.8831,Mesh_Metasequoia
-10.4365,-48.5806,26.4261,0.8769,MESH_JapaneseBlack_01_Var1
-3.8489,-47.9167,28.2810,0.9993,MESH_ScottishPine_01
6.2814,-47.5380,28.9308,1.0663,MESH_JapaneseBlack_01_Var1
8.9205,-45.6020,28.7026,0.9374,MESH_JapaneseBlack_01_Var1
211.0692,-47.4285,26.2804,0.9563,Mesh_Metasequoia
216.2477,-46.9652,25.1127,0.8510,MESH_JapaneseBlack_01
220.1405,-43.7347,25.7285,0.9124,MESH_ScottishPine_01
-226.4050,-40.6420,15.4564,0.8714,Mesh_Metasequoia
-215.3874,-42.1025,15.6939,0.9541,MESH_JapaneseBlack_01
-210.9018,-42.6363,15.8986,1.1184,MESH_ScottishPine_01
-204.7854,-42.2025,16.4859,0.9010,MESH_ScottishPine_01
-199.1844,-41.1750,17.4404,0.9398,Mesh_Metasequoia
-193.7464,-42.0626,18.2384,1.0374,MESH_JapaneseBlack_01_Var1
-188.5096,-37.8150,20.5867,1.1380,MESH_ScottishPine_01
-178.8209,-41.4898,21.9488,1.0749,MESH_JapaneseBlack_01_Var1
-173.9282,-41.8137,23.0576,1.0818,MESH_ScottishPine_01
-168.2159,-39.0684,25.2739,0.8878,MESH_JapaneseBlack_01_Var1
-164.7570,-42.1059,24.9879,0.8712,MESH_JapaneseBlack_01_Var1
-156.3300,-39.1568,27.4534,1.0970,MESH_JapaneseBlack_01_Var1
-150.4248,-38.2079,28.5207,0.9978,MESH_JapaneseBlack_01_Var1
-144.1868,-40.3681,28.4215,1.1020,MESH_ScottishPine_01
-140.3957,-38.3198,29.2732,0.9508,Mesh_Metasequoia
-134.4707,-38.5992,29.3984,0.9751,Mesh_Metasequoia
-125.7780,-42.9921,28.0986,0.9250,MESH_JapaneseBlack_01_Var1
-123.5037,-40.4056,28.8932,1.1352,MESH_ScottishPine_01
-116.7641,-38.1600,29.4954,0.9938,MESH_ScottishPine_01
-106.8203,-38.4506,29.3230,1.0043,MESH_JapaneseBlack_01_Var1
-104.9478,-37.4125,29.5974,0.9060,MESH_JapaneseBlack_01_Var1
-97.5371,-41.9795,28.1610,1.0561,MESH_JapaneseBlack_01_Var1
-88.8308,-39.0364,28.4993,0.9343,MESH_JapaneseBlack_01
-84.5327,-39.5582,27.8012,1.1262,MESH_JapaneseBlack_01_Var1
-80.8811,-37.6762,27.4576,0.9917,Mesh_Metasequoia
-73.3357,-41.4973,24.4712,0.9018,MESH_ScottishPine_01
-67.1201,-39.0669,22.4929,0.9236,MESH_JapaneseBlack_01_Var1
-59.4656,-38.8811,19.6707,0.9153,MESH_JapaneseBlack_01
-52.6243,-40.9806,17.3059,0.9314,Mesh_Metasequoia
-48.8277,-38.3281,17.6202,1.1462,MESH_JapaneseBlack_01_Var1
-44.3621,-39.5881,17.0679,0.9741,MESH_JapaneseBlack_01_Var1
-25.3699,-41.7898,21.3264,1.1270,MESH_ScottishPine_01
-21.7045,-41.5139,23.0020,1.0848,MESH_JapaneseBlack_01_Var1
-12.4838,-37.4017,26.5843,1.1416,MESH_ScottishPine_01
-9.6722,-37.6505,27.2415,1.0005,MESH_JapaneseBlack_01
223.5058,-40.5941,26.7040,1.0194,MESH_JapaneseBlack_01_Var1
-224.5212,-34.2707,15.8290,0.9536,Mesh_Metasequoia
-217.8202,-33.9568,16.3109,0.9455,Mesh_Metasequoia
-209.5835,-36.6295,16.8205,1.1466,MESH_JapaneseBlack_01_Var1
-199.1082,-34.7517,18.9909,0.9715,MESH_JapaneseBlack_01_Var1
-196.2683,-37.0719,18.9866,0.9394,MESH_JapaneseBlack_01_Var1
-188.5947,-31.4744,22.4473,0.9869,MESH_JapaneseBlack_01_Var1
-183.5703,-33.8420,23.0939,1.0390,Mesh_Metasequoia
-178.3840,-32.0845,25.0237,1.0927,MESH_JapaneseBlack_01_Var1
-168.4591,-36.3128,26.1397,1.1008,MESH_JapaneseBlack_01_Var1
-165.7262,-37.0431,26.4849,0.9083,MESH_ScottishPine_01
-155.4022,-34.4033,29.0730,0.9400,Mesh_Metasequoia
-149.9495,-31.1477,30.4528,1.0606,MESH_JapaneseBlack_01
-142.7335,-31.3626,30.8473,0.9644,MESH_ScottishPine_01
-137.0631,-36.3552,29.9522,0.9389,MESH_ScottishPine_01
-132.1237,-36.7306,29.9584,1.0470,MESH_JapaneseBlack_01_Var1
-125.0555,-32.4261,30.9500,0.8712,MESH_ScottishPine_01
-122.6516,-35.2911,30.3236,1.0287,MESH_JapaneseBlack_01_Var1
-114.2670,-32.7089,30.8008,0.9066,MESH_ScottishPine_01
-112.3363,-32.4346,30.8307,1.0283,MESH_ScottishPine_01
-102.1965,-33.1409,30.5531,1.1213,Mesh_Metasequoia
-94.4710,-34.2207,30.0533,0.9722,MESH_JapaneseBlack_01_Var1
-89.7717,-36.2406,29.2482,1.1330,MESH_JapaneseBlack_01_Var1
-82.6235,-34.2509,28.5012,0.8759,Mesh_Metasequoia
-69.0423,-36.1042,23.8121,0.9523,MESH_ScottishPine_01
-59.8406,-31.4391,21.7217,1.0636,MESH_JapaneseBlack_01_Var1
-54.5650,-35.6646,19.2811,1.0339,Mesh_Metasequoia
-48.7346,-32.1810,19.8097,1.0781,Mesh_Metasequoia
-41.5973,-33.7764,19.3423,1.0363,MESH_ScottishPine_01
-35.4982,-33.8355,20.1676,1.0125,Mesh_Metasequoia
-33.5844,-31.5788,21.2941,0.8655,Mesh_Metasequoia
-27.4679,-34.4780,22.0236,1.1020,MESH_JapaneseBlack_01_Var1
-21.2730,-35.0238,23.9512,0.9381,MESH_JapaneseBlack_01_Var1
-14.6322,-36.8810,25.9852,0.9240,Mesh_Metasequoia
-222.2119,-29.7961,16.4125,1.0672,MESH_JapaneseBlack_01
-215.9111,-28.1262,17.2624,1.0790,MESH_ScottishPine_01
-209.7094,-30.0797,17.9272,1.1453,Mesh_Metasequoia
-200.8303,-25.7873,20.6398,0.9338,MESH_JapaneseBlack_01_Var1
-193.8585,-27.2787,22.1576,0.9444,Mesh_Metasequoia
-185.9068,-29.0705,23.8642,1.0501,Mesh_Metasequoia
-183.3830,-27.4339,25.0139,1.1328,MESH_JapaneseBlack_01_Var1
-173.4451,-27.5112,27.5677,1.1066,Mesh_Metasequoia
-167.7771,-26.6779,29.0105,0.9335,MESH_JapaneseBlack_01
-161.3434,-25.7830,30.2768,1.0069,MESH_JapaneseBlack_01_Var1
-155.6611,-30.2431,30.0992,1.1001,MESH_ScottishPine_01
-152.2193,-26.4588,31.1057,0.8570,MESH_JapaneseBlack_01_Var1
-146.6680,-26.3090,31.4306,0.9067,MESH_JapaneseBlack_01_Var1
-140.7941,-26.3985,31.5985,0.8602,MESH_JapaneseBlack_01_Var1
-132.4191,-30.9274,31.1822,0.8586,MESH_JapaneseBlack_01_Var1
-126.2806,-27.4412,31.6257,1.1319,MESH_ScottishPine_01
-119.2238,-30.6840,31.1971,1.1304,MESH_JapaneseBlack_01_Var1
-118.2399,-25.4980,31.7394,0.8972,MESH_JapaneseBlack_01_Var1
-112.0863,-29.8638,31.2359,0.8851,Mesh_Metasequoia
-100.5681,-27.9164,31.2526,0.9358,Mesh_Metasequoia
-100.0449,-27.3547,31.2896,1.1279,MESH_JapaneseBlack_01_Var1
-89.8337,-25.6724,30.7378,1.0719,MESH_ScottishPine_01
-62.1335,-25.3568,23.9465,0.9749,MESH_JapaneseBlack_01_Var1
-53.0915,-27.8828,21.7286,0.9086,MESH_JapaneseBlack_01_Var1
-51.9995,-30.4179,20.6897,1.0815,MESH_JapaneseBlack_01_Var1
-41.4057,-26.2130,22.4169,1.1003,MESH_JapaneseBlack_01_Var1
-35.2046,-30.8988,21.2403,0.9355,MESH_JapaneseBlack_01_Var1
-34.0499,-28.8273,22.1695,1.0761,Mesh_Metasequoia
-26.9530,-26.7442,24.0034,0.9277,MESH_ScottishPine_01
-223.0295,-24.2695,16.9658,0.8549,MESH_JapaneseBlack_01_Var1
-220.1871,-23.7781,17.2819,0.9654,MESH_ScottishPine_01
-212.9744,-21.1121,18.7393,0.9690,MESH_JapaneseBlack_01_Var1
-197.2519,-24.3822,21.9253,1.0257,MESH_ScottishPine_01
-195.2414,-20.6858,23.4415,0.8695,MESH_JapaneseBlack_01_Var1
-189.2111,-24.9653,24.0573,0.8729,MESH_JapaneseBlack_01_Var1
-180.2387,-22.2203,27.2132,1.1296,MESH_JapaneseBlack_01_Var1
-177.2022,-22.5379,27.8880,0.9851,Mesh_Metasequoia
-171.5916,-19.9204,29.6677,0.9209,MESH_ScottishPine_01
-162.1232,-22.0771,30.7849,1.1077,MESH_JapaneseBlack_01
-155.7824,-22.6535,31.3334,1.1367,Mesh_Metasequoia
-151.4068,-21.5904,31.6951,0.9401,MESH_ScottishPine_01
-145.2541,-24.9140,31.6281,1.0486,MESH_JapaneseBlack_01_Var1
-137.4579,-24.5946,31.7987,1.0802,MESH_JapaneseBlack_01_Var1
-133.8139,-24.2443,31.8465,0.9948,MESH_JapaneseBlack_01_Var1
-128.4210,-24.5696,31.8400,1.0482,MESH_JapaneseBlack_01_Var1
-120.2340,-19.2287,31.9883,0.8969,MESH_ScottishPine_01
-116.6852,-20.7056,31.9363,1.1485,MESH_JapaneseBlack_01_Var1
-108.7118,-20.3986,31.8567,0.9809,MESH_ScottishPine_01
-105.7776,-21.2646,31.7853,0.9321,Mesh_Metasequoia
-96.6286,-24.8197,31.3355,1.0239,MESH_JapaneseBlack_01_Var1
-90.6381,-24.2606,30.9177,0.9953,MESH_JapaneseBlack_01_Var1
-85.9372,-22.7614,30.3939,0.9333,Mesh_Metasequoia
-79.1254,-21.8825,29.1126,1.1069,MESH_JapaneseBlack_01_Var1
-75.8523,-20.7359,28.4812,1.0318,MESH_JapaneseBlack_01_Var1
-66.5153,-22.3050,25.7676,1.1236,Mesh_Metasequoia
-60.2564,-24.4808,23.8456,0.8764,Mesh_Metasequoia
-54.5143,-20.8889,24.4533,1.0526,Mesh_Metasequoia
-51.5246,-22.2955,23.8069,0.9689,Mesh_Metasequoia
220.1686,-21.1537,31.6873,1.0180,Mesh_Metasequoia
-222.0598,-14.1264,18.8525,1.0093,Mesh_Metasequoia
-215.8050,-16.5722,19.2281,0.9170,MESH_ScottishPine_01
-209.1670,-13.7092,21.5252,1.0472,MESH_JapaneseBlack_01_Var1
-204.1060,-18.5870,21.4544,1.0377,MESH_ScottishPine_01
-197.1343,-17.0430,23.8752,1.0411,MESH_JapaneseBlack_01_Var1
-193.9179,-17.1611,24.7746,1.1349,Mesh_Metasequoia
-185.3901,-18.9776,26.6804,0.9597,MESH_ScottishPine_01
-181.3735,-14.1569,28.7851,1.1277,Mesh_Metasequoia
-172.4803,-18.9102,29.6927,0.8920,MESH_ScottishPine_01
-167.7335,-16.5521,30.8494,1.0605,Mesh_Metasequoia
-164.3444,-18.8340,30.9688,0.9909,MESH_JapaneseBlack_01_Var1
-143.6261,-16.3939,32.1075,1.0308,MESH_ScottishPine_01
-138.5691,-13.9394,32.1385,1.1135,MESH_JapaneseBlack_01_Var1
-131.0923,-13.6990,32.0886,1.0563,MESH_JapaneseBlack_01_Var1
-129.8767,-13.9741,32.0798,0.9053,Mesh_Metasequoia
-118.6135,-13.1157,31.9927,0.9236,MESH_JapaneseBlack_01_Var1
-118.3291,-14.3061,31.9975,0.8719,MESH_ScottishPine_01
-110.4308,-19.0510,31.9045,0.8616,MESH_ScottishPine_01
-106.1209,-15.9747,31.8759,1.0736,MESH_JapaneseBlack_01_Var1
-95.6415,-16.5192,31.6034,1.1284,MESH_ScottishPine_01
-88.7786,-18.6442,31.0433,0.9112,MESH_JapaneseBlack_01_Var1
-85.4728,-15.2373,30.8950,0.9508,MESH_JapaneseBlack_01_Var1
-77.6103,-13.1719,29.9552,0.9996,MESH_JapaneseBlack_01_Var1
-71.3630,-18.1187,27.9430,1.1090,MESH_JapaneseBlack_01_Var1
-65.1412,-16.7727,27.0321,1.0198,MESH_JapaneseBlack_01_Var1
222.7170,-15.5769,32.5593,0.9338,MESH_JapaneseBlack_01_Var1
-221.7491,-8.5787,20.5771,1.0554,MESH_JapaneseBlack_01_Var1
-215.3253,-12.2717,20.5853,0.8544,MESH_JapaneseBlack_01_Var1
-212.1441,-8.4084,22.3890,0.8685,Mesh_Metasequoia
-205.0340,-8.1043,24.0750,1.0818,MESH_JapaneseBlack_01_Var1
-200.9144,-11.5264,24.2771,0.9137,MESH_JapaneseBlack_01_Var1
-191.2140,-10.1520,27.1845,0.9664,MESH_ScottishPine_01
-188.2157,-10.9210,27.7962,1.1057,MESH_JapaneseBlack_01_Var1
-181.5317,-9.2060,29.6198,0.9825,Mesh_Metasequoia
-174.9155,-12.2122,30.3936,0.9244,Mesh_Metasequoia
-153.5075,-10.2331,32.1744,0.9947,MESH_ScottishPine_01
-144.6032,-12.4664,32.1799,0.8572,MESH_JapaneseBlack_01_Var1
-138.4747,-8.2426,32.1375,1.1257,Mesh_Metasequoia
-133.0854,-12.7838,32.1048,0.9458,Mesh_Metasequoia
-124.7230,-7.1691,31.9521,0.9089,MESH_JapaneseBlack_01_Var1
-102.2619,-11.1113,31.7737,0.9146,MESH_JapaneseBlack_01_Var1
-96.0850,-10.8803,31.6145,1.1036,MESH_ScottishPine_01
