# Tracked standalone tree placement — see StandaloneTreeCatalog.cs
prefab,worldX,worldY,worldZ,yawDeg,scale
Spruce 1,-64.0347,2.5422,-135.1303,128.7202,1.0128
Spruce 1,-59.2838,3.0500,-138.5923,316.7933,1.0252
Spruce 3,-54.3679,4.0855,-134.6259,144.8664,0.9252
Spruce 1,-42.0857,7.4331,-133.2313,332.9395,0.9577
Spruce 1,-37.3836,8.5220,-138.0569,161.0126,1.0928
Spruce 1,13.8382,10.0466,-138.5030,349.0858,0.9584
Spruce 1,15.0132,10.4699,-133.2928,177.1589,0.8660
Spruce 3,24.0008,8.9569,-135.6306,5.2320,0.9961
Spruce 1,62.1429,5.2130,-135.8514,193.3051,1.0201
Spruce 3,68.1456,6.0043,-133.1270,21.3782,0.9529
Spruce 3,73.4584,6.7605,-133.2621,209.4513,1.0515
Spruce 1,77.1358,7.0565,-137.4307,37.5244,0.9865
Spruce 3,-68.9450,2.8021,-131.3931,225.5975,0.9046
Spruce 1,-61.8217,3.0078,-127.8575,53.6707,0.8862
Spruce 1,-54.0538,4.0550,-130.1447,241.7438,1.1061
Spruce 3,-49.7973,5.1245,-128.9038,69.8169,1.1123
Spruce 1,-43.6497,6.9606,-131.6001,257.8900,1.0468
Spruce 1,-38.7081,8.1203,-127.2046,85.9631,1.1109
Spruce 1,13.6128,10.8123,-131.2460,274.0362,1.0898
Spruce 3,19.1811,10.4678,-129.5399,102.1093,0.9115
Spruce 3,24.5924,9.8773,-127.4949,290.1824,0.9328
Spruce 3,30.4239,8.2881,-130.7670,118.2555,1.0049
Spruce 3,66.3652,5.9983,-130.1478,306.3287,0.9134
Spruce 1,72.8690,6.9933,-129.0123,134.4018,0.9426
Spruce 1,76.2765,7.4455,-130.8220,322.4749,1.0040
Spruce 3,-68.7948,3.2732,-125.9506,150.5480,0.9212
Spruce 3,-62.0140,3.1346,-125.8195,338.6211,0.9233
Spruce 3,-52.4227,4.4550,-125.5464,166.6942,1.0818
Spruce 1,-50.7877,4.8617,-125.2941,354.7673,1.1344
Spruce 1,-42.2068,7.2459,-125.8534,182.8405,1.0828
Spruce 3,-37.6354,8.3936,-124.3612,10.9136,0.9586
Spruce 1,15.5368,11.8940,-121.8228,198.9867,0.8893
Spruce 1,25.8748,9.8441,-125.7347,27.0598,1.1379
Spruce 1,31.2336,8.6841,-125.4135,215.1329,1.0657
Spruce 3,36.0359,7.6863,-124.3131,43.2060,0.9342
Spruce 3,61.8761,6.2064,-122.0378,231.2791,1.1414
Spruce 1,63.4175,6.2930,-122.3585,59.3523,0.8914
Spruce 3,-135.1513,6.8044,-118.3469,247.4254,1.1465
Spruce 3,-131.3339,6.5244,-117.7050,75.4985,1.0243
Spruce 3,-128.5699,6.2895,-119.6973,263.5716,1.0069
Spruce 1,-64.9861,4.1791,-116.1025,91.6447,1.0250
Spruce 1,-61.8998,3.6924,-119.8987,279.7178,1.1019
Spruce 3,-56.3074,4.2813,-118.4861,107.7909,1.0307
Spruce 1,-47.2447,6.0704,-120.1134,295.8640,0.9689
Spruce 3,-40.1907,8.2661,-116.4805,123.9371,1.1460
Spruce 1,-38.2680,8.4202,-120.2099,312.0103,0.8963
Spruce 3,10.3913,13.1194,-115.2472,140.0834,1.0132
Spruce 3,18.9627,11.6695,-120.6075,328.1565,1.0882
Spruce 3,22.8059,11.6557,-114.6556,156.2296,1.0250
Spruce 1,32.2788,8.9710,-119.8399,344.3027,0.8968
Spruce 1,35.7303,8.1257,-120.0502,172.3758,1.1394
Spruce 1,43.1847,6.9902,-117.6941,0.4489,0.9508
Spruce 1,46.8903,6.8382,-115.3374,188.5221,1.0564
Spruce 1,54.1912,6.2567,-118.9909,16.5952,1.1367
Spruce 1,61.6250,6.7679,-115.8049,204.6683,0.9103
Spruce 3,-137.5166,7.5256,-110.9454,32.7414,0.9223
Spruce 1,-130.0285,6.6147,-113.7441,220.8145,0.8720
Spruce 1,-123.6438,6.2158,-114.0847,48.8876,1.1404
Spruce 1,-122.5481,6.2772,-112.4065,236.9607,1.0218
Spruce 1,-57.3322,5.0062,-112.8299,65.0339,1.0364
Spruce 1,-48.8461,6.3707,-114.1627,253.1070,0.9984
Spruce 1,-41.4953,8.3144,-113.3693,81.1801,1.0182
Spruce 1,14.6866,12.9199,-114.1919,269.2532,1.0333
Spruce 1,16.0009,12.7962,-113.9733,97.3263,1.1301
Spruce 3,25.9836,11.0735,-113.2175,285.3994,1.0519
Spruce 1,29.4920,10.2443,-112.8193,113.4725,1.0778
Spruce 3,36.9747,8.5184,-111.7830,301.5457,1.0050
Spruce 3,42.3093,7.5351,-112.6059,129.6188,0.8736
Spruce 1,45.2329,7.1824,-112.9428,317.6919,0.9514
Spruce 3,51.6726,6.7018,-114.5804,145.7650,1.0024
Spruce 1,-140.9310,8.1947,-107.4044,333.8381,0.9567
Spruce 1,-131.1320,7.6663,-103.9013,161.9112,0.9964
Spruce 1,-125.6353,7.2184,-103.8420,349.9843,0.9166
Spruce 1,-121.2144,6.6565,-107.2578,178.0574,0.8851
Spruce 1,-61.0492,5.9110,-105.6637,6.1305,0.8611
Spruce 3,-52.4651,6.7234,-107.6491,194.2037,1.0725
Spruce 1,-45.9287,8.5560,-105.0508,22.2768,0.8754
Spruce 3,7.8050,14.1995,-102.6784,210.3499,1.0852
Spruce 1,9.1290,14.0792,-102.7309,38.4230,1.1322
Spruce 3,17.7831,12.9228,-105.0896,226.4961,0.8686
Spruce 1,33.1245,9.6197,-107.5279,54.5692,0.8973
Spruce 1,39.4833,8.2982,-108.2495,242.6423,0.9238
Spruce 3,138.1662,14.5808,-104.5186,70.7155,0.9714
Spruce 3,-140.2425,8.9526,-101.1587,258.7886,0.8862
Spruce 1,-133.4543,8.7368,-97.9498,86.8617,0.8715
Spruce 3,-126.1848,7.7401,-100.0907,274.9348,0.8740
Spruce 1,-120.4238,7.3083,-101.1774,103.0079,0.9527
Spruce 3,-58.4748,7.2070,-98.9244,291.0810,1.0548
Spruce 1,-55.7784,7.3128,-100.8046,119.1541,1.0762
Spruce 1,-50.2448,8.2098,-101.3061,307.2272,0.8883
Spruce 1,-43.4355,9.5469,-101.8209,135.3004,0.8767
Spruce 1,-35.6430,11.2548,-99.7056,323.3735,0.8605
Spruce 3,-5.8816,14.2988,-97.9593,151.4466,0.9372
Spruce 3,-0.9127,14.4301,-97.0637,339.5197,0.8529
Spruce 1,2.9066,14.4271,-99.0640,167.5928,1.1424
Spruce 1,11.3287,13.8200,-102.2288,355.6659,0.9689
Spruce 1,16.9201,12.9615,-101.9528,183.7390,0.8816
Spruce 1,103.5635,11.7382,-98.1040,11.8122,0.8972
Spruce 1,107.8098,11.9114,-98.9523,199.8853,0.9350
Spruce 1,114.3680,12.1843,-101.6878,27.9584,0.9172
Spruce 1,117.6283,12.6076,-98.5883,216.0315,0.9984
Spruce 1,123.3013,13.0202,-99.9621,44.1046,0.8659
Spruce 1,138.4443,14.4472,-100.5140,232.1777,1.0430
Spruce 3,-139.0233,9.9568,-93.9174,60.2508,1.1038
Spruce 3,-131.7653,9.0676,-94.6460,248.3239,0.8680
Spruce 1,-125.0187,8.3698,-95.1931,76.3971,1.0485
Spruce 1,-120.1881,7.9807,-96.0470,264.4702,1.0672
Spruce 3,-113.8587,8.1163,-93.4503,92.5433,0.9513
Spruce 3,-53.6830,8.4782,-92.0934,280.6164,0.9944
Spruce 1,-48.0272,9.1955,-96.1878,108.6895,0.8646
Spruce 3,-44.9105,10.0281,-92.1329,296.7626,1.0091
Spruce 3,-37.1860,11.5253,-93.1904,124.8357,0.9841
Spruce 3,-32.8928,12.1182,-94.5154,312.9088,1.1415
Spruce 1,-22.0151,13.3239,-91.1151,140.9819,1.0122
Spruce 3,-17.4831,13.5885,-92.2982,329.0551,1.1070
Spruce 3,-11.6811,13.9568,-93.5145,157.1282,1.0820
Spruce 1,-4.0764,14.2340,-93.5379,345.2013,0.8628
Spruce 1,6.2592,14.0301,-96.4376,173.2744,1.0172
Spruce 3,98.0763,11.7316,-94.5243,1.3475,0.9425
Spruce 1,101.4176,11.9013,-94.8849,189.4206,0.9169
Spruce 3,109.0880,12.5199,-93.6615,17.4938,1.0804
Spruce 1,115.6574,13.0140,-93.2842,205.5669,1.1187
Spruce 1,120.9630,13.0398,-96.5284,33.6400,0.9064
Spruce 1,128.3611,13.6334,-96.4884,221.7131,1.0384
Spruce 1,-140.3440,10.8589,-89.1878,49.7862,1.0448
Spruce 3,-130.8348,9.6417,-90.5273,237.8593,1.0725
Spruce 3,-128.3034,9.6718,-88.8100,65.9324,0.9665
Spruce 1,-121.4518,9.7416,-84.8706,254.0055,1.1348
Spruce 3,-116.7362,9.3143,-85.5454,82.0787,1.0928
Spruce 1,-55.1841,8.3553,-90.3687,270.1518,0.8568
Spruce 1,-50.9140,8.9891,-88.5794,98.2249,1.1244
Spruce 1,-42.3871,10.6111,-88.4215,286.2980,0.9324
Spruce 1,-34.5400,12.1526,-87.2842,114.3711,0.8731
Spruce 1,-29.3809,12.8591,-85.2997,302.4442,0.8778
Spruce 1,-22.6215,13.3591,-85.9305,130.5173,0.8655
Spruce 1,-16.5113,13.5368,-85.0852,318.5905,1.0216
Spruce 1,98.1654,12.7344,-87.3154,146.6636,1.1099
Spruce 1,113.2782,13.8024,-87.4322,334.7367,1.1224
Spruce 3,130.0827,14.1823,-89.5871,162.8098,0.9237
Spruce 1,-135.9166,11.5815,-82.1203,350.8829,0.9161
Spruce 1,-131.3187,11.2719,-80.9481,178.9560,0.8905
Spruce 1,-127.3358,10.8910,-80.7748,7.0291,1.1468
Spruce 3,-118.7961,10.1783,-80.5167,195.1022,0.9937
Spruce 1,-112.3288,9.2529,-83.5298,23.1754,0.9668
Spruce 1,-109.6813,9.4041,-79.9101,211.2485,0.9395
Spruce 1,-48.6896,9.2933,-81.9410,39.3216,0.9935
Spruce 3,-39.5415,11.1559,-81.0446,227.3947,0.9337
Spruce 3,-34.3752,12.1763,-82.5430,55.4678,0.9067
Spruce 3,-27.9997,12.9239,-79.4163,243.5409,0.8872
Spruce 1,-25.9468,13.1044,-81.1914,71.6140,1.0210
Spruce 3,-16.8720,13.2153,-79.8671,259.6871,0.9741
Spruce 1,87.6402,13.7443,-79.6475,87.7603,1.1472
Spruce 1,108.0698,14.8319,-80.1123,275.8334,1.0409
Spruce 3,112.3312,15.3632,-78.7327,103.9065,0.8701
Spruce 3,119.8432,15.2940,-80.6519,291.9796,1.0370
Spruce 1,123.6078,14.8553,-83.5450,120.0527,1.0782
Spruce 1,132.3978,14.7948,-81.9521,308.1258,1.0994
Spruce 1,137.9807,14.5816,-81.7138,136.1989,1.1281
Spruce 1,-139.1487,12.6298,-76.9097,324.2720,1.0420
Spruce 1,-131.3253,12.1767,-74.8436,152.3452,1.0832
Spruce 1,-124.4043,11.7080,-73.3039,340.4183,0.9000
Spruce 1,-119.2849,10.7610,-76.5954,168.4914,0.9333
Spruce 3,-111.2270,9.9017,-76.6299,356.5645,0.9477
Spruce 1,-110.6281,10.0215,-74.6638,184.6376,0.8521
Spruce 1,-44.0739,10.1317,-76.9761,12.7107,0.8688
Spruce 1,-33.1688,12.3054,-76.0928,200.7838,1.1152
Spruce 1,-27.3116,12.8985,-76.4382,28.8570,1.0867
Spruce 1,-24.7368,13.0868,-78.5150,216.9301,1.1194
Spruce 1,-17.7332,13.0690,-77.4909,45.0032,0.8725
Spruce 1,80.7670,15.4396,-73.3105,233.0763,1.0570
Spruce 1,83.5008,14.0701,-78.0673,61.1494,1.0984
Spruce 1,88.2531,14.2842,-77.6826,249.2225,1.1439
Spruce 3,94.8505,14.5625,-77.3512,77.2956,1.0378
Spruce 1,103.4141,15.8984,-73.0832,265.3687,1.1037
Spruce 1,106.0717,15.6218,-75.2758,93.4419,1.0121
Spruce 3,116.1992,16.2426,-74.3784,281.5150,1.0317
Spruce 1,120.3817,16.3269,-73.7071,109.5881,0.9595
Spruce 1,126.9630,15.5948,-77.0011,297.6612,0.8797
Spruce 1,134.6222,15.1212,-74.8825,125.7343,0.8729
Spruce 1,137.6179,14.7742,-77.5081,313.8074,1.0637
Spruce 1,-132.7535,12.9190,-70.0051,141.8805,1.1138
Spruce 1,-123.1885,12.0228,-69.9504,329.9536,1.0066
Spruce 1,-119.7725,11.4376,-71.7095,158.0268,1.0029
Spruce 1,-115.5827,11.3359,-67.8764,346.0999,0.9958
Spruce 1,-110.0480,10.5345,-67.5503,174.1730,1.0227
Spruce 3,-48.0654,9.4052,-72.2600,2.2461,1.0524
Spruce 3,-42.9849,10.6967,-67.0754,190.3192,1.0349
Spruce 1,-35.7423,11.9558,-70.1093,18.3923,0.8961
Spruce 1,-31.1701,12.5209,-68.7641,206.4654,1.0100
Spruce 3,-25.8814,12.7785,-69.9674,34.5386,0.9676
Spruce 1,77.6344,15.9449,-71.1205,222.6117,1.1307
Spruce 3,85.4163,16.4044,-70.4216,50.6848,0.8695
Spruce 1,87.8892,16.3855,-70.3667,238.7579,1.0410
Spruce 3,98.7156,17.1015,-66.7864,66.8310,1.0020
Spruce 3,103.8358,16.2362,-71.4775,254.9041,0.9131
Spruce 1,105.2053,16.3302,-71.3062,82.9772,0.9204
Spruce 3,114.6350,16.5842,-71.9657,271.0504,0.8674
Spruce 3,118.3913,16.5665,-72.2275,99.1235,0.8821
Spruce 1,122.9287,16.9343,-67.7503,287.1966,0.9504
Spruce 3,140.7547,14.7816,-72.2436,115.2697,0.9931
Spruce 3,-136.6174,13.5132,-66.6237,303.3428,0.9306
Spruce 3,-134.8319,13.4283,-66.4592,131.4159,1.0111
Spruce 1,-124.7699,12.5992,-66.5524,319.4890,0.8677
Spruce 3,-121.8090,12.5382,-64.2049,147.5621,1.1222
Spruce 1,-113.9394,11.4835,-63.2707,335.6353,0.8543
Spruce 3,-107.9870,10.4557,-63.5986,163.7084,0.8907
Spruce 1,-41.6904,11.0745,-65.5173,351.7815,0.8860
Spruce 3,-37.9967,12.0360,-60.9206,179.8546,0.9115
Spruce 1,-29.8833,12.6172,-65.0357,7.9277,0.9392
Spruce 1,69.5058,16.3922,-64.6903,196.0008,1.0513
Spruce 1,86.3262,17.7258,-65.8721,24.0739,0.9086
Spruce 1,88.9993,17.4751,-66.4369,212.1470,1.0539
Spruce 3,93.3353,18.2747,-62.5792,40.2202,0.8602
Spruce 3,102.2797,17.5544,-64.6671,228.2933,1.0230
Spruce 3,106.2057,18.3011,-60.8996,56.3664,0.8552
Spruce 1,113.5430,17.3810,-66.6364,244.4395,0.8619
Spruce 1,138.5172,15.5621,-60.8793,72.5126,1.1361
Spruce 3,-132.1565,14.1750,-55.1480,260.5857,0.9540
Spruce 1,-126.2980,13.8240,-56.1200,88.6588,1.0534
Spruce 3,-120.7025,12.9110,-59.0431,276.7319,0.9815
Spruce 1,-112.4786,11.7400,-55.2324,104.8051,1.1464
Spruce 1,-109.0450,11.0837,-54.7741,292.8782,1.0764
Spruce 1,-41.9421,11.7225,-57.2369,120.9513,0.9865
Spruce 1,-37.9684,12.2888,-57.0633,309.0244,1.0329
Spruce 3,65.5981,16.0721,-60.5851,137.0975,0.9498
Spruce 1,74.4045,18.7587,-57.5374,325.1706,0.9971
Spruce 1,79.7377,18.9496,-60.6420,153.2437,0.9503
Spruce 1,85.9467,19.6909,-58.2576,341.3169,0.9688
Spruce 1,91.2105,19.3992,-58.5757,169.3900,0.8919
Spruce 1,97.6587,19.2798,-57.4059,357.4631,0.9610
Spruce 3,103.1356,18.4797,-60.1180,185.5362,1.0733
Spruce 3,105.6557,19.0292,-57.2119,13.6093,1.0221
Spruce 3,115.8430,18.4813,-59.3366,201.6824,0.8890
Spruce 1,119.8081,18.7670,-56.2872,29.7555,1.0055
Spruce 1,138.0524,15.7003,-59.9762,217.8286,1.0099
Spruce 1,-129.3018,14.4895,-49.6866,45.9018,0.9839
Spruce 1,-126.9121,14.3774,-50.0469,233.9749,0.9368
Spruce 1,-119.0989,13.2702,-51.9308,62.0480,0.9744
Spruce 1,-107.7032,11.0854,-49.9680,250.1211,0.9218
Spruce 1,-103.8643,10.2518,-53.5571,78.1942,1.0866
Spruce 3,-45.8750,11.5366,-52.0600,266.2673,1.0837
Spruce 1,-44.9946,11.7572,-51.4082,94.3404,1.1376
Spruce 3,-34.9101,12.7158,-53.7765,282.4135,1.0339
Spruce 3,58.9167,15.2985,-49.1995,110.4867,1.0160
Spruce 1,68.2618,17.8914,-51.0680,298.5598,1.0739
Spruce 3,75.1194,19.8312,-50.1620,126.6329,1.1229
Spruce 3,83.4322,20.6503,-53.3089,314.7060,1.0277
Spruce 1,87.7642,20.8337,-52.9830,142.7791,0.8620
Spruce 3,93.0709,20.7778,-52.4170,330.8522,0.8955
Spruce 1,108.9694,20.2432,-50.7573,158.9253,0.9838
Spruce 3,115.8491,19.3205,-54.2703,346.9984,1.0852
Spruce 3,121.0050,19.2669,-52.6720,175.0716,0.9285
Spruce 1,124.4990,19.1230,-51.3575,3.1447,1.1073
Spruce 3,131.8134,18.1134,-50.2735,191.2178,1.0003
Spruce 1,139.3680,16.9454,-48.8047,19.2909,0.8593
Spruce 1,-128.7814,14.6096,-47.7036,207.3640,0.8784
Spruce 3,-120.8080,14.0964,-45.3181,35.4371,1.0993
Spruce 1,-113.6380,12.7972,-43.0165,223.5102,1.0499
Spruce 1,-110.5660,11.8551,-46.7053,51.5834,0.9393
Spruce 3,-104.6682,11.2346,-42.9070,239.6565,1.1010
Spruce 1,-98.2589,10.5953,-43.4962,67.7296,1.0540
Spruce 3,-51.7594,11.5712,-43.6726,255.8027,0.9538
Spruce 3,-49.3018,11.4412,-47.4314,83.8758,1.0149
Spruce 1,-44.0115,12.7135,-43.0287,271.9489,0.8813
Spruce 1,-34.7358,13.3073,-43.0484,100.0220,1.0094
Spruce 3,59.9723,15.7700,-47.6483,288.0952,0.8978
Spruce 3,72.0623,19.8843,-43.0023,116.1683,1.1026
Spruce 3,78.0835,21.1964,-44.5737,304.2414,0.9579
Spruce 1,86.3874,21.7493,-48.3767,132.3145,1.0944
Spruce 3,91.3526,23.1826,-42.7673,320.3876,0.9864
Spruce 3,96.7913,22.0517,-46.4616,148.4607,1.1365
Spruce 1,102.3188,21.7377,-46.0826,336.5338,0.9584
Spruce 1,107.7759,20.8253,-48.3160,164.6069,0.9560
Spruce 3,116.0936,20.3136,-48.5858,352.6801,1.1296
Spruce 3,120.9391,20.6314,-44.7651,180.7532,0.9422
Spruce 1,123.1520,19.8004,-48.3192,8.8263,0.9706
Spruce 3,134.5835,18.2734,-46.2074,196.8994,0.9755
Spruce 3,135.8739,17.7325,-47.8462,24.9725,0.9916
Spruce 1,-117.3618,14.0393,-37.5596,213.0456,0.9233
Spruce 1,-115.5208,13.6461,-37.7287,41.1187,1.1134
Spruce 3,-106.8966,11.9160,-39.6507,229.1918,0.9459
Spruce 3,-103.4958,12.0726,-36.9633,57.2650,1.1316
Spruce 1,-98.5599,11.5280,-38.6742,245.3381,0.9145
Spruce 1,-74.0076,10.7277,-39.6189,73.4112,0.8757
Spruce 1,-59.0893,11.8213,-38.5457,261.4843,1.0631
Spruce 3,-56.8894,11.6856,-39.8795,89.5574,1.0693
Spruce 1,-42.8589,13.1843,-39.5932,277.6305,1.0665
Spruce 1,-37.3376,13.5001,-39.3633,105.7036,1.0014
Spruce 3,53.1630,15.8341,-37.9486,293.7768,1.0028
Spruce 3,58.5506,16.8988,-38.7526,121.8499,1.0180
Spruce 3,72.6864,21.1404,-36.9367,309.9230,1.1352
Spruce 1,78.3995,21.8050,-41.2009,137.9961,0.9184
Spruce 1,81.9271,22.6162,-40.9063,326.0692,0.9696
Spruce 3,92.5468,24.4896,-37.8337,154.1423,1.0169
Spruce 1,97.9798,23.3251,-41.3826,342.2154,0.9852
Spruce 3,99.1100,23.1189,-41.8263,170.2885,1.0315
Spruce 1,109.8191,22.0785,-41.9976,358.3617,1.0930
Spruce 3,114.8285,21.7070,-41.6471,186.4348,1.1435
Spruce 1,119.5038,21.5372,-40.3029,14.5079,0.8514
Spruce 1,125.0600,20.5934,-42.3595,202.5810,1.0016
Spruce 1,129.4867,20.5412,-38.6268,30.6541,0.8785
Spruce 1,137.4190,18.9251,-39.2968,218.7272,0.9380
Spruce 3,-121.5856,15.0101,-32.7455,46.8003,0.8845
Spruce 1,-111.8822,13.6429,-31.1842,234.8734,1.0570
Spruce 3,-107.2151,12.7427,-34.3176,62.9466,0.9367
Spruce 3,-99.8525,12.7159,-33.7750,251.0197,0.9936
Spruce 3,-95.2432,13.4624,-31.0404,79.0928,0.8615
Spruce 3,-88.9506,12.6614,-32.8610,267.1659,1.1272
Spruce 1,-82.8074,12.9985,-31.1767,95.2390,1.0100
Spruce 1,-78.7640,11.8911,-34.7168,283.3121,1.1253
Spruce 1,-70.5926,12.1963,-34.9710,111.3852,1.0373
Spruce 1,-68.1293,12.9637,-32.9259,299.4583,0.9234
Spruce 1,-58.4831,13.6160,-32.0747,127.5315,0.9685
Spruce 3,-55.1952,14.0170,-31.0759,315.6046,0.8532
Spruce 3,-43.6283,13.9005,-33.6216,143.6777,1.0731
Spruce 1,-37.2704,13.8286,-35.5617,331.7508,1.0182
