# Tracked standalone tree placement — see StandaloneTreeCatalog.cs
prefab,worldX,worldY,worldZ,yawDeg,scale
Spruce 1,-125.0970,7.7313,-189.8884,41.9635,0.8678
Spruce 3,-113.8083,9.3381,-189.3256,49.8318,0.9068
Spruce 3,-109.1921,10.6098,-189.2840,66.2146,1.0864
Spruce 1,-99.7876,12.3553,-190.3877,341.2637,0.9115
Spruce 1,-79.0449,17.9184,-190.7003,218.6801,0.9644
Spruce 1,-75.5290,19.2162,-188.4773,265.8688,0.8819
Spruce 1,-71.6997,20.5005,-188.6232,348.5692,0.8522
Spruce 3,-63.4967,23.2570,-189.6745,153.3581,1.0058
Spruce 3,-57.9517,24.9805,-190.3864,289.6341,0.8843
Spruce 1,-52.6611,26.5235,-189.9632,54.9167,1.1012
Spruce 3,-45.0788,28.8573,-184.9914,74.1905,1.0692
Spruce 3,-40.3253,29.4902,-186.4361,140.2119,1.0093
Spruce 3,-30.5067,29.3641,-189.0655,349.3096,0.9836
Spruce 1,-27.1915,30.0799,-185.7885,301.5633,0.9273
Spruce 1,51.6627,14.0691,-190.6862,51.8964,0.9200
Spruce 1,56.6187,13.7189,-188.6727,359.9236,0.9141
Spruce 3,62.6031,13.2222,-186.4393,228.9650,0.9159
Spruce 1,69.2450,12.4882,-185.3535,34.8040,0.9193
Spruce 1,73.2527,12.1143,-185.0018,51.7516,1.0684
Spruce 1,83.8801,11.7423,-184.8096,186.6990,0.9255
Spruce 1,85.4367,10.9143,-188.3661,52.6753,1.1024
Spruce 1,90.8037,11.2742,-188.7320,68.5699,1.1481
Spruce 3,96.8285,11.6727,-189.8349,205.1293,1.0774
Spruce 1,105.7993,12.6235,-190.4392,111.7818,0.8876
Spruce 1,113.3382,14.1870,-190.3466,349.5611,0.9582
Spruce 3,117.9146,15.9871,-187.8245,77.0923,0.8768
Spruce 3,122.6783,17.5156,-189.0668,291.7250,1.0585
Spruce 3,141.6124,18.8310,-189.8230,14.5699,1.0262
Spruce 1,-149.6484,8.6029,-184.7125,56.9641,1.0795
Spruce 3,-140.3367,9.4828,-179.4807,338.8037,1.1321
Spruce 1,-133.6266,9.0676,-184.0168,313.3744,1.1201
Spruce 3,-128.4366,9.5332,-181.1719,280.6823,0.8521
Spruce 1,-120.9355,9.8981,-179.9047,341.1234,1.1497
Spruce 3,-116.2003,9.6918,-183.9948,206.3308,0.8905
Spruce 1,-112.7639,10.4514,-184.5292,126.7351,0.8800
Spruce 3,-86.0119,15.8423,-182.7097,247.7299,0.8548
Spruce 1,-79.3222,17.4413,-181.4088,344.0568,1.0088
Spruce 3,-74.8857,18.2922,-179.9750,72.3806,0.9239
Spruce 3,-67.6183,21.2871,-183.1601,156.4823,1.0225
Spruce 1,-59.8595,23.6845,-180.8699,231.1583,1.0855
Spruce 1,-55.8470,25.7083,-183.8085,73.9856,1.1217
Spruce 1,-48.4566,28.0887,-183.5932,64.5829,0.9831
Spruce 3,-44.8950,29.0486,-182.1067,307.3170,0.9278
Spruce 3,-38.2860,30.5222,-180.9803,247.3057,1.0352
Spruce 3,-34.2543,31.1438,-180.7148,102.4066,0.8953
Spruce 3,-29.2596,31.7298,-179.3207,130.5099,0.8783
Spruce 1,-17.8920,30.4752,-178.9138,16.5517,0.9622
Spruce 1,55.0927,17.1884,-178.9358,29.2352,0.9652
Spruce 1,61.5684,14.9275,-181.7812,76.8418,1.0327
Spruce 1,67.9857,13.9433,-181.3867,192.8233,0.9345
Spruce 1,74.7643,13.7984,-179.2101,150.2748,1.0860
Spruce 1,78.5684,13.2301,-180.0014,82.2735,0.9089
Spruce 1,84.4044,13.3720,-179.1888,350.1969,0.8506
Spruce 3,90.7581,12.6221,-183.1339,69.0515,1.0749
Spruce 3,96.9767,12.7992,-184.7431,308.0127,0.9348
Spruce 3,103.7325,14.7584,-179.3530,158.5206,0.9534
Spruce 3,110.1307,14.5295,-184.2242,247.4787,0.9143
Spruce 1,117.1670,17.1691,-180.7848,207.5571,1.1440
Spruce 1,122.3441,18.9565,-181.0162,22.9714,0.8966
Spruce 1,128.0072,20.2412,-183.1179,49.3556,1.0409
Spruce 1,132.3696,21.8331,-179.0528,152.2229,0.8769
Spruce 1,140.7574,20.7413,-178.8120,64.3240,1.1293
Spruce 1,-148.8286,9.1226,-178.0384,332.4301,1.0768
Spruce 1,-138.1214,9.7124,-177.7457,178.1787,0.9444
Spruce 3,-135.2071,9.9571,-174.2345,306.4048,0.9019
Spruce 3,-128.7571,9.9236,-173.2152,205.5811,0.9156
Spruce 1,-119.8996,10.1383,-175.3815,154.3449,0.9123
Spruce 3,-117.5665,10.3024,-175.2722,100.0363,1.0874
Spruce 1,-110.7711,11.0576,-174.9420,155.2742,1.0904
Spruce 1,-76.1459,17.0638,-176.8388,335.6494,0.9216
Spruce 3,-68.7774,19.2661,-177.4811,76.3000,0.9580
Spruce 3,-62.1971,21.9784,-178.2574,204.4198,0.9482
Spruce 1,-57.5992,23.1225,-175.7637,2.4430,0.8611
Spruce 3,-49.0151,27.3871,-177.7491,226.4540,1.0725
Spruce 1,-42.4787,29.3334,-175.1508,163.4062,0.8754
Spruce 3,-37.4808,30.8907,-175.5216,61.1003,0.9958
Spruce 1,-35.4777,31.3139,-177.2825,284.6825,1.1077
Spruce 1,-28.0399,32.6955,-173.7866,305.1030,1.0268
Spruce 3,-22.8601,32.6233,-173.7950,282.2031,1.0493
Spruce 3,65.9458,15.6842,-177.3082,15.9812,0.9967
Spruce 1,69.9276,16.4385,-173.4583,236.4138,1.1003
Spruce 1,75.6093,15.4415,-174.1872,197.3557,0.8733
Spruce 3,82.2071,15.1131,-173.8222,220.0880,1.1211
Spruce 1,84.9271,14.1154,-176.8311,343.0654,1.0905
Spruce 1,93.4042,15.5349,-173.7242,198.9700,1.0535
Spruce 1,100.4314,15.8900,-174.3072,54.4479,1.1462
Spruce 1,103.7913,16.1218,-174.5544,101.7442,0.8553
Spruce 1,113.0002,17.1713,-176.2186,177.9123,1.1056
Spruce 1,116.8593,18.9576,-174.1703,163.5701,1.1448
Spruce 1,121.7726,20.3494,-175.3841,305.6575,0.8856
Spruce 1,130.0268,21.9715,-177.7921,189.7268,1.0108
Spruce 3,136.9018,22.8445,-174.2588,348.5327,0.9345
Spruce 1,143.1665,20.6099,-176.6142,107.8777,1.1279
Spruce 3,-143.9885,9.9145,-168.5458,298.0770,1.0363
Spruce 1,-139.6042,9.9607,-171.2604,189.5069,0.9423
Spruce 1,-133.1754,9.8654,-168.2048,110.6123,0.9172
Spruce 1,-130.9346,9.8815,-170.3622,190.8374,0.8915
Spruce 1,-125.1666,9.6664,-169.1086,185.6360,0.9972
Spruce 1,-66.1137,16.0609,-168.0412,3.3951,1.0819
Spruce 3,-62.1140,18.7335,-170.3591,148.7224,1.1022
Spruce 1,-59.2788,19.9938,-170.2315,124.2058,0.9132
Spruce 1,-53.0028,23.5330,-171.0191,317.9544,1.0879
Spruce 3,-44.9492,27.3927,-170.6817,197.5535,0.9867
Spruce 3,-38.0778,30.2268,-169.9423,124.4869,1.0788
Spruce 3,-31.6416,32.3438,-166.7801,56.8239,0.8972
Spruce 3,-24.7674,33.4437,-169.3012,157.3797,1.0019
Spruce 1,-21.2944,33.5761,-167.8584,0.1392,0.9310
Spruce 1,-12.9865,32.2621,-168.2040,154.2687,0.8972
Spruce 1,-8.7402,31.1651,-169.0523,329.1855,0.9350
Spruce 3,62.4267,18.8709,-170.0174,358.4937,1.1038
Spruce 3,69.6847,17.4596,-170.7460,179.0586,0.8680
Spruce 1,76.4313,16.3859,-171.2931,7.5349,1.0485
Spruce 1,81.2619,15.7216,-172.1470,217.1816,1.0672
Spruce 3,87.5913,16.5977,-169.5503,186.7370,0.9513
Spruce 1,101.6227,18.4116,-167.2142,288.3384,0.8925
Spruce 3,103.9272,17.2709,-171.0403,165.9549,0.8795
Spruce 1,111.6580,18.2126,-171.9466,231.2202,1.1134
Spruce 3,118.3597,21.2647,-169.2830,173.3091,1.1488
Spruce 1,125.4671,23.7274,-169.6272,17.4737,0.9996
Spruce 3,130.8497,23.7619,-172.5105,190.8926,1.0963
Spruce 1,134.8535,24.3078,-170.7860,160.8757,1.1289
Spruce 3,-147.5654,10.1310,-161.4243,308.0914,0.9360
Spruce 1,-138.1651,9.9727,-166.5540,220.0163,0.9021
Spruce 3,-133.3482,9.4126,-161.3124,208.1364,0.9542
Spruce 1,-66.4690,15.2808,-166.6030,215.2755,0.8516
Spruce 1,-54.4501,20.4802,-165.8672,347.2163,1.1040
Spruce 3,-52.6025,19.6413,-161.6654,56.2645,1.0416
Spruce 1,-47.2187,24.7260,-166.2444,304.1853,0.9288
Spruce 3,-37.2580,29.2375,-162.2232,359.0115,0.9563
Spruce 1,-33.8491,31.1542,-163.0525,69.7880,0.9383
Spruce 3,-28.3624,33.2386,-165.9983,267.4637,0.9994
Spruce 3,-19.0924,34.0349,-162.1380,78.5142,1.0183
Spruce 3,-12.3269,33.2334,-161.2501,138.6992,0.8561
Spruce 3,-10.5721,32.5950,-164.1844,126.3203,0.8581
Spruce 3,-1.9311,30.5907,-166.0927,102.3008,0.8581
Spruce 3,77.1557,19.8503,-161.4646,339.5849,0.9703
Spruce 1,81.6943,17.8645,-166.0697,77.0101,1.0538
Spruce 1,86.1155,18.9587,-162.9483,328.2212,1.0762
Spruce 1,101.6773,18.6692,-166.5533,16.8772,0.9483
Spruce 3,103.0256,18.7862,-166.6140,124.2378,0.8618
Spruce 1,109.1779,22.0422,-161.2614,133.7072,0.9881
Spruce 1,116.0014,22.1889,-165.1019,201.9503,1.0805
Spruce 1,122.2092,23.9858,-166.2871,321.0167,1.0385
Spruce 1,129.0698,25.9994,-166.1935,283.1702,1.0764
Spruce 1,135.4736,25.8506,-166.4410,333.8889,1.0819
Spruce 3,138.5172,26.4073,-163.3177,273.5855,1.0787
Spruce 3,-145.6495,10.1461,-156.1754,348.1406,0.9162
Spruce 3,-142.1931,9.9181,-157.1378,126.0175,1.1294
Spruce 1,-136.1982,9.3898,-157.6523,308.9271,0.9695
Spruce 1,-55.8567,15.3291,-155.5924,145.6897,1.0486
Spruce 3,-50.4822,20.5113,-160.6741,329.3951,1.0560
Spruce 3,-47.0495,22.5146,-160.2074,63.7736,0.9116
Spruce 3,-37.3094,28.6112,-159.2760,145.5937,1.0454
Spruce 1,-30.4666,32.1726,-158.2203,214.5433,0.9161
Spruce 1,-25.8687,33.5536,-157.0481,184.5023,0.8905
Spruce 1,-21.8858,34.0098,-156.8748,286.3340,1.1468
Spruce 3,-13.3461,33.3479,-156.6167,257.9248,0.9937
Spruce 1,-6.8788,32.5340,-159.6298,152.8587,0.9668
Spruce 1,-4.2313,32.2658,-156.0101,99.5810,0.9395
Spruce 1,4.1413,31.3001,-156.6869,283.9987,0.9886
Spruce 1,7.6136,30.6920,-157.3787,275.8127,0.8698
Spruce 3,77.3914,20.4833,-159.6153,314.0223,1.1075
Spruce 3,82.0511,20.0775,-160.0068,207.5162,0.9102
Spruce 3,85.2826,21.0815,-157.3302,286.9738,1.0639
Spruce 3,95.2903,21.4360,-158.2684,346.3396,1.0830
Spruce 1,97.7022,22.8724,-155.6027,84.1415,1.1040
Spruce 1,103.2712,22.0178,-159.0835,37.2079,1.1083
Spruce 1,113.9401,25.5032,-156.8291,330.3289,1.0645
Spruce 3,118.6811,25.8826,-159.3743,355.4792,0.9406
Spruce 3,122.3321,27.6964,-158.3877,103.5837,1.1001
Spruce 3,129.1375,30.3535,-156.0870,276.9055,0.8913
Spruce 1,133.9316,29.1651,-158.8868,42.2943,1.1001
Spruce 3,144.2442,26.0988,-159.7220,255.7484,1.0374
Spruce 3,-147.6154,10.2273,-151.5302,229.1073,0.8792
Spruce 3,-140.6382,9.5741,-153.2688,24.1058,1.0886
Spruce 3,-134.0854,8.6127,-151.7568,224.4135,1.0868
Spruce 3,-55.0354,15.0594,-153.3937,25.4301,1.1173
Spruce 3,-52.6995,15.5465,-150.1116,75.7352,0.9527
Spruce 3,-46.0349,20.0739,-149.5637,310.9867,0.9510
Spruce 1,-39.7458,25.0312,-150.2132,95.6727,1.0493
Spruce 3,-35.6585,27.7202,-148.8189,312.6702,0.9666
Spruce 1,-26.6514,32.8759,-153.1367,53.7319,0.8724
Spruce 1,-18.7721,33.4839,-153.5349,281.3830,1.1461
Spruce 3,-14.4914,32.4601,-151.1874,333.0551,0.9637
Spruce 1,-11.3499,31.3060,-148.8382,115.1862,0.9337
Spruce 3,-5.3250,31.6853,-151.3198,95.7311,0.9779
Spruce 3,5.6032,30.8736,-150.4596,68.5119,0.9606
Spruce 1,11.0336,30.3762,-151.9388,202.5156,0.8567
Spruce 1,85.8923,22.3368,-154.1125,286.7835,0.8870
Spruce 1,96.2562,23.2458,-154.3526,293.9254,1.0533
Spruce 1,96.4637,24.4014,-151.7854,320.3719,1.1458
Spruce 1,103.7698,26.1027,-150.6098,34.9633,0.9825
Spruce 1,111.5038,28.2445,-149.7820,58.0448,0.9202
Spruce 3,115.3122,29.7327,-148.8714,77.9292,0.9500
Spruce 3,124.0569,31.4202,-150.9950,334.0060,1.0782
Spruce 1,127.9969,32.5454,-149.6767,202.4542,0.9111
Spruce 1,133.8771,31.9482,-151.5076,256.2954,1.1175
Spruce 3,142.5798,30.0942,-151.1153,296.5732,1.0266
Spruce 3,-149.0040,10.1912,-146.5604,98.9370,1.0556
Spruce 3,-141.0757,9.2641,-148.1551,226.0519,1.1386
Spruce 3,-137.6224,8.7764,-148.2926,68.5127,0.9884
Spruce 1,-48.6003,17.6578,-147.0269,67.1855,1.0148
Spruce 3,-43.6065,20.7184,-143.2495,0.2987,0.9431
Spruce 3,-35.9963,26.4798,-144.1621,243.0655,0.9773
Spruce 3,-29.7175,29.3604,-143.0452,355.4794,0.9344
Spruce 1,-23.7985,31.4334,-145.9080,308.2234,0.8695
Spruce 1,-19.6511,31.5011,-146.6588,218.1041,1.1287
Spruce 1,-14.0021,31.1652,-147.7342,197.8095,0.9770
Spruce 1,-10.7782,28.9501,-143.9970,112.0757,1.0443
Spruce 1,-2.5009,29.8882,-146.2639,220.4256,0.9841
Spruce 1,2.6527,29.8616,-146.2306,95.0885,0.9776
Spruce 1,11.3688,29.7262,-147.2805,72.0249,1.0009
Spruce 1,14.5577,28.6055,-144.1115,184.2491,1.0580
Spruce 3,20.3024,28.2331,-145.4145,138.4234,1.0614
Spruce 1,97.3392,26.7846,-146.4667,48.9022,1.0410
Spruce 3,108.1655,30.2065,-142.8864,22.5356,1.0020
Spruce 3,113.2858,29.6939,-147.5775,325.3492,0.9131
Spruce 1,114.6553,30.1406,-147.4062,17.5350,0.9204
Spruce 3,124.0850,32.3991,-148.0657,82.5126,0.8674
Spruce 3,127.8413,32.9056,-148.3275,339.6925,0.8821
Spruce 1,132.3787,33.7504,-143.8503,252.6223,0.9504
Spruce 3,139.1459,32.9154,-143.2093,357.2403,0.8703
Spruce 3,-146.8380,9.3221,-137.1880,223.8256,0.8513
Spruce 1,-142.0881,8.7970,-140.3915,218.0693,0.8595
Spruce 1,-42.5172,21.4298,-142.6456,146.3454,1.0004
Spruce 1,-37.6016,24.9240,-142.2304,231.3282,1.0726
Spruce 1,-32.9009,26.4346,-138.5503,30.6593,0.9066
Spruce 1,-28.9794,28.5453,-140.3986,218.6593,1.1365
Spruce 1,-22.4703,27.2155,-137.5545,169.1918,0.9307
Spruce 1,-15.9167,27.6957,-140.6114,319.9349,0.9834
