# Tracked standalone tree placement — see StandaloneTreeCatalog.cs
prefab,worldX,worldY,worldZ,yawDeg,scale
Spruce 1,-14.3263,17.0438,-144.0941,76.4769,1.1151
Spruce 1,-10.7077,15.8929,-145.0474,51.4449,0.8987
Spruce 1,-1.3429,12.0905,-146.5413,129.9730,0.9747
Spruce 3,-0.9549,11.0971,-148.3343,5.4604,1.0630
Spruce 3,14.9431,3.1664,-146.7078,16.4304,0.8613
Spruce 1,18.3126,2.9971,-149.2025,348.4664,0.9965
Spruce 3,28.5820,8.2884,-147.8359,303.5886,1.0367
Spruce 1,29.1812,8.6218,-148.9250,148.8150,0.9649
Spruce 3,38.9453,14.4645,-147.4949,145.4661,1.0765
Spruce 1,41.7949,16.0929,-144.5063,193.3282,1.1111
Spruce 3,48.0428,18.7043,-145.8689,69.7690,1.0261
Spruce 1,-44.3054,16.9537,-141.9465,27.6711,0.9775
Spruce 3,-38.3466,19.6649,-138.8627,344.2933,1.0507
Spruce 3,-32.5287,18.4823,-143.0835,285.0869,0.8857
Spruce 1,-27.9523,20.1475,-140.4605,39.7157,0.9794
Spruce 1,-20.9819,19.0472,-141.9156,235.0072,0.9749
Spruce 1,-17.3384,18.1480,-142.8121,265.1017,1.0644
Spruce 1,-8.8652,18.6362,-137.4222,291.2209,1.0630
Spruce 1,-1.6437,13.9833,-142.3441,78.3210,0.9579
Spruce 1,3.8081,10.3546,-143.2005,270.6125,0.9756
Spruce 3,5.0108,10.8864,-139.7538,130.6967,0.9434
Spruce 1,12.6718,6.4119,-138.1629,345.6125,1.1138
Spruce 1,20.2102,4.1789,-142.7725,275.9762,1.0817
Spruce 1,27.0655,7.4478,-138.9270,84.2050,1.1297
Spruce 1,33.4936,11.3874,-140.3514,311.7087,0.9430
Spruce 3,36.9918,13.5213,-143.1888,99.2286,0.9141
Spruce 3,44.8187,17.5634,-142.4675,222.3587,1.0494
Spruce 3,51.0154,19.5891,-142.6952,152.7949,0.9554
Spruce 3,-31.2246,22.4828,-134.1958,74.0582,0.8772
Spruce 1,-28.5178,22.1313,-135.8776,235.4401,0.8943
Spruce 1,-24.2302,21.5996,-137.0303,156.8792,1.0983
Spruce 1,-14.6524,21.2439,-134.2336,15.4836,1.1240
Spruce 3,-7.3359,19.6391,-133.4911,246.3368,1.0478
Spruce 1,-6.3844,19.2236,-133.7944,332.6205,1.0801
Spruce 1,-0.5315,16.8664,-133.7802,150.1454,0.9850
Spruce 1,9.9100,10.4798,-133.3102,52.7134,1.1075
Spruce 1,15.5547,6.6645,-134.4090,53.4769,1.0691
Spruce 1,21.4869,6.3323,-131.9924,170.1739,1.0326
Spruce 3,27.7505,7.7167,-134.0687,310.6267,0.8930
Spruce 1,30.8665,9.2549,-132.9993,25.1216,0.9719
Spruce 1,39.8766,14.5273,-132.2847,195.3282,0.9171
Spruce 1,44.1500,16.9830,-133.5338,210.2826,0.9732
Spruce 3,47.2577,18.3911,-134.6179,90.2009,1.0800
Spruce 1,55.6732,20.2600,-135.6533,325.1237,1.0032
Spruce 1,-114.0738,13.5461,-127.8587,299.2905,1.1175
Spruce 1,-13.6770,23.5696,-126.8020,276.5033,1.0083
Spruce 3,-7.8121,22.2167,-126.9753,137.1460,1.0846
Spruce 1,-5.9807,20.0448,-131.2837,55.6021,0.8862
Spruce 3,4.5206,17.8246,-126.5205,4.2385,1.0359
Spruce 3,6.0080,17.0907,-126.3528,177.6548,0.9908
Spruce 1,14.1515,12.2915,-125.6044,201.8719,0.8507
Spruce 3,20.2933,8.5185,-126.4979,217.6654,1.0842
Spruce 3,27.2214,7.6384,-128.4475,141.9198,0.9376
Spruce 3,31.1245,9.0971,-129.5119,78.9111,1.1469
Spruce 1,36.7110,12.4841,-131.3349,334.3408,1.0455
Spruce 3,44.7192,16.7614,-128.8154,245.2559,0.8928
Spruce 3,47.2758,18.1871,-131.3995,75.4122,0.8603
Spruce 3,-111.9136,13.1760,-121.4634,326.7219,0.8721
Spruce 1,-17.5442,25.0175,-123.7307,233.0276,0.9441
Spruce 1,-10.1012,24.1083,-123.2132,245.0636,1.1472
Spruce 1,-2.1417,23.7103,-119.8285,150.8449,1.0790
Spruce 1,0.2476,20.7447,-124.6266,351.7410,0.9751
Spruce 3,6.0684,20.5880,-120.2262,38.9481,1.0319
Spruce 1,12.6520,13.9967,-124.5127,115.3374,0.9414
Spruce 1,19.8806,12.3106,-119.4326,67.0345,0.9762
Spruce 1,28.3628,8.1174,-125.1015,113.9542,1.0131
Spruce 3,33.8007,9.5246,-120.8334,224.7608,1.0160
Spruce 3,40.0248,13.1374,-123.3765,199.2068,0.8798
Spruce 1,41.2563,13.5538,-121.5749,162.1250,1.1146
Spruce 3,49.2820,18.0323,-121.7497,121.9062,0.9117
Spruce 1,55.0115,19.9174,-124.6397,60.2284,1.0511
Spruce 1,-10.0844,26.3031,-116.8440,244.2915,0.8682
Spruce 1,-6.5132,26.6841,-114.5728,169.6586,0.8893
Spruce 1,3.8248,22.4773,-118.4847,333.5172,1.1379
Spruce 1,9.1836,20.1642,-118.1635,290.8331,1.0657
Spruce 3,13.9859,17.8229,-117.0631,245.4057,0.9342
Spruce 1,19.4724,15.7025,-113.5782,19.0663,1.0981
Spruce 3,24.3465,11.8450,-114.3739,349.6575,1.0655
Spruce 3,33.0406,9.2038,-118.8325,49.6710,0.9489
Spruce 1,38.2616,11.0139,-116.7942,272.7720,1.1223
Spruce 1,46.5219,16.0625,-117.5901,274.0409,0.9784
Spruce 3,51.6080,18.3294,-114.9652,164.6363,0.9614
Spruce 1,53.5787,19.1372,-116.0373,83.9457,0.9637
Spruce 1,59.6650,20.3212,-117.0813,76.8717,0.8735
Spruce 3,2.9696,27.2773,-108.5379,52.9211,0.9872
Spruce 1,5.2401,25.9375,-110.0876,211.3866,1.0909
Spruce 1,11.0428,21.7698,-113.3484,275.4496,0.9292
Spruce 3,17.7494,18.8114,-110.0367,338.5746,1.0845
Spruce 1,28.4467,11.3146,-109.3266,324.1666,0.9271
Spruce 1,34.0229,9.6865,-110.1366,2.5489,1.0556
Spruce 3,39.4780,10.8332,-108.6355,359.6609,0.9478
Spruce 1,46.4854,14.9086,-109.9003,48.6053,1.1214
Spruce 1,50.2389,17.4377,-112.4639,35.9872,0.9940
Spruce 1,54.9123,19.0960,-107.6115,177.3540,1.0667
Spruce 1,-113.6101,11.5706,-102.4946,350.4273,0.9804
Spruce 1,-1.3920,30.6259,-101.5638,16.5517,0.9622
Spruce 1,2.2362,27.9376,-107.3493,29.4507,0.9472
Spruce 1,6.4575,27.3828,-105.4942,264.0798,0.8701
Spruce 1,12.2384,24.5712,-105.7083,311.6416,1.0664
Spruce 3,18.8708,19.2469,-107.1533,144.4136,0.8794
Spruce 1,28.6178,12.4951,-105.5799,47.5644,1.0364
Spruce 1,34.6142,10.2752,-105.7494,76.1049,0.8744
Spruce 3,37.7688,10.4028,-105.3586,101.1433,0.9140
Spruce 1,44.1633,12.9804,-105.8550,147.8566,1.0107
Spruce 3,52.3399,17.8604,-105.5474,16.1023,0.9752
Spruce 1,57.5486,19.8121,-105.3196,6.2637,0.9186
Spruce 1,-112.5580,11.3604,-99.5693,77.1464,1.0778
Spruce 3,1.2929,31.7145,-96.8845,306.4048,0.9019
Spruce 3,7.7429,30.3892,-95.8652,205.5811,0.9156
Spruce 1,16.6004,24.8690,-98.0315,154.3449,0.9123
Spruce 3,18.9335,23.2352,-97.9222,100.0363,1.0874
Spruce 1,25.7289,17.9969,-97.5920,155.2742,1.0904
Spruce 1,30.1325,14.6992,-97.6784,48.2537,0.9196
Spruce 1,35.5029,11.4162,-99.8188,259.7816,0.8924
Spruce 1,42.3541,11.8836,-99.4888,335.6494,0.9216
Spruce 3,49.7226,15.9112,-100.1311,76.3000,0.9580
Spruce 3,56.3029,19.3111,-100.9074,204.4198,0.9482
Spruce 1,60.9009,20.5062,-98.4137,2.4430,0.8611
Spruce 3,-113.7325,10.7508,-92.8142,99.6032,1.0872
Spruce 3,7.7344,30.6427,-95.1336,108.2958,1.1146
Spruce 1,15.8068,28.1741,-91.4598,196.2635,1.0781
Spruce 3,17.2651,26.9926,-92.1107,286.9037,1.0964
Spruce 1,28.2213,18.9278,-91.7319,29.0310,0.9459
Spruce 1,33.6106,15.9846,-89.6822,48.0336,1.1013
Spruce 3,38.8701,12.7310,-92.0838,145.6232,1.0721
Spruce 1,46.7234,13.8486,-94.4925,43.4161,1.0598
Spruce 3,46.9065,13.9349,-93.7043,25.7614,0.9766
Spruce 1,57.9122,19.6767,-92.4348,28.8369,1.0790
Spruce 3,-113.0642,10.4518,-86.0524,342.6906,0.9399
Spruce 3,5.7985,33.6391,-87.1627,3.4894,1.0854
Spruce 1,15.4376,29.2850,-89.3434,350.8255,0.9695
Spruce 1,21.8434,26.3582,-86.9213,142.6212,0.9759
Spruce 1,24.0646,24.5019,-87.3299,37.8999,0.9365
Spruce 1,33.5589,18.6282,-84.1008,224.7993,0.9534
Spruce 3,37.5349,15.1862,-86.1074,259.7554,0.9904
Spruce 3,45.3752,13.6716,-87.3252,349.8356,1.1485
Spruce 3,47.7434,14.3891,-88.4529,258.4103,1.0224
Spruce 1,55.8374,18.6524,-86.7770,15.5947,1.0946
Spruce 3,60.4200,20.5107,-89.3977,169.9704,1.0773
Spruce 1,10.1228,35.4542,-77.8642,288.3384,0.8925
Spruce 3,12.4272,33.6162,-81.6903,165.9549,0.8795
Spruce 3,23.4770,29.6329,-78.1321,208.0188,1.0530
Spruce 1,33.3566,22.0790,-77.4233,187.3691,1.1084
Spruce 1,35.2622,19.0974,-80.4087,14.3711,1.0775
Spruce 1,45.3171,15.1234,-78.4730,117.8407,0.9777
Spruce 1,50.2596,16.0967,-77.8223,15.4342,1.1290
Spruce 3,54.9346,18.3771,-78.0743,308.0914,0.9360
Spruce 1,64.3349,21.8308,-83.2041,220.0163,0.9021
Spruce 1,-107.8060,10.9501,-74.0562,256.4676,0.9793
Spruce 3,9.0380,36.5765,-74.4115,276.7201,1.0804
Spruce 1,15.6074,35.4812,-74.0342,329.9962,1.1187
Spruce 1,25.1117,29.4208,-76.2721,9.6950,1.1256
Spruce 1,30.9053,26.1128,-73.6311,9.6724,1.1378
Spruce 1,36.5050,20.7425,-74.7577,16.9619,0.9231
Spruce 3,44.6954,15.8368,-75.8477,234.9830,0.8561
Spruce 1,51.2494,16.5825,-77.0542,322.5015,0.9420
Spruce 1,55.1301,18.7163,-75.5307,16.0560,1.1390
Spruce 1,64.4966,23.5165,-72.4579,348.8458,1.1052
Spruce 1,-109.0033,10.5007,-69.7277,43.5366,0.8641
Spruce 1,-103.0640,11.7623,-67.5685,52.6764,0.9535
Spruce 1,15.3206,38.6911,-65.8130,185.8587,0.9251
Spruce 3,17.6603,36.8462,-69.0096,340.4725,1.0957
Spruce 1,26.7032,31.9708,-68.7844,154.5878,0.8585
Spruce 3,34.1030,25.1066,-69.8835,298.6328,0.8784
Spruce 1,36.6259,23.5907,-68.2019,227.9906,1.0635
Spruce 3,43.6527,17.4789,-71.3497,62.3510,1.0167
Spruce 3,51.9985,18.4978,-67.4333,122.1530,1.1079
Spruce 1,56.7726,20.6454,-68.9718,326.9219,0.8538
Spruce 1,62.9210,24.5433,-65.9101,331.7474,0.8771
Spruce 3,66.0327,24.3353,-70.3371,316.2907,0.9237
Spruce 3,-104.4278,11.2020,-61.0461,172.4923,1.0802
Spruce 1,-98.9013,12.5528,-60.5788,140.1568,0.8928
Spruce 3,-94.6524,13.4202,-63.9313,107.3862,0.9784
Spruce 3,15.9504,40.4681,-60.1663,222.2516,0.8872
Spruce 1,18.0032,39.4454,-61.9414,252.4260,1.0210
Spruce 3,27.0780,35.2056,-60.6171,348.6176,0.9741
Spruce 1,33.4602,30.0511,-59.6277,6.4062,1.1074
Spruce 1,39.8808,22.5000,-63.9976,211.4069,0.9333
Spruce 3,45.9665,18.7449,-64.7799,116.3177,1.0460
Spruce 3,51.0898,20.1898,-59.8945,329.2996,0.9188
Spruce 1,54.6122,21.7616,-59.4753,263.3661,0.9681
Spruce 1,63.8018,25.4803,-63.6736,247.1188,1.0832
Spruce 1,65.6256,26.8834,-60.7849,47.4111,0.9432
Spruce 3,-92.4644,13.9711,-55.6598,66.2972,0.8879
Spruce 1,-87.8456,14.7802,-54.8351,161.8711,1.0274
Spruce 3,-39.3936,21.8446,-58.2166,284.7405,0.9178
Spruce 3,12.3946,40.8730,-59.3585,139.9474,1.0773
Spruce 1,22.0112,39.7786,-56.3514,26.8978,0.9126
Spruce 1,23.6955,39.4689,-54.4721,355.2954,0.9976
Spruce 1,33.4897,31.2163,-56.1914,136.4410,1.0601
Spruce 3,40.3509,23.9054,-59.0499,100.4339,0.9038
Spruce 1,42.7198,22.1687,-59.0250,153.4337,1.1491
Spruce 3,48.3955,21.8858,-54.0968,132.7100,1.1419
Spruce 1,53.9419,23.0803,-54.6664,8.0978,0.9707
Spruce 1,62.1753,27.9090,-54.0128,69.5458,1.0208
Spruce 1,67.1344,27.7507,-58.9500,199.8225,0.8501
Spruce 1,-91.2439,14.2773,-53.0026,293.9254,1.0533
Spruce 1,-91.0363,14.3777,-50.4354,320.3719,1.1458
Spruce 1,-83.7302,15.7606,-49.2598,34.9633,0.9825
Spruce 1,21.7814,41.7332,-49.2871,35.6962,0.9812
Spruce 3,28.7736,37.9564,-47.6278,27.4412,0.8539
Spruce 1,33.9488,32.5577,-50.6321,256.4884,0.9704
Spruce 3,38.7309,27.3427,-53.0498,158.6938,0.9698
Spruce 3,43.0071,26.0266,-48.1235,161.9771,1.1481
Spruce 1,47.4934,23.5385,-50.2685,56.4309,1.0189
Spruce 1,55.2084,25.5833,-50.3424,286.4181,0.9284
Spruce 1,59.3769,27.8879,-50.4849,305.9821,0.9051
Spruce 1,66.5231,30.8291,-49.9459,245.6129,0.9060
Spruce 3,-85.6254,15.7439,-43.7649,204.4622,0.9008
Spruce 1,15.4879,43.4551,-46.2198,187.7554,1.1125
Spruce 1,18.0295,43.7498,-43.6750,163.5350,1.1410
Spruce 1,29.2019,38.4925,-44.6837,94.7923,0.9265
Spruce 3,40.4133,29.7699,-43.4102,347.2915,0.9614
Spruce 1,41.1899,28.0470,-46.0598,101.3305,0.9642
Spruce 3,50.6203,25.5951,-46.5850,231.2072,1.1432
Spruce 3,55.8408,27.5801,-47.0244,310.2642,0.9086
Spruce 1,60.0618,32.4620,-41.9775,14.8846,0.9172
Spruce 3,66.2081,31.9060,-47.1077,254.1943,0.8842
Spruce 1,71.1479,32.2225,-46.0248,223.3306,0.8711
Spruce 1,-91.0092,14.2556,-37.7655,262.8060,0.9490
Spruce 1,-85.1024,16.0203,-37.8447,80.4588,1.0523
Spruce 1,15.2528,44.3200,-37.5445,207.5782,1.0600
Spruce 1,17.9327,44.1571,-40.8890,69.1973,0.9676
Spruce 1,28.5294,41.1351,-37.7557,196.0044,1.1098
Spruce 1,36.5833,34.5202,-39.2613,319.9349,0.9834
Spruce 3,45.0032,32.2354,-35.5635,5.4555,0.9841
Spruce 1,52.1386,32.2104,-36.7899,131.9101,0.8970
Spruce 3,58.3665,35.3733,-35.7105,106.6458,1.1098
Spruce 3,61.4149,35.3952,-37.4205,162.5795,0.8972
Spruce 3,66.6716,34.7798,-40.4016,272.0175,1.0987
Spruce 1,76.7873,33.1074,-38.5623,39.3461,0.8594
Spruce 3,-91.3632,14.0546,-35.1951,118.9751,1.0215
Spruce 1,-85.2423,15.9932,-31.9394,345.0258,0.9178
Spruce 1,-81.0519,17.1749,-35.2964,0.8176,0.9846
Spruce 3,22.2176,44.8286,-33.2644,126.2997,1.0146
Spruce 3,28.6759,42.0844,-34.5042,183.9687,0.9011
Spruce 1,29.4022,43.2416,-29.6375,224.2974,1.1179
Spruce 3,37.2195,36.1186,-34.9942,36.0947,0.9077
Spruce 1,44.5341,32.8390,-34.7873,102.5227,1.0216
Spruce 3,47.1622,34.7178,-31.8033,192.4739,1.0048
Spruce 1,56.2131,35.1008,-34.8281,70.8933,0.9050
Spruce 3,62.3867,37.0826,-34.5434,187.0555,1.0895
Spruce 1,69.4062,36.6508,-35.1603,134.9833,0.9959
Spruce 3,75.5675,36.3796,-30.0015,1.6778,1.0461
Spruce 1,78.0011,33.9324,-34.5295,56.2369,0.8668
Spruce 1,-87.1630,15.2260,-27.4047,186.7535,1.1277
Spruce 1,-84.0172,16.3805,-26.4588,0.4794,1.0944
Spruce 3,20.1916,45.5321,-26.4419,186.6331,0.9404
Spruce 1,23.7337,45.2684,-28.7589,280.2249,0.9400
Spruce 1,32.0024,42.2364,-28.7262,21.3142,1.0099
Spruce 3,39.4858,39.3480,-27.0897,72.4324,1.0982
Spruce 1,43.4780,39.5887,-25.0443,213.2265,1.0802
Spruce 3,48.5369,37.7002,-27.7414,187.5745,0.9860
Spruce 1,55.2881,39.8776,-26.3530,206.8062,0.9634
Spruce 1,63.4820,39.6776,-28.9541,77.1421,0.8577
Spruce 3,65.8929,40.4569,-26.0652,75.7629,1.1050
Spruce 1,74.5792,37.9767,-25.6118,285.4191,1.0493
Spruce 1,79.7401,36.0819,-24.2551,246.0709,1.0218
Spruce 1,-79.8568,17.7859,-17.7759,346.4745,1.0170
Spruce 1,-18.6626,28.6038,-20.3611,31.0241,0.9656
Spruce 1,20.6557,45.5872,-20.8751,290.3450,1.0744
Spruce 1,28.2583,45.8956,-20.1551,222.6939,0.9171
Spruce 1,32.3537,45.2565,-19.7098,96.6887,0.9334
Spruce 1,35.0400,45.2645,-17.8334,314.2313,0.9617
Spruce 3,41.7098,41.4795,-22.4682,247.1656,1.0223
Spruce 1,50.6927,41.7873,-21.3753,299.9424,1.1205
Spruce 3,53.1797,42.8606,-19.1330,249.2985,0.9178
Spruce 1,60.7780,42.7309,-18.5662,98.9411,1.0539
Spruce 3,68.0925,40.7356,-22.9432,177.8048,1.0801
Spruce 1,75.1765,38.8088,-18.8637,271.0768,0.9355
Spruce 1,82.6453,35.5226,-20.0388,150.9131,1.1121
Spruce 1,85.7239,34.2797,-18.6275,56.7829,0.8684
Spruce 1,92.2336,30.5788,-22.8314,199.9123,0.9671
Spruce 3,100.0866,27.9688,-18.4141,338.0097,1.0256
Spruce 1,102.2062,27.2480,-19.4029,116.6802,0.8792
Spruce 1,22.3234,45.7562,-16.6810,323.7921,0.9714
Spruce 1,25.5962,46.2774,-12.3893,190.1601,1.1110
Spruce 1,33.7810,46.6517,-13.5181,22.7393,0.8676
Spruce 3,40.3262,46.1067,-12.5087,107.9976,1.0153
Spruce 1,45.2787,44.5411,-15.2346,215.0472,0.8546
Spruce 1,52.4672,43.5636,-16.8247,187.3347,1.1401
Spruce 1,53.8017,44.0840,-11.7838,352.0346,0.9736
Spruce 3,63.0583,42.4074,-14.1877,303.1234,1.0358
Spruce 3,67.0079,41.3914,-14.1665,129.4501,1.0946
Spruce 1,72.5395,39.2581,-11.8626,293.2801,0.9106
Spruce 3,77.5104,37.6790,-12.8974,163.6259,1.0757
Spruce 1,86.1579,34.2082,-13.4587,343.7576,1.0922
Spruce 1,91.0209,32.0102,-13.9312,130.0572,0.9549
Spruce 1,100.1649,28.1517,-14.4741,127.2400,0.8743
Spruce 1,103.1139,27.2892,-12.1565,335.5247,1.0627
Spruce 3,108.0452,26.2756,-13.3109,110.6789,1.0468
Spruce 1,-70.3688,20.2422,-6.6609,163.5159,0.9489
Spruce 1,23.6530,45.7381,-10.8210,68.5443,0.9080
Spruce 1,31.8311,47.1385,-10.4736,260.3468,0.9120
Spruce 3,35.7450,47.5133,-7.3393,255.7179,1.0261
Spruce 1,44.0405,45.8368,-11.1394,263.1867,1.0402
Spruce 3,47.7123,45.3371,-9.7990,183.4074,0.9646
Spruce 3,55.9612,43.0730,-7.0697,197.2047,0.9406
Spruce 1,60.0841,42.1564,-8.3729,244.0966,0.8603
Spruce 3,65.7029,40.4365,-8.2425,358.0914,1.0055
Spruce 1,75.4731,37.8146,-9.9949,284.4980,1.0158
Spruce 1,78.4078,36.7587,-9.8729,44.1205,0.9664
Spruce 1,84.3431,33.8117,-6.8804,30.6031,1.0346
Spruce 3,94.0520,30.3912,-9.8329,238.8702,1.0551
Spruce 3,99.5008,28.2598,-9.0870,183.3011,1.0477
Spruce 3,104.7180,26.8963,-9.6994,201.5429,1.1227
Spruce 3,106.8829,26.4939,-10.0362,342.7989,1.0418
Spruce 1,-68.3837,20.5009,-0.0641,307.7888,0.8897
Spruce 1,-65.9326,21.0917,-3.0398,15.6015,1.0472
Spruce 1,23.3297,44.8051,-2.8310,105.5734,0.9902
Spruce 1,30.2369,46.9804,-2.6742,231.5561,1.0502
Spruce 1,38.1162,47.5455,-4.9754,335.5780,1.0452
Spruce 3,41.4899,47.0357,-0.7061,63.9956,1.1233
Spruce 3,50.9403,43.9757,-2.6172,304.7616,0.9666
Spruce 3,54.5339,41.8929,0.5696,325.7444,0.9938
Spruce 3,61.6723,40.4884,-4.4541,259.8229,1.1305
Spruce 3,65.0299,39.4477,-4.7747,265.9915,1.0394
Spruce 3,76.3449,35.5691,-4.2881,162.6921,1.1237
Spruce 1,79.9997,34.6012,-4.7544,140.5340,0.9467
Spruce 3,88.3067,31.5201,-4.0310,145.7652,0.9340
Spruce 1,92.5469,29.1621,-0.7659,1.5387,1.0362
Spruce 3,96.2674,28.3113,-1.9717,59.2203,1.0788
Spruce 1,103.1703,26.8801,-2.8822,321.7826,1.1287
Spruce 1,106.8646,26.4405,-4.9055,91.3003,0.9016
Spruce 1,33.7907,47.1496,4.3672,222.9261,0.8510
Spruce 1,38.8667,47.1696,6.0050,358.5184,1.0836
Spruce 1,46.0797,45.4340,1.7977,47.6559,0.8886
Spruce 1,51.0552,43.3044,1.5102,124.2289,1.0932
Spruce 1,56.5792,40.6983,1.8766,277.8524,1.0602
Spruce 1,63.6260,36.6736,5.6820,66.8599,1.0655
Spruce 1,69.8026,35.5212,0.9594,229.2746,1.1458
