# bake_hash=0659dc68
worldX,worldZ,baseY,scale,profileName
127.0567,-72.7523,1.9152,0.9750,Mesh_Metasequoia
131.5127,-73.7858,2.0753,0.8734,Mesh_Metasequoia
139.6516,-74.6968,2.5827,0.9021,MESH_JapaneseBlack_01_Var1
144.2997,-72.6124,3.1806,1.1498,MESH_JapaneseBlack_01_Var1
152.0336,-72.4303,4.1763,0.9727,Mesh_Metasequoia
157.7511,-75.0397,4.6535,0.9773,MESH_JapaneseBlack_01_Var1
163.2556,-75.9544,5.2900,1.1058,MESH_JapaneseBlack_01_Var1
167.2687,-72.3179,6.5337,1.0978,MESH_ScottishPine_01
172.6188,-72.7092,7.2959,1.1040,MESH_JapaneseBlack_01_Var1
182.6353,-77.7271,7.8001,1.1497,MESH_JapaneseBlack_01_Var1
186.9035,-77.1970,8.5051,0.8912,MESH_JapaneseBlack_01_Var1
193.1870,-72.3799,9.6363,0.9774,MESH_JapaneseBlack_01_Var1
200.2523,-75.8214,9.9165,0.8662,MESH_JapaneseBlack_01_Var1
203.3060,-76.4232,10.0029,1.0363,MESH_JapaneseBlack_01_Var1
210.3177,-76.4141,10.1172,0.8783,MESH_JapaneseBlack_01_Var1
-264.9459,-72.1730,5.7148,0.9978,Mesh_Metasequoia
-257.5894,-67.4065,5.8303,1.0565,MESH_ScottishPine_01
-169.9700,-69.2136,2.6863,0.9730,MESH_JapaneseBlack_01_Var1
-162.1733,-69.2651,2.4246,0.8561,MESH_JapaneseBlack_01_Var1
-152.2672,-68.1466,2.1928,0.9973,MESH_ScottishPine_01
-143.5689,-70.2702,1.6587,1.0632,Mesh_Metasequoia
-136.0070,-69.1310,1.5396,1.0944,MESH_ScottishPine_01
-134.6318,-70.5709,1.3590,0.8568,MESH_JapaneseBlack_01_Var1
-127.4915,-66.4160,1.5982,0.9643,Mesh_Metasequoia
72.5093,-70.1134,1.3483,1.0610,MESH_JapaneseBlack_01_Var1
77.9429,-68.7000,1.4831,0.9496,MESH_ScottishPine_01
86.7334,-68.0857,1.6191,0.8891,MESH_JapaneseBlack_01_Var1
90.7116,-70.4906,1.5618,1.1156,Mesh_Metasequoia
96.4235,-67.0134,1.7549,0.9748,MESH_JapaneseBlack_01_Var1
103.9051,-70.6556,1.6350,0.8783,MESH_JapaneseBlack_01_Var1
105.7124,-71.3247,1.6117,0.8622,MESH_ScottishPine_01
113.9469,-68.2693,1.8373,1.0134,MESH_JapaneseBlack_01_Var1
121.6497,-71.9596,1.7808,1.1484,Mesh_Metasequoia
124.1981,-67.5639,2.0691,0.8505,MESH_JapaneseBlack_01_Var1
134.1485,-71.8861,2.3242,0.8996,MESH_ScottishPine_01
139.2227,-71.5596,2.7376,1.1171,MESH_ScottishPine_01
142.2984,-71.4861,3.0411,0.8861,MESH_JapaneseBlack_01_Var1
151.7580,-71.5471,4.2205,1.0455,MESH_JapaneseBlack_01_Var1
158.6810,-71.4384,5.2797,1.0559,MESH_JapaneseBlack_01_Var1
162.0831,-66.6330,6.0577,1.0518,MESH_JapaneseBlack_01_Var1
165.1690,-67.1871,6.5368,1.0271,MESH_JapaneseBlack_01_Var1
171.2985,-69.2982,7.4052,1.1398,MESH_JapaneseBlack_01_Var1
179.2065,-66.5983,8.3068,1.1358,MESH_JapaneseBlack_01_Var1
186.8358,-68.3273,9.0762,1.0419,Mesh_Metasequoia
189.4453,-68.7806,9.2833,1.0996,Mesh_Metasequoia
199.2868,-67.5283,9.5619,1.0108,Mesh_Metasequoia
205.5556,-67.0369,9.6126,0.9356,MESH_JapaneseBlack_01
209.1855,-68.2629,9.7991,1.0824,Mesh_Metasequoia
214.7562,-68.0168,9.7976,1.1156,MESH_JapaneseBlack_01_Var1
218.9793,-67.0440,9.7271,1.0636,MESH_JapaneseBlack_01_Var1
-261.0576,-63.3067,6.3968,1.1447,Mesh_Metasequoia
-257.4401,-60.4514,6.6920,0.8625,Mesh_Metasequoia
-251.2042,-64.0880,5.9466,1.1154,MESH_JapaneseBlack_01_Var1
-245.7864,-61.2192,6.0191,0.9292,MESH_ScottishPine_01
-148.3948,-61.5686,2.7224,0.9463,MESH_JapaneseBlack_01_Var1
-144.8943,-64.9295,2.2868,0.9158,MESH_ScottishPine_01
-139.1838,-60.7039,2.5560,1.1168,MESH_JapaneseBlack_01_Var1
-129.8645,-63.1184,2.0436,1.1494,MESH_ScottishPine_01
-126.4076,-60.5819,2.2514,0.8961,MESH_ScottishPine_01
-104.4896,-63.6003,1.3969,0.9629,MESH_JapaneseBlack_01_Var1
-86.6532,-63.1769,1.1193,1.0398,MESH_ScottishPine_01
-80.6054,-60.8569,1.2206,1.1370,MESH_JapaneseBlack_01_Var1
78.4982,-65.8363,1.5842,1.1184,MESH_ScottishPine_01
84.6146,-65.4025,1.6829,0.9010,MESH_ScottishPine_01
90.2156,-64.3750,1.7848,0.9398,Mesh_Metasequoia
95.6536,-65.2626,1.8156,1.0374,MESH_JapaneseBlack_01_Var1
100.8904,-61.0150,2.0170,1.1380,MESH_ScottishPine_01
110.5791,-64.6898,1.9818,1.0749,MESH_JapaneseBlack_01_Var1
115.4718,-65.0137,2.0235,1.0818,MESH_ScottishPine_01
121.1841,-62.2684,2.2470,0.8878,MESH_JapaneseBlack_01_Var1
124.6430,-65.3059,2.1937,0.8712,MESH_JapaneseBlack_01_Var1
133.0700,-62.3568,2.6584,1.0970,MESH_JapaneseBlack_01_Var1
138.9752,-61.4079,3.0638,0.9978,MESH_JapaneseBlack_01_Var1
145.2133,-63.5681,3.6322,1.1020,MESH_ScottishPine_01
149.0043,-61.5198,4.0490,0.9508,Mesh_Metasequoia
154.9293,-61.7992,4.8154,0.9751,Mesh_Metasequoia
163.6219,-66.1921,6.2875,0.9250,MESH_JapaneseBlack_01_Var1
165.8963,-63.6056,6.4745,1.1352,MESH_ScottishPine_01
172.6359,-61.3600,7.0224,0.9938,MESH_ScottishPine_01
183.4177,-63.2147,8.2227,0.9251,MESH_JapaneseBlack_01_Var1
202.0706,-65.7250,9.3663,1.0538,MESH_ScottishPine_01
211.0136,-66.1319,9.5631,0.9975,MESH_JapaneseBlack_01_Var1
216.4918,-65.1626,9.5249,0.8802,Mesh_Metasequoia
224.3738,-61.6602,9.3918,1.0475,MESH_ScottishPine_01
-261.2242,-58.1806,7.2242,0.9314,Mesh_Metasequoia
-257.4277,-55.5281,7.4645,1.1462,MESH_JapaneseBlack_01_Var1
-252.9621,-56.7881,7.0126,0.9741,MESH_JapaneseBlack_01_Var1
-246.9716,-59.2523,6.3215,1.0085,Mesh_Metasequoia
-107.6857,-55.5228,2.3885,0.9468,MESH_ScottishPine_01
-105.0375,-58.4586,1.9899,1.0905,MESH_ScottishPine_01
-94.3123,-59.1011,1.6519,0.9283,MESH_JapaneseBlack_01_Var1
-92.1225,-55.8042,1.9658,0.9844,MESH_JapaneseBlack_01_Var1
-87.0205,-59.7650,1.4239,0.9304,MESH_JapaneseBlack_01
101.5288,-59.4203,2.0725,1.1094,MESH_ScottishPine_01
108.2288,-60.2340,2.1338,0.9489,Mesh_Metasequoia
115.4398,-56.3091,2.3593,0.9177,MESH_JapaneseBlack_01_Var1
118.3147,-59.5762,2.3000,1.0408,MESH_JapaneseBlack_01
128.1142,-55.2522,2.6664,1.0933,MESH_JapaneseBlack_01_Var1
131.5976,-55.7995,2.7721,0.8675,Mesh_Metasequoia
136.2380,-54.5835,3.0005,0.9914,Mesh_Metasequoia
146.5408,-54.9132,3.6577,1.0089,MESH_JapaneseBlack_01_Var1
151.6731,-55.9737,4.1388,0.9419,MESH_JapaneseBlack_01
155.0885,-54.9056,4.4155,1.0052,Mesh_Metasequoia
162.6445,-58.5016,5.5278,0.9003,MESH_JapaneseBlack_01_Var1
168.4810,-56.1170,5.8464,1.0194,MESH_ScottishPine_01
175.7284,-60.1863,7.1297,1.0384,Mesh_Metasequoia
213.8094,-59.3725,8.7663,1.0127,Mesh_Metasequoia
-262.7784,-49.1339,8.6403,0.9218,MESH_ScottishPine_01
-257.3728,-49.8542,8.2025,1.0960,MESH_ScottishPine_01
-250.4885,-51.5640,7.5162,1.0162,Mesh_Metasequoia
-238.0982,-51.0355,6.7105,1.0125,Mesh_Metasequoia
-236.1843,-48.7788,6.8631,0.8655,Mesh_Metasequoia
-108.2735,-53.5642,2.6095,0.9476,MESH_JapaneseBlack_01_Var1
-89.5444,-51.5717,2.3898,0.9593,Mesh_Metasequoia
-81.1158,-50.8502,2.2368,0.9834,MESH_ScottishPine_01
-78.5608,-54.0449,1.8137,0.9696,MESH_JapaneseBlack_01_Var1
-71.6379,-49.2128,2.1448,1.1257,MESH_JapaneseBlack_01_Var1
128.0820,-52.7963,2.7310,1.0711,Mesh_Metasequoia
142.5634,-51.1611,3.3793,1.0894,MESH_ScottishPine_01
151.0141,-49.2988,3.9053,0.9615,Mesh_Metasequoia
155.3026,-54.1597,4.3944,0.9391,Mesh_Metasequoia
160.1886,-53.1659,4.7769,0.9328,Mesh_Metasequoia
166.5217,-54.0969,5.4259,1.0515,MESH_ScottishPine_01
-244.4781,-47.6915,7.4955,0.8924,MESH_JapaneseBlack_01_Var1
-241.6841,-46.1585,7.4839,0.9658,MESH_JapaneseBlack_01_Var1
-234.9960,-45.8026,7.1695,1.1179,MESH_JapaneseBlack_01_Var1
-228.2553,-47.1274,6.6641,0.8725,MESH_JapaneseBlack_01_Var1
-224.0642,-43.6696,6.9508,1.1022,MESH_JapaneseBlack_01_Var1
-217.5691,-43.2943,6.6476,1.1123,MESH_ScottishPine_01
-81.8190,-46.2054,2.7840,1.1216,MESH_ScottishPine_01
-80.7069,-47.7960,2.5736,1.0682,MESH_JapaneseBlack_01_Var1
-74.2994,-46.6232,2.5091,0.9541,MESH_JapaneseBlack_01_Var1
-69.0384,-47.4571,2.2583,0.9231,MESH_JapaneseBlack_01_Var1
-243.1787,-39.3315,8.2923,1.0918,MESH_JapaneseBlack_01_Var1
-238.6555,-40.1587,8.0139,0.8984,Mesh_Metasequoia
-232.3486,-38.2393,8.0141,1.0211,MESH_JapaneseBlack_01_Var1
-227.2146,-36.3888,8.0500,1.0218,MESH_JapaneseBlack_01_Var1
-224.7697,-40.6397,7.4083,0.9942,MESH_ScottishPine_01
-218.2106,-40.7101,7.0504,1.0296,MESH_ScottishPine_01
-210.7114,-36.4025,7.0922,0.9434,MESH_JapaneseBlack_01_Var1
-75.5073,-37.3499,3.4721,0.9425,MESH_JapaneseBlack_01_Var1
-74.2992,-36.9007,3.4837,0.9905,MESH_JapaneseBlack_01_Var1
-63.6965,-38.3686,3.0775,1.0364,Mesh_Metasequoia
-58.9362,-39.2135,2.8538,1.1065,MESH_ScottishPine_01
-51.8699,-39.7635,2.5949,0.8701,Mesh_Metasequoia
-45.6753,-37.5994,2.6670,1.1423,MESH_JapaneseBlack_01_Var1
-258.0225,-34.4306,9.5206,1.0912,Mesh_Metasequoia
-252.2056,-32.6832,9.3621,1.0440,Mesh_Metasequoia
-246.9144,-31.0296,9.2778,1.1179,Mesh_Metasequoia
-241.4003,-32.1736,8.9654,0.8787,MESH_JapaneseBlack_01_Var1
-232.5795,-35.1940,8.3726,1.1418,Mesh_Metasequoia
-228.2720,-34.8271,8.2682,0.8560,MESH_JapaneseBlack_01_Var1
-220.8707,-35.8626,7.8254,0.9510,MESH_JapaneseBlack_01
-215.9763,-36.0688,7.5122,0.8665,MESH_JapaneseBlack_01_Var1
-210.4770,-31.8280,7.6158,1.0904,MESH_ScottishPine_01
-203.7725,-30.7317,7.1944,1.1336,Mesh_Metasequoia
-73.1597,-35.8990,3.5442,1.1290,MESH_JapaneseBlack_01_Var1
-65.1778,-32.4727,3.6762,1.0549,MESH_JapaneseBlack_01_Var1
-57.5059,-32.9559,3.4733,1.0872,Mesh_Metasequoia
-52.2535,-35.8757,3.0342,1.0387,MESH_ScottishPine_01
-49.5100,-34.1671,3.1478,1.0876,MESH_JapaneseBlack_01_Var1
-39.7213,-33.8674,2.9275,1.0253,MESH_ScottishPine_01
-33.6331,-35.1188,2.6489,1.1492,MESH_JapaneseBlack_01_Var1
-263.9227,-26.4532,10.4765,0.9407,MESH_JapaneseBlack_01_Var1
-258.8733,-26.3247,10.2220,1.1180,Mesh_Metasequoia
-254.9231,-26.9354,9.9835,1.0961,MESH_JapaneseBlack_01
-208.8619,-28.3113,7.8791,0.9146,MESH_JapaneseBlack_01_Var1
-202.6850,-28.0803,7.4050,1.1036,MESH_ScottishPine_01
-197.5961,-27.7937,6.9951,1.1280,MESH_JapaneseBlack_01_Var1
-68.9371,-30.0198,3.9195,0.9791,MESH_ScottishPine_01
-59.2488,-29.8887,3.7877,1.1261,Mesh_Metasequoia
-51.9758,-24.5280,4.0893,0.8903,Mesh_Metasequoia
-47.4512,-28.2534,3.7097,1.0226,Mesh_Metasequoia
-40.4940,-26.1289,3.7701,0.9388,MESH_ScottishPine_01
-35.4214,-26.7792,3.5961,1.1291,MESH_JapaneseBlack_01_Var1
-31.6263,-30.0196,3.1573,0.9349,MESH_ScottishPine_01
-23.1074,-27.1136,3.2834,1.0561,MESH_JapaneseBlack_01_Var1
-265.8004,-21.9699,10.7458,1.1071,Mesh_Metasequoia
-257.0563,-19.5585,10.4431,0.9613,MESH_ScottishPine_01
-254.6223,-22.4013,10.2446,1.0282,MESH_ScottishPine_01
-208.9806,-21.8666,8.5150,1.0956,MESH_ScottishPine_01
-206.8418,-22.3094,8.3261,0.8825,MESH_ScottishPine_01
-196.0674,-20.7936,7.6308,1.1437,Mesh_Metasequoia
-191.9068,-22.0359,7.1468,1.0365,Mesh_Metasequoia
-188.4801,-18.7909,7.1973,0.9950,MESH_JapaneseBlack_01_Var1
-40.1674,-24.0763,3.9524,0.8745,MESH_JapaneseBlack_01_Var1
-33.3813,-21.8318,4.0373,1.1203,MESH_JapaneseBlack_01_Var1
-32.8990,-23.0780,3.9129,0.9701,MESH_ScottishPine_01
-21.2459,-20.4750,3.9521,0.9556,Mesh_Metasequoia
-16.7702,-18.8609,4.0427,1.0284,MESH_JapaneseBlack_01_Var1
-8.2368,-18.4588,3.9547,1.1194,MESH_JapaneseBlack_01_Var1
1.7264,-19.0753,3.7485,0.9678,Mesh_Metasequoia
3.0547,-19.8969,3.6219,1.0324,Mesh_Metasequoia
21.1360,-21.2872,3.2735,0.9285,MESH_ScottishPine_01
28.4284,-21.2106,3.2411,0.8530,MESH_ScottishPine_01
36.8989,-19.8289,3.3558,1.0505,MESH_JapaneseBlack_01_Var1
-264.4355,-17.5604,10.7403,1.0114,MESH_ScottishPine_01
-258.3509,-13.7553,10.5842,0.8684,MESH_JapaneseBlack_01_Var1
-195.8006,-18.1986,7.8601,1.0525,Mesh_Metasequoia
-190.0710,-15.7798,7.6298,1.0518,MESH_ScottishPine_01
-185.0509,-14.3289,7.3700,1.1492,MESH_JapaneseBlack_01
-180.7243,-15.9047,6.8525,1.1378,MESH_JapaneseBlack_01_Var1
-174.0275,-12.9071,6.6596,0.9631,Mesh_Metasequoia
-30.1202,-14.2639,4.6119,1.0869,MESH_JapaneseBlack_01_Var1
-23.5206,-14.0628,4.5968,0.9527,MESH_ScottishPine_01
-15.4369,-15.9275,4.3442,1.0904,MESH_ScottishPine_01
-14.1120,-16.8139,4.2292,0.9929,Mesh_Metasequoia
-8.0334,-13.7183,4.5807,1.0550,MESH_ScottishPine_01
0.6611,-14.4289,4.4965,1.0630,MESH_ScottishPine_01
7.0819,-16.9409,4.0457,0.9861,MESH_JapaneseBlack_01_Var1
9.6817,-16.6791,4.0903,0.8860,Mesh_Metasequoia
18.3564,-18.2113,3.7687,0.8881,Mesh_Metasequoia
24.4102,-16.9135,3.9838,1.0565,Mesh_Metasequoia
29.8798,-17.8474,3.7357,0.8862,MESH_JapaneseBlack_01_Var1
37.2982,-12.5489,4.7761,1.0616,MESH_ScottishPine_01
-267.0480,-7.1989,10.8800,1.0995,Mesh_Metasequoia
-259.9807,-11.5608,10.6527,0.9181,MESH_ScottishPine_01
-188.8491,-7.6127,8.2508,0.9223,MESH_JapaneseBlack_01_Var1
-182.4435,-11.4103,7.4666,0.8709,MESH_JapaneseBlack_01_Var1
-171.8701,-8.5835,7.0185,0.9073,MESH_JapaneseBlack_01_Var1
-26.0021,-12.2038,4.7594,1.0567,MESH_JapaneseBlack_01_Var1
-13.6107,-11.7783,4.8196,0.9073,MESH_JapaneseBlack_01_Var1
-5.8413,-6.6964,5.7645,0.9950,Mesh_Metasequoia
-2.5763,-11.6043,4.9881,1.1101,MESH_JapaneseBlack_01_Var1
3.4247,-7.1472,6.2945,0.8504,Mesh_Metasequoia
11.0432,-10.6831,5.6662,0.8859,MESH_JapaneseBlack_01_Var1
17.2958,-12.1544,5.3268,1.0090,Mesh_Metasequoia
23.3096,-10.4602,5.9834,0.8783,MESH_ScottishPine_01
32.1916,-11.8518,5.2248,1.0357,MESH_JapaneseBlack_01_Var1
33.4605,-8.0681,6.5671,0.8578,MESH_JapaneseBlack_01_Var1
39.5909,-7.4096,6.2922,0.9221,MESH_ScottishPine_01
47.9251,-7.7876,5.4339,0.9420,MESH_JapaneseBlack_01_Var1
108.9635,-7.2149,4.9804,1.1203,MESH_ScottishPine_01
114.6708,-9.0113,4.8194,0.9581,MESH_ScottishPine_01
120.5085,-6.4414,5.0833,1.1250,MESH_ScottishPine_01
127.6248,-7.7104,4.9734,1.1309,Mesh_Metasequoia
132.7619,-7.3676,4.9988,0.9911,MESH_JapaneseBlack_01
137.0677,-7.9363,4.9625,1.0367,MESH_ScottishPine_01
142.0270,-6.7049,5.0534,0.9803,MESH_JapaneseBlack_01_Var1
149.7048,-8.2695,5.0180,1.1309,MESH_JapaneseBlack_01_Var1
158.8777,-9.8532,5.0964,0.9587,MESH_JapaneseBlack_01_Var1
159.1569,-12.1084,5.0106,0.9629,Mesh_Metasequoia
206.6723,-7.3310,7.0527,1.0482,MESH_ScottishPine_01
223.1237,-6.6688,8.2285,1.1305,MESH_JapaneseBlack_01_Var1
228.9820,-8.1326,8.7684,0.9469,Mesh_Metasequoia
248.9122,-7.1126,10.3656,1.0755,MESH_ScottishPine_01
264.7017,-6.5772,11.1689,0.9466,MESH_JapaneseBlack_01_Var1
-261.1622,-5.3762,10.8003,1.0479,Mesh_Metasequoia
-178.4094,-4.1993,7.9124,1.1042,Mesh_Metasequoia
-174.0736,-5.0284,7.5688,1.1206,MESH_ScottishPine_01
-166.5715,-5.0105,7.0953,0.9390,MESH_JapaneseBlack_01_Var1
-157.2192,-1.2664,6.9452,0.8672,MESH_ScottishPine_01
7.7197,-2.2248,7.9451,0.9975,Mesh_Metasequoia
12.5755,-2.0568,8.5701,1.0647,MESH_JapaneseBlack_01_Var1
16.4071,-2.4824,8.8319,1.0503,MESH_ScottishPine_01
24.6518,-5.4956,8.0497,1.1006,Mesh_Metasequoia
31.5451,-0.6877,9.3256,1.0416,MESH_JapaneseBlack_01_Var1
36.1630,-4.9635,7.5104,1.0130,MESH_ScottishPine_01
40.2756,-1.5114,8.0908,1.1277,MESH_ScottishPine_01
46.4180,-5.1059,6.3297,1.0889,MESH_JapaneseBlack_01_Var1
54.3675,-0.8092,6.5951,1.1421,MESH_JapaneseBlack_01_Var1
94.3110,-4.3934,5.1424,0.9644,MESH_JapaneseBlack_01_Var1
102.9570,-0.4927,5.4013,0.9834,Mesh_Metasequoia
109.3769,-4.6575,5.2114,0.9754,MESH_JapaneseBlack_01_Var1
111.2331,-1.6337,5.3394,1.1052,MESH_JapaneseBlack_01_Var1
119.4472,-2.2370,5.2837,1.1466,Mesh_Metasequoia
127.6981,-3.0288,5.2220,1.0808,MESH_JapaneseBlack_01
129.7440,-1.8314,5.2223,1.1366,MESH_ScottishPine_01
140.2370,-2.1371,5.1844,1.0096,MESH_ScottishPine_01
142.0911,-5.2188,5.1232,0.9497,MESH_ScottishPine_01
149.4513,-3.3861,5.1903,1.0916,MESH_ScottishPine_01
153.2111,-4.6579,5.1969,0.8747,MESH_JapaneseBlack_01_Var1
162.2480,-3.2926,5.3239,1.1048,MESH_JapaneseBlack_01_Var1
187.3861,-3.6767,6.0553,0.8662,MESH_JapaneseBlack_01_Var1
189.5591,-2.2609,6.0939,1.0261,MESH_ScottishPine_01
195.9120,-3.3950,6.4146,0.8846,MESH_JapaneseBlack_01_Var1
206.7398,-5.0876,7.0266,1.1300,MESH_JapaneseBlack_01_Var1
209.4374,-3.5870,7.1501,0.9768,MESH_JapaneseBlack_01_Var1
216.4292,-1.3389,7.5168,0.8874,MESH_JapaneseBlack_01_Var1
219.8864,-6.0064,7.9497,1.0948,MESH_JapaneseBlack_01_Var1
225.2407,-5.4933,8.3691,0.8653,Mesh_Metasequoia
245.2861,-6.1977,10.0916,1.0702,Mesh_Metasequoia
249.8961,-1.7495,10.2950,1.0104,MESH_ScottishPine_01
258.4208,-4.5769,10.9343,0.8570,MESH_JapaneseBlack_01_Var1
265.5911,-4.6520,11.2574,0.9936,MESH_JapaneseBlack_01_Var1
-173.0460,0.9781,8.0326,0.8913,MESH_JapaneseBlack_01_Var1
-169.3822,5.5349,8.1484,0.9389,MESH_ScottishPine_01
-163.0871,1.5463,7.5433,1.0130,MESH_JapaneseBlack_01_Var1
-153.7058,1.6807,7.0371,1.1470,Mesh_Metasequoia
-152.2804,0.7916,6.8775,1.0035,MESH_JapaneseBlack_01
3.2765,2.0133,7.9165,1.1116,MESH_JapaneseBlack_01_Var1
11.5373,3.4550,9.2543,1.0836,MESH_JapaneseBlack_01
19.6300,3.2894,10.1534,1.1162,MESH_ScottishPine_01
26.1969,3.9209,10.4246,1.1241,MESH_ScottishPine_01
27.2923,3.4681,10.3558,1.0127,MESH_ScottishPine_01
34.3253,4.7585,10.0340,1.1196,Mesh_Metasequoia
42.2470,4.2718,8.9792,1.1036,Mesh_Metasequoia
45.5491,4.4404,8.5440,1.0087,Mesh_Metasequoia
51.2807,1.6424,7.3679,0.9285,MESH_ScottishPine_01
57.0074,1.6631,6.8176,0.9642,MESH_JapaneseBlack_01_Var1
80.1322,2.2583,5.8484,1.1015,Mesh_Metasequoia
83.9101,3.2288,5.8048,0.8833,Mesh_Metasequoia
89.5761,-0.1919,5.5102,1.0785,MESH_ScottishPine_01
97.3827,0.2064,5.4577,0.8617,Mesh_Metasequoia
99.0649,4.0999,5.4627,0.9357,Mesh_Metasequoia
117.2033,0.5912,5.2878,1.0462,MESH_ScottishPine_01
148.2262,4.4078,5.0518,0.9465,Mesh_Metasequoia
193.8547,3.2479,6.0119,1.0007,MESH_JapaneseBlack_01_Var1
199.3544,4.6861,6.2069,1.1459,MESH_JapaneseBlack_01_Var1
201.6940,2.5624,6.4359,1.0944,MESH_JapaneseBlack_01_Var1
