frame,phase,surface,ballX,ballY,ballZ,groundY2arg,groundY3arg
148,roll,Fairway,-123.3152,6.7361,-45.0000,6.7147,6.7147
149,roll,Fairway,-123.3146,6.7360,-45.0000,6.7147,6.7147
150,roll,Fairway,-123.3139,6.7360,-45.0000,6.7146,6.7146
151,roll,Fairway,-123.3133,6.7360,-45.0000,6.7146,6.7146
152,roll,Fairway,-123.3126,6.7359,-45.0000,6.7146,6.7146
153,roll,Fairway,-123.3120,6.7359,-45.0000,6.7146,6.7146
154,roll,Fairway,-123.3113,6.7359,-45.0000,6.7145,6.7145
155,roll,Fairway,-123.3107,6.7359,-45.0000,6.7145,6.7145
156,roll,Fairway,-123.3100,6.7358,-45.0000,6.7145,6.7145
157,roll,Fairway,-123.3093,6.7358,-45.0000,6.7144,6.7144
158,roll,Fairway,-123.3087,6.7358,-45.0000,6.7144,6.7144
159,roll,Fairway,-123.3080,6.7357,-45.0000,6.7144,6.7144
160,roll,Fairway,-123.3074,6.7357,-45.0000,6.7144,6.7144
161,roll,Fairway,-123.3067,6.7357,-45.0000,6.7143,6.7143
162,roll,Fairway,-123.3061,6.7356,-45.0000,6.7143,6.7143
163,roll,Fairway,-123.3054,6.7356,-45.0000,6.7143,6.7143
164,roll,Fairway,-123.3047,6.7356,-45.0000,6.7142,6.7142
165,roll,Fairway,-123.3041,6.7356,-45.0000,6.7142,6.7142
166,roll,Fairway,-123.3035,6.7355,-45.0000,6.7142,6.7142
167,roll,Fairway,-123.3028,6.7355,-45.0000,6.7142,6.7142
168,roll,Fairway,-123.3022,6.7355,-45.0000,6.7141,6.7141
169,roll,Fairway,-123.3015,6.7354,-45.0000,6.7141,6.7141
170,roll,Fairway,-123.3009,6.7354,-45.0000,6.7141,6.7141
171,roll,Fairway,-123.3002,6.7354,-45.0000,6.7140,6.7140
172,roll,Fairway,-123.2996,6.7354,-45.0000,6.7140,6.7140
173,roll,Fairway,-123.2990,6.7353,-45.0000,6.7140,6.7140
174,roll,Fairway,-123.2983,6.7353,-45.0000,6.7140,6.7140
175,roll,Fairway,-123.2977,6.7353,-45.0000,6.7139,6.7139
176,roll,Fairway,-123.2970,6.7352,-45.0000,6.7139,6.7139
177,roll,Fairway,-123.2964,6.7352,-45.0000,6.7139,6.7139
178,roll,Fairway,-123.2958,6.7352,-45.0000,6.7138,6.7138
179,roll,Fairway,-123.2951,6.7352,-45.0000,6.7138,6.7138
180,roll,Fairway,-123.2945,6.7351,-45.0000,6.7138,6.7138
181,roll,Fairway,-123.2938,6.7351,-45.0000,6.7137,6.7137
182,roll,Fairway,-123.2932,6.7351,-45.0000,6.7137,6.7137
183,roll,Fairway,-123.2926,6.7350,-45.0000,6.7137,6.7137
184,roll,Fairway,-123.2919,6.7350,-45.0000,6.7137,6.7137
185,roll,Fairway,-123.2913,6.7350,-45.0000,6.7136,6.7136
186,roll,Fairway,-123.2906,6.7350,-45.0000,6.7136,6.7136
187,roll,Fairway,-123.2900,6.7349,-45.0000,6.7136,6.7136
188,roll,Fairway,-123.2894,6.7349,-45.0000,6.7135,6.7135
189,roll,Fairway,-123.2887,6.7349,-45.0000,6.7135,6.7135
190,roll,Fairway,-123.2881,6.7348,-45.0000,6.7135,6.7135
191,roll,Fairway,-123.2874,6.7348,-45.0000,6.7135,6.7135
192,roll,Fairway,-123.2868,6.7348,-45.0000,6.7134,6.7134
193,roll,Fairway,-123.2861,6.7348,-45.0000,6.7134,6.7134
194,roll,Fairway,-123.2855,6.7347,-45.0000,6.7134,6.7134
195,roll,Fairway,-123.2849,6.7347,-45.0000,6.7133,6.7133
196,roll,Fairway,-123.2842,6.7347,-45.0000,6.7133,6.7133
197,roll,Fairway,-123.2836,6.7347,-45.0000,6.7133,6.7133
198,roll,Fairway,-123.2830,6.7346,-45.0000,6.7133,6.7133
199,roll,Fairway,-123.2824,6.7346,-45.0000,6.7132,6.7132
200,roll,Fairway,-123.2817,6.7346,-45.0000,6.7132,6.7132
201,roll,Fairway,-123.2811,6.7345,-45.0000,6.7132,6.7132
202,roll,Fairway,-123.2805,6.7345,-45.0000,6.7132,6.7132
203,roll,Fairway,-123.2799,6.7345,-45.0000,6.7131,6.7131
204,roll,Fairway,-123.2792,6.7345,-45.0000,6.7131,6.7131
205,roll,Fairway,-123.2786,6.7344,-45.0000,6.7131,6.7131
206,roll,Fairway,-123.2780,6.7344,-45.0000,6.7130,6.7130
207,roll,Fairway,-123.2774,6.7344,-45.0000,6.7130,6.7130
208,roll,Fairway,-123.2767,6.7343,-45.0000,6.7130,6.7130
209,roll,Fairway,-123.2761,6.7343,-45.0000,6.7130,6.7130
210,roll,Fairway,-123.2755,6.7343,-45.0000,6.7129,6.7129
211,roll,Fairway,-123.2749,6.7343,-45.0000,6.7129,6.7129
212,roll,Fairway,-123.2742,6.7342,-45.0000,6.7129,6.7129
213,roll,Fairway,-123.2736,6.7342,-45.0000,6.7128,6.7128
214,roll,Fairway,-123.2730,6.7342,-45.0000,6.7128,6.7128
215,roll,Fairway,-123.2724,6.7341,-45.0000,6.7128,6.7128
216,roll,Fairway,-123.2717,6.7341,-45.0000,6.7128,6.7128
217,roll,Fairway,-123.2711,6.7341,-45.0000,6.7127,6.7127
218,roll,Fairway,-123.2705,6.7341,-45.0000,6.7127,6.7127
219,roll,Fairway,-123.2699,6.7340,-45.0000,6.7127,6.7127
220,roll,Fairway,-123.2692,6.7340,-45.0000,6.7126,6.7126
221,roll,Fairway,-123.2686,6.7340,-45.0000,6.7126,6.7126
222,roll,Fairway,-123.2680,6.7339,-45.0000,6.7126,6.7126
223,roll,Fairway,-123.2673,6.7339,-45.0000,6.7126,6.7126
224,roll,Fairway,-123.2667,6.7339,-45.0000,6.7125,6.7125
225,roll,Fairway,-123.2661,6.7339,-45.0000,6.7125,6.7125
226,roll,Fairway,-123.2655,6.7338,-45.0000,6.7125,6.7125
227,roll,Fairway,-123.2649,6.7338,-45.0000,6.7125,6.7125
228,roll,Fairway,-123.2643,6.7338,-45.0000,6.7124,6.7124
229,roll,Fairway,-123.2637,6.7337,-45.0000,6.7124,6.7124
230,roll,Fairway,-123.2630,6.7337,-45.0000,6.7124,6.7124
231,roll,Fairway,-123.2624,6.7337,-45.0000,6.7124,6.7124
232,roll,Fairway,-123.2618,6.7337,-45.0000,6.7123,6.7123
233,roll,Fairway,-123.2612,6.7336,-45.0000,6.7123,6.7123
234,roll,Fairway,-123.2606,6.7336,-45.0000,6.7123,6.7123
235,roll,Fairway,-123.2600,6.7336,-45.0000,6.7123,6.7123
236,roll,Fairway,-123.2594,6.7336,-45.0000,6.7122,6.7122
237,roll,Fairway,-123.2588,6.7335,-45.0000,6.7122,6.7122
238,roll,Fairway,-123.2582,6.7335,-45.0000,6.7122,6.7122
239,roll,Fairway,-123.2576,6.7335,-45.0000,6.7121,6.7121
240,roll,Fairway,-123.2569,6.7335,-45.0000,6.7121,6.7121
241,roll,Fairway,-123.2563,6.7334,-45.0000,6.7121,6.7121
242,roll,Fairway,-123.2557,6.7334,-45.0000,6.7121,6.7121
243,roll,Fairway,-123.2551,6.7334,-45.0000,6.7120,6.7120
244,roll,Fairway,-123.2545,6.7333,-45.0000,6.7120,6.7120
245,roll,Fairway,-123.2539,6.7333,-45.0000,6.7120,6.7120
246,roll,Fairway,-123.2533,6.7333,-45.0000,6.7119,6.7119
247,roll,Fairway,-123.2527,6.7333,-45.0000,6.7119,6.7119
248,roll,Fairway,-123.2521,6.7332,-45.0000,6.7119,6.7119
249,roll,Fairway,-123.2514,6.7332,-45.0000,6.7119,6.7119
250,roll,Fairway,-123.2508,6.7332,-45.0000,6.7118,6.7118
251,roll,Fairway,-123.2502,6.7332,-45.0000,6.7118,6.7118
252,roll,Fairway,-123.2496,6.7331,-45.0000,6.7118,6.7118
253,roll,Fairway,-123.2490,6.7331,-45.0000,6.7117,6.7117
254,roll,Fairway,-123.2484,6.7331,-45.0000,6.7117,6.7117
255,roll,Fairway,-123.2478,6.7330,-45.0000,6.7117,6.7117
256,roll,Fairway,-123.2472,6.7330,-45.0000,6.7117,6.7117
257,roll,Fairway,-123.2466,6.7330,-45.0000,6.7116,6.7116
258,roll,Fairway,-123.2460,6.7330,-45.0000,6.7116,6.7116
259,roll,Fairway,-123.2454,6.7329,-45.0000,6.7116,6.7116
260,roll,Fairway,-123.2448,6.7329,-45.0000,6.7116,6.7116
261,roll,Fairway,-123.2442,6.7329,-45.0000,6.7115,6.7115
262,roll,Fairway,-123.2436,6.7329,-45.0000,6.7115,6.7115
263,roll,Fairway,-123.2430,6.7328,-45.0000,6.7115,6.7115
264,roll,Fairway,-123.2424,6.7328,-45.0000,6.7115,6.7115
265,roll,Fairway,-123.2418,6.7328,-45.0000,6.7114,6.7114
266,roll,Fairway,-123.2412,6.7328,-45.0000,6.7114,6.7114
267,roll,Fairway,-123.2406,6.7327,-45.0000,6.7114,6.7114
268,roll,Fairway,-123.2401,6.7327,-45.0000,6.7113,6.7113
269,roll,Fairway,-123.2395,6.7327,-45.0000,6.7113,6.7113
270,roll,Fairway,-123.2389,6.7327,-45.0000,6.7113,6.7113
271,roll,Fairway,-123.2383,6.7326,-45.0000,6.7113,6.7113
272,roll,Fairway,-123.2377,6.7326,-45.0000,6.7112,6.7112
273,roll,Fairway,-123.2371,6.7326,-45.0000,6.7112,6.7112
274,roll,Fairway,-123.2365,6.7325,-45.0000,6.7112,6.7112
275,roll,Fairway,-123.2359,6.7325,-45.0000,6.7112,6.7112
276,roll,Fairway,-123.2353,6.7325,-45.0000,6.7111,6.7111
277,roll,Fairway,-123.2347,6.7325,-45.0000,6.7111,6.7111
278,roll,Fairway,-123.2341,6.7324,-45.0000,6.7111,6.7111
279,roll,Fairway,-123.2335,6.7324,-45.0000,6.7111,6.7111
280,roll,Fairway,-123.2329,6.7324,-45.0000,6.7110,6.7110
281,roll,Fairway,-123.2323,6.7324,-45.0000,6.7110,6.7110
282,roll,Fairway,-123.2317,6.7323,-45.0000,6.7110,6.7110
283,roll,Fairway,-123.2311,6.7323,-45.0000,6.7110,6.7110
284,roll,Fairway,-123.2305,6.7323,-45.0000,6.7109,6.7109
285,roll,Fairway,-123.2299,6.7323,-45.0000,6.7109,6.7109
286,roll,Fairway,-123.2294,6.7322,-45.0000,6.7109,6.7109
287,roll,Fairway,-123.2288,6.7322,-45.0000,6.7109,6.7109
288,roll,Fairway,-123.2282,6.7322,-45.0000,6.7108,6.7108
289,roll,Fairway,-123.2276,6.7321,-45.0000,6.7108,6.7108
290,roll,Fairway,-123.2270,6.7321,-45.0000,6.7108,6.7108
291,roll,Fairway,-123.2265,6.7321,-45.0000,6.7108,6.7108
292,roll,Fairway,-123.2259,6.7321,-45.0000,6.7107,6.7107
293,roll,Fairway,-123.2253,6.7320,-45.0000,6.7107,6.7107
294,roll,Fairway,-123.2247,6.7320,-45.0000,6.7107,6.7107
295,roll,Fairway,-123.2241,6.7320,-45.0000,6.7106,6.7106
296,roll,Fairway,-123.2236,6.7320,-45.0000,6.7106,6.7106
297,roll,Fairway,-123.2230,6.7319,-45.0000,6.7106,6.7106
298,roll,Fairway,-123.2224,6.7319,-45.0000,6.7106,6.7106
299,roll,Fairway,-123.2218,6.7319,-45.0000,6.7105,6.7105
300,roll,Fairway,-123.2212,6.7319,-45.0000,6.7105,6.7105
301,roll,Fairway,-123.2207,6.7318,-45.0000,6.7105,6.7105
302,roll,Fairway,-123.2201,6.7318,-45.0000,6.7105,6.7105
303,roll,Fairway,-123.2195,6.7318,-45.0000,6.7104,6.7104
304,roll,Fairway,-123.2189,6.7318,-45.0000,6.7104,6.7104
305,roll,Fairway,-123.2183,6.7317,-45.0000,6.7104,6.7104
306,roll,Fairway,-123.2178,6.7317,-45.0000,6.7104,6.7104
307,roll,Fairway,-123.2172,6.7317,-45.0000,6.7103,6.7103
308,roll,Fairway,-123.2166,6.7317,-45.0000,6.7103,6.7103
309,roll,Fairway,-123.2160,6.7316,-45.0000,6.7103,6.7103
310,roll,Fairway,-123.2154,6.7316,-45.0000,6.7103,6.7103
311,roll,Fairway,-123.2149,6.7316,-45.0000,6.7102,6.7102
312,roll,Fairway,-123.2143,6.7316,-45.0000,6.7102,6.7102
313,roll,Fairway,-123.2137,6.7315,-45.0000,6.7102,6.7102
314,roll,Fairway,-123.2131,6.7315,-45.0000,6.7102,6.7102
315,roll,Fairway,-123.2125,6.7315,-45.0000,6.7101,6.7101
316,roll,Fairway,-123.2120,6.7314,-45.0000,6.7101,6.7101
317,roll,Fairway,-123.2114,6.7314,-45.0000,6.7101,6.7101
318,roll,Fairway,-123.2108,6.7314,-45.0000,6.7101,6.7101
319,roll,Fairway,-123.2102,6.7314,-45.0000,6.7100,6.7100
320,roll,Fairway,-123.2097,6.7314,-45.0000,6.7100,6.7100
321,roll,Fairway,-123.2091,6.7313,-45.0000,6.7100,6.7100
322,roll,Fairway,-123.2085,6.7313,-45.0000,6.7099,6.7099
323,roll,Fairway,-123.2080,6.7313,-45.0000,6.7099,6.7099
324,roll,Fairway,-123.2074,6.7312,-45.0000,6.7099,6.7099
325,roll,Fairway,-123.2068,6.7312,-45.0000,6.7099,6.7099
326,roll,Fairway,-123.2063,6.7312,-45.0000,6.7099,6.7099
327,roll,Fairway,-123.2057,6.7312,-45.0000,6.7098,6.7098
328,roll,Fairway,-123.2051,6.7311,-45.0000,6.7098,6.7098
329,roll,Fairway,-123.2046,6.7311,-45.0000,6.7098,6.7098
330,roll,Fairway,-123.2040,6.7311,-45.0000,6.7097,6.7097
331,roll,Fairway,-123.2034,6.7311,-45.0000,6.7097,6.7097
332,roll,Fairway,-123.2029,6.7310,-45.0000,6.7097,6.7097
333,roll,Fairway,-123.2023,6.7310,-45.0000,6.7097,6.7097
334,roll,Fairway,-123.2018,6.7310,-45.0000,6.7096,6.7096
335,roll,Fairway,-123.2012,6.7310,-45.0000,6.7096,6.7096
336,roll,Fairway,-123.2006,6.7309,-45.0000,6.7096,6.7096
337,roll,Fairway,-123.2001,6.7309,-45.0000,6.7096,6.7096
338,roll,Fairway,-123.1995,6.7309,-45.0000,6.7095,6.7095
339,roll,Fairway,-123.1989,6.7309,-45.0000,6.7095,6.7095
340,roll,Fairway,-123.1984,6.7309,-45.0000,6.7095,6.7095
341,roll,Fairway,-123.1978,6.7308,-45.0000,6.7095,6.7095
342,roll,Fairway,-123.1972,6.7308,-45.0000,6.7094,6.7094
343,roll,Fairway,-123.1967,6.7308,-45.0000,6.7094,6.7094
344,roll,Fairway,-123.1961,6.7307,-45.0000,6.7094,6.7094
345,roll,Fairway,-123.1955,6.7307,-45.0000,6.7094,6.7094
346,roll,Fairway,-123.1950,6.7307,-45.0000,6.7094,6.7094
347,roll,Fairway,-123.1944,6.7307,-45.0000,6.7093,6.7093
348,roll,Fairway,-123.1938,6.7306,-45.0000,6.7093,6.7093
349,roll,Fairway,-123.1933,6.7306,-45.0000,6.7093,6.7093
350,roll,Fairway,-123.1927,6.7306,-45.0000,6.7092,6.7092
351,roll,Fairway,-123.1922,6.7306,-45.0000,6.7092,6.7092
352,roll,Fairway,-123.1916,6.7305,-45.0000,6.7092,6.7092
353,roll,Fairway,-123.1910,6.7305,-45.0000,6.7092,6.7092
354,roll,Fairway,-123.1905,6.7305,-45.0000,6.7092,6.7092
355,roll,Fairway,-123.1899,6.7305,-45.0000,6.7091,6.7091
356,roll,Fairway,-123.1894,6.7304,-45.0000,6.7091,6.7091
357,roll,Fairway,-123.1888,6.7304,-45.0000,6.7091,6.7091
358,roll,Fairway,-123.1883,6.7304,-45.0000,6.7090,6.7090
359,roll,Fairway,-123.1877,6.7304,-45.0000,6.7090,6.7090
360,roll,Fairway,-123.1872,6.7303,-45.0000,6.7090,6.7090
361,roll,Fairway,-123.1866,6.7303,-45.0000,6.7090,6.7090
362,roll,Fairway,-123.1861,6.7303,-45.0000,6.7090,6.7090
363,roll,Fairway,-123.1855,6.7303,-45.0000,6.7089,6.7089
364,roll,Fairway,-123.1850,6.7303,-45.0000,6.7089,6.7089
365,roll,Fairway,-123.1844,6.7302,-45.0000,6.7089,6.7089
366,roll,Fairway,-123.1839,6.7302,-45.0000,6.7088,6.7088
367,roll,Fairway,-123.1833,6.7302,-45.0000,6.7088,6.7088
368,roll,Fairway,-123.1828,6.7301,-45.0000,6.7088,6.7088
369,roll,Fairway,-123.1822,6.7301,-45.0000,6.7088,6.7088
370,roll,Fairway,-123.1817,6.7301,-45.0000,6.7088,6.7088
371,roll,Fairway,-123.1811,6.7301,-45.0000,6.7087,6.7087
372,roll,Fairway,-123.1806,6.7300,-45.0000,6.7087,6.7087
373,roll,Fairway,-123.1800,6.7300,-45.0000,6.7087,6.7087
374,roll,Fairway,-123.1795,6.7300,-45.0000,6.7086,6.7086
375,roll,Fairway,-123.1789,6.7300,-45.0000,6.7086,6.7086
376,roll,Fairway,-123.1784,6.7300,-45.0000,6.7086,6.7086
