frame,phase,surface,ballX,ballY,ballZ,groundY2arg,groundY3arg
157,roll,Fairway,52.5045,8.3404,0.0000,8.3191,8.3191
158,roll,Fairway,52.5055,8.3404,0.0000,8.3190,8.3190
159,roll,Fairway,52.5065,8.3404,0.0000,8.3190,8.3190
160,roll,Fairway,52.5075,8.3404,0.0000,8.3190,8.3190
161,roll,Fairway,52.5084,8.3403,0.0000,8.3190,8.3190
162,roll,Fairway,52.5094,8.3403,0.0000,8.3190,8.3190
163,roll,Fairway,52.5104,8.3403,0.0000,8.3190,8.3190
164,roll,Fairway,52.5114,8.3403,0.0000,8.3189,8.3189
165,roll,Fairway,52.5123,8.3403,0.0000,8.3189,8.3189
166,roll,Fairway,52.5133,8.3403,0.0000,8.3189,8.3189
167,roll,Fairway,52.5143,8.3402,0.0000,8.3189,8.3189
168,roll,Fairway,52.5153,8.3402,0.0000,8.3189,8.3189
169,roll,Fairway,52.5162,8.3402,0.0000,8.3189,8.3189
170,roll,Fairway,52.5172,8.3402,0.0000,8.3188,8.3188
171,roll,Fairway,52.5182,8.3402,0.0000,8.3188,8.3188
172,roll,Fairway,52.5192,8.3402,0.0000,8.3188,8.3188
173,roll,Fairway,52.5201,8.3401,0.0000,8.3188,8.3188
174,roll,Fairway,52.5211,8.3401,0.0000,8.3188,8.3188
175,roll,Fairway,52.5221,8.3401,0.0000,8.3188,8.3188
176,roll,Fairway,52.5230,8.3401,0.0000,8.3188,8.3188
177,roll,Fairway,52.5240,8.3401,0.0000,8.3187,8.3187
178,roll,Fairway,52.5249,8.3401,0.0000,8.3187,8.3187
179,roll,Fairway,52.5259,8.3401,0.0000,8.3187,8.3187
180,roll,Fairway,52.5269,8.3400,0.0000,8.3187,8.3187
181,roll,Fairway,52.5278,8.3400,0.0000,8.3187,8.3187
182,roll,Fairway,52.5288,8.3400,0.0000,8.3186,8.3186
183,roll,Fairway,52.5297,8.3400,0.0000,8.3186,8.3186
184,roll,Fairway,52.5307,8.3400,0.0000,8.3186,8.3186
185,roll,Fairway,52.5317,8.3400,0.0000,8.3186,8.3186
186,roll,Fairway,52.5326,8.3399,0.0000,8.3186,8.3186
187,roll,Fairway,52.5336,8.3399,0.0000,8.3186,8.3186
188,roll,Fairway,52.5346,8.3399,0.0000,8.3186,8.3186
189,roll,Fairway,52.5355,8.3399,0.0000,8.3185,8.3185
190,roll,Fairway,52.5365,8.3399,0.0000,8.3185,8.3185
191,roll,Fairway,52.5374,8.3399,0.0000,8.3185,8.3185
192,roll,Fairway,52.5384,8.3398,0.0000,8.3185,8.3185
193,roll,Fairway,52.5393,8.3398,0.0000,8.3185,8.3185
194,roll,Fairway,52.5403,8.3398,0.0000,8.3185,8.3185
195,roll,Fairway,52.5412,8.3398,0.0000,8.3185,8.3185
196,roll,Fairway,52.5422,8.3398,0.0000,8.3184,8.3184
197,roll,Fairway,52.5431,8.3398,0.0000,8.3184,8.3184
198,roll,Fairway,52.5441,8.3398,0.0000,8.3184,8.3184
199,roll,Fairway,52.5450,8.3397,0.0000,8.3184,8.3184
200,roll,Fairway,52.5460,8.3397,0.0000,8.3184,8.3184
201,roll,Fairway,52.5469,8.3397,0.0000,8.3184,8.3184
202,roll,Fairway,52.5479,8.3397,0.0000,8.3183,8.3183
203,roll,Fairway,52.5488,8.3397,0.0000,8.3183,8.3183
204,roll,Fairway,52.5497,8.3396,0.0000,8.3183,8.3183
205,roll,Fairway,52.5507,8.3396,0.0000,8.3183,8.3183
206,roll,Fairway,52.5516,8.3396,0.0000,8.3183,8.3183
207,roll,Fairway,52.5526,8.3396,0.0000,8.3183,8.3183
208,roll,Fairway,52.5535,8.3396,0.0000,8.3182,8.3182
209,roll,Fairway,52.5545,8.3396,0.0000,8.3182,8.3182
210,roll,Fairway,52.5554,8.3396,0.0000,8.3182,8.3182
211,roll,Fairway,52.5564,8.3395,0.0000,8.3182,8.3182
212,roll,Fairway,52.5573,8.3395,0.0000,8.3182,8.3182
213,roll,Fairway,52.5582,8.3395,0.0000,8.3182,8.3182
214,roll,Fairway,52.5592,8.3395,0.0000,8.3181,8.3181
215,roll,Fairway,52.5601,8.3395,0.0000,8.3181,8.3181
216,roll,Fairway,52.5610,8.3395,0.0000,8.3181,8.3181
217,roll,Fairway,52.5620,8.3394,0.0000,8.3181,8.3181
218,roll,Fairway,52.5629,8.3394,0.0000,8.3181,8.3181
219,roll,Fairway,52.5638,8.3394,0.0000,8.3181,8.3181
220,roll,Fairway,52.5648,8.3394,0.0000,8.3181,8.3181
221,roll,Fairway,52.5657,8.3394,0.0000,8.3180,8.3180
222,roll,Fairway,52.5666,8.3394,0.0000,8.3180,8.3180
223,roll,Fairway,52.5676,8.3394,0.0000,8.3180,8.3180
224,roll,Fairway,52.5685,8.3393,0.0000,8.3180,8.3180
225,roll,Fairway,52.5694,8.3393,0.0000,8.3180,8.3180
226,roll,Fairway,52.5703,8.3393,0.0000,8.3180,8.3180
227,roll,Fairway,52.5713,8.3393,0.0000,8.3179,8.3179
228,roll,Fairway,52.5722,8.3393,0.0000,8.3179,8.3179
229,roll,Fairway,52.5731,8.3393,0.0000,8.3179,8.3179
230,roll,Fairway,52.5741,8.3392,0.0000,8.3179,8.3179
231,roll,Fairway,52.5750,8.3392,0.0000,8.3179,8.3179
232,roll,Fairway,52.5759,8.3392,0.0000,8.3179,8.3179
233,roll,Fairway,52.5768,8.3392,0.0000,8.3179,8.3179
234,roll,Fairway,52.5778,8.3392,0.0000,8.3178,8.3178
235,roll,Fairway,52.5787,8.3392,0.0000,8.3178,8.3178
236,roll,Fairway,52.5796,8.3392,0.0000,8.3178,8.3178
237,roll,Fairway,52.5805,8.3391,0.0000,8.3178,8.3178
238,roll,Fairway,52.5814,8.3391,0.0000,8.3178,8.3178
239,roll,Fairway,52.5823,8.3391,0.0000,8.3178,8.3178
240,roll,Fairway,52.5833,8.3391,0.0000,8.3177,8.3177
241,roll,Fairway,52.5842,8.3391,0.0000,8.3177,8.3177
242,roll,Fairway,52.5851,8.3391,0.0000,8.3177,8.3177
243,roll,Fairway,52.5860,8.3391,0.0000,8.3177,8.3177
244,roll,Fairway,52.5869,8.3390,0.0000,8.3177,8.3177
245,roll,Fairway,52.5878,8.3390,0.0000,8.3177,8.3177
246,roll,Fairway,52.5888,8.3390,0.0000,8.3177,8.3177
247,roll,Fairway,52.5897,8.3390,0.0000,8.3176,8.3176
248,roll,Fairway,52.5906,8.3390,0.0000,8.3176,8.3176
249,roll,Fairway,52.5915,8.3390,0.0000,8.3176,8.3176
250,roll,Fairway,52.5924,8.3389,0.0000,8.3176,8.3176
251,roll,Fairway,52.5933,8.3389,0.0000,8.3176,8.3176
252,roll,Fairway,52.5942,8.3389,0.0000,8.3176,8.3176
253,roll,Fairway,52.5952,8.3389,0.0000,8.3176,8.3176
254,roll,Fairway,52.5961,8.3389,0.0000,8.3175,8.3175
255,roll,Fairway,52.5970,8.3389,0.0000,8.3175,8.3175
256,roll,Fairway,52.5979,8.3389,0.0000,8.3175,8.3175
257,roll,Fairway,52.5988,8.3388,0.0000,8.3175,8.3175
258,roll,Fairway,52.5997,8.3388,0.0000,8.3175,8.3175
259,roll,Fairway,52.6006,8.3388,0.0000,8.3175,8.3175
260,roll,Fairway,52.6015,8.3388,0.0000,8.3174,8.3174
261,roll,Fairway,52.6024,8.3388,0.0000,8.3174,8.3174
262,roll,Fairway,52.6033,8.3388,0.0000,8.3174,8.3174
263,roll,Fairway,52.6042,8.3387,0.0000,8.3174,8.3174
264,roll,Fairway,52.6051,8.3387,0.0000,8.3174,8.3174
265,roll,Fairway,52.6060,8.3387,0.0000,8.3174,8.3174
266,roll,Fairway,52.6069,8.3387,0.0000,8.3174,8.3174
267,roll,Fairway,52.6078,8.3387,0.0000,8.3173,8.3173
268,roll,Fairway,52.6087,8.3387,0.0000,8.3173,8.3173
269,roll,Fairway,52.6096,8.3387,0.0000,8.3173,8.3173
270,roll,Fairway,52.6105,8.3386,0.0000,8.3173,8.3173
271,roll,Fairway,52.6114,8.3386,0.0000,8.3173,8.3173
272,roll,Fairway,52.6123,8.3386,0.0000,8.3173,8.3173
273,roll,Fairway,52.6132,8.3386,0.0000,8.3172,8.3172
274,roll,Fairway,52.6141,8.3386,0.0000,8.3172,8.3172
275,roll,Fairway,52.6150,8.3386,0.0000,8.3172,8.3172
276,roll,Fairway,52.6159,8.3386,0.0000,8.3172,8.3172
277,roll,Fairway,52.6168,8.3386,0.0000,8.3172,8.3172
278,roll,Fairway,52.6177,8.3385,0.0000,8.3172,8.3172
279,roll,Fairway,52.6185,8.3385,0.0000,8.3172,8.3172
280,roll,Fairway,52.6194,8.3385,0.0000,8.3172,8.3172
281,roll,Fairway,52.6203,8.3385,0.0000,8.3172,8.3172
282,roll,Fairway,52.6212,8.3385,0.0000,8.3172,8.3172
283,roll,Fairway,52.6221,8.3385,0.0000,8.3172,8.3172
284,roll,Fairway,52.6230,8.3385,0.0000,8.3171,8.3171
285,roll,Fairway,52.6238,8.3385,0.0000,8.3171,8.3171
286,roll,Fairway,52.6247,8.3385,0.0000,8.3171,8.3171
287,roll,Fairway,52.6256,8.3385,0.0000,8.3171,8.3171
288,roll,Fairway,52.6265,8.3385,0.0000,8.3171,8.3171
289,roll,Fairway,52.6274,8.3384,0.0000,8.3171,8.3171
290,roll,Fairway,52.6283,8.3384,0.0000,8.3171,8.3171
291,roll,Fairway,52.6292,8.3384,0.0000,8.3171,8.3171
292,roll,Fairway,52.6300,8.3384,0.0000,8.3171,8.3171
293,roll,Fairway,52.6309,8.3384,0.0000,8.3170,8.3170
294,roll,Fairway,52.6318,8.3384,0.0000,8.3170,8.3170
295,roll,Fairway,52.6327,8.3384,0.0000,8.3170,8.3170
296,roll,Fairway,52.6336,8.3384,0.0000,8.3170,8.3170
297,roll,Fairway,52.6345,8.3384,0.0000,8.3170,8.3170
298,roll,Fairway,52.6354,8.3383,0.0000,8.3170,8.3170
299,roll,Fairway,52.6362,8.3383,0.0000,8.3170,8.3170
300,roll,Fairway,52.6371,8.3383,0.0000,8.3170,8.3170
301,roll,Fairway,52.6380,8.3383,0.0000,8.3170,8.3170
302,roll,Fairway,52.6388,8.3383,0.0000,8.3170,8.3170
303,roll,Fairway,52.6397,8.3383,0.0000,8.3170,8.3170
304,roll,Fairway,52.6406,8.3383,0.0000,8.3169,8.3169
305,roll,Fairway,52.6414,8.3383,0.0000,8.3169,8.3169
306,roll,Fairway,52.6423,8.3383,0.0000,8.3169,8.3169
307,roll,Fairway,52.6432,8.3383,0.0000,8.3169,8.3169
308,roll,Fairway,52.6440,8.3383,0.0000,8.3169,8.3169
309,roll,Fairway,52.6449,8.3382,0.0000,8.3169,8.3169
310,roll,Fairway,52.6458,8.3382,0.0000,8.3169,8.3169
311,roll,Fairway,52.6467,8.3382,0.0000,8.3169,8.3169
312,roll,Fairway,52.6475,8.3382,0.0000,8.3169,8.3169
313,roll,Fairway,52.6484,8.3382,0.0000,8.3169,8.3169
314,roll,Fairway,52.6493,8.3382,0.0000,8.3168,8.3168
315,roll,Fairway,52.6501,8.3382,0.0000,8.3168,8.3168
316,roll,Fairway,52.6510,8.3382,0.0000,8.3168,8.3168
317,roll,Fairway,52.6519,8.3382,0.0000,8.3168,8.3168
318,roll,Fairway,52.6527,8.3382,0.0000,8.3168,8.3168
319,roll,Fairway,52.6536,8.3382,0.0000,8.3168,8.3168
320,roll,Fairway,52.6545,8.3381,0.0000,8.3168,8.3168
321,roll,Fairway,52.6553,8.3381,0.0000,8.3168,8.3168
322,roll,Fairway,52.6562,8.3381,0.0000,8.3168,8.3168
323,roll,Fairway,52.6570,8.3381,0.0000,8.3168,8.3168
324,roll,Fairway,52.6579,8.3381,0.0000,8.3168,8.3168
325,roll,Fairway,52.6587,8.3381,0.0000,8.3167,8.3167
326,roll,Fairway,52.6596,8.3381,0.0000,8.3167,8.3167
327,roll,Fairway,52.6605,8.3381,0.0000,8.3167,8.3167
328,roll,Fairway,52.6613,8.3381,0.0000,8.3167,8.3167
329,roll,Fairway,52.6622,8.3381,0.0000,8.3167,8.3167
330,roll,Fairway,52.6630,8.3380,0.0000,8.3167,8.3167
331,roll,Fairway,52.6639,8.3380,0.0000,8.3167,8.3167
332,roll,Fairway,52.6647,8.3380,0.0000,8.3167,8.3167
333,roll,Fairway,52.6656,8.3380,0.0000,8.3167,8.3167
334,roll,Fairway,52.6664,8.3380,0.0000,8.3167,8.3167
335,roll,Fairway,52.6673,8.3380,0.0000,8.3167,8.3167
336,roll,Fairway,52.6681,8.3380,0.0000,8.3166,8.3166
337,roll,Fairway,52.6690,8.3380,0.0000,8.3166,8.3166
338,roll,Fairway,52.6699,8.3380,0.0000,8.3166,8.3166
339,roll,Fairway,52.6707,8.3380,0.0000,8.3166,8.3166
340,roll,Fairway,52.6716,8.3380,0.0000,8.3166,8.3166
341,roll,Fairway,52.6724,8.3379,0.0000,8.3166,8.3166
342,roll,Fairway,52.6733,8.3379,0.0000,8.3166,8.3166
343,roll,Fairway,52.6741,8.3379,0.0000,8.3166,8.3166
344,roll,Fairway,52.6749,8.3379,0.0000,8.3166,8.3166
345,roll,Fairway,52.6758,8.3379,0.0000,8.3166,8.3166
346,roll,Fairway,52.6766,8.3379,0.0000,8.3165,8.3165
347,roll,Fairway,52.6774,8.3379,0.0000,8.3165,8.3165
348,roll,Fairway,52.6783,8.3379,0.0000,8.3165,8.3165
349,roll,Fairway,52.6791,8.3379,0.0000,8.3165,8.3165
350,roll,Fairway,52.6800,8.3379,0.0000,8.3165,8.3165
351,roll,Fairway,52.6808,8.3378,0.0000,8.3165,8.3165
352,roll,Fairway,52.6816,8.3378,0.0000,8.3165,8.3165
353,roll,Fairway,52.6825,8.3378,0.0000,8.3165,8.3165
354,roll,Fairway,52.6833,8.3378,0.0000,8.3165,8.3165
355,roll,Fairway,52.6842,8.3378,0.0000,8.3165,8.3165
356,roll,Fairway,52.6850,8.3378,0.0000,8.3165,8.3165
357,roll,Fairway,52.6858,8.3378,0.0000,8.3164,8.3164
358,roll,Fairway,52.6867,8.3378,0.0000,8.3164,8.3164
359,roll,Fairway,52.6875,8.3378,0.0000,8.3164,8.3164
360,roll,Fairway,52.6884,8.3378,0.0000,8.3164,8.3164
361,roll,Fairway,52.6892,8.3378,0.0000,8.3164,8.3164
362,roll,Fairway,52.6900,8.3377,0.0000,8.3164,8.3164
363,roll,Fairway,52.6909,8.3377,0.0000,8.3164,8.3164
364,roll,Fairway,52.6917,8.3377,0.0000,8.3164,8.3164
365,roll,Fairway,52.6925,8.3377,0.0000,8.3164,8.3164
366,roll,Fairway,52.6934,8.3377,0.0000,8.3164,8.3164
367,roll,Fairway,52.6942,8.3377,0.0000,8.3163,8.3163
368,roll,Fairway,52.6950,8.3377,0.0000,8.3163,8.3163
369,roll,Fairway,52.6958,8.3377,0.0000,8.3163,8.3163
370,roll,Fairway,52.6967,8.3377,0.0000,8.3163,8.3163
371,roll,Fairway,52.6975,8.3377,0.0000,8.3163,8.3163
372,roll,Fairway,52.6983,8.3376,0.0000,8.3163,8.3163
373,roll,Fairway,52.6991,8.3376,0.0000,8.3163,8.3163
374,roll,Fairway,52.7000,8.3376,0.0000,8.3163,8.3163
375,roll,Fairway,52.7008,8.3376,0.0000,8.3163,8.3163
376,roll,Fairway,52.7016,8.3376,0.0000,8.3163,8.3163
377,roll,Fairway,52.7024,8.3376,0.0000,8.3163,8.3163
378,roll,Fairway,52.7033,8.3376,0.0000,8.3163,8.3163
379,roll,Fairway,52.7041,8.3376,0.0000,8.3162,8.3162
380,roll,Fairway,52.7049,8.3376,0.0000,8.3162,8.3162
381,roll,Fairway,52.7057,8.3376,0.0000,8.3162,8.3162
382,roll,Fairway,52.7065,8.3376,0.0000,8.3162,8.3162
383,roll,Fairway,52.7074,8.3376,0.0000,8.3162,8.3162
384,roll,Fairway,52.7082,8.3375,0.0000,8.3162,8.3162
385,roll,Fairway,52.7090,8.3375,0.0000,8.3162,8.3162
386,roll,Fairway,52.7098,8.3375,0.0000,8.3162,8.3162
387,roll,Fairway,52.7107,8.3375,0.0000,8.3162,8.3162
388,roll,Fairway,52.7115,8.3375,0.0000,8.3162,8.3162
389,roll,Fairway,52.7123,8.3375,0.0000,8.3161,8.3161
390,roll,Fairway,52.7131,8.3375,0.0000,8.3161,8.3161
391,roll,Fairway,52.7139,8.3375,0.0000,8.3161,8.3161
392,roll,Fairway,52.7147,8.3375,0.0000,8.3161,8.3161
393,roll,Fairway,52.7155,8.3375,0.0000,8.3161,8.3161
394,roll,Fairway,52.7163,8.3374,0.0000,8.3161,8.3161
395,roll,Fairway,52.7172,8.3374,0.0000,8.3161,8.3161
396,roll,Fairway,52.7180,8.3374,0.0000,8.3161,8.3161
397,roll,Fairway,52.7188,8.3374,0.0000,8.3161,8.3161
