# Tracked standalone tree placement — see StandaloneTreeCatalog.cs
prefab,worldX,worldY,worldZ,yawDeg,scale
Spruce 3,-2.1473,22.2033,-135.6038,279.6080,1.1123
Spruce 1,79.2628,12.6924,-137.9460,303.4014,1.0898
Spruce 3,84.8310,12.6496,-136.2399,80.4201,0.9115
Spruce 3,90.2424,13.1078,-134.1949,100.1600,0.9328
Spruce 3,96.0739,12.3292,-137.4670,131.2108,1.0049
Spruce 3,101.9514,14.5817,-133.4058,334.2874,1.1029
Spruce 1,107.5332,15.1719,-134.7703,46.4017,0.9224
Spruce 3,-99.6377,27.2020,-132.0816,218.2601,1.0510
Spruce 1,-98.8509,27.1119,-131.4980,109.6787,0.9213
Spruce 3,-91.5777,26.2162,-130.2694,151.4542,0.8698
Spruce 1,-44.9040,26.5440,-130.0299,74.4093,1.0413
Spruce 1,1.5909,22.1954,-128.1749,177.0791,1.0231
Spruce 1,3.6491,22.0007,-129.1664,51.6979,0.8802
Spruce 1,85.1552,13.3666,-133.3003,218.6801,0.9644
Spruce 1,88.6710,13.8830,-131.0773,265.8688,0.8819
Spruce 1,92.5003,14.0371,-131.2233,348.5692,0.8522
Spruce 3,100.7033,14.7709,-132.2745,153.3581,1.0058
Spruce 3,106.2483,15.6381,-132.9864,289.6341,0.8843
Spruce 3,-98.5847,27.2447,-124.7288,263.0145,1.1279
Spruce 3,-92.2635,26.3830,-125.9753,191.1517,1.0924
Spruce 3,-41.2594,26.8267,-126.7825,49.6710,0.9489
Spruce 1,-36.0384,26.8401,-124.7442,272.7720,1.1223
Spruce 1,2.5638,22.2364,-125.0765,139.1233,0.8932
Spruce 1,10.5774,21.5294,-126.8810,138.1830,1.1499
Spruce 1,18.8107,21.0917,-121.4191,176.6990,1.0408
Spruce 3,82.5180,14.8709,-126.7710,31.7069,0.9071
Spruce 3,87.4151,15.4804,-123.1861,209.9549,1.0209
Spruce 1,92.8108,15.2733,-126.0999,302.2952,0.9432
Spruce 1,98.9034,16.1558,-126.5074,216.8730,1.1413
Spruce 1,107.4255,19.2406,-123.4447,142.7005,0.9142
Spruce 1,-93.5809,26.7715,-118.6060,198.7451,0.8720
Spruce 1,-92.5730,26.6863,-116.5325,3.0972,0.8621
Spruce 1,-46.0972,26.4414,-116.1271,246.7619,1.0289
Spruce 3,-45.4575,26.5969,-116.6720,117.3510,1.0923
Spruce 3,2.2885,22.3562,-119.3197,190.3974,0.9978
Spruce 1,4.5156,22.3189,-117.6619,5.7688,1.1156
Spruce 1,12.6288,22.0133,-116.9722,190.6014,0.9330
Spruce 1,89.1624,16.0188,-120.2736,353.8920,0.9822
Spruce 1,94.0566,16.9787,-116.2281,218.0039,1.0385
Spruce 1,102.2046,18.6854,-117.2282,307.2867,1.0518
Spruce 1,105.4059,19.4093,-119.6432,330.3731,1.1215
Spruce 1,-93.2241,26.8778,-111.9138,116.6158,0.9612
Spruce 1,-87.0092,25.9277,-113.6925,24.1176,0.9591
Spruce 1,-49.0931,25.2164,-109.5322,223.6594,0.9692
Spruce 1,-44.7073,26.2116,-109.5358,29.2352,0.9652
Spruce 1,-38.2316,27.8072,-112.3812,76.8418,1.0327
Spruce 1,4.5804,22.3488,-114.1715,333.6733,0.8552
Spruce 3,9.8367,22.2162,-115.3371,96.9677,0.8729
Spruce 1,18.1661,21.9438,-110.8530,0.4142,0.8838
Spruce 1,86.8829,16.9443,-113.6428,229.0846,0.9514
Spruce 3,93.3226,17.0155,-115.2804,32.3366,1.0024
Spruce 3,101.0370,18.7860,-112.8926,335.1565,0.8579
Spruce 1,105.5721,20.1705,-114.4786,272.1886,0.8506
Spruce 3,-91.0071,26.6248,-104.8345,306.4048,0.9019
Spruce 3,-84.5571,25.5453,-103.8152,205.5811,0.9156
Spruce 1,-48.5711,24.8797,-105.5420,155.2742,1.0904
Spruce 1,-44.1675,25.9151,-105.6284,48.2537,0.9196
Spruce 1,-38.7971,27.5461,-107.7688,259.7816,0.8924
Spruce 3,-25.4898,28.2876,-107.9178,76.1325,0.9961
Spruce 1,-16.6554,25.6490,-107.1904,29.5584,1.0251
Spruce 3,19.4781,22.1294,-104.9002,215.9515,1.1111
Spruce 1,23.7770,21.5344,-108.8417,193.7028,1.0610
Spruce 3,92.4191,17.7780,-108.5423,175.9848,0.8777
Spruce 1,96.0604,18.4824,-105.6920,239.5152,1.1162
Spruce 1,102.8363,20.2406,-103.9138,67.3270,0.8637
Spruce 1,106.3507,21.0440,-108.4043,24.0283,0.8817
Spruce 1,-88.1352,26.1547,-100.4156,317.5043,1.0314
Spruce 3,-85.6951,25.7124,-98.3432,273.7685,1.0155
Spruce 3,-39.7822,26.4355,-100.2458,244.2050,0.8900
Spruce 3,-36.1838,27.3687,-99.2187,355.4048,0.9714
Spruce 3,-32.5925,28.5572,-101.8587,6.3893,0.8862
Spruce 1,-25.8043,28.7288,-98.6498,306.7334,0.8715
Spruce 3,-18.5348,26.9094,-100.7907,353.7236,0.8740
Spruce 1,-12.7738,24.7077,-101.8774,42.7518,0.9527
Spruce 3,13.1018,22.2846,-98.8588,348.5327,0.9345
Spruce 3,42.2256,20.1084,-98.3821,82.2975,0.9245
Spruce 3,95.5939,18.7253,-103.1410,318.2007,1.0869
Spruce 1,102.5987,20.2722,-102.9265,245.8459,0.8961
Spruce 3,107.5147,22.2350,-100.0816,104.6747,1.0665
Spruce 3,-85.1091,25.5823,-91.5029,25.2740,0.9739
Spruce 3,-35.8778,26.6450,-94.5423,124.4869,1.0788
Spruce 3,-29.4416,27.4689,-91.3801,56.8239,0.8972
Spruce 3,-22.5674,27.8329,-93.9012,157.3797,1.0019
Spruce 1,-19.0944,26.8611,-92.4584,0.1392,0.9310
Spruce 1,-10.7865,24.3290,-92.8041,154.2687,0.8972
Spruce 1,15.8450,22.2678,-94.9157,76.3164,1.0531
Spruce 1,41.6375,20.7314,-94.1016,128.1570,1.0297
Spruce 1,47.3937,20.2124,-93.4908,163.9545,0.9563
Spruce 3,107.7913,22.8372,-94.1503,186.7370,0.9513
Spruce 1,-88.6944,26.2372,-89.7228,35.4412,1.0918
Spruce 1,-84.7341,25.5106,-87.9920,316.0760,0.8838
Spruce 1,-34.5730,25.6128,-88.1685,207.5749,0.9482
Spruce 3,-27.9224,26.9642,-88.6688,128.0775,0.8629
Spruce 1,-22.1743,26.0986,-85.5203,332.0936,1.1067
Spruce 1,-21.3041,26.6069,-88.1050,261.1056,1.0333
Spruce 1,-10.0624,23.9815,-86.2100,188.1326,1.0234
Spruce 1,42.7745,21.4240,-87.5476,8.8217,1.1115
Spruce 1,45.6691,20.6797,-91.3177,344.7806,0.8633
Spruce 3,-84.5115,25.5188,-80.8923,288.4429,1.0806
Spruce 1,-33.7438,25.0937,-85.1888,48.3596,0.9821
Spruce 3,-32.0378,25.3962,-85.0673,258.9108,0.9276
Spruce 3,-27.3773,24.9971,-81.4336,50.7946,0.8673
Spruce 1,-19.6601,24.5528,-79.9750,101.8934,0.9435
Spruce 3,-9.7206,23.8545,-85.0824,24.8285,1.0971
Spruce 3,-4.3954,22.8208,-79.5359,251.1902,1.1143
Spruce 1,43.8773,21.5861,-85.1534,16.8772,0.9483
Spruce 3,45.2256,21.4575,-85.2140,124.2378,0.8618
Spruce 1,51.3779,21.3453,-79.8614,133.7072,0.9881
Spruce 3,-88.9402,26.4252,-75.2995,79.4190,1.1212
Spruce 3,-81.6977,25.0583,-77.8431,335.2209,1.0760
Spruce 1,-25.6741,23.6492,-76.1519,227.9906,1.0635
Spruce 3,-18.6473,24.3358,-79.2997,62.3510,1.0167
Spruce 3,-10.3015,23.1180,-75.3833,122.1530,1.1079
Spruce 1,-5.5275,22.8226,-76.9218,326.9219,0.8538
Spruce 3,-90.3681,26.8130,-70.5781,202.2757,0.9157
Spruce 3,-86.7866,26.1384,-72.9532,349.8549,1.1258
Spruce 3,52.1665,22.2057,-69.8266,338.4089,0.8810
Spruce 3,-87.5559,26.6012,-66.3221,255.7484,1.0374
Spruce 3,-85.4154,26.3344,-64.1302,229.1073,0.8792
Spruce 1,-94.8103,27.9593,-58.1414,136.4410,1.0601
Spruce 3,-87.9491,26.9830,-60.9999,100.4339,0.9038
Spruce 1,-85.5802,26.5385,-60.9750,153.4337,1.1491
Spruce 1,55.3988,22.6490,-61.1863,355.0175,0.9747
Spruce 3,61.8395,22.1672,-59.8802,159.0468,1.0214
Spruce 3,63.0827,22.2070,-58.1462,84.1873,0.8521
Spruce 3,-97.2316,28.3247,-50.0009,218.0810,1.0640
Spruce 3,-88.5620,27.3788,-51.8184,131.3755,0.8848
Spruce 1,-82.5186,26.1020,-51.2371,35.6962,0.9812
Spruce 3,56.2038,23.2421,-50.7622,243.0655,0.9773
Spruce 3,62.4825,22.9791,-49.6452,355.4794,0.9344
Spruce 1,-96.3009,28.3090,-46.8639,220.4256,0.9841
Spruce 1,-91.1473,27.7465,-46.8306,95.0885,0.9776
Spruce 1,-82.4312,26.0238,-47.8805,72.0249,1.0009
Spruce 1,-79.2423,25.2900,-44.7115,184.2491,1.0580
Spruce 1,62.7481,23.0746,-47.9419,41.0558,1.0392
Spruce 3,-96.6380,28.2809,-37.7880,223.8256,0.8513
Spruce 1,-91.8881,27.6761,-40.9916,218.0693,0.8595
Spruce 3,-84.2776,26.2410,-41.3697,213.3157,0.8549
Spruce 1,-81.1451,25.6370,-39.3032,316.4250,0.9723
Spruce 1,64.6387,23.4078,-40.4240,252.1925,1.1166
Spruce 1,74.3365,22.9894,-38.6265,320.3171,0.8545
Spruce 1,79.1101,22.1544,-43.1478,333.9883,0.9599
Spruce 3,-100.5269,28.9057,-32.8164,115.0257,0.9919
Spruce 1,-99.3115,28.5382,-36.6942,241.5180,1.0297
Spruce 1,-88.3794,27.2526,-31.6977,46.6732,1.1238
Spruce 1,-86.4582,26.6566,-36.1776,12.7856,0.9575
Spruce 1,-77.9691,25.6007,-33.2722,244.2498,0.8743
Spruce 3,77.7922,23.0084,-35.2450,271.6309,0.8948
Spruce 1,81.5220,22.7639,-34.2839,132.7314,1.1381
Spruce 3,-99.1379,29.4593,-27.7534,192.4739,1.0048
Spruce 1,-90.0869,27.6246,-30.7782,70.8933,0.9050
Spruce 3,-83.9133,26.7540,-30.4934,187.0555,1.0895
Spruce 1,-76.8938,25.8445,-31.1104,134.9833,0.9959
Spruce 1,12.5371,23.0551,-29.3547,186.7535,1.1277
Spruce 1,77.7644,23.5178,-29.1307,31.9182,1.0643
Spruce 3,84.2701,23.1835,-26.8849,206.2845,0.8903
Spruce 1,-103.6927,31.1016,-22.2395,57.0503,0.8821
Spruce 1,-97.6997,30.9365,-20.6796,181.0483,0.8837
Spruce 3,-90.3013,28.6718,-24.9948,350.8903,0.9655
Spruce 1,-82.5366,28.1384,-24.1428,134.2740,1.0678
Spruce 1,-76.8969,28.6190,-21.7962,243.0681,0.9329
Spruce 1,-6.5599,23.2165,-20.2051,246.0709,1.0218
Spruce 1,8.2596,23.3592,-21.0965,155.3996,1.1138
Spruce 3,81.1970,24.0445,-19.3531,237.7028,1.0705
Spruce 3,87.1863,23.3516,-22.1667,270.1720,0.9505
Spruce 3,-104.9829,32.4235,-17.2833,199.2427,1.0836
Spruce 1,-94.7420,32.9662,-13.9382,268.7382,0.9710
Spruce 1,-90.0750,31.9612,-15.4943,269.2806,0.8635
Spruce 1,-82.6609,32.4188,-13.8917,80.4631,0.9791
Spruce 3,-77.7884,31.2409,-15.7964,100.0204,0.8957
Spruce 3,-73.8885,29.4754,-19.1100,133.9830,0.8610
Spruce 3,7.1012,22.1805,-16.3866,180.3175,1.0768
Spruce 3,10.2092,23.7176,-14.8321,11.1711,1.0181
Spruce 1,19.7418,24.0999,-16.8348,169.4508,1.0886
Spruce 1,20.8686,24.0277,-18.4036,190.3856,0.8784
Spruce 1,85.5194,23.8773,-18.3830,181.1120,1.1077
Spruce 3,90.5808,23.9632,-13.8875,192.3277,0.9116
Spruce 3,-108.6956,33.3383,-12.0807,298.6415,1.1195
Spruce 1,-100.0067,34.2104,-11.2743,73.1144,0.9424
Spruce 1,-93.8979,34.5310,-10.0529,337.2805,0.9069
Spruce 1,-91.1576,33.2446,-12.7244,336.0982,1.0707
Spruce 1,-85.2181,34.2632,-10.1618,331.4013,0.9103
Spruce 1,-80.7810,33.6228,-11.0690,167.7691,1.1198
Spruce 3,-70.4893,31.9297,-10.9814,298.8607,1.0085
Spruce 3,14.1477,24.1649,-9.6348,194.0117,0.9604
Spruce 3,22.6575,24.4664,-11.6105,72.6628,0.8637
Spruce 3,88.6207,24.4499,-11.0361,255.2102,0.8532
Spruce 1,-105.1692,34.9194,-6.4368,344.0077,0.9750
Spruce 1,-90.9907,35.7879,-7.0330,239.1558,0.8902
Spruce 1,-84.6688,37.3340,-2.6109,163.5159,0.9489
Spruce 3,-78.7074,36.3779,-2.5364,305.4228,1.1394
Spruce 3,-72.9259,33.9440,-5.8832,295.2780,0.9315
Spruce 1,-68.0181,32.5655,-2.0812,179.9558,1.0627
Spruce 3,12.8391,24.1536,-6.4050,211.2776,1.0552
Spruce 1,97.1731,24.3486,-5.9449,284.4980,1.0158
Spruce 1,100.1077,23.9920,-5.8229,44.1205,0.9664
Spruce 1,-110.8648,34.0316,2.3418,94.0224,1.1126
Spruce 3,-99.6798,37.8940,2.7528,138.7790,1.0850
Spruce 1,-94.7986,38.9317,2.6037,102.0334,1.0459
Spruce 1,-89.6026,39.5017,4.1030,81.8252,0.8541
Spruce 3,-81.8405,38.0780,2.4863,342.2071,1.1254
Spruce 1,-79.8031,37.5045,2.1995,82.0957,0.9317
Spruce 1,-73.2147,34.9134,-0.2729,143.5108,0.9882
Spruce 3,-64.8316,30.9700,4.3468,200.2396,1.1168
Spruce 1,16.7100,24.5478,-1.0595,252.0374,1.0016
Spruce 1,-105.5304,35.9585,9.9475,172.3358,1.1215
Spruce 3,-104.5541,36.4050,8.5568,13.7955,1.0665
Spruce 3,-98.8747,38.9532,8.8494,332.6953,1.0717
Spruce 3,-92.3881,40.2854,8.9926,191.9830,0.9856
Spruce 1,-86.8544,39.6119,7.0360,330.4024,0.9671
Spruce 1,-80.1310,37.6501,9.2074,224.8153,0.9715
Spruce 3,-70.8659,33.7973,5.6707,88.0416,0.8513
Spruce 3,-66.0717,31.0403,9.3168,142.2178,0.8994
Spruce 3,104.4818,24.6690,4.9400,226.0336,1.0995
Spruce 3,104.9601,24.5692,4.6692,324.3016,1.0533
Spruce 3,-110.9166,33.6870,15.3228,71.8644,1.1140
Spruce 1,-103.1024,37.2226,11.4217,54.6090,1.0628
Spruce 1,-97.8869,39.8399,15.5137,76.5990,1.0390
Spruce 3,-92.0767,40.6012,14.8547,304.9221,1.0913
Spruce 1,-85.4473,38.9540,14.9610,21.5661,1.1001
Spruce 3,-81.1081,36.7817,16.5660,109.0520,1.0901
Spruce 3,-70.5069,32.6156,12.8248,289.0569,0.8876
Spruce 1,-68.8660,32.1585,10.8472,152.3805,0.8823
Spruce 3,-60.3879,28.1822,15.9196,232.2390,1.0371
Spruce 1,22.5845,24.8966,14.6342,166.9870,0.9485
Spruce 1,33.6319,25.5314,15.8913,6.4350,1.0960
Spruce 1,101.5714,25.5554,11.7679,156.1822,1.0202
Spruce 3,107.5148,24.7092,11.2192,350.4518,0.8593
Spruce 1,-105.8211,36.3890,21.2835,331.9459,0.9922
Spruce 1,-102.6245,38.1321,20.9623,235.0887,1.0966
Spruce 1,-97.0837,40.3519,20.2171,248.5967,1.0942
Spruce 3,-91.2717,40.4243,18.4582,92.7466,0.8995
Spruce 3,-84.8005,37.7403,20.1788,182.1542,0.9943
Spruce 1,-80.1589,34.8585,22.0412,207.5140,0.8841
Spruce 1,-72.6691,31.5835,21.3548,211.2657,1.1192
Spruce 1,-68.2926,30.3385,19.1470,33.9443,1.0373
Spruce 1,-59.9866,27.8481,18.9294,337.0591,1.0992
Spruce 1,38.7878,25.6794,19.9188,246.2892,0.9612
Spruce 3,-110.8565,34.5152,25.3669,36.5296,0.9712
Spruce 3,-102.7788,38.4066,24.0517,136.5360,1.0203
Spruce 1,-97.5334,40.6511,28.0294,313.3003,0.9082
Spruce 1,-88.1793,38.6396,24.5062,359.5456,0.8688
Spruce 1,-86.4092,37.2551,26.5588,200.6167,0.9602
Spruce 3,-76.8694,31.5354,28.2613,81.7625,0.9696
Spruce 3,-70.7940,29.3158,28.3764,339.8445,1.0807
Spruce 3,-63.9649,28.1386,25.1113,331.2651,1.0319
Spruce 3,29.3594,25.0039,25.0752,1.3901,0.8927
Spruce 1,100.8737,25.8603,26.3160,220.3671,0.9752
Spruce 1,108.6469,25.2365,25.0484,216.1083,1.0312
Spruce 1,-110.2320,36.5316,34.5575,119.7326,1.0121
Spruce 3,-101.0161,40.3732,34.0892,276.1825,1.0072
Spruce 1,-94.6341,40.5481,29.3803,176.7908,1.0818
Spruce 1,-92.3236,39.4056,33.2195,124.5044,1.0249
Spruce 1,-84.3677,34.4795,33.0935,187.1093,1.0616
Spruce 1,-79.4232,31.8707,31.9191,109.1119,1.0864
Spruce 3,-74.5416,30.0515,30.7509,140.1487,1.0855
Spruce 3,-65.1563,27.9692,29.1168,52.6036,0.9401
Spruce 3,-62.5891,27.5441,30.7329,73.3108,1.1203
Spruce 1,29.1221,24.7201,29.8142,156.4470,1.1088
Spruce 3,35.5107,25.2319,30.1251,214.7532,0.8779
Spruce 1,99.4551,25.9694,30.4367,95.6982,0.8710
Spruce 3,104.8855,25.8547,34.0701,100.2274,0.9143
Spruce 1,-106.8511,38.1335,34.9000,277.0690,1.0861
Spruce 3,-100.4152,40.6964,37.8449,258.4818,0.8952
Spruce 3,-96.7107,40.3705,38.8028,252.3693,1.1160
Spruce 3,-90.5399,37.7121,37.2054,50.7447,0.9118
Spruce 3,-82.9461,32.6588,37.5240,157.4487,0.8574
Spruce 1,-81.0551,31.8447,36.1963,105.1693,0.9644
Spruce 3,-70.6798,28.2446,36.5135,54.8404,0.8558
Spruce 3,-67.8675,27.7189,39.6551,291.3527,0.9808
Spruce 1,107.4834,25.9155,39.1960,228.7946,0.9848
Spruce 3,-107.4460,39.2408,43.6195,69.6395,0.8840
Spruce 3,-103.0962,40.3578,40.6814,155.8796,1.0569
Spruce 1,-97.3165,39.8391,44.6339,202.0368,0.8795
Spruce 1,-88.1508,34.4154,45.5882,88.4351,0.8636
Spruce 3,-87.2343,34.4152,42.4601,327.5810,0.9191
Spruce 1,-76.6177,29.1080,45.4076,119.6963,0.8939
Spruce 3,-74.8691,28.7481,42.8435,331.6834,0.9504
Spruce 1,-66.2983,27.6143,44.8257,168.7382,0.9881
Spruce 1,52.8741,26.3413,45.5983,186.7632,0.8953
Spruce 3,-110.2580,38.6448,49.4391,124.8664,0.8940
Spruce 3,-100.6489,39.7782,50.9826,317.6612,1.0422
