# bake_hash=59d4d2cf
worldX,worldZ,baseY,scale,profileName
-13.9892,-43.8247,6.8098,0.9564,MESH_ScottishPine_01
-8.8420,-39.9221,8.3744,0.8747,Mesh_Metasequoia
1.0356,-44.2720,7.3486,0.8579,MESH_ScottishPine_01
8.0294,-44.5913,8.5354,0.8865,Mesh_Metasequoia
23.2138,-40.6981,13.6097,0.9808,Mesh_Metasequoia
37.3670,-45.0557,16.4890,1.0149,MESH_ScottishPine_01
71.5978,-42.6732,17.2743,1.0376,Mesh_Metasequoia
-6.5670,-34.8091,10.4638,1.0302,MESH_JapaneseBlack_01_Var1
-1.1586,-36.2588,10.0829,0.9848,MESH_JapaneseBlack_01_Var1
6.6835,-36.9484,10.2028,1.1286,MESH_JapaneseBlack_01_Var1
9.8182,-35.0560,11.1059,0.9637,Mesh_Metasequoia
17.6156,-37.4389,12.7145,1.0600,Mesh_Metasequoia
31.0888,-37.2907,16.4539,1.0159,MESH_JapaneseBlack_01
32.3911,-38.0768,16.5857,1.0686,MESH_JapaneseBlack_01_Var1
29.0390,-31.8511,17.1239,0.9117,MESH_JapaneseBlack_01_Var1
-52.9941,-15.6542,7.8360,0.9156,MESH_JapaneseBlack_01_Var1
68.1886,-16.7435,23.4442,1.0875,MESH_ScottishPine_01
-61.0141,-10.4865,8.0912,0.8665,Mesh_Metasequoia
-54.6217,-11.2393,7.9714,0.9331,MESH_ScottishPine_01
69.6444,-15.5654,23.5917,0.8950,MESH_ScottishPine_01
-66.3351,-4.4867,8.7968,1.0869,Mesh_Metasequoia
-40.8372,-7.1780,9.7033,1.1269,MESH_JapaneseBlack_01
48.2503,-7.9279,18.5924,1.1086,MESH_JapaneseBlack_01_Var1
56.1901,-8.5020,19.9371,1.0540,MESH_JapaneseBlack_01_Var1
59.0939,-4.9661,19.5009,1.0121,MESH_JapaneseBlack_01_Var1
72.6982,-5.8156,22.8248,1.0528,Mesh_Metasequoia
-55.8080,-3.4170,9.1963,1.0012,Mesh_Metasequoia
-45.8489,-0.3115,10.8127,1.0048,MESH_JapaneseBlack_01_Var1
-43.8472,0.0410,11.1182,0.9355,MESH_JapaneseBlack_01_Var1
-38.8035,0.5067,11.7648,1.0788,Mesh_Metasequoia
-32.1477,-1.0373,12.1349,1.1090,Mesh_Metasequoia
49.3159,-0.2853,16.8253,1.1491,MESH_JapaneseBlack_01_Var1
55.1553,1.8293,17.5197,1.1295,MESH_JapaneseBlack_01_Var1
61.2806,-2.3505,19.3875,0.8786,Mesh_Metasequoia
68.1939,1.0031,20.6266,0.9052,MESH_ScottishPine_01
69.0242,-1.6871,21.1958,1.1460,MESH_ScottishPine_01
-73.2519,5.2512,9.9206,0.9739,Mesh_Metasequoia
-61.4440,4.2769,10.5002,1.0363,MESH_JapaneseBlack_01_Var1
-54.4324,4.2859,11.0952,0.8783,MESH_JapaneseBlack_01_Var1
-46.3073,5.7128,12.1933,0.9102,MESH_JapaneseBlack_01_Var1
-41.5718,3.6051,12.1741,1.0471,MESH_JapaneseBlack_01_Var1
43.5732,3.3160,15.8509,1.0812,MESH_JapaneseBlack_01_Var1
44.6370,7.0921,16.1241,1.0709,MESH_ScottishPine_01
51.1747,7.6409,16.9817,1.0794,Mesh_Metasequoia
62.6390,5.4378,19.0070,0.9040,MESH_JapaneseBlack_01_Var1
70.5113,4.8590,20.9782,0.9938,MESH_JapaneseBlack_01
-73.0933,8.5224,10.6182,1.1242,MESH_ScottishPine_01
-69.0172,12.5534,11.6715,0.9973,MESH_ScottishPine_01
-60.3190,10.4298,11.8892,1.0632,Mesh_Metasequoia
48.2435,13.5423,18.0313,0.9106,Mesh_Metasequoia
52.8167,9.3776,17.5096,1.0249,Mesh_Metasequoia
56.9474,9.2989,18.1668,0.8869,MESH_ScottishPine_01
67.3514,13.3572,20.9337,0.9176,MESH_JapaneseBlack_01_Var1
68.2871,12.6601,21.0065,1.0582,MESH_JapaneseBlack_01_Var1
-70.6165,19.2551,12.8813,1.1388,Mesh_Metasequoia
-67.5003,17.6739,12.7510,0.9932,MESH_JapaneseBlack_01_Var1
-58.3376,14.5964,12.8882,1.0512,MESH_ScottishPine_01
51.1753,17.8614,19.9732,0.9935,MESH_JapaneseBlack_01
65.4685,15.5938,21.0883,0.8670,Mesh_Metasequoia
74.1688,18.8600,23.7155,1.0868,MESH_JapaneseBlack_01_Var1
-64.6016,20.8139,13.5465,0.8996,MESH_ScottishPine_01
73.8520,20.8952,24.3354,1.0811,MESH_ScottishPine_01
-72.5072,30.7368,14.7438,1.1428,Mesh_Metasequoia
64.2537,30.2458,26.5404,0.9549,MESH_JapaneseBlack_01_Var1
68.4317,29.6635,26.8005,0.9923,Mesh_Metasequoia
-72.4725,36.5544,15.3377,0.9311,MESH_ScottishPine_01
68.1883,36.8644,29.3950,1.1359,MESH_JapaneseBlack_01_Var1
69.1216,35.6869,29.0534,1.0159,MESH_ScottishPine_01
-74.4276,42.0545,15.2187,0.8780,MESH_JapaneseBlack_01
2.8403,43.0385,24.9425,1.0919,MESH_JapaneseBlack_01
66.8978,40.5348,30.6432,0.8510,MESH_JapaneseBlack_01
-72.1887,45.6477,14.8665,0.8522,MESH_ScottishPine_01
-2.3121,47.1036,25.8779,0.9553,MESH_JapaneseBlack_01_Var1
7.3245,46.3404,27.0770,1.0366,Mesh_Metasequoia
8.5270,50.0291,28.7907,0.9559,MESH_JapaneseBlack_01_Var1
19.2051,48.9218,30.7073,1.0212,MESH_JapaneseBlack_01_Var1
-73.1631,53.3565,12.3113,1.0632,MESH_JapaneseBlack_01_Var1
-65.4559,55.4404,13.5383,0.9527,Mesh_Metasequoia
-57.9264,52.4156,16.4706,0.9490,MESH_JapaneseBlack_01_Var1
-10.8600,53.5775,26.7843,0.8990,MESH_ScottishPine_01
-5.1506,50.8677,27.0235,0.9015,MESH_ScottishPine_01
1.8875,52.2890,28.6916,0.8597,MESH_JapaneseBlack_01_Var1
3.3205,50.9750,28.3536,1.0538,MESH_ScottishPine_01
12.2636,50.5681,29.7374,0.9975,MESH_JapaneseBlack_01_Var1
25.7250,51.0036,32.6400,1.1212,MESH_JapaneseBlack_01_Var1
29.0334,54.3501,33.4157,0.9301,MESH_ScottishPine_01
51.9517,55.3844,34.4666,0.8616,MESH_ScottishPine_01
-72.1777,61.1720,9.7660,1.1462,MESH_JapaneseBlack_01_Var1
-67.7121,59.9120,11.4342,0.9741,MESH_JapaneseBlack_01_Var1
-61.7216,57.4477,14.3038,1.0085,Mesh_Metasequoia
-56.4898,60.5220,15.5939,0.9224,Mesh_Metasequoia
-50.2139,57.6694,18.0699,1.1467,Mesh_Metasequoia
-40.1017,59.7107,20.5328,1.1003,Mesh_Metasequoia
-27.4722,60.7424,23.2450,1.0037,MESH_JapaneseBlack_01
-21.2154,62.2180,24.8448,0.8656,MESH_ScottishPine_01
-10.1267,60.3368,28.1704,1.0031,Mesh_Metasequoia
-4.5915,58.1037,29.4131,1.0369,MESH_JapaneseBlack_01_Var1
-2.7983,58.7529,29.9834,0.9279,MESH_JapaneseBlack_01
11.8796,58.3364,32.3190,0.8506,MESH_JapaneseBlack_01_Var1
23.0414,61.1377,33.4274,0.9024,MESH_JapaneseBlack_01_Var1
27.0643,57.3275,33.4166,0.8978,Mesh_Metasequoia
32.4611,56.4294,33.3139,0.8624,MESH_JapaneseBlack_01_Var1
1.0971,-60.3602,4.4373,1.0633,Spruce_1
7.6373,-59.4445,5.3575,0.9059,Spruce_1
10.0492,-60.1010,5.6228,0.8512,Spruce_3
36.8899,-59.8413,13.2974,0.9250,Spruce_1
39.9376,-59.7111,14.0599,0.8633,Spruce_1
47.2955,-63.2952,14.3341,1.0620,Spruce_1
58.3910,-61.9954,15.2877,1.0655,Spruce_1
-17.0463,-54.4058,3.5524,0.9392,Spruce_1
-12.2796,-53.1894,4.1062,1.1145,Spruce_1
-7.8030,-53.3358,4.4340,0.8809,Spruce_1
-1.8005,-52.9433,5.1343,0.8904,Spruce_1
5.7500,-54.5230,5.8183,1.0799,Spruce_3
12.4897,-55.8632,7.2539,1.1469,Spruce_1
14.3453,-55.5276,7.8027,0.8581,Spruce_3
21.7927,-57.3691,9.6031,1.0277,Spruce_1
26.7624,-51.6391,12.1205,0.8818,Spruce_1
44.4525,-52.5570,16.9701,0.9214,Spruce_3
65.9520,-56.4461,16.3059,0.9049,Spruce_1
69.5851,-51.9992,16.8064,1.0845,Spruce_3
-30.5419,-45.9135,6.3138,0.8885,Spruce_3
-16.1582,-47.2794,5.6144,1.0272,Spruce_1
-15.0503,-46.1359,5.9978,1.1172,Spruce_3
7.1340,-47.1161,7.7799,0.9519,Spruce_1
13.0258,-50.1173,8.7548,1.0493,Spruce_3
15.8628,-50.2289,9.4717,1.0420,Spruce_3
22.7231,-46.7692,12.0383,1.0836,Spruce_3
37.5446,-45.7848,16.4095,1.0263,Spruce_1
42.0057,-48.5946,17.2192,0.8833,Spruce_3
-33.8040,-43.4656,7.3264,0.9434,Spruce_3
-24.1230,-43.2774,7.2370,0.8736,Spruce_3
-16.5161,-43.7256,6.8575,1.1144,Spruce_3
-15.7010,-43.8099,6.8181,0.8556,Spruce_1
-7.3345,-41.5421,7.7913,1.1454,Spruce_3
2.3852,-43.5552,7.6636,0.8628,Spruce_3
11.3313,-43.4103,9.7238,0.9156,Spruce_1
22.1315,-41.6088,13.1143,0.8908,Spruce_1
72.0512,-41.6852,17.0623,0.9569,Spruce_3
-4.6434,-39.3519,8.7341,0.9760,Spruce_1
-0.4237,-37.1622,9.7599,1.1359,Spruce_1
4.0538,-36.6946,10.1452,0.9742,Spruce_3
9.3304,-34.8184,11.1589,1.1222,Spruce_1
17.2046,-38.3495,12.4195,1.1149,Spruce_3
32.5793,-38.9457,16.4288,1.0377,Spruce_3
73.6998,-34.6373,18.5434,0.9697,Spruce_3
27.3744,-31.9748,16.6173,0.9581,Spruce_3
74.0104,-33.4162,18.9527,1.0470,Spruce_1
-52.0397,-19.5693,8.0687,0.9343,Spruce_1
73.5448,-21.3885,23.0370,0.8615,Spruce_1
-58.6018,-10.4330,8.0350,1.0191,Spruce_1
-52.5941,-15.1404,7.8502,1.1469,Spruce_1
-51.0584,-13.9840,7.9407,0.8953,Spruce_1
64.6923,-11.2475,22.2062,0.8987,Spruce_1
-41.6569,-6.9078,9.6664,0.8613,Spruce_3
54.6625,-3.8388,18.4030,0.9609,Spruce_1
58.9468,-5.3926,19.5788,0.8525,Spruce_3
67.8791,-5.1559,21.5567,0.9093,Spruce_3
71.9130,-6.3704,22.7636,1.1356,Spruce_3
-58.5210,-0.9811,9.5804,1.0273,Spruce_1
-53.2350,-1.3492,9.8400,0.8764,Spruce_1
-51.2027,-2.9800,9.6084,1.0906,Spruce_3
-40.0666,2.3379,12.0421,1.0947,Spruce_3
-37.0547,-1.0493,11.5984,1.0927,Spruce_1
44.1778,-0.3320,16.2444,1.0927,Spruce_3
45.2559,-0.8717,16.4378,0.9153,Spruce_1
58.7126,0.9102,18.3231,1.0323,Spruce_1
64.0686,-1.4217,19.8857,1.1119,Spruce_1
-59.2004,6.6655,11.1996,0.9111,Spruce_3
-56.3966,7.0935,11.5452,0.8833,Spruce_1
-46.6049,4.5918,11.9172,1.0532,Spruce_1
42.2226,5.0734,15.7732,0.9330,Spruce_3
51.9416,4.8778,16.8715,0.9630,Spruce_1
62.4771,7.5133,19.0608,0.9653,Spruce_1
73.2566,4.5655,21.6248,0.8633,Spruce_1
-73.6831,8.9052,10.6778,0.9059,Spruce_3
-63.8247,11.6042,11.8317,0.8772,Spruce_3
-61.1178,9.9224,11.7157,0.8943,Spruce_1
-56.8302,8.7697,11.8628,1.0983,Spruce_1
45.6514,12.0517,17.2877,1.0975,Spruce_1
54.9637,9.2606,17.8250,0.9533,Spruce_3
56.4151,10.8381,18.3687,1.1038,Spruce_1
65.7197,9.7423,20.0082,1.0175,Spruce_1
68.2576,10.8632,20.7291,0.8729,Spruce_1
-71.7759,19.0006,12.7845,0.9937,Spruce_1
-69.3782,17.4643,12.6066,0.9204,Spruce_3
-59.0446,16.1664,13.1273,1.0169,Spruce_1
52.2273,17.1955,19.8170,1.0918,Spruce_1
65.6018,15.3269,21.0410,1.1262,Spruce_3
70.2582,17.5660,22.5755,1.1194,Spruce_3
-71.7699,25.0929,13.8885,0.9110,Spruce_1
55.8838,21.2563,21.8772,0.8738,Spruce_3
61.4427,20.6050,22.2010,1.1296,Spruce_1
72.9925,22.7171,24.8459,1.0524,Spruce_1
-73.2947,29.1681,14.4877,1.0264,Spruce_3
64.0830,30.2838,26.5392,0.9593,Spruce_1
-70.7417,37.9715,15.4834,1.0790,Spruce_1
62.1362,33.6339,27.7803,0.9606,Spruce_1
69.2038,37.4909,29.6550,0.8754,Spruce_3
-72.8487,39.5491,15.4088,0.8627,Spruce_3
-68.9384,41.1018,15.6041,0.8850,Spruce_1
-75.0132,47.2277,14.2331,0.8958,Spruce_3
-64.0414,49.9586,15.2908,0.9118,Spruce_3
-1.8219,45.2279,25.1274,0.9803,Spruce_1
7.6451,48.9462,28.1925,0.9405,Spruce_3
10.7681,48.9674,28.7969,1.0717,Spruce_3
20.9787,47.7627,30.6768,0.9637,Spruce_1
-74.8473,56.1482,10.9124,1.0684,Spruce_1
-64.2199,56.3404,13.6944,0.9255,Spruce_1
-62.6634,52.7840,15.0901,1.1024,Spruce_1
-57.2963,52.4180,16.6340,1.1481,Spruce_1
-3.9740,54.0146,28.4040,1.0453,Spruce_1
-2.5151,52.7783,28.2138,1.0980,Spruce_1
7.0621,56.3191,31.0107,0.8941,Spruce_1
11.5124,51.3270,29.8773,1.0262,Spruce_3
14.2516,50.4376,30.1193,1.0795,Spruce_1
23.5633,55.6693,33.2243,1.1321,Spruce_3
50.2425,55.0780,34.3549,1.0923,Spruce_3
-72.3612,57.3360,10.9388,0.9940,Spruce_1
-67.6878,62.1885,10.8676,1.0667,Spruce_1
-60.6267,58.4156,14.4803,0.9520,Spruce_3
-57.7039,60.5288,15.1361,1.0171,Spruce_3
-48.6233,62.1343,18.0394,1.0888,Spruce_1
-44.3217,57.6064,19.5622,0.9295,Spruce_3
-36.3503,59.0080,21.3175,1.0440,Spruce_3
-29.0893,60.2526,22.8688,0.8971,Spruce_3
-16.5566,57.5568,26.0326,0.9831,Spruce_1
-12.9950,59.0433,27.2083,0.9278,Spruce_3
-6.3860,60.1697,29.2753,1.0352,Spruce_3
-2.3543,60.4352,30.4136,0.8953,Spruce_3
13.7062,56.9653,32.2122,1.1404,Spruce_1
14.8019,58.6435,32.7579,1.0218,Spruce_1
26.6908,58.0575,33.4061,0.9591,Spruce_1
36.6013,57.8384,32.9268,1.0174,Spruce_1
