# Tracked standalone tree placement — see StandaloneTreeCatalog.cs
prefab,worldX,worldY,worldZ,yawDeg,scale
Spruce 1,183.8044,17.1403,-25.0888,350.1969,0.8506
Spruce 3,190.1581,16.9793,-29.0339,69.0515,1.0749
Spruce 1,-222.2318,10.5694,-22.0080,273.4166,0.8763
Spruce 1,-217.0142,10.6793,-20.5254,186.0367,1.0483
Spruce 1,-9.9703,7.9803,-23.0959,85.9317,0.9505
Spruce 3,44.3848,7.5493,-23.6492,226.4540,1.0725
Spruce 1,50.9213,7.9879,-21.0508,163.4062,0.8754
Spruce 3,55.9192,8.0902,-21.4216,61.1003,0.9958
Spruce 1,57.9224,7.9665,-23.1825,284.6825,1.1077
Spruce 1,65.3601,8.5318,-19.6866,305.1030,1.0268
Spruce 3,70.5399,8.6794,-19.6950,282.2031,1.0493
Spruce 1,93.3448,9.5266,-24.0968,219.4777,1.0280
Spruce 3,103.6919,9.8924,-20.3137,16.4684,1.0026
Spruce 1,106.8221,10.2029,-22.7993,37.9981,1.0092
Spruce 1,112.1005,10.4360,-22.5024,343.2855,1.0690
Spruce 1,177.1213,17.4197,-20.9819,29.0310,0.9459
Spruce 1,182.5106,19.5414,-18.9322,48.0336,1.1013
Spruce 3,187.7701,19.3969,-21.3338,145.6232,1.0721
Spruce 1,195.6234,19.4700,-23.7425,43.4161,1.0598
Spruce 3,195.8065,19.8004,-22.9543,25.7614,0.9766
Spruce 1,-221.5738,11.6692,-17.1774,42.7518,0.9527
Spruce 1,-213.2057,11.6804,-14.9232,192.9962,0.8777
Spruce 3,-198.6094,11.0645,-12.8411,200.8587,0.9568
Spruce 1,62.5916,8.5599,-18.3901,282.8098,0.8501
Spruce 1,68.2460,8.8861,-15.8172,177.5880,0.9786
Spruce 1,73.3977,8.9996,-15.6644,211.0814,1.1243
Spruce 1,104.1203,9.8074,-18.1987,19.0516,0.9217
Spruce 1,108.8375,9.9119,-15.4016,128.1570,1.0297
Spruce 1,114.5936,10.1801,-14.7908,163.9545,0.9563
Spruce 3,122.2791,10.6897,-13.5737,120.2404,1.0192
Spruce 1,132.6843,11.5820,-14.5187,238.2236,1.0215
Spruce 3,142.3030,12.2949,-16.8053,197.4756,1.0310
Spruce 1,150.8997,14.8254,-13.0990,150.9188,1.0056
Spruce 3,157.5070,16.2058,-13.3273,50.9811,0.8552
Spruce 1,167.4097,18.4283,-13.8145,201.4827,0.9883
Spruce 3,172.5034,17.7144,-17.9730,243.5801,1.0427
Spruce 3,181.1670,21.4714,-14.0934,310.0277,0.9944
Spruce 1,186.8228,20.6776,-18.1878,272.9839,0.8646
Spruce 3,189.9395,22.7039,-14.1329,153.2098,1.0091
Spruce 3,-218.4703,12.6962,-10.9306,11.7567,1.1267
Spruce 3,-215.0550,12.3993,-11.6087,326.2555,1.0676
Spruce 3,35.1622,8.3631,-12.3673,258.9108,0.9276
Spruce 3,39.8227,8.6676,-8.7336,50.7946,0.8673
Spruce 1,59.3982,9.2724,-6.8706,296.5247,1.1348
Spruce 3,64.1138,9.3414,-7.5454,317.1221,1.0928
Spruce 1,117.8967,10.4543,-10.9777,43.5366,0.8641
Spruce 1,123.8360,11.1715,-8.8185,52.6764,0.9535
Spruce 1,135.1886,12.2649,-12.1854,102.0814,0.9614
Spruce 3,137.3481,12.8039,-11.2230,114.5490,1.0183
Spruce 3,142.1629,13.4309,-12.1279,166.1883,1.1175
Spruce 3,148.2565,15.6703,-9.0904,190.4125,1.0860
Spruce 3,154.0090,15.8936,-12.1386,13.0296,1.1282
Spruce 3,163.1323,19.4619,-8.8018,243.0290,1.0780
Spruce 1,170.2746,21.5184,-7.2263,90.4158,1.1401
Spruce 3,175.3122,22.2694,-8.1294,90.1049,0.9550
Spruce 1,180.7977,22.2466,-11.7897,294.8604,1.1074
Spruce 3,-221.1019,13.4286,-4.6387,171.1598,1.0400
Spruce 3,-182.2241,11.7512,-1.2013,39.0285,1.1245
Spruce 1,-175.7574,11.4292,-1.1209,263.4360,0.9031
Spruce 1,87.8068,10.1101,-1.5692,99.9873,0.8986
Spruce 3,109.6209,10.3077,-4.7114,262.8680,1.1253
Spruce 3,125.7321,11.8783,-4.2877,103.5837,1.1001
Spruce 3,132.5375,13.3180,-1.9870,276.9055,0.8913
Spruce 1,137.3316,14.0740,-4.7868,42.2943,1.1001
Spruce 3,147.6441,16.4821,-5.6221,255.7484,1.0374
Spruce 3,149.7846,17.4424,-3.4302,229.1073,0.8792
Spruce 3,156.7617,18.9231,-5.1688,24.1058,1.0886
Spruce 3,163.3146,20.6653,-3.6568,224.4135,1.0868
Spruce 1,170.7398,21.8446,-5.8922,273.8925,1.0177
Spruce 1,174.0082,22.4804,-3.1022,299.3107,0.8776
Spruce 1,181.4769,23.2614,-3.5193,333.6805,1.0292
Spruce 1,187.0532,23.6971,-4.6488,230.4014,1.0275
Spruce 3,194.5123,23.6541,-2.8253,279.8787,0.9092
Spruce 3,197.0563,23.5286,-1.9043,60.0310,0.8712
Spruce 1,-180.6867,11.9196,0.6029,295.6732,0.8948
Spruce 1,-164.3784,11.6507,4.0397,252.1005,1.0281
Spruce 1,-162.0260,11.6694,4.9009,64.5633,1.1456
Spruce 1,-156.6261,10.7758,1.2698,358.8694,1.0215
Spruce 3,-149.7428,10.3530,0.9455,350.3063,1.0645
Spruce 3,-144.0882,9.9996,0.4919,144.7932,0.9906
Spruce 3,-140.1650,10.2562,2.7253,205.0101,1.0193
Spruce 3,133.6309,13.6540,-0.2998,158.6938,0.9698
Spruce 3,137.9071,14.5558,4.6265,161.9771,1.1481
Spruce 1,142.3934,15.7106,2.4815,56.4309,1.0189
Spruce 1,150.1084,17.6022,2.4076,286.4181,0.9284
Spruce 1,154.2769,18.5792,2.2651,305.9821,0.9051
Spruce 1,161.4230,19.9021,2.8041,245.6129,0.9060
Spruce 1,171.2005,21.0251,3.5573,342.2250,0.8502
Spruce 1,176.2879,20.9428,5.2390,358.9487,1.0526
Spruce 1,183.4048,21.5964,4.4573,354.0931,1.1462
Spruce 1,186.5420,22.3174,2.4346,242.9364,1.1069
Spruce 3,191.7912,22.7341,1.5151,221.8753,1.0318
Spruce 1,196.7158,22.5909,2.7577,55.3101,1.0148
Spruce 3,206.4530,23.1420,1.3299,191.9444,0.9434
Spruce 1,-159.6121,11.7980,6.5302,187.7554,1.1125
Spruce 1,-157.0705,12.0317,9.0750,163.5350,1.1410
Spruce 1,-148.8846,11.4151,6.9234,167.0640,0.9858
Spruce 3,-144.7705,11.2523,6.9299,273.9766,1.0495
Spruce 1,-138.0716,11.7085,11.1382,62.3499,0.9170
Spruce 3,-124.4797,10.3119,6.1650,231.2072,1.1432
Spruce 1,126.4991,12.5567,9.5497,30.6593,0.9066
Spruce 1,130.4206,13.0735,7.7014,218.6593,1.1365
Spruce 1,144.9668,15.8420,6.9643,128.3192,0.9392
Spruce 3,150.6260,16.7971,8.0174,350.1915,1.0602
Spruce 1,158.4235,18.1447,8.0317,276.6035,1.1169
Spruce 1,159.9022,18.8337,6.2902,341.3727,1.1283
Spruce 3,191.5716,21.4626,6.3484,272.0175,1.0987
Spruce 1,203.6171,22.3331,5.5385,215.6170,0.9480
Spruce 1,-154.1519,12.2059,11.4536,0.8176,0.9846
Spruce 1,-152.0156,12.1619,11.5888,335.3741,0.9332
Spruce 1,-121.5147,11.3498,12.2999,330.1203,0.9997
Spruce 3,-111.5332,11.1683,13.4303,271.8025,0.9926
Spruce 1,-108.6893,11.4272,15.4176,96.4148,0.9724
Spruce 1,-98.5743,10.7065,13.9798,325.0541,1.0836
Spruce 1,-96.1644,11.2225,17.2787,352.5536,0.9552
Spruce 1,130.6637,13.0254,16.2377,120.4077,1.0034
Spruce 1,138.2425,13.8481,16.4467,142.6008,0.8581
Spruce 1,-109.0143,11.9920,18.4429,305.9806,1.0866
Spruce 3,-103.0373,12.2362,21.1292,239.1615,0.8620
Spruce 3,-93.5430,11.6576,20.2901,206.1034,0.9675
Spruce 1,-88.1988,11.7657,22.3859,255.2126,1.1380
Spruce 1,135.2666,13.4917,17.5709,54.5855,1.1119
Spruce 1,136.6318,13.6361,21.1024,233.5621,1.0560
Spruce 1,206.2363,20.7236,20.3553,350.7163,1.0759
Spruce 1,-221.3761,17.5163,28.1225,56.7829,0.8684
Spruce 3,-92.9094,12.9350,28.3274,186.7055,0.9538
Spruce 3,-90.4518,12.2540,24.5686,123.7332,1.0149
Spruce 1,-85.1615,12.7226,28.9713,95.4021,0.8813
Spruce 1,-75.8858,12.3171,28.9516,18.8003,1.0094
Spruce 1,-73.0942,12.1760,28.8734,145.6819,0.9640
Spruce 1,208.3661,20.7497,25.3278,288.8145,0.9896
Spruce 1,-219.2096,18.1152,31.9241,97.7509,1.0719
Spruce 3,-213.3787,17.1965,30.8319,255.2032,0.8528
Spruce 1,-93.2880,13.3717,31.6411,259.8163,1.0081
Spruce 1,-87.6866,13.1365,31.1624,181.6242,0.9142
Spruce 3,-83.9398,12.7633,29.5569,189.4520,0.8951
Spruce 3,-75.4032,12.8867,32.4610,84.3066,1.0837
Spruce 3,-72.4024,12.8023,32.6651,91.6274,0.9304
Spruce 1,-65.3380,12.3304,31.6781,271.1730,0.9272
Spruce 1,218.9678,21.8952,34.8158,166.9653,1.0570
Spruce 3,-220.3652,19.3826,37.6824,358.1731,0.9367
Spruce 3,-213.0025,18.6312,38.2250,56.7536,0.9936
Spruce 3,-208.3932,18.5567,40.9596,37.5181,0.8615
Spruce 1,-81.8384,14.0907,40.9709,215.0137,0.9044
Spruce 3,-76.9356,13.4474,35.8828,143.3096,0.9252
Spruce 3,-56.6955,12.7091,35.8253,126.9987,0.9983
Spruce 3,-53.8550,13.5003,41.1173,40.9142,0.8671
Spruce 1,-45.6093,12.6873,38.1619,300.7331,0.9639
Spruce 1,-38.4098,12.5456,38.8748,318.4086,1.1201
Spruce 1,219.1383,22.0060,40.7556,38.5588,1.0981
Spruce 1,-214.3158,19.7590,43.6364,265.9248,0.9892
Spruce 3,-208.9285,18.9081,42.4819,295.2301,0.9586
Spruce 3,-206.1927,18.7925,43.8089,197.1226,1.0302
Spruce 1,-199.8266,18.1086,44.7500,313.4680,1.0038
Spruce 1,-59.4135,14.0989,44.3859,12.0387,1.1196
Spruce 1,-55.6177,14.0726,44.8086,173.3134,1.0852
Spruce 1,-44.9164,13.8048,44.8711,199.1107,0.9749
Spruce 1,-40.5542,13.1673,41.9157,166.8185,0.9640
Spruce 3,-33.3168,13.7963,46.9677,77.1858,1.1058
Spruce 3,-208.1182,20.3384,51.9648,147.6781,1.1268
Spruce 3,-200.8691,19.3303,50.9885,166.2269,1.1485
Spruce 1,-195.8833,18.2600,48.5856,133.7917,1.0351
Spruce 1,-56.9394,14.4199,47.7002,240.5628,0.9706
Spruce 1,-46.6340,14.3901,48.6976,248.8142,1.0336
Spruce 3,-41.9016,14.3507,49.0658,76.0803,1.0301
Spruce 3,-21.8161,14.6899,52.7893,276.1825,1.0072
Spruce 1,-13.0420,14.4854,51.9864,274.1707,0.9088
Spruce 1,-6.4102,14.1501,50.8488,266.6075,1.0066
Spruce 1,-0.2862,14.4205,51.5826,196.1481,0.9538
Spruce 1,6.8371,14.6215,52.0780,126.0541,0.8979
Spruce 1,13.3880,14.5029,52.0598,28.0108,1.0672
Spruce 1,21.3869,13.2681,49.1512,124.9743,0.8955
Spruce 1,26.9667,14.1620,52.7563,144.4808,0.9322
Spruce 1,-201.6822,20.5633,58.4348,54.2377,1.0941
Spruce 3,-195.9920,19.5876,56.1393,319.1806,1.0962
Spruce 1,-190.0938,18.9146,56.3101,74.1658,1.1408
Spruce 1,-187.4543,18.9127,57.9039,8.8305,1.1405
Spruce 1,-21.1231,15.9358,57.6074,214.9258,1.1411
Spruce 3,-20.1288,15.8608,57.1659,312.9649,1.0461
Spruce 1,-8.8481,17.0075,58.0733,71.4942,1.1070
Spruce 3,-3.8047,16.9550,57.1371,84.1058,0.9159
Spruce 1,0.6834,17.7230,57.8960,228.7946,0.9848
Spruce 3,7.7540,16.9393,56.3195,69.6395,0.8840
Spruce 3,12.1038,15.1592,53.3814,155.8796,1.0569
Spruce 1,17.8835,17.1861,57.3340,202.0368,0.8795
Spruce 1,27.0492,16.7009,58.2882,88.4351,0.8636
Spruce 3,27.9657,15.0429,55.1601,327.5810,0.9191
Spruce 1,103.5519,15.0997,57.3001,199.0516,1.0523
Spruce 3,143.6671,15.7713,59.3400,63.7661,0.8634
Spruce 1,206.3085,20.3612,57.8111,355.0563,1.1249
Spruce 3,-199.4209,20.7517,61.4311,310.0930,1.0666
Spruce 1,-190.4564,20.3675,64.6444,136.3129,0.9442
Spruce 1,-183.3938,19.2743,62.0904,251.6086,1.0730
Spruce 3,-177.6463,19.1879,64.9386,226.7204,0.9404
Spruce 1,-175.6333,18.1855,60.6059,257.5988,1.0491
Spruce 1,-168.6983,17.7697,61.7767,201.3660,0.9576
Spruce 1,-23.0777,16.4438,60.0779,180.3427,0.9434
Spruce 1,-16.6907,17.3183,61.0587,346.7061,1.0463
Spruce 1,-11.6048,19.1631,64.4562,359.8560,1.0661
Spruce 1,-4.7061,19.1717,61.3795,295.6674,1.1100
Spruce 3,3.3952,22.0844,64.8557,228.1136,1.0901
Spruce 1,5.7682,21.7147,63.6530,114.5705,0.9364
Spruce 3,12.4071,21.7655,63.5953,144.0519,0.8986
Spruce 3,16.8432,21.5012,63.8131,228.4547,0.8780
Spruce 1,25.0533,20.1638,63.9451,4.8591,1.1451
Spruce 1,33.2176,16.5462,59.6675,155.8495,0.9664
Spruce 1,35.1904,18.0146,63.5814,147.0072,0.8931
Spruce 3,43.4166,15.6805,60.2770,56.2506,1.0533
Spruce 3,51.0063,16.7085,64.8597,184.2783,0.9509
Spruce 3,82.8002,16.0220,64.2545,257.0547,1.0860
Spruce 3,89.4507,15.6870,61.4609,25.1468,1.1066
Spruce 3,98.1757,15.7848,61.6063,281.0551,1.0761
Spruce 1,99.9162,15.5910,60.2092,270.0745,1.1312
Spruce 3,109.5435,15.4908,59.4430,97.8651,0.9916
Spruce 1,117.3330,15.8621,64.4298,208.0021,1.0236
Spruce 1,121.3327,15.7536,62.2686,80.9984,1.1143
Spruce 3,128.5121,15.6092,60.3788,311.2077,1.1391
Spruce 3,132.8954,15.8177,64.9880,275.7374,0.9299
Spruce 1,137.8936,15.7424,60.8743,278.2898,1.0119
Spruce 1,145.9715,15.9825,63.1017,223.8576,0.9946
Spruce 1,148.7072,15.9599,59.6706,279.0750,1.0045
Spruce 1,156.3709,16.3295,61.1903,167.1870,0.9332
Spruce 3,161.2571,16.5750,61.0103,352.3297,1.0086
Spruce 1,179.0058,17.6093,63.5556,254.1500,0.9993
Spruce 1,189.1375,18.4229,63.4587,290.0775,1.0017
Spruce 1,194.8951,18.8479,65.2309,93.3405,1.0352
Spruce 3,196.0428,19.0412,63.8415,67.8129,0.9397
Spruce 1,204.2158,20.0356,60.7051,288.7003,1.0353
Spruce 1,210.7386,20.8105,59.8833,201.9032,1.1271
Spruce 1,219.1507,21.5515,61.6459,95.1594,0.9126
Spruce 3,-191.3945,20.5774,65.6779,169.7789,1.0259
Spruce 1,-186.9193,20.2962,66.5754,235.2416,1.1097
Spruce 1,-176.3493,19.2759,66.3165,71.8360,1.0587
Spruce 1,-171.3958,18.9063,67.0082,323.0361,1.1334
Spruce 3,-167.4007,18.6524,67.8038,121.8161,0.9559
Spruce 3,-164.2421,18.1941,66.5067,35.2605,1.0571
Spruce 1,-16.0791,18.9834,67.9940,167.3613,1.0236
Spruce 3,-12.3040,19.5923,66.8475,283.4712,0.9352
Spruce 1,-4.8904,21.2827,66.8443,141.5366,0.9227
Spruce 3,-1.5610,22.4793,68.7947,127.8605,0.9380
Spruce 1,3.7756,23.8679,70.9762,196.0247,1.0616
Spruce 3,11.1886,23.8337,68.2427,129.5211,0.9710
Spruce 1,19.0765,22.5991,66.8047,133.8492,1.0893
Spruce 3,25.4078,21.3098,66.7052,253.6749,1.1491
Spruce 1,28.2967,21.1083,67.9940,359.5767,0.9993
Spruce 1,39.4975,18.0425,65.4639,95.2816,0.9564
Spruce 1,44.9810,17.3801,65.5169,42.5514,1.1014
Spruce 1,50.2947,17.1735,66.3730,78.0470,0.8602
Spruce 3,74.1726,16.5522,68.2305,323.0323,1.0826
Spruce 1,81.1283,16.4829,71.3091,205.8928,0.9267
Spruce 3,84.4228,16.3538,69.9841,82.4780,1.0235
Spruce 1,89.7791,16.2146,68.3694,192.5704,0.9939
Spruce 3,99.2312,16.0070,69.3441,161.0839,1.0318
Spruce 3,104.8051,15.9116,69.1621,254.7710,1.1062
Spruce 1,111.3697,15.8340,68.7087,79.4954,1.0519
Spruce 1,114.9335,15.8617,66.9400,351.1639,0.9602
Spruce 1,117.9079,15.7135,69.7410,112.3140,1.0139
Spruce 1,126.0889,15.6854,69.3603,181.4531,1.1463
Spruce 1,135.0312,15.7660,67.4918,145.4264,1.0569
Spruce 1,136.1785,15.6530,70.1541,16.7278,0.9483
Spruce 3,143.3161,15.8725,66.6275,225.7089,1.0144
Spruce 1,153.0641,15.9826,68.3454,248.4712,0.9572
Spruce 3,154.1892,15.8585,70.8929,180.0986,1.0012
Spruce 1,160.8401,16.4048,65.8507,17.7507,0.9382
Spruce 3,166.7948,16.6527,66.4274,294.8995,0.9550
Spruce 1,175.2280,17.1871,66.0418,50.7850,0.9307
Spruce 1,182.1293,17.7357,65.3524,254.1946,0.9463
Spruce 1,188.6304,17.8649,71.3331,150.4679,1.1258
Spruce 1,195.0935,18.5933,69.1585,152.1016,0.9392
Spruce 3,201.4883,19.2201,68.8634,77.0182,0.9068
Spruce 3,207.6778,19.7667,69.3554,311.0405,0.9335
Spruce 1,208.2388,19.9426,67.8720,14.0322,1.0687
