# bake_hash=79f0eae4
worldX,worldZ,baseY,scale,profileName
-57.5312,-134.8900,25.8341,1.0868,MESH_JapaneseBlack_01_Var1
-57.4907,-136.3263,25.8411,0.8707,Mesh_Metasequoia
-50.5082,-138.9021,26.1084,0.8870,MESH_ScottishPine_01
-40.1578,-135.7974,26.0219,0.8907,MESH_JapaneseBlack_01_Var1
-5.3825,-135.5750,22.7721,1.1334,MESH_ScottishPine_01
0.5354,-135.7200,22.2378,1.1056,MESH_JapaneseBlack_01
80.3560,-136.1333,13.3064,1.0803,MESH_ScottishPine_01
80.7936,-137.6378,12.9119,0.9618,MESH_ScottishPine_01
91.3257,-134.7014,13.2937,0.9403,MESH_JapaneseBlack_01_Var1
93.9209,-134.0375,13.6324,0.8515,Mesh_Metasequoia
100.4263,-135.0779,13.9876,1.1080,Mesh_Metasequoia
108.1403,-134.9665,15.5155,0.9850,MESH_ScottishPine_01
-107.7155,-133.1008,28.3225,0.9288,MESH_ScottishPine_01
-100.2471,-130.8691,27.6066,0.9997,Mesh_Metasequoia
-93.6066,-130.9678,26.7393,1.1424,MESH_ScottishPine_01
-93.2505,-131.2963,26.6898,0.9606,MESH_ScottishPine_01
-50.8659,-131.6063,26.4222,1.0788,MESH_JapaneseBlack_01
-45.2934,-128.6897,26.9117,1.0970,Mesh_Metasequoia
-37.7328,-132.7289,26.1690,1.1272,Mesh_Metasequoia
1.1552,-128.6186,22.5093,0.9463,MESH_JapaneseBlack_01_Var1
4.6557,-131.9795,22.0462,0.9158,MESH_ScottishPine_01
10.3662,-127.7539,21.7820,1.1168,MESH_JapaneseBlack_01_Var1
83.6050,-132.7366,13.8635,0.8698,MESH_ScottishPine_01
90.5467,-129.5540,14.6226,0.8722,Mesh_Metasequoia
93.6826,-127.6106,15.3463,1.0371,MESH_JapaneseBlack_01_Var1
99.6950,-128.2616,16.1605,1.0969,MESH_JapaneseBlack_01
105.1404,-128.7115,17.3000,1.0919,MESH_JapaneseBlack_01
-96.6037,-122.3706,27.3632,0.8686,MESH_ScottishPine_01
-93.4233,-124.8049,26.8663,1.0534,MESH_ScottishPine_01
-45.4550,-124.8920,27.0382,0.8714,Mesh_Metasequoia
-34.4374,-126.3525,26.7317,0.9541,MESH_JapaneseBlack_01
7.0148,-125.5538,22.2308,0.9852,MESH_JapaneseBlack_01_Var1
10.6054,-123.6018,22.0670,0.9470,Mesh_Metasequoia
18.2318,-121.5910,21.4468,1.1315,MESH_JapaneseBlack_01
83.1702,-122.4102,15.9446,1.0513,MESH_JapaneseBlack_01_Var1
89.1369,-124.3935,15.6190,1.0632,MESH_JapaneseBlack_01_Var1
96.8441,-122.3096,16.8823,0.9527,Mesh_Metasequoia
104.3736,-125.3344,18.1353,0.9490,MESH_JapaneseBlack_01_Var1
110.3796,-124.8479,19.9260,1.0836,MESH_ScottishPine_01
-96.8056,-118.0419,27.5025,0.9604,Mesh_Metasequoia
-88.5600,-118.1725,26.3841,0.8990,MESH_ScottishPine_01
-39.8808,-117.2864,27.7922,0.9343,MESH_JapaneseBlack_01
-35.5827,-117.8082,28.0255,1.1262,MESH_JapaneseBlack_01_Var1
5.2942,-119.8788,22.5539,1.0992,MESH_JapaneseBlack_01_Var1
8.7311,-120.0449,22.3973,1.1413,MESH_JapaneseBlack_01_Var1
19.6867,-119.7211,21.4322,1.0311,MESH_JapaneseBlack_01_Var1
90.4662,-115.6517,17.0527,1.1416,MESH_ScottishPine_01
93.2779,-115.9005,17.2328,1.0005,MESH_JapaneseBlack_01
98.8278,-117.0077,18.0536,1.0037,MESH_JapaneseBlack_01
105.0846,-115.5320,20.1758,0.8656,MESH_ScottishPine_01
-95.2750,-110.1415,27.4631,0.9790,MESH_JapaneseBlack_01_Var1
-92.6166,-114.3483,27.0447,0.8538,MESH_JapaneseBlack_01_Var1
-85.5418,-111.9857,26.0279,1.0340,Mesh_Metasequoia
-41.0042,-114.3931,27.6440,0.8631,MESH_JapaneseBlack_01_Var1
-38.9650,-115.1013,27.9637,1.1399,MESH_JapaneseBlack_01_Var1
7.1086,-113.3533,22.6193,1.1450,MESH_ScottishPine_01
21.5141,-112.4764,21.8135,0.9753,Mesh_Metasequoia
88.8483,-114.6592,17.1300,0.8565,MESH_JapaneseBlack_01_Var1
92.5281,-113.2300,17.5014,1.0709,MESH_JapaneseBlack_01_Var1
104.1256,-113.1783,20.0798,0.9789,MESH_JapaneseBlack_01_Var1
107.7580,-110.1629,21.7019,1.0139,MESH_ScottishPine_01
-92.1459,-104.3332,27.0966,0.8862,MESH_JapaneseBlack_01_Var1
-83.6833,-108.1833,25.7450,1.1024,Mesh_Metasequoia
-48.6719,-107.0623,25.3318,1.1193,Mesh_Metasequoia
-42.3224,-107.5720,26.9208,1.0663,Mesh_Metasequoia
-37.6627,-105.4106,27.9625,1.1197,MESH_JapaneseBlack_01_Var1
-23.8056,-107.5517,28.2566,0.9003,MESH_JapaneseBlack_01_Var1
-17.9690,-105.1670,26.6552,1.0194,MESH_ScottishPine_01
23.3793,-107.3113,21.9897,0.8919,MESH_JapaneseBlack_01_Var1
27.3594,-108.4225,21.4054,1.0127,Mesh_Metasequoia
98.1075,-105.6729,19.1209,1.0358,Mesh_Metasequoia
104.2702,-104.7885,20.9310,1.0926,MESH_JapaneseBlack_01_Var1
107.9635,-105.6231,22.1825,1.0976,MESH_ScottishPine_01
-86.5179,-100.7280,26.1688,1.1020,MESH_JapaneseBlack_01_Var1
-80.3230,-101.2738,25.1685,0.9381,MESH_JapaneseBlack_01_Var1
-41.4158,-99.8178,26.1876,1.0583,Mesh_Metasequoia
-38.1551,-102.4281,27.5222,0.8598,Mesh_Metasequoia
-29.1362,-100.6195,29.1966,1.1329,Mesh_Metasequoia
-26.4065,-99.2647,29.1087,0.8864,MESH_JapaneseBlack_01_Var1
-18.7235,-102.6142,27.1667,0.9476,MESH_JapaneseBlack_01_Var1
-10.7673,-99.2575,24.4875,0.8724,MESH_ScottishPine_01
15.4911,-100.8608,22.6034,0.9862,MESH_JapaneseBlack_01
38.0131,-99.3332,20.7934,0.9743,MESH_JapaneseBlack_01_Var1
96.6016,-101.9318,19.3062,1.0619,Mesh_Metasequoia
108.7413,-98.8111,23.0561,1.0406,MESH_ScottishPine_01
-90.2216,-94.7642,26.7993,1.1156,MESH_JapaneseBlack_01_Var1
-85.8240,-92.1131,26.0162,1.0411,MESH_JapaneseBlack_01_Var1
-79.6114,-92.9514,24.9509,0.9515,Mesh_Metasequoia
-40.3681,-95.8463,25.8501,1.0711,Mesh_Metasequoia
-37.8303,-95.0998,26.4655,1.1158,Mesh_Metasequoia
-30.3611,-92.9558,27.9789,0.8928,Mesh_Metasequoia
-22.4988,-92.6376,27.9414,1.0821,MESH_JapaneseBlack_01_Var1
-21.3597,-92.9194,27.7679,1.0896,MESH_JapaneseBlack_01_Var1
-14.3659,-91.3967,25.6694,1.0851,MESH_JapaneseBlack_01_Var1
-9.2969,-93.7691,24.2132,0.8586,MESH_ScottishPine_01
40.7041,-96.4069,20.8346,0.8682,MESH_JapaneseBlack_01_Var1
103.0719,-96.7415,21.3893,0.8924,MESH_JapaneseBlack_01_Var1
105.8659,-95.2085,22.4310,0.9658,MESH_JapaneseBlack_01_Var1
-87.0495,-90.6679,26.2419,1.0815,MESH_JapaneseBlack_01_Var1
-39.7448,-86.8280,24.4416,0.9249,MESH_ScottishPine_01
-35.7596,-89.7963,25.9783,0.9487,MESH_JapaneseBlack_01_Var1
-29.5923,-88.2332,26.9522,0.9670,MESH_JapaneseBlack_01_Var1
-24.0563,-86.6504,26.8101,1.0378,MESH_ScottishPine_01
-15.5585,-87.0578,25.5928,0.9481,MESH_ScottishPine_01
-13.1398,-86.2999,24.9586,0.9558,MESH_JapaneseBlack_01_Var1
-9.1562,-86.6194,24.1094,1.0043,MESH_JapaneseBlack_01
41.2576,-89.2671,21.6634,0.8506,MESH_ScottishPine_01
46.8312,-89.8871,21.0407,0.9595,MESH_JapaneseBlack_01_Var1
52.4957,-86.6597,20.7630,0.8798,Mesh_Metasequoia
-84.0795,-84.5196,25.7021,0.8549,MESH_JapaneseBlack_01_Var1
-81.2371,-84.0281,25.1942,0.9654,MESH_ScottishPine_01
-30.9106,-84.9592,25.8625,0.9119,Mesh_Metasequoia
-25.3785,-84.8919,26.3491,1.0606,MESH_ScottishPine_01
-19.6245,-79.7577,24.8014,0.9124,MESH_ScottishPine_01
-9.6379,-82.6490,23.9905,0.8929,MESH_JapaneseBlack_01_Var1
-5.6162,-83.9316,23.4102,1.0663,MESH_JapaneseBlack_01_Var1
-3.2366,-80.1970,23.0125,1.0834,Mesh_Metasequoia
44.2767,-80.3579,22.2986,0.9871,MESH_JapaneseBlack_01_Var1
46.1742,-82.7139,21.9252,0.9304,MESH_JapaneseBlack_01_Var1
53.3279,-83.3210,21.0258,0.9086,MESH_JapaneseBlack_01_Var1
-90.0212,-76.4652,26.8602,0.8920,MESH_ScottishPine_01
-84.5938,-75.7571,25.9423,0.9669,MESH_JapaneseBlack_01_Var1
-20.9724,-77.0367,24.2580,1.0606,MESH_ScottishPine_01
-11.4476,-78.3266,23.8293,0.9902,MESH_JapaneseBlack_01_Var1
-7.1225,-74.8949,23.1188,1.0902,MESH_JapaneseBlack_01_Var1
-2.7491,-79.2520,22.9352,1.0214,MESH_ScottishPine_01
-88.4248,-72.6627,26.7310,0.9989,Mesh_Metasequoia
-82.9098,-67.9161,25.9428,0.9910,MESH_ScottishPine_01
47.4408,-68.0670,22.9418,0.9232,Mesh_Metasequoia
52.9342,-69.0060,22.5064,1.0340,MESH_JapaneseBlack_01_Var1
57.0430,-68.0343,22.1682,0.9473,MESH_JapaneseBlack_01_Var1
-90.9521,-62.1891,27.6725,1.1036,MESH_ScottishPine_01
-87.2340,-65.4069,26.8989,0.9552,MESH_ScottishPine_01
53.0808,-64.0725,22.8948,1.0926,Mesh_Metasequoia
56.9558,-65.2105,22.4589,0.9622,MESH_JapaneseBlack_01_Var1
-96.9471,-55.3516,28.4567,0.9022,MESH_ScottishPine_01
-90.7932,-58.1403,27.8815,0.8977,MESH_JapaneseBlack_01_Var1
-84.8456,-58.3953,26.8064,1.0056,MESH_ScottishPine_01
57.7147,-58.2740,23.0013,0.8814,MESH_ScottishPine_01
64.6197,-55.9535,22.5615,0.8646,MESH_JapaneseBlack_01_Var1
-96.0477,-52.0058,28.5577,1.0378,MESH_ScottishPine_01
-89.9769,-53.8464,27.9084,1.0715,MESH_JapaneseBlack_01_Var1
-82.9787,-53.4432,26.5109,1.1190,MESH_ScottishPine_01
59.3670,-52.3879,23.3050,1.0064,MESH_ScottishPine_01
63.1336,-53.5353,22.9270,0.9588,MESH_JapaneseBlack_01
-98.2868,-43.3758,28.6757,0.9494,MESH_ScottishPine_01
-92.2082,-44.0380,28.1235,0.9610,MESH_ScottishPine_01
-82.4285,-46.0897,26.2772,0.9753,MESH_ScottishPine_01
60.1285,-46.7684,23.5770,1.0401,Mesh_Metasequoia
67.8593,-43.8275,23.3297,1.1037,MESH_ScottishPine_01
-99.9178,-42.2557,28.7121,0.8640,MESH_JapaneseBlack_01_Var1
-97.8024,-38.6610,28.6749,1.0093,MESH_ScottishPine_01
-89.3773,-40.5511,27.5208,0.9951,MESH_JapaneseBlack_01_Var1
-81.6514,-42.5175,26.0358,1.1228,MESH_JapaneseBlack_01_Var1
72.1964,-41.3113,23.2228,0.9496,MESH_JapaneseBlack_01_Var1
81.6620,-40.9411,22.4320,1.0534,MESH_ScottishPine_01
-95.1185,-31.9808,28.6384,1.1039,Mesh_Metasequoia
-87.7901,-33.2152,27.3278,1.0764,Mesh_Metasequoia
-87.4580,-32.4444,27.3345,0.9591,MESH_ScottishPine_01
-79.1699,-32.7956,26.1121,0.9059,Mesh_Metasequoia
73.0715,-36.8086,23.5277,1.0162,MESH_JapaneseBlack_01_Var1
78.9195,-33.0383,23.4102,0.9344,MESH_JapaneseBlack_01_Var1
83.8816,-32.9239,22.9632,0.9307,MESH_JapaneseBlack_01_Var1
-94.3879,-26.7897,29.2154,0.8762,MESH_JapaneseBlack_01
-91.3488,-27.2274,28.6465,1.0081,MESH_ScottishPine_01
-82.4635,-29.9757,26.9616,0.8839,Mesh_Metasequoia
-76.9270,-27.0098,27.1363,0.8612,Mesh_Metasequoia
11.2333,-26.5736,23.4844,1.1475,Mesh_Metasequoia
78.4489,-26.8789,23.9430,1.0505,MESH_JapaneseBlack_01_Var1
82.1550,-29.5067,23.4426,0.8699,MESH_ScottishPine_01
-104.5980,-19.4416,32.1539,0.9499,Mesh_Metasequoia
-96.0879,-22.8297,30.3918,0.9108,MESH_ScottishPine_01
-87.8562,-23.5746,29.0636,0.8753,Mesh_Metasequoia
-84.2060,-21.5396,29.4549,1.1324,MESH_JapaneseBlack_01
-78.5045,-23.7401,28.2980,0.8777,MESH_JapaneseBlack_01_Var1
-7.5522,-19.3709,23.5634,1.1455,MESH_JapaneseBlack_01_Var1
12.4391,-20.3077,23.8925,0.8539,MESH_JapaneseBlack_01_Var1
83.2863,-21.7185,24.0333,0.9648,MESH_JapaneseBlack_01
90.6739,-20.1006,23.5115,1.1416,MESH_JapaneseBlack_01
-107.5009,-15.3789,33.0712,1.1492,MESH_JapaneseBlack_01
-103.1743,-16.9547,32.8125,1.1378,MESH_JapaneseBlack_01_Var1
-96.4776,-13.9572,33.4017,0.9631,Mesh_Metasequoia
-91.2687,-15.1089,32.5065,1.0477,MESH_JapaneseBlack_01_Var1
-84.5504,-15.8718,31.8571,0.8685,Mesh_Metasequoia
-81.2340,-14.7632,32.2443,1.0237,Mesh_Metasequoia
-75.1627,-16.7596,30.8765,0.8610,MESH_JapaneseBlack_01_Var1
7.8457,-15.6111,23.3693,1.0518,MESH_ScottishPine_01
23.9814,-17.2951,24.4290,1.1307,Mesh_Metasequoia
84.6319,-17.9908,24.2751,0.9861,MESH_JapaneseBlack_01_Var1
87.2317,-17.7291,24.1102,0.8860,Mesh_Metasequoia
-110.1135,-8.1650,34.0346,1.1291,MESH_ScottishPine_01
-105.0474,-12.9395,33.8374,0.9861,MESH_JapaneseBlack_01_Var1
-93.7489,-10.5299,34.6241,0.9861,MESH_ScottishPine_01
-93.1723,-8.1286,35.6325,0.8648,Mesh_Metasequoia
-86.0971,-12.5788,33.4452,1.0225,MESH_JapaneseBlack_01_Var1
-79.3454,-8.8501,34.7276,0.9108,MESH_JapaneseBlack_01_Var1
-69.7472,-9.8265,32.3464,1.0022,MESH_ScottishPine_01
14.3794,-7.8429,24.5342,1.0798,MESH_JapaneseBlack_01_Var1
20.3457,-12.1618,24.6817,0.8986,MESH_JapaneseBlack_01
91.4894,-11.6234,24.4674,0.8870,MESH_JapaneseBlack_01_Var1
93.8629,-8.5970,24.6443,1.1455,Mesh_Metasequoia
-107.6503,-1.7845,35.1606,1.1422,MESH_JapaneseBlack_01_Var1
-101.2904,-1.6006,36.9719,0.9226,Mesh_Metasequoia
-89.1891,-2.1801,38.0247,0.8600,Mesh_Metasequoia
-86.5298,-5.9036,36.5025,0.8803,MESH_JapaneseBlack_01_Var1
-79.2639,-6.9326,35.4526,1.1090,MESH_JapaneseBlack_01_Var1
-73.9387,-6.2048,34.4759,0.9583,MESH_ScottishPine_01
11.7763,-2.3885,24.4339,1.0594,MESH_JapaneseBlack_01_Var1
26.2633,-5.3538,25.1504,1.1481,MESH_ScottishPine_01
26.6141,-4.5285,25.1959,0.8777,Mesh_Metasequoia
100.2239,-2.1490,24.7751,0.8737,Mesh_Metasequoia
-105.9044,0.7432,35.8612,0.8765,MESH_JapaneseBlack_01_Var1
-101.5705,0.9957,37.3393,1.1218,MESH_JapaneseBlack_01
-96.6664,1.0096,38.5516,1.0069,MESH_JapaneseBlack_01_Var1
-89.0881,3.8916,39.7303,0.9877,MESH_JapaneseBlack_01_Var1
-85.5046,-0.8395,38.2650,0.9605,MESH_ScottishPine_01
-78.5024,-0.7092,37.0084,1.0491,Mesh_Metasequoia
-69.8784,1.6251,33.7866,0.9670,Mesh_Metasequoia
-67.6082,4.4724,32.5696,0.8915,Mesh_Metasequoia
31.0896,3.8998,25.5851,1.1268,Mesh_Metasequoia
-106.3666,6.9083,35.8487,0.9600,MESH_JapaneseBlack_01_Var1
-105.0922,7.5126,36.4272,1.1041,MESH_ScottishPine_01
-98.4611,7.9116,39.2992,1.1179,MESH_ScottishPine_01
-87.7777,9.6190,40.2223,1.0482,MESH_ScottishPine_01
-86.2582,5.8246,39.6945,0.8822,Mesh_Metasequoia
-75.8688,7.1599,36.3711,0.9183,Mesh_Metasequoia
-71.3326,9.6213,33.8789,0.9463,MESH_JapaneseBlack_01_Var1
-68.6745,5.9006,32.9802,1.1481,MESH_JapaneseBlack_01_Var1
20.6268,10.0294,25.1415,1.0487,Mesh_Metasequoia
31.2759,6.2202,25.6624,0.9465,MESH_JapaneseBlack_01_Var1
36.1526,5.6695,25.5744,1.0879,MESH_ScottishPine_01
108.4566,6.9538,24.5590,1.1177,MESH_JapaneseBlack_01_Var1
-109.4712,13.8323,34.4983,1.0003,MESH_ScottishPine_01
-100.3604,14.0167,39.0318,1.0974,MESH_ScottishPine_01
-96.5159,10.9592,40.2074,1.0928,Mesh_Metasequoia
-88.4407,11.6562,40.3770,1.0243,Mesh_Metasequoia
-86.5489,14.3844,39.7166,0.9864,MESH_ScottishPine_01
-76.2654,11.7834,35.9126,0.8694,Mesh_Metasequoia
-72.8945,14.6216,33.6934,0.8879,MESH_JapaneseBlack_01_Var1
-63.5712,11.8767,29.9521,0.9131,Mesh_Metasequoia
-60.4070,14.3409,28.6234,0.9385,Mesh_Metasequoia
16.8394,14.4826,22.5195,1.0107,MESH_JapaneseBlack_01_Var1
37.2886,14.3171,25.8691,0.9682,Mesh_Metasequoia
106.4066,11.2648,25.1735,0.8613,MESH_JapaneseBlack_01_Var1
-105.6927,21.4110,36.7739,0.8575,MESH_JapaneseBlack_01_Var1
-103.8575,19.0055,37.5638,1.1305,MESH_JapaneseBlack_01_Var1
-94.8337,17.8810,40.9267,1.0832,Mesh_Metasequoia
-89.4370,21.5492,39.9328,1.0096,Mesh_Metasequoia
-84.2288,16.6944,38.4747,1.1431,Mesh_Metasequoia
-77.0314,19.8564,34.2552,1.1417,Mesh_Metasequoia
-71.3371,20.7072,31.4982,0.9242,MESH_ScottishPine_01
-68.4188,19.7510,30.5633,1.0928,MESH_JapaneseBlack_01_Var1
-60.5861,20.1313,28.1888,0.9713,Mesh_Metasequoia
38.2898,17.8624,25.9477,1.1300,MESH_JapaneseBlack_01_Var1
-109.1640,22.7523,35.1615,1.0702,Mesh_Metasequoia
-104.5540,27.2005,38.2104,1.0104,MESH_ScottishPine_01
-96.0291,24.3731,40.9760,0.8570,MESH_JapaneseBlack_01_Var1
-88.8589,24.2980,39.3095,0.9936,MESH_JapaneseBlack_01_Var1
-87.0205,23.3183,38.5503,0.9590,MESH_JapaneseBlack_01
