# bake_hash=9fa7e851
worldX,worldZ,baseY,scale,profileName
-7.6327,-224.2438,8.6800,0.9262,MESH_JapaneseBlack_01
-0.5772,-220.9166,6.7586,0.9958,MESH_JapaneseBlack_01_Var1
2.8234,-221.0821,6.3277,0.8701,Mesh_Metasequoia
10.5261,-219.7917,5.8879,1.0202,MESH_JapaneseBlack_01
17.3670,-222.8700,5.4602,1.1077,MESH_JapaneseBlack_01
20.1220,-220.6454,6.0935,1.0638,MESH_ScottishPine_01
36.2448,-222.9705,6.2204,1.0064,Mesh_Metasequoia
38.1029,-222.3901,5.8643,0.9967,Mesh_Metasequoia
46.0425,-221.8413,3.2730,1.0949,MESH_JapaneseBlack_01_Var1
54.4836,-220.2520,0.8159,1.0558,MESH_JapaneseBlack_01_Var1
56.5356,-222.7610,0.5328,0.8794,MESH_JapaneseBlack_01_Var1
68.3401,-220.1818,0.6902,0.9937,MESH_JapaneseBlack_01
74.8141,-222.2791,0.9787,0.9505,Mesh_Metasequoia
80.7740,-224.5844,1.0483,0.9943,Mesh_Metasequoia
99.6078,-219.9188,2.0755,1.1261,MESH_ScottishPine_01
105.4760,-225.3655,1.8686,0.9983,MESH_ScottishPine_01
109.9306,-220.8452,2.3418,0.9212,MESH_JapaneseBlack_01_Var1
116.9699,-220.0105,2.7858,0.8760,MESH_JapaneseBlack_01_Var1
123.0445,-220.3244,3.4217,0.9255,Mesh_Metasequoia
130.6740,-224.7651,4.8981,0.9953,Mesh_Metasequoia
133.3535,-224.7741,5.6481,1.0936,MESH_JapaneseBlack_01_Var1
142.3131,-221.8613,8.4637,0.9177,Mesh_Metasequoia
149.3817,-220.7956,10.6200,0.9984,MESH_JapaneseBlack_01
153.3560,-219.7689,11.5734,0.8823,Mesh_Metasequoia
-172.5815,-216.3178,26.1299,0.9521,MESH_JapaneseBlack_01
-149.0733,-217.5477,22.4580,1.0452,MESH_JapaneseBlack_01
-146.0052,-218.7545,21.9251,1.1346,MESH_ScottishPine_01
-142.8771,-219.5054,21.3154,1.0961,MESH_ScottishPine_01
-136.5704,-217.5332,19.6824,0.9122,MESH_ScottishPine_01
-129.0114,-215.3159,17.8100,0.8712,MESH_JapaneseBlack_01
-120.4470,-218.4032,15.7169,0.9349,MESH_ScottishPine_01
-112.9614,-214.7435,16.0434,1.0875,MESH_ScottishPine_01
-112.0350,-218.5244,14.8974,0.9905,Mesh_Metasequoia
-101.1487,-216.8141,16.4944,1.0856,Mesh_Metasequoia
-99.7334,-216.4216,16.8723,1.0250,MESH_ScottishPine_01
-89.8686,-216.0266,18.8816,0.9580,MESH_JapaneseBlack_01
-87.3574,-217.9054,18.9549,1.0683,Mesh_Metasequoia
-81.2021,-215.9108,20.8035,0.8972,MESH_JapaneseBlack_01_Var1
-75.7336,-216.9633,21.9950,1.0722,Mesh_Metasequoia
-65.6460,-215.9342,24.2892,1.0798,MESH_JapaneseBlack_01_Var1
-59.7973,-214.4294,24.9215,0.8547,MESH_JapaneseBlack_01_Var1
-57.6253,-216.7638,25.1752,0.8518,Mesh_Metasequoia
-50.5349,-215.0914,24.1325,0.8817,MESH_JapaneseBlack_01_Var1
-41.7297,-218.1557,21.3415,1.0646,MESH_JapaneseBlack_01
-38.8379,-219.2978,20.1800,1.0232,MESH_ScottishPine_01
-30.3700,-214.8614,14.7030,0.9404,Mesh_Metasequoia
-27.5344,-217.0096,13.8514,1.0124,MESH_JapaneseBlack_01_Var1
-20.5280,-219.5519,11.6188,0.8522,Mesh_Metasequoia
-12.0383,-215.5675,8.0484,0.9138,MESH_JapaneseBlack_01_Var1
-8.2422,-218.2612,7.7358,1.1280,MESH_ScottishPine_01
-1.0903,-215.9688,6.6112,1.0348,MESH_JapaneseBlack_01_Var1
5.9005,-218.5994,6.1652,0.8990,MESH_ScottishPine_01
9.6361,-216.6803,6.3114,1.0339,MESH_ScottishPine_01
18.8747,-216.8433,6.7997,0.9336,MESH_ScottishPine_01
40.9040,-216.7061,4.9994,0.9703,Mesh_Metasequoia
43.9838,-219.2430,3.9225,1.0749,Mesh_Metasequoia
54.9490,-215.5450,0.7350,0.8556,MESH_JapaneseBlack_01_Var1
56.9164,-215.0429,0.5712,0.8804,MESH_JapaneseBlack_01
61.2330,-214.8296,0.5855,1.1003,MESH_ScottishPine_01
70.3385,-217.4673,1.1567,1.0150,MESH_ScottishPine_01
76.6911,-218.0065,1.6372,1.0860,MESH_JapaneseBlack_01_Var1
83.1567,-214.0523,2.5989,0.9750,Mesh_Metasequoia
87.6127,-215.0858,2.4897,0.8734,Mesh_Metasequoia
95.7516,-215.9968,2.3981,0.9021,MESH_JapaneseBlack_01_Var1
100.3997,-213.9124,2.6246,1.1498,MESH_JapaneseBlack_01_Var1
108.1336,-213.7303,2.7163,0.9727,Mesh_Metasequoia
113.8511,-216.3396,2.7590,0.9773,MESH_JapaneseBlack_01_Var1
119.3556,-217.2544,3.0972,1.1058,MESH_JapaneseBlack_01_Var1
123.3687,-213.6179,3.6883,1.0978,MESH_ScottishPine_01
128.7188,-214.0092,4.5550,1.1040,MESH_JapaneseBlack_01_Var1
138.7353,-219.0271,7.1878,1.1497,MESH_JapaneseBlack_01_Var1
143.0034,-218.4970,8.5228,0.8912,MESH_JapaneseBlack_01_Var1
149.2870,-213.6799,10.1192,0.9774,MESH_JapaneseBlack_01_Var1
156.3524,-217.1214,11.9788,0.8662,MESH_JapaneseBlack_01_Var1
159.4060,-217.7231,12.5702,1.0363,MESH_JapaneseBlack_01_Var1
-171.4148,-213.0340,25.9871,1.1246,MESH_JapaneseBlack_01_Var1
-145.0078,-211.4101,21.4921,0.8816,MESH_ScottishPine_01
-139.7470,-208.5224,20.4752,1.0431,MESH_JapaneseBlack_01_Var1
-134.8459,-213.4730,19.2267,0.9978,Mesh_Metasequoia
-127.4895,-208.7065,18.2910,1.0565,MESH_ScottishPine_01
-119.9432,-212.3645,16.8647,1.1284,MESH_JapaneseBlack_01_Var1
-114.3537,-211.1799,17.1234,1.1187,MESH_JapaneseBlack_01_Var1
-110.6694,-208.9770,18.0746,0.8718,MESH_ScottishPine_01
-102.8159,-209.1824,18.8503,0.8987,MESH_JapaneseBlack_01_Var1
-96.3008,-209.0115,19.6953,0.8816,Mesh_Metasequoia
-94.5110,-210.5622,19.5333,0.9040,MESH_JapaneseBlack_01_Var1
-86.6387,-211.1410,20.5366,0.9938,MESH_JapaneseBlack_01
-80.2433,-213.4776,21.3390,1.1242,MESH_ScottishPine_01
-76.1672,-209.4466,22.3608,0.9973,MESH_ScottishPine_01
-67.4689,-211.5702,23.8437,1.0632,Mesh_Metasequoia
-56.1163,-208.7120,24.1090,0.8709,Mesh_Metasequoia
-51.5146,-213.4633,24.1200,0.9279,MESH_JapaneseBlack_01_Var1
-41.1058,-211.3133,19.6554,1.1411,Mesh_Metasequoia
-39.7294,-210.1980,18.7551,1.0506,MESH_JapaneseBlack_01_Var1
-32.7090,-208.9312,14.8792,0.8748,Mesh_Metasequoia
-26.3890,-211.9409,12.2185,1.0705,MESH_JapaneseBlack_01_Var1
-18.6783,-210.6188,8.9894,1.1071,MESH_ScottishPine_01
5.8245,-212.8526,6.7226,1.0655,MESH_JapaneseBlack_01_Var1
11.3906,-208.4486,8.0083,0.8905,Mesh_Metasequoia
15.3291,-213.5129,7.2374,0.8964,MESH_ScottishPine_01
19.4799,-208.4165,8.9011,1.1084,Mesh_Metasequoia
39.9130,-209.3567,5.3060,0.8598,Mesh_Metasequoia
47.0732,-212.8147,2.5499,1.1162,MESH_JapaneseBlack_01_Var1
52.5165,-209.6786,1.1604,0.9593,MESH_ScottishPine_01
59.2704,-211.0923,0.7579,1.0300,MESH_ScottishPine_01
63.0427,-210.7058,1.1015,1.0607,Mesh_Metasequoia
67.8312,-209.5861,1.9244,0.9405,MESH_ScottishPine_01
78.3614,-211.1253,2.9327,1.1143,MESH_ScottishPine_01
81.5454,-208.7218,3.5637,0.9322,Mesh_Metasequoia
85.6158,-212.3288,2.9367,0.8988,MESH_JapaneseBlack_01_Var1
91.2936,-210.7294,3.1304,1.0515,MESH_ScottishPine_01
100.3185,-212.4062,2.7674,0.8670,Mesh_Metasequoia
109.0188,-209.1400,3.0561,1.0868,MESH_JapaneseBlack_01_Var1
109.0593,-210.5762,2.9491,0.8707,Mesh_Metasequoia
116.0418,-213.1521,3.0406,0.8870,MESH_ScottishPine_01
126.3922,-210.0474,4.3006,0.8907,MESH_JapaneseBlack_01_Var1
127.7714,-211.4682,4.4680,0.8876,Mesh_Metasequoia
136.9605,-212.5830,6.5925,0.8931,Mesh_Metasequoia
143.1675,-209.8250,8.3615,1.1334,MESH_ScottishPine_01
-169.9482,-205.1304,25.8291,1.0799,Mesh_Metasequoia
-144.0518,-203.7630,21.6385,0.8748,Mesh_Metasequoia
-138.3290,-202.6077,20.7233,1.0668,MESH_ScottishPine_01
-131.0940,-204.3833,19.4144,1.0803,MESH_ScottishPine_01
-130.6564,-205.8878,19.1261,0.9618,MESH_ScottishPine_01
-120.1243,-202.9514,19.3004,0.9403,MESH_JapaneseBlack_01_Var1
-101.6939,-205.6737,19.9657,1.1445,MESH_ScottishPine_01
-100.1811,-203.9597,20.4950,1.0067,MESH_ScottishPine_01
-94.4582,-203.8155,20.9257,1.0368,MESH_JapaneseBlack_01
-53.8031,-207.3505,23.5555,1.0423,MESH_JapaneseBlack_01_Var1
-50.8515,-202.2915,21.8955,1.0132,MESH_JapaneseBlack_01
-44.1046,-206.0161,20.1898,1.0577,MESH_ScottishPine_01
-39.3272,-205.6899,17.8725,0.8817,Mesh_Metasequoia
-34.6974,-203.0235,15.2893,0.8603,MESH_JapaneseBlack_01_Var1
-23.9196,-202.6600,10.3829,0.9384,Mesh_Metasequoia
-17.5873,-202.0559,8.2981,0.8520,MESH_JapaneseBlack_01_Var1
-16.4306,-206.0134,7.9896,0.8961,MESH_JapaneseBlack_01_Var1
8.9754,-203.2735,8.9070,0.9185,MESH_JapaneseBlack_01_Var1
14.3660,-205.8519,9.0263,1.1298,MESH_JapaneseBlack_01_Var1
24.3869,-205.7529,9.6651,1.0091,Mesh_Metasequoia
40.3512,-206.6784,5.1204,1.0570,MESH_ScottishPine_01
43.0863,-206.2276,3.9600,0.8517,MESH_ScottishPine_01
51.7497,-206.0091,1.4113,0.9238,MESH_JapaneseBlack_01_Var1
58.1549,-206.9866,1.0458,0.8698,MESH_ScottishPine_01
65.0967,-203.8040,2.3424,0.8722,Mesh_Metasequoia
68.2326,-201.8606,3.2818,1.0371,MESH_JapaneseBlack_01_Var1
74.2450,-202.5116,4.2317,1.0969,MESH_JapaneseBlack_01
79.6904,-202.9615,4.6672,1.0919,MESH_JapaneseBlack_01
87.1756,-203.9385,4.4592,0.9153,MESH_JapaneseBlack_01_Var1
96.0295,-204.5206,3.8575,0.9544,MESH_JapaneseBlack_01
99.5951,-204.7762,3.6409,1.1260,MESH_ScottishPine_01
108.5552,-205.4745,3.3691,1.0849,MESH_ScottishPine_01
109.3468,-207.5798,3.1858,0.9795,Mesh_Metasequoia
118.6613,-206.3523,3.6600,0.8522,MESH_ScottishPine_01
125.5164,-207.1722,4.3478,1.1031,MESH_ScottishPine_01
127.4351,-205.5190,4.7768,1.0274,MESH_ScottishPine_01
137.1532,-202.2326,7.1103,1.0332,Mesh_Metasequoia
143.4212,-206.5793,8.4929,1.0133,MESH_JapaneseBlack_01_Var1
-171.0096,-196.3150,25.9669,1.1380,MESH_ScottishPine_01
-158.8327,-197.1024,24.6034,1.0761,Mesh_Metasequoia
-138.9184,-200.6706,21.0569,0.9624,MESH_JapaneseBlack_01_Var1
-135.9559,-199.0094,20.8648,0.8527,MESH_JapaneseBlack_01_Var1
-127.0068,-198.9298,20.1827,0.9311,Mesh_Metasequoia
-108.6868,-198.8681,21.0658,1.1020,MESH_ScottishPine_01
-104.8957,-196.8198,21.5821,0.9508,Mesh_Metasequoia
-98.9707,-197.0992,21.6334,0.9751,Mesh_Metasequoia
-90.2781,-201.4921,21.4361,0.9250,MESH_JapaneseBlack_01_Var1
-53.3203,-196.9506,21.3428,1.0043,MESH_JapaneseBlack_01_Var1
-51.4478,-195.9125,20.7150,0.9060,MESH_JapaneseBlack_01_Var1
-44.0371,-200.4795,19.2280,1.0561,MESH_JapaneseBlack_01_Var1
-35.3308,-197.5364,15.1839,0.9343,MESH_JapaneseBlack_01
-31.0327,-198.0582,13.3627,1.1262,MESH_JapaneseBlack_01_Var1
-27.3811,-196.1762,11.8830,0.9917,Mesh_Metasequoia
-19.8357,-199.9973,9.0185,0.9018,MESH_ScottishPine_01
-13.6201,-197.5669,7.9046,0.9236,MESH_JapaneseBlack_01_Var1
-5.9656,-197.3811,7.8017,0.9153,MESH_JapaneseBlack_01
0.8757,-199.4806,8.3419,0.9314,Mesh_Metasequoia
4.6723,-196.8281,9.5555,1.1462,MESH_JapaneseBlack_01_Var1
9.1379,-198.0881,10.1631,0.9741,MESH_JapaneseBlack_01_Var1
15.1284,-200.5523,10.4994,1.0085,Mesh_Metasequoia
20.3602,-197.4780,11.5283,0.9224,Mesh_Metasequoia
35.7468,-195.6657,7.5589,1.1349,MESH_ScottishPine_01
42.8823,-196.5936,4.3659,1.1225,MESH_JapaneseBlack_01_Var1
46.0610,-201.3544,2.9738,1.0671,MESH_JapaneseBlack_01
64.1404,-201.2875,2.5531,1.1337,MESH_JapaneseBlack_01_Var1
72.2134,-198.5380,4.6476,1.1104,MESH_ScottishPine_01
75.6302,-197.8622,5.2954,0.9001,MESH_JapaneseBlack_01_Var1
95.8273,-197.9204,4.9405,0.9352,MESH_JapaneseBlack_01_Var1
98.8914,-197.5633,4.7707,0.9921,Mesh_Metasequoia
104.2489,-200.5521,4.0172,0.8932,MESH_JapaneseBlack_01_Var1
113.5458,-200.6431,3.9780,0.8631,MESH_JapaneseBlack_01_Var1
115.5850,-201.3513,3.9706,1.1399,MESH_JapaneseBlack_01_Var1
123.9193,-199.1008,4.9586,1.1122,MESH_JapaneseBlack_01_Var1
131.3172,-197.0459,6.4197,0.8804,MESH_JapaneseBlack_01_Var1
135.1884,-200.4460,6.8152,0.9498,Mesh_Metasequoia
144.9500,-201.2467,9.2032,1.1244,MESH_JapaneseBlack_01
145.7058,-200.5859,9.4573,1.1478,MESH_ScottishPine_01
165.8793,-197.0715,14.4301,0.9569,MESH_JapaneseBlack_01_Var1
-169.8068,-190.2579,25.9267,1.1283,MESH_JapaneseBlack_01_Var1
-166.4795,-192.9552,25.6333,0.8979,Mesh_Metasequoia
-156.1608,-192.2582,24.5208,0.8845,MESH_JapaneseBlack_01_Var1
-135.0947,-189.9744,22.2803,0.9869,MESH_JapaneseBlack_01_Var1
-130.0703,-192.3420,21.5941,1.0390,Mesh_Metasequoia
-124.8840,-190.5845,21.9212,1.0927,MESH_JapaneseBlack_01_Var1
-114.9591,-194.8128,21.5675,1.1008,MESH_JapaneseBlack_01_Var1
-112.2262,-195.5431,21.5635,0.9083,MESH_ScottishPine_01
-101.9022,-192.9033,22.0462,0.9400,Mesh_Metasequoia
-54.2269,-191.2737,20.4023,0.9419,MESH_JapaneseBlack_01
-50.8115,-190.2056,19.4839,1.0052,Mesh_Metasequoia
-43.2556,-193.8017,17.8730,0.9003,MESH_JapaneseBlack_01_Var1
-37.4189,-191.4170,15.5783,1.0194,MESH_ScottishPine_01
-30.1717,-195.4863,12.9897,1.0384,Mesh_Metasequoia
-24.1767,-191.3465,11.0727,1.1033,MESH_ScottishPine_01
-20.9722,-189.6210,10.3819,0.9519,MESH_ScottishPine_01
-16.1121,-190.9217,9.1870,0.8964,MESH_JapaneseBlack_01_Var1
-7.6968,-189.7735,8.9078,1.1463,MESH_ScottishPine_01
0.5396,-191.6924,9.6441,1.1127,Mesh_Metasequoia
2.4577,-194.6042,9.5284,0.9523,MESH_ScottishPine_01
11.6594,-189.9391,12.2519,1.0636,MESH_JapaneseBlack_01_Var1
16.9350,-194.1646,12.1239,1.0339,Mesh_Metasequoia
22.7654,-190.6810,12.4661,1.0781,Mesh_Metasequoia
34.5135,-191.8731,8.3734,1.0976,MESH_ScottishPine_01
41.7890,-192.3497,5.1088,0.8933,MESH_ScottishPine_01
47.7548,-195.2902,2.9737,0.8991,MESH_ScottishPine_01
58.8841,-194.4230,2.7089,0.9794,MESH_JapaneseBlack_01_Var1
62.8259,-193.7822,3.4561,1.1086,MESH_JapaneseBlack_01
69.8516,-195.0295,4.7723,0.8585,MESH_ScottishPine_01
92.3949,-194.6781,5.8014,0.8598,Mesh_Metasequoia
101.4138,-192.8694,5.4566,1.1329,Mesh_Metasequoia
104.1435,-191.5147,5.5804,0.8864,MESH_JapaneseBlack_01_Var1
111.8265,-194.8642,4.8172,0.9476,MESH_JapaneseBlack_01_Var1
119.7828,-191.5074,5.8126,0.8724,MESH_ScottishPine_01
123.7783,-190.2497,6.4495,0.8703,MESH_JapaneseBlack_01_Var1
130.4998,-192.6082,6.9806,0.8996,MESH_JapaneseBlack_01_Var1
133.3051,-192.8756,7.4656,1.0230,MESH_JapaneseBlack_01_Var1
144.1373,-194.6787,9.7273,1.0508,Mesh_Metasequoia
164.8801,-191.9209,15.1017,1.1158,MESH_JapaneseBlack_01_Var1
-164.2600,-188.0278,25.5562,0.8772,Mesh_Metasequoia
-155.2253,-189.5861,24.5855,0.9209,MESH_ScottishPine_01
-120.2094,-188.5797,22.4194,1.1453,Mesh_Metasequoia
-115.6716,-187.0142,22.7577,1.1156,MESH_JapaneseBlack_01_Var1
-55.3612,-184.4598,19.6398,0.9252,Mesh_Metasequoia
-48.5279,-189.4375,18.7912,0.9625,MESH_JapaneseBlack_01_Var1
-41.6331,-187.9866,16.6568,1.0697,MESH_ScottishPine_01
-40.0931,-185.5359,16.0428,1.0856,Mesh_Metasequoia
-30.3088,-187.2474,13.2307,1.0715,MESH_JapaneseBlack_01
-24.1590,-188.3615,11.3712,1.1477,MESH_JapaneseBlack_01_Var1
-18.2485,-188.0284,10.0253,1.0290,MESH_JapaneseBlack_01
-16.7774,-188.1706,9.7435,0.8782,MESH_JapaneseBlack_01
-7.2912,-185.5673,9.6497,1.1146,Mesh_Metasequoia
-4.5339,-186.9505,9.6181,1.0909,Mesh_Metasequoia
6.6520,-187.3959,11.6055,0.8922,MESH_JapaneseBlack_01_Var1
8.2862,-184.6001,12.3314,1.1361,MESH_JapaneseBlack_01_Var1
16.2336,-184.5716,13.5794,0.8797,MESH_JapaneseBlack_01_Var1
22.7953,-188.1897,12.7794,0.8682,Mesh_Metasequoia
30.4776,-185.7081,10.6709,0.8772,Mesh_Metasequoia
31.6585,-186.8859,10.0574,1.1102,MESH_JapaneseBlack_01_Var1
39.1916,-187.9701,6.5629,1.1372,MESH_JapaneseBlack_01_Var1
45.5474,-188.9715,4.2065,1.0109,Mesh_Metasequoia
62.0358,-184.9696,4.4619,1.1022,MESH_JapaneseBlack_01_Var1
68.5309,-184.5943,5.7538,1.1123,MESH_ScottishPine_01
73.8325,-187.8898,6.4445,0.8700,MESH_ScottishPine_01
95.4058,-185.8596,7.1559,0.9856,MESH_JapaneseBlack_01_Var1
101.5903,-185.6924,6.8817,0.9526,MESH_ScottishPine_01
106.6186,-186.1563,6.6232,1.0221,Mesh_Metasequoia
114.6072,-183.6585,7.2259,1.0335,MESH_ScottishPine_01
118.7735,-187.2398,6.6372,0.9692,Mesh_Metasequoia
126.0107,-189.2562,6.9270,0.8614,Mesh_Metasequoia
130.5120,-185.3273,8.4056,1.1115,MESH_ScottishPine_01
135.9917,-184.1679,9.6273,0.8672,MESH_JapaneseBlack_01_Var1
140.0293,-185.2359,10.2780,0.8875,MESH_ScottishPine_01
164.5129,-188.7478,15.5384,1.0387,MESH_JapaneseBlack_01_Var1
-51.4744,-179.6121,18.4942,0.9690,MESH_JapaneseBlack_01_Var1
-44.3357,-180.6780,16.9294,0.8859,Mesh_Metasequoia
-37.4362,-179.9137,15.3277,1.0707,MESH_JapaneseBlack_01_Var1
-34.5592,-179.1385,14.7282,0.8567,MESH_JapaneseBlack_01_Var1
-28.4919,-180.0970,13.3378,0.9940,MESH_ScottishPine_01
-17.3577,-179.5888,11.3885,0.9781,MESH_JapaneseBlack_01_Var1
-14.2490,-182.9815,10.3597,1.1090,MESH_JapaneseBlack_01_Var1
-9.5316,-181.1723,10.4300,1.0011,MESH_ScottishPine_01
0.2030,-178.0792,11.6121,0.9723,Mesh_Metasequoia
6.7842,-177.9781,12.8420,1.0255,MESH_ScottishPine_01
8.8515,-183.5169,12.5865,0.8593,MESH_ScottishPine_01
17.0226,-177.8234,14.4524,0.8753,Mesh_Metasequoia
23.6532,-181.9258,13.3324,0.8928,MESH_JapaneseBlack_01_Var1
27.9453,-180.7721,12.1850,0.8765,MESH_JapaneseBlack_01_Var1
35.0131,-183.4653,8.8654,1.1436,MESH_ScottishPine_01
37.9872,-178.7646,8.1036,1.0697,MESH_JapaneseBlack_01_Var1
59.1107,-180.9821,4.4461,0.8836,MESH_ScottishPine_01
66.9612,-181.9583,5.6397,1.0411,MESH_ScottishPine_01
68.7103,-180.1212,6.0750,1.0406,MESH_ScottishPine_01
74.6399,-180.6938,7.0566,0.9756,MESH_ScottishPine_01
86.9171,-180.2754,8.0527,0.8703,MESH_ScottishPine_01
101.4141,-180.8279,7.8195,1.0468,MESH_ScottishPine_01
105.8450,-178.6108,8.1596,0.9578,Mesh_Metasequoia
109.6692,-178.0707,8.2705,0.9657,MESH_JapaneseBlack_01_Var1
119.2611,-178.1103,8.6182,0.9012,MESH_ScottishPine_01
123.8545,-178.3650,8.9483,1.0728,MESH_JapaneseBlack_01_Var1
131.8539,-181.2061,9.4487,0.8549,MESH_JapaneseBlack_01_Var1
136.4785,-182.8261,9.9710,0.9919,MESH_ScottishPine_01
142.5582,-179.5749,11.7194,1.0975,Mesh_Metasequoia
151.8008,-178.2007,13.8388,0.9905,MESH_JapaneseBlack_01_Var1
162.4035,-179.6686,16.0586,1.0364,Mesh_Metasequoia
167.1638,-180.5135,16.9098,1.1065,MESH_ScottishPine_01
-109.9718,-175.0386,23.4102,1.1217,Mesh_Metasequoia
-54.3158,-175.5516,18.9656,0.9340,MESH_JapaneseBlack_01_Var1
-49.4462,-172.6725,18.0765,1.0126,MESH_ScottishPine_01
-42.9388,-174.4942,16.7192,1.0208,MESH_JapaneseBlack_01_Var1
-37.0037,-171.9031,15.8248,0.9209,MESH_ScottishPine_01
-29.9764,-171.9089,14.6760,0.9178,MESH_ScottishPine_01
-26.4222,-174.2860,13.7493,0.9970,MESH_JapaneseBlack_01_Var1
-17.5592,-176.1366,12.0964,0.9717,MESH_ScottishPine_01
-16.4370,-173.9197,12.4200,0.8771,MESH_ScottishPine_01
-8.8930,-175.6539,11.5218,1.0776,MESH_ScottishPine_01
-3.0111,-171.9166,12.4424,0.9613,Mesh_Metasequoia
